date_obj,Dragonstone%20ring price
2018-07-08,11854
2018-07-09,11841
2018-07-10,11841
2018-07-11,11714
2018-07-12,11714
2018-07-13,11493
2018-07-14,11604
2018-07-15,11604
2018-07-16,11712
2018-07-17,11850
2018-07-18,11850
2018-07-19,11717
2018-07-20,11717
2018-07-21,11519
2018-07-22,11755
2018-07-23,11838
2018-07-24,11838
2018-07-25,11732
2018-07-26,11431
2018-07-27,11638
2018-07-28,11638
2018-07-29,11709
2018-07-30,11709
2018-07-31,11657
2018-08-01,11657
2018-08-02,11637
2018-08-03,11637
2018-08-04,11528
2018-08-05,11528
2018-08-06,11352
2018-08-07,11352
2018-08-08,11397
2018-08-09,11397
2018-08-10,11490
2018-08-11,11490
2018-08-12,11425
2018-08-14,11644
2018-08-16,11639
2018-08-17,11560
2018-08-18,11560
2018-08-19,11655
2018-08-20,11714
2018-08-21,11714
2018-08-22,11850
2018-08-23,11850
2018-08-24,12079
2018-08-25,11837
2018-08-26,11837
2018-08-27,11723
2018-08-28,11778
2018-08-29,11778
2018-08-30,11520
2018-08-31,11754
2018-09-01,11733
2018-09-02,11733
2018-09-03,11469
2018-09-04,11638
2018-09-05,11638
2018-09-06,11660
2018-09-07,11695
2018-09-08,12213
2018-09-09,12213
2018-09-10,12127
2018-09-11,12127
2018-09-12,12125
2018-09-13,12125
2018-09-14,11833
2018-09-15,11668
2018-09-16,11668
2018-09-17,11333
2018-09-18,11410
2018-09-19,11410
2018-09-20,11682
2018-09-21,11682
2018-09-22,12072
2018-09-23,12072
2018-09-24,12001
2018-09-25,12001
2018-09-26,11808
2018-09-27,11808
2018-09-28,11623
2018-09-29,11623
2018-09-30,11737
2018-10-01,11923
2018-10-02,11923
2018-10-03,11956
2018-10-04,11956
2018-10-05,12288
2018-10-06,12143
2018-10-07,12143
2018-10-08,11725
2018-10-09,11397
2018-10-10,11698
2018-10-11,11758
2018-10-12,11758
2018-10-13,12022
2018-10-14,12022
2018-10-15,11875
2018-10-16,11875
2018-10-17,11817
2018-10-18,11783
2018-10-19,12093
2018-10-20,12093
2018-10-21,12061
2018-10-22,11952
2018-10-23,11952
2018-10-24,11719
2018-10-25,11719
2018-10-26,11314
2018-10-27,11342
2018-10-28,11225
2018-10-29,11225
2018-10-30,11276
2018-10-31,11528
2018-11-01,12041
2018-11-03,12031
2018-11-04,11791
2018-11-05,11663
2018-11-06,11905
2018-11-07,11905
2018-11-08,11910
2018-11-09,11910
2018-11-10,11900
2018-11-11,11900
2018-11-12,11686
2018-11-13,12038
2018-11-14,12038
2018-11-15,12084
2018-11-16,11911
2018-11-17,11911
2018-11-18,11877
2018-11-19,11890
2018-11-20,12000
2018-11-21,12000
2018-11-22,12120
2018-11-23,12320
2018-11-24,12650
2018-11-25,12802
2018-11-26,12802
2018-11-27,12555
2018-11-28,12056
2018-11-29,11872
2018-12-01,11981
2018-12-02,11918
2018-12-03,11918
2018-12-04,12041
2018-12-05,11949
2018-12-07,12332
2018-12-09,12222
2018-12-10,12104
2018-12-11,12104
2018-12-12,12085
2018-12-13,12103
2018-12-14,12058
2018-12-15,12008
2018-12-16,11817
2018-12-17,11817
2018-12-18,11982
2018-12-19,12048
2018-12-20,12102
2018-12-21,11876
2018-12-22,11539
2018-12-23,11439
2018-12-24,11183
2018-12-25,11183
2018-12-26,11313
2018-12-27,11555
2018-12-28,11555
2018-12-29,11645
2018-12-30,11700
2018-12-31,11771
2019-01-01,11771
2019-01-02,11865
2019-01-03,11894
2019-01-04,12032
2019-01-05,12094
2019-01-06,12067
2019-01-08,11943
2019-01-10,11911
2019-01-11,11967
2019-01-12,11996
2019-01-13,11869
2019-01-14,11945
2019-01-15,11866
2019-01-16,11804
2019-01-17,12013
2019-01-18,12100
2019-01-19,12100
2019-01-20,11918
2019-01-21,11777
2019-01-22,11826
2019-01-23,11948
2019-01-24,12056
2019-01-25,12134
2019-01-26,12201
2019-01-27,12024
2019-01-28,11915
2019-01-29,12037
2019-01-30,12101
2019-01-31,12101
2019-02-01,12190
2019-02-02,12080
2019-02-03,11983
2019-02-04,11983
2019-02-05,12170
2019-02-06,12170
2019-02-07,12186
2019-02-08,12153
2019-02-09,12061
2019-02-10,11937
2019-02-11,11994
2019-02-12,12130
2019-02-13,11955
2019-02-14,11955
2019-02-15,11829
2019-02-16,12053
2019-02-17,11919
2019-02-18,11910
2019-02-19,11962
2019-02-20,12112
2019-02-21,12400
2019-02-22,12262
2019-02-23,11959
2019-02-24,11685
2019-02-25,11905
2019-02-26,12020
2019-02-27,12020
2019-02-28,12020
2019-03-01,12209
2019-03-02,12130
2019-03-03,12311
2019-03-04,12436
2019-03-05,12403
2019-03-06,12429
2019-03-07,12160
2019-03-08,12160
2019-03-09,12063
2019-03-10,11918
2019-03-11,11985
2019-03-12,12127
2019-03-13,12127
2019-03-14,12198
2019-03-15,12198
2019-03-16,12381
2019-03-17,12333
2019-03-18,12333
2019-03-19,12190
2019-03-20,12173
2019-03-21,12366
2019-03-22,12366
2019-03-23,12190
2019-03-24,12159
2019-03-25,12159
2019-03-26,11996
2019-03-27,11996
2019-03-28,12106
2019-03-29,12193
2019-03-30,12193
