date_obj,Holy%20book%20page%20set price
2019-03-29,31082
2019-03-30,31082
2019-03-31,30071
2019-04-01,30071
2019-04-02,29550
2019-04-03,29550
2019-04-04,29586
2019-04-05,29586
2019-04-06,29255
2019-04-07,28564
2019-04-08,28564
2019-04-09,27677
2019-04-10,27677
2019-04-11,26454
2019-04-12,26454
2019-04-13,25170
2019-04-14,25170
2019-04-15,24058
2019-04-16,22856
2019-04-17,22856
2019-04-18,23066
2019-04-19,23066
2019-04-20,23129
2019-04-21,23129
2019-04-22,22211
2019-04-23,22211
2019-04-24,21941
2019-04-25,21941
2019-04-26,21395
2019-04-27,21395
2019-04-28,21347
2019-04-29,21347
2019-04-30,20594
2019-05-01,20594
2019-05-02,19967
2019-05-03,19967
2019-05-04,19233
2019-05-05,19233
2019-05-06,19073
2019-05-07,19073
2019-05-08,18146
2019-05-09,18146
2019-05-10,17386
2019-05-11,17386
2019-05-12,17062
2019-05-13,17062
2019-05-14,16469
2019-05-15,16469
2019-05-16,16862
2019-05-17,16862
2019-05-18,16943
2019-05-19,16943
2019-05-20,16952
2019-05-21,16952
2019-05-22,17562
2019-05-23,17562
2019-05-24,16921
2019-05-25,16921
2019-05-26,16894
2019-05-27,16894
2019-05-28,16610
2019-05-29,16515
2019-05-30,16515
2019-05-31,16752
2019-06-01,16752
2019-06-02,16894
2019-06-03,16894
2019-06-04,16952
2019-06-05,16952
2019-06-06,16348
2019-06-07,16348
2019-06-08,15788
2019-06-09,15788
2019-06-10,15476
2019-06-11,15476
2019-06-12,14704
2019-06-13,14704
2019-06-14,14002
2019-06-15,14002
2019-06-16,13720
2019-06-17,13720
2019-06-18,13815
2019-06-19,13815
2019-06-20,14237
2019-06-21,14237
2019-06-22,14818
2019-06-23,14818
2019-06-24,14644
2019-06-25,14644
2019-06-26,15227
2019-06-27,15658
2019-06-28,15658
2019-06-29,16307
2019-06-30,16307
2019-07-01,17077
2019-07-02,17077
2019-07-03,17704
2019-07-04,17704
2019-07-05,18438
2019-07-06,18438
2019-07-07,19268
2019-07-08,19268
2019-07-09,20104
2019-07-10,20104
2019-07-11,20658
2019-07-12,20658
2019-07-13,21212
2019-07-14,22180
2019-07-15,22180
2019-07-16,23210
2019-07-17,23569
2019-07-18,23569
2019-07-19,24561
2019-07-20,24561
2019-07-21,25790
2019-07-22,25790
2019-07-23,26662
2019-07-24,26662
2019-07-25,25328
2019-07-26,25328
2019-07-27,24250
2019-07-28,24250
2019-07-29,23290
2019-07-30,23290
2019-07-31,22516
2019-08-01,22516
2019-08-02,22516
2019-08-03,23214
2019-08-04,23214
2019-08-05,23482
2019-08-06,23482
2019-08-07,23847
2019-08-08,23847
2019-08-09,23847
2019-08-10,23326
2019-08-11,23326
2019-08-12,22970
2019-08-13,22970
2019-08-14,22970
2019-08-15,22064
2019-08-16,22330
2019-08-17,22330
2019-08-18,23301
2019-08-19,23301
2019-08-20,23301
2019-08-21,23994
2019-08-22,23994
2019-08-23,24770
2019-08-24,24770
2019-08-24,24770
2019-08-25,25088
2019-08-25,25088
2019-08-26,25088
2019-08-26,25088
2019-08-27,23870
2019-08-27,23870
2019-08-28,23870
2019-08-29,23019
2019-08-30,23019
2019-08-31,23050
2019-09-01,23050
2019-09-02,22538
2019-09-03,22538
2019-09-04,22220
2019-09-05,22220
2019-09-06,22220
2019-09-07,21417
2019-09-08,21417
2019-09-09,20346
2019-09-10,20346
2019-09-11,19329
2019-09-12,19329
2019-09-13,19329
2019-09-14,18397
2019-09-15,18397
2019-09-16,18068
2019-09-17,18068
2019-09-18,17456
2019-09-19,17456
2019-09-20,17456
2019-09-21,16868
2019-09-22,16868
2019-09-23,16024
2019-09-24,16024
2019-09-25,16277
2019-09-26,16277
2019-09-27,17056
2019-09-28,17056
2019-09-29,17056
2019-09-30,17564
2019-10-01,17564
2019-10-02,17902
2019-10-03,17902
2019-10-04,17902
2019-10-05,17803
2019-10-06,17803
2019-10-07,18055
2019-10-08,18055
2019-10-09,18055
2019-10-10,18168
2019-10-11,18168
2019-10-12,18168
2019-10-13,18318
2019-10-14,18318
2019-10-15,18318
2019-10-16,18324
2019-10-17,18324
2019-10-18,18324
2019-10-19,18536
2019-10-20,18536
2019-10-21,18536
2019-10-22,18896
2019-10-23,18896
2019-10-24,18580
2019-10-25,18580
2019-10-26,18004
2019-10-27,18004
2019-10-28,17752
2019-10-29,17752
2019-10-30,17752
2019-10-31,17464
2019-11-01,17464
2019-11-02,16838
2019-11-03,16838
2019-11-04,16085
2019-11-05,16085
2019-11-06,16085
2019-11-07,15780
2019-11-08,15780
2019-11-09,15930
2019-11-10,15930
2019-11-11,15133
2019-11-12,15133
2019-11-13,15133
2019-11-14,14957
2019-11-15,14957
2019-11-16,14537
2019-11-17,14537
2019-11-18,14096
2019-11-19,14096
2019-11-20,14096
2019-11-21,14420
2019-11-22,14420
2019-11-23,14471
2019-11-24,14471
2019-11-25,14262
2019-11-26,14262
2019-11-27,14262
2019-11-28,14425
2019-11-29,14425
2019-11-30,14159
2019-12-01,14159
2019-12-02,14159
2019-12-03,14094
2019-12-04,14094
2019-12-05,14094
2019-12-06,14069
2019-12-07,14069
2019-12-08,14047
2019-12-09,14047
2019-12-10,14445
2019-12-11,14445
2019-12-12,14445
2019-12-13,14790
2019-12-14,14790
2019-12-15,14864
2019-12-16,14864
2019-12-17,14858
2019-12-18,14858
2019-12-19,14858
2019-12-20,15420
2019-12-21,15420
2019-12-22,15599
2019-12-23,15599
2019-12-24,15599
2019-12-25,15806
2019-12-26,15806
2019-12-27,15806
2019-12-28,15795
2019-12-29,15795
2019-12-30,15795
2019-12-31,15770
2020-01-01,15770
2020-01-02,15615
2020-01-03,15615
2020-01-04,15615
2020-01-05,15349
2020-01-06,15349
2020-01-07,15160
2020-01-08,15160
2020-01-09,15160
2020-01-10,15206
2020-01-11,15206
2020-01-12,15318
2020-01-13,15318
2020-01-14,15318
2020-01-15,15399
2020-01-16,15399
2020-01-17,15689
2020-01-18,15689
2020-01-19,15794
2020-01-20,15794
2020-01-21,15794
2020-01-22,16070
2020-01-23,16070
2020-01-24,16470
2020-01-25,16470
2020-01-26,16572
2020-01-27,16572
2020-01-28,16572
2020-01-29,16455
2020-01-30,16455
2020-01-31,16455
2020-02-01,16148
2020-02-02,16148
2020-02-03,16159
2020-02-04,16159
2020-02-05,16644
2020-02-06,16644
2020-02-07,16758
2020-02-08,16758
2020-02-09,16198
2020-02-10,16198
2020-02-11,16426
2020-02-12,16426
2020-02-13,16426
2020-02-14,16065
2020-02-15,16065
2020-02-16,16065
2020-02-17,16742
2020-02-18,16742
2020-02-19,17530
2020-02-20,17530
2020-02-21,17530
2020-02-22,18380
2020-02-23,18380
2020-02-24,19260
2020-02-25,19260
2020-02-26,20041
2020-02-27,20041
2020-02-28,19257
2020-02-29,19257
2020-03-01,19033
2020-03-02,19033
2020-03-03,18405
2020-03-04,18405
2020-03-05,18200
2020-03-06,18200
2020-03-07,18208
2020-03-08,18208
2020-03-09,18087
2020-03-10,18087
2020-03-11,18227
2020-03-12,18227
2020-03-13,17943
2020-03-14,17943
2020-03-15,18247
2020-03-16,18247
2020-03-17,18057
2020-03-18,18057
2020-03-19,17632
2020-03-20,17632
2020-03-21,17212
2020-03-22,17212
2020-03-23,17104
2020-03-24,17104
2020-03-25,17419
2020-03-26,16995
2020-03-27,16995
2020-03-28,16862
2020-03-29,16534
2020-03-30,16339
2020-03-31,16339
2020-04-01,15768
2020-04-02,14979
2020-04-03,14979
2020-04-04,14273
2020-04-05,14273
2020-04-06,14394
2020-04-07,14557
2020-04-08,14551
2020-04-09,14551
2020-04-10,13939
2020-04-11,14099
2020-04-12,14099
2020-04-13,13642
2020-04-14,13777
2020-04-15,13549
2020-04-16,13549
2020-04-17,13554
2020-04-18,12892
2020-04-19,12630
2020-04-20,12630
2020-04-21,12277
2020-04-22,12187
2020-04-23,12187
2020-04-24,11609
2020-04-25,11609
2020-04-26,11057
2020-04-27,10942
2020-04-28,10573
2020-04-29,10573
2020-04-30,10235
2020-05-01,10235
2020-05-02,9998
2020-05-03,10112
2020-05-04,10112
2020-05-05,10609
2020-05-06,11090
2020-05-07,11090
2020-05-08,10795
2020-05-09,11243
2020-05-10,11777
2020-05-11,11777
2020-05-12,12304
2020-05-13,12823
