date_obj,Palm%20sapling price
2019-04-08,38399
2019-04-09,38217
2019-04-10,38484
2019-04-11,38497
2019-04-12,37590
2019-04-13,36457
2019-04-14,35773
2019-04-15,35240
2019-04-16,34795
2019-04-17,34407
2019-04-18,35007
2019-04-19,34993
2019-04-20,35939
2019-04-21,36689
2019-04-22,36908
2019-04-23,36604
2019-04-24,36713
2019-04-25,37778
2019-04-26,37870
2019-04-27,38422
2019-04-28,38715
2019-04-29,38015
2019-04-30,37865
2019-05-01,37598
2019-05-02,37463
2019-05-03,37853
2019-05-04,38233
2019-05-05,37986
2019-05-06,37680
2019-05-07,37651
2019-05-08,37926
2019-05-09,38002
2019-05-10,39050
2019-05-11,39517
2019-05-12,39768
2019-05-13,39296
2019-05-14,39171
2019-05-15,38534
2019-05-16,38146
2019-05-17,37732
2019-05-18,37010
2019-05-19,36377
2019-05-20,35701
2019-05-21,35451
2019-05-22,35214
2019-05-23,36366
2019-05-24,36388
2019-05-25,35944
2019-05-26,35900
2019-05-27,35954
2019-05-28,35421
2019-05-29,35623
2019-05-30,36097
2019-05-31,35830
2019-06-01,35601
2019-06-02,35481
2019-06-03,35460
2019-06-04,35278
2019-06-05,36088
2019-06-06,35852
2019-06-07,36239
2019-06-08,36283
2019-06-09,36055
2019-06-10,36077
2019-06-11,36493
2019-06-12,37319
2019-06-13,37215
2019-06-14,36732
2019-06-15,36557
2019-06-16,36379
2019-06-17,36164
2019-06-18,36235
2019-06-19,36425
2019-06-20,36379
2019-06-21,36121
2019-06-22,36179
2019-06-23,36290
2019-06-24,35886
2019-06-25,35603
2019-06-26,34914
2019-06-27,34343
2019-06-28,34191
2019-06-29,33916
2019-06-30,34379
2019-07-01,34251
2019-07-02,34565
2019-07-03,35357
2019-07-04,35850
2019-07-05,36352
2019-07-06,36632
2019-07-07,36291
2019-07-08,35952
2019-07-09,35880
2019-07-10,36227
2019-07-11,36073
2019-07-12,35956
2019-07-13,35898
2019-07-14,36122
2019-07-15,35685
2019-07-16,35903
2019-07-17,35797
2019-07-18,36513
2019-07-19,36006
2019-07-20,36063
2019-07-21,35815
2019-07-22,35917
2019-07-23,35847
2019-07-24,35727
2019-07-25,35521
2019-07-26,35396
2019-07-27,35204
2019-07-28,35023
2019-07-29,34938
2019-07-30,34920
2019-07-31,34639
2019-08-01,34270
2019-08-02,34050
2019-08-03,32983
2019-08-04,32357
2019-08-05,32113
2019-08-06,32893
2019-08-07,34347
2019-08-08,35037
2019-08-09,35173
2019-08-10,35317
2019-08-11,36340
2019-08-12,37388
2019-08-13,38465
2019-08-14,38669
2019-08-15,40101
2019-08-16,40756
2019-08-17,39687
2019-08-18,38428
2019-08-19,37355
2019-08-20,38243
2019-08-21,39659
2019-08-22,40471
2019-08-23,41384
2019-08-24,40896
2019-08-24,40896
2019-08-25,40083
2019-08-25,40083
2019-08-26,39784
2019-08-26,39784
2019-08-27,39431
2019-08-27,39431
2019-08-28,40041
2019-08-29,40032
2019-08-30,40497
2019-08-31,39140
2019-09-01,39197
2019-09-02,38711
2019-09-03,37777
2019-09-04,36931
2019-09-05,38273
2019-09-06,39578
2019-09-07,41510
2019-09-08,43200
2019-09-09,45182
2019-09-10,47310
2019-09-11,49673
2019-09-12,52122
2019-09-13,53816
2019-09-14,54511
2019-09-15,54896
2019-09-16,54795
2019-09-17,55759
2019-09-18,55937
2019-09-19,56487
2019-09-20,55847
2019-09-21,56447
2019-09-22,57174
2019-09-23,57422
2019-09-24,57140
2019-09-25,57384
2019-09-26,59974
2019-09-27,61501
2019-09-28,61465
2019-09-29,61969
2019-09-30,63388
2019-10-01,63825
2019-10-02,64606
2019-10-03,66142
2019-10-04,65015
2019-10-05,62957
2019-10-06,60739
2019-10-07,59115
2019-10-08,59144
2019-10-09,58227
2019-10-10,58113
2019-10-11,57241
2019-10-12,57183
2019-10-13,56399
2019-10-14,55232
2019-10-15,54447
2019-10-16,53567
2019-10-17,52861
2019-10-18,52259
2019-10-19,50395
2019-10-20,48452
2019-10-21,47666
2019-10-22,48061
2019-10-23,47589
2019-10-24,47564
2019-10-25,48403
2019-10-26,49277
2019-10-27,49636
2019-10-28,49493
2019-10-29,51740
2019-10-30,53629
2019-10-31,54102
2019-11-01,56391
2019-11-02,56280
2019-11-03,55530
2019-11-04,55100
2019-11-05,54827
2019-11-06,54413
2019-11-07,55755
2019-11-08,55485
2019-11-09,55394
2019-11-10,54822
2019-11-11,54247
2019-11-12,53964
2019-11-13,54111
2019-11-14,54402
2019-11-15,53996
2019-11-16,53276
2019-11-17,53976
2019-11-18,53121
2019-11-19,52993
2019-11-20,52656
2019-11-21,52773
2019-11-22,52531
2019-11-23,53423
2019-11-24,53259
2019-11-25,52180
2019-11-26,51798
2019-11-27,51439
2019-11-28,51551
2019-11-29,51111
2019-11-30,50606
2019-12-01,50051
2019-12-02,49907
2019-12-03,50492
2019-12-04,52590
2019-12-05,53453
2019-12-06,54976
2019-12-07,57211
2019-12-08,56395
2019-12-09,55737
2019-12-10,55879
2019-12-11,57338
2019-12-12,56422
2019-12-13,56188
2019-12-14,55145
2019-12-15,54100
2019-12-16,53556
2019-12-17,52989
2019-12-18,52421
2019-12-19,51801
2019-12-20,51278
2019-12-21,50000
2019-12-22,47869
2019-12-23,45548
2019-12-24,43419
2019-12-25,41441
2019-12-26,40271
2019-12-27,38610
2019-12-28,36897
2019-12-29,36924
2019-12-30,38026
2019-12-31,39917
2020-01-01,41508
2020-01-02,43283
2020-01-03,44693
2020-01-04,44344
2020-01-05,44941
2020-01-06,46067
2020-01-07,47702
2020-01-08,47839
2020-01-09,48303
2020-01-10,48565
2020-01-11,48715
2020-01-12,47598
2020-01-13,47334
2020-01-14,47543
2020-01-15,48233
2020-01-16,48465
2020-01-17,47946
2020-01-18,47349
2020-01-19,46874
2020-01-20,46714
2020-01-21,47239
2020-01-22,47336
2020-01-23,48363
2020-01-24,49266
2020-01-25,48761
2020-01-26,47482
2020-01-27,45975
2020-01-28,46721
2020-01-29,47346
2020-01-30,48839
2020-01-31,50366
2020-02-01,50731
2020-02-02,49419
2020-02-03,47606
2020-02-04,46572
2020-02-05,46329
2020-02-06,44220
2020-02-07,42631
2020-02-08,41157
2020-02-09,40309
2020-02-10,39095
2020-02-11,40910
2020-02-12,42438
2020-02-13,43506
2020-02-14,42916
2020-02-15,42720
2020-02-16,42548
2020-02-17,42214
2020-02-18,42556
2020-02-19,42187
2020-02-20,43033
2020-02-21,44023
2020-02-22,44410
2020-02-23,43959
2020-02-24,44414
2020-02-25,45599
2020-02-26,45561
2020-02-27,46252
2020-02-28,46487
2020-02-29,45489
2020-03-01,45288
2020-03-02,44148
2020-03-03,43866
2020-03-04,45186
2020-03-05,44959
2020-03-06,46101
2020-03-07,45474
2020-03-08,45468
2020-03-09,44474
2020-03-10,44910
2020-03-11,44899
2020-03-12,44600
2020-03-13,44159
2020-03-14,42899
2020-03-15,42456
2020-03-16,41989
2020-03-17,41634
2020-03-18,41873
2020-03-19,42070
2020-03-20,41611
2020-03-21,41680
2020-03-22,41128
2020-03-23,40319
2020-03-24,40209
2020-03-25,40168
2020-03-26,40775
2020-03-27,40216
2020-03-28,39662
2020-03-29,38784
2020-03-30,39188
2020-03-31,40226
2020-04-01,40053
2020-04-02,40118
2020-04-03,39902
2020-04-04,39915
2020-04-05,40404
2020-04-06,40196
2020-04-07,41207
2020-04-08,43089
2020-04-09,43538
2020-04-10,43088
2020-04-11,41858
2020-04-12,40099
2020-04-13,39913
2020-04-14,40099
2020-04-15,41150
2020-04-16,42412
2020-04-17,43546
2020-04-18,42786
2020-04-19,42005
2020-04-20,41309
2020-04-21,41239
2020-04-22,41266
2020-04-23,41734
2020-04-24,41416
2020-04-25,40656
2020-04-26,39381
2020-04-27,40422
2020-04-28,42009
2020-04-29,41733
2020-04-30,42960
2020-05-01,42882
2020-05-02,44591
2020-05-03,43787
2020-05-04,44345
2020-05-05,45005
2020-05-06,47170
2020-05-07,49484
2020-05-08,50305
2020-05-09,49809
2020-05-10,48213
2020-05-11,47641
2020-05-12,48007
2020-05-13,49579
