date_obj,Willow%20branch price
2019-04-11,557
2019-04-12,550
2019-04-13,534
2019-04-14,539
2019-04-15,523
2019-04-16,512
2019-04-17,496
2019-04-18,494
2019-04-19,496
2019-04-20,506
2019-04-21,525
2019-04-22,549
2019-04-23,577
2019-04-24,605
2019-04-25,636
2019-04-26,668
2019-04-27,702
2019-04-28,738
2019-04-29,767
2019-04-30,806
2019-05-01,813
2019-05-02,834
2019-05-03,844
2019-05-04,859
2019-05-05,881
2019-05-06,901
2019-05-07,929
2019-05-08,955
2019-05-09,935
2019-05-10,918
2019-05-11,881
2019-05-12,859
2019-05-13,837
2019-05-14,818
2019-05-15,795
2019-05-16,779
2019-05-17,781
2019-05-18,766
2019-05-19,766
2019-05-20,766
2019-05-21,775
2019-05-22,762
2019-05-23,756
2019-05-24,751
2019-05-25,753
2019-05-26,759
2019-05-27,789
2019-05-28,829
2019-05-29,859
2019-05-30,841
2019-05-31,845
2019-06-01,848
2019-06-02,881
2019-06-03,885
2019-06-04,883
2019-06-05,883
2019-06-06,882
2019-06-07,901
2019-06-08,932
2019-06-09,932
2019-06-10,932
2019-06-11,914
2019-06-12,908
2019-06-13,893
2019-06-14,887
2019-06-15,906
2019-06-16,925
2019-06-17,912
2019-06-18,917
2019-06-19,915
2019-06-20,903
2019-06-21,906
2019-06-22,899
2019-06-23,902
2019-06-24,924
2019-06-25,919
2019-06-26,900
2019-06-27,878
2019-06-28,872
2019-06-29,873
2019-06-30,878
2019-07-01,882
2019-07-02,893
2019-07-03,884
2019-07-04,865
2019-07-05,836
2019-07-06,843
2019-07-07,817
2019-07-08,807
2019-07-09,796
2019-07-10,769
2019-07-11,760
2019-07-12,744
2019-07-13,741
2019-07-14,749
2019-07-15,749
2019-07-16,757
2019-07-17,762
2019-07-18,751
2019-07-19,756
2019-07-20,769
2019-07-21,797
2019-07-22,828
2019-07-23,869
2019-07-24,903
2019-07-25,869
2019-07-26,856
2019-07-27,823
2019-07-28,829
2019-07-29,840
2019-07-30,829
2019-07-31,826
2019-08-01,829
2019-08-02,835
2019-08-03,842
2019-08-04,860
2019-08-05,879
2019-08-06,893
2019-08-07,901
2019-08-08,921
2019-08-09,920
2019-08-10,905
2019-08-11,881
2019-08-12,867
2019-08-13,850
2019-08-14,848
2019-08-15,833
2019-08-16,806
2019-08-17,806
2019-08-18,813
2019-08-19,813
2019-08-20,821
2019-08-21,838
2019-08-22,846
2019-08-23,843
2019-08-24,843
2019-08-24,843
2019-08-25,870
2019-08-25,870
2019-08-26,863
2019-08-26,863
2019-08-27,865
2019-08-27,865
2019-08-28,870
2019-08-29,858
2019-08-30,837
2019-08-31,826
2019-09-01,817
2019-09-02,807
2019-09-03,777
2019-09-04,753
2019-09-05,734
2019-09-06,729
2019-09-07,721
2019-09-08,727
2019-09-09,745
2019-09-10,744
2019-09-11,743
2019-09-12,744
2019-09-13,709
2019-09-14,697
2019-09-15,697
2019-09-16,702
2019-09-17,709
2019-09-18,733
2019-09-19,754
2019-09-20,770
2019-09-21,775
2019-09-22,814
2019-09-23,834
2019-09-24,834
2019-09-25,866
2019-09-26,856
2019-09-27,860
2019-09-28,867
2019-09-29,868
2019-09-30,867
2019-10-01,856
2019-10-02,873
2019-10-03,846
2019-10-04,843
2019-10-05,849
2019-10-06,854
2019-10-07,847
2019-10-08,860
2019-10-09,860
2019-10-10,848
2019-10-11,850
2019-10-12,867
2019-10-13,900
2019-10-14,932
2019-10-15,954
2019-10-16,993
2019-10-17,1015
2019-10-18,1011
2019-10-19,987
2019-10-20,972
2019-10-21,956
2019-10-22,966
2019-10-23,957
2019-10-24,962
2019-10-25,952
2019-10-26,930
2019-10-27,927
2019-10-28,934
2019-10-29,911
2019-10-30,918
2019-10-31,900
2019-11-01,881
2019-11-02,860
2019-11-03,877
2019-11-04,875
2019-11-05,875
2019-11-06,881
2019-11-07,859
2019-11-08,852
2019-11-09,859
2019-11-10,884
2019-11-11,894
2019-11-12,903
2019-11-13,913
2019-11-14,924
2019-11-15,926
2019-11-16,905
2019-11-17,876
2019-11-18,882
2019-11-19,881
2019-11-20,882
2019-11-21,882
2019-11-22,868
2019-11-23,847
2019-11-24,863
2019-11-25,873
2019-11-26,869
2019-11-27,884
2019-11-28,904
2019-11-29,903
2019-11-30,888
2019-12-01,899
2019-12-02,914
2019-12-03,929
2019-12-04,945
2019-12-05,945
2019-12-06,963
2019-12-07,996
2019-12-08,1042
2019-12-09,1064
2019-12-10,1056
2019-12-11,1051
2019-12-12,1055
2019-12-13,1045
2019-12-14,1036
2019-12-15,1029
2019-12-16,1011
2019-12-17,1016
2019-12-18,1010
2019-12-19,997
2019-12-20,1011
2019-12-21,1002
2019-12-22,979
2019-12-23,987
2019-12-24,999
2019-12-25,1036
2019-12-26,1046
2019-12-27,1060
2019-12-28,1078
2019-12-29,1068
2019-12-30,1097
2019-12-31,1108
2020-01-01,1141
2020-01-02,1168
2020-01-03,1189
2020-01-04,1237
2020-01-05,1290
2020-01-06,1329
2020-01-07,1359
2020-01-08,1395
2020-01-09,1390
2020-01-10,1370
2020-01-11,1349
2020-01-12,1333
2020-01-13,1279
2020-01-14,1229
2020-01-15,1169
2020-01-16,1144
2020-01-17,1157
2020-01-18,1174
2020-01-19,1232
2020-01-20,1294
2020-01-21,1348
2020-01-22,1414
2020-01-23,1466
2020-01-24,1512
2020-01-25,1534
2020-01-26,1529
2020-01-27,1482
2020-01-28,1440
2020-01-29,1381
2020-01-30,1321
2020-01-31,1265
2020-02-01,1211
2020-02-02,1160
2020-02-03,1144
2020-02-04,1113
2020-02-05,1103
2020-02-06,1096
2020-02-07,1088
2020-02-08,1076
2020-02-09,1098
2020-02-10,1140
2020-02-11,1197
2020-02-12,1254
2020-02-13,1280
2020-02-14,1272
2020-02-15,1246
2020-02-16,1258
2020-02-17,1240
2020-02-18,1228
2020-02-19,1226
2020-02-20,1223
2020-02-21,1199
2020-02-22,1181
2020-02-23,1162
2020-02-24,1175
2020-02-25,1198
2020-02-26,1204
2020-02-27,1175
2020-02-28,1153
2020-02-29,1154
2020-03-01,1161
2020-03-02,1156
2020-03-03,1143
2020-03-04,1127
2020-03-05,1123
2020-03-06,1125
2020-03-07,1134
2020-03-08,1144
2020-03-09,1167
2020-03-10,1160
2020-03-11,1152
2020-03-12,1174
2020-03-13,1173
2020-03-14,1199
2020-03-15,1219
2020-03-16,1243
2020-03-17,1251
2020-03-18,1275
2020-03-19,1293
2020-03-20,1288
2020-03-21,1303
2020-03-22,1317
2020-03-23,1326
2020-03-24,1357
2020-03-25,1410
2020-03-26,1467
2020-03-27,1541
2020-03-28,1613
2020-03-29,1689
2020-03-30,1774
2020-03-31,1858
2020-04-01,1812
2020-04-02,1752
2020-04-03,1689
2020-04-04,1694
2020-04-05,1696
2020-04-06,1679
2020-04-07,1674
2020-04-08,1664
2020-04-09,1621
2020-04-10,1599
2020-04-11,1560
2020-04-12,1571
2020-04-13,1529
2020-04-14,1507
2020-04-15,1464
2020-04-16,1406
2020-04-17,1343
2020-04-18,1311
2020-04-19,1281
2020-04-20,1259
2020-04-21,1251
2020-04-22,1236
2020-04-23,1224
2020-04-24,1204
2020-04-25,1199
2020-04-26,1170
2020-04-27,1160
2020-04-28,1182
2020-04-29,1230
2020-04-30,1220
2020-05-01,1210
2020-05-02,1196
2020-05-03,1183
2020-05-04,1164
2020-05-05,1134
2020-05-06,1129
2020-05-07,1118
2020-05-08,1116
2020-05-09,1103
2020-05-10,1065
2020-05-11,1040
2020-05-12,1005
2020-05-13,1005
