date_obj,Gadderhammer price
2019-03-26,1558
2019-03-27,1558
2019-03-28,1558
2019-03-29,1558
2019-03-30,1558
2019-03-31,1558
2019-04-01,1558
2019-04-02,1545
2019-04-03,1545
2019-04-04,1545
2019-04-05,1545
2019-04-06,1545
2019-04-07,1545
2019-04-08,1545
2019-04-09,1545
2019-04-10,1545
2019-04-11,1536
2019-04-12,1536
2019-04-13,1536
2019-04-14,1536
2019-04-15,1536
2019-04-16,1536
2019-04-17,1536
2019-04-18,1536
2019-04-19,1536
2019-04-20,1507
2019-04-21,1507
2019-04-22,1507
2019-04-23,1507
2019-04-24,1507
2019-04-25,1507
2019-04-26,1507
2019-04-27,1507
2019-04-28,1507
2019-04-29,1520
2019-04-30,1520
2019-05-01,1520
2019-05-02,1520
2019-05-03,1520
2019-05-04,1520
2019-05-05,1520
2019-05-06,1520
2019-05-07,1520
2019-05-08,1531
2019-05-09,1531
2019-05-10,1531
2019-05-11,1531
2019-05-12,1531
2019-05-13,1531
2019-05-14,1531
2019-05-15,1531
2019-05-16,1531
2019-05-17,1531
2019-05-18,1540
2019-05-19,1540
2019-05-20,1540
2019-05-21,1540
2019-05-22,1540
2019-05-23,1540
2019-05-24,1540
2019-05-25,1540
2019-05-26,1540
2019-05-27,1540
2019-05-28,1545
2019-05-29,1545
2019-05-30,1545
2019-05-31,1545
2019-06-01,1545
2019-06-02,1545
2019-06-03,1545
2019-06-04,1545
2019-06-05,1545
2019-06-06,1545
2019-06-07,1521
2019-06-08,1521
2019-06-09,1521
2019-06-10,1521
2019-06-11,1521
2019-06-12,1521
2019-06-13,1521
2019-06-14,1521
2019-06-15,1521
2019-06-16,1521
2019-06-17,1546
2019-06-18,1546
2019-06-19,1546
2019-06-20,1546
2019-06-21,1546
2019-06-22,1546
2019-06-23,1546
2019-06-24,1546
2019-06-25,1546
2019-06-26,1546
2019-06-27,1546
2019-06-28,1563
2019-06-29,1563
2019-06-30,1563
2019-07-01,1563
2019-07-02,1563
2019-07-03,1563
2019-07-04,1563
2019-07-05,1563
2019-07-06,1563
2019-07-07,1563
2019-07-08,1537
2019-07-09,1537
2019-07-10,1537
2019-07-11,1537
2019-07-12,1537
2019-07-13,1537
2019-07-14,1537
2019-07-15,1537
2019-07-16,1537
2019-07-17,1537
2019-07-18,1506
2019-07-19,1506
2019-07-20,1506
2019-07-21,1506
2019-07-22,1506
2019-07-23,1506
2019-07-24,1506
2019-07-25,1506
2019-07-26,1506
2019-07-27,1506
2019-07-28,1473
2019-07-29,1473
2019-07-30,1473
2019-07-31,1473
2019-08-01,1473
2019-08-02,1473
2019-08-03,1473
2019-08-04,1473
2019-08-05,1473
2019-08-06,1473
2019-08-07,1484
2019-08-08,1484
2019-08-09,1484
2019-08-10,1484
2019-08-11,1484
2019-08-12,1484
2019-08-13,1484
2019-08-14,1484
2019-08-15,1484
2019-08-16,1484
2019-08-17,1462
2019-08-18,1462
2019-08-19,1462
2019-08-20,1462
2019-08-21,1462
2019-08-22,1462
2019-08-23,1462
2019-08-24,1462
2019-08-24,1462
2019-08-25,1462
2019-08-25,1462
2019-08-26,1462
2019-08-26,1462
2019-08-27,1462
2019-08-27,1462
2019-08-28,1467
2019-08-29,1467
2019-08-30,1467
2019-08-31,1467
2019-09-01,1467
2019-09-02,1467
2019-09-03,1467
2019-09-04,1467
2019-09-05,1467
2019-09-06,1467
2019-09-07,1467
2019-09-08,1441
2019-09-09,1441
2019-09-10,1441
2019-09-11,1441
2019-09-12,1441
2019-09-13,1441
2019-09-14,1441
2019-09-15,1441
2019-09-16,1441
2019-09-17,1441
2019-09-18,1441
2019-09-19,1441
2019-09-20,1458
2019-09-21,1458
2019-09-22,1458
2019-09-23,1458
2019-09-24,1458
2019-09-25,1458
2019-09-26,1458
2019-09-27,1458
2019-09-28,1458
2019-09-29,1458
2019-09-30,1458
2019-10-01,1458
2019-10-02,1479
2019-10-03,1479
2019-10-04,1479
2019-10-05,1479
2019-10-06,1479
2019-10-07,1479
2019-10-08,1479
2019-10-09,1479
2019-10-10,1479
2019-10-11,1479
2019-10-12,1479
2019-10-13,1479
2019-10-14,1467
2019-10-15,1467
2019-10-16,1467
2019-10-17,1467
2019-10-18,1467
2019-10-19,1467
2019-10-20,1467
2019-10-21,1467
2019-10-22,1467
2019-10-23,1467
2019-10-24,1467
2019-10-25,1467
2019-10-26,1458
2019-10-27,1458
2019-10-28,1458
2019-10-29,1458
2019-10-30,1458
2019-10-31,1458
2019-11-01,1458
2019-11-02,1458
2019-11-03,1458
2019-11-04,1458
2019-11-05,1458
2019-11-06,1458
2019-11-07,1477
2019-11-08,1477
2019-11-09,1477
2019-11-10,1477
2019-11-11,1477
2019-11-12,1477
2019-11-13,1477
2019-11-14,1477
2019-11-15,1477
2019-11-16,1477
2019-11-17,1477
2019-11-18,1477
2019-11-19,1477
2019-11-20,1495
2019-11-21,1495
2019-11-22,1495
2019-11-23,1495
2019-11-24,1495
2019-11-25,1495
2019-11-26,1495
2019-11-27,1495
2019-11-28,1495
2019-11-29,1495
2019-11-30,1495
2019-12-01,1495
2019-12-02,1495
2019-12-03,1495
2019-12-04,1495
2019-12-05,1486
2019-12-06,1486
2019-12-07,1486
2019-12-08,1486
2019-12-09,1486
2019-12-10,1486
2019-12-11,1486
2019-12-12,1486
2019-12-13,1486
2019-12-14,1486
2019-12-15,1486
2019-12-16,1486
2019-12-17,1486
2019-12-18,1451
2019-12-19,1451
2019-12-20,1451
2019-12-21,1451
2019-12-22,1451
2019-12-23,1451
2019-12-24,1451
2019-12-25,1451
2019-12-26,1451
2019-12-27,1451
2019-12-28,1451
2019-12-29,1456
2019-12-30,1456
2019-12-31,1456
2020-01-01,1456
2020-01-02,1456
2020-01-03,1456
2020-01-04,1456
2020-01-05,1456
2020-01-06,1456
2020-01-07,1414
2020-01-08,1414
2020-01-09,1414
2020-01-10,1414
2020-01-11,1414
2020-01-12,1414
2020-01-13,1414
2020-01-14,1414
2020-01-15,1414
2020-01-16,1414
2020-01-17,1389
2020-01-18,1389
2020-01-19,1389
2020-01-20,1389
2020-01-21,1389
2020-01-22,1389
2020-01-23,1389
2020-01-24,1389
2020-01-25,1389
2020-01-26,1395
2020-01-27,1395
2020-01-28,1395
2020-01-29,1395
2020-01-30,1395
2020-01-31,1395
2020-02-01,1395
2020-02-02,1395
2020-02-03,1395
2020-02-04,1393
2020-02-05,1393
2020-02-06,1393
2020-02-07,1393
2020-02-08,1393
2020-02-09,1393
2020-02-10,1393
2020-02-11,1393
2020-02-12,1387
2020-02-13,1387
2020-02-14,1387
2020-02-15,1387
2020-02-16,1387
2020-02-17,1387
2020-02-18,1387
2020-02-19,1387
2020-02-20,1384
2020-02-21,1384
2020-02-22,1384
2020-02-23,1384
2020-02-24,1384
2020-02-25,1384
2020-02-26,1384
2020-02-27,1384
2020-02-28,1354
2020-02-29,1354
2020-03-01,1354
2020-03-02,1354
2020-03-03,1354
2020-03-04,1354
2020-03-05,1354
2020-03-06,1354
2020-03-07,1354
2020-03-08,1354
2020-03-09,1364
2020-03-10,1364
2020-03-11,1364
2020-03-12,1364
2020-03-13,1364
2020-03-14,1364
2020-03-15,1364
2020-03-16,1364
2020-03-17,1331
2020-03-18,1331
2020-03-19,1331
2020-03-20,1331
2020-03-21,1331
2020-03-22,1331
2020-03-23,1331
2020-03-24,1342
2020-03-25,1342
2020-03-26,1342
2020-03-27,1342
2020-03-28,1342
2020-03-29,1342
2020-03-30,1357
2020-03-31,1357
2020-04-01,1357
2020-04-02,1357
2020-04-03,1357
2020-04-04,1357
2020-04-05,1351
2020-04-06,1351
2020-04-07,1351
2020-04-08,1351
2020-04-09,1351
2020-04-10,1350
2020-04-11,1350
2020-04-12,1350
2020-04-13,1350
2020-04-14,1350
2020-04-15,1362
2020-04-16,1362
2020-04-17,1362
2020-04-18,1362
2020-04-19,1362
2020-04-20,1388
2020-04-21,1388
2020-04-22,1388
2020-04-23,1388
2020-04-24,1388
2020-04-25,1375
2020-04-26,1375
2020-04-27,1375
2020-04-28,1375
2020-04-29,1375
2020-04-30,1391
2020-05-01,1391
2020-05-02,1391
2020-05-03,1391
2020-05-04,1391
2020-05-05,1391
2020-05-06,1379
2020-05-07,1379
2020-05-08,1379
2020-05-09,1379
2020-05-10,1379
2020-05-11,1379
2020-05-12,1394
2020-05-13,1394
