date_obj,Holy%20symbol price
2019-08-26,399
2019-08-26,399
2019-08-27,388
2019-08-27,388
2019-08-28,384
2019-08-29,382
2019-08-30,394
2019-08-31,394
2019-09-01,401
2019-09-02,401
2019-09-03,411
2019-09-04,413
2019-09-05,413
2019-09-06,409
2019-09-07,419
2019-09-08,434
2019-09-09,434
2019-09-10,435
2019-09-11,414
2019-09-12,414
2019-09-13,395
2019-09-14,385
2019-09-15,366
2019-09-16,350
2019-09-17,350
2019-09-18,348
2019-09-19,348
2019-09-20,340
2019-09-21,338
2019-09-22,339
2019-09-23,336
2019-09-24,336
2019-09-25,335
2019-09-26,334
2019-09-27,334
2019-09-28,317
2019-09-29,317
2019-09-30,301
2019-10-01,285
2019-10-02,285
2019-10-03,270
2019-10-04,270
2019-10-05,256
2019-10-06,243
2019-10-07,243
2019-10-08,236
2019-10-09,236
2019-10-10,234
2019-10-11,234
2019-10-12,239
2019-10-13,244
2019-10-14,243
2019-10-15,243
2019-10-16,247
2019-10-17,247
2019-10-18,246
2019-10-19,253
2019-10-20,253
2019-10-21,256
2019-10-22,256
2019-10-23,255
2019-10-24,255
2019-10-25,247
2019-10-26,252
2019-10-27,252
2019-10-28,252
2019-10-29,252
2019-10-30,258
2019-10-31,264
2019-11-01,264
2019-11-02,272
2019-11-03,275
2019-11-04,275
2019-11-05,274
2019-11-06,274
2019-11-07,276
2019-11-08,282
2019-11-09,289
2019-11-10,279
2019-11-11,272
2019-11-12,272
2019-11-13,271
2019-11-14,271
2019-11-15,264
2019-11-16,263
2019-11-17,263
2019-11-18,270
2019-11-19,270
2019-11-20,274
2019-11-21,274
2019-11-22,269
2019-11-23,276
2019-11-24,276
2019-11-25,274
2019-11-26,278
2019-11-27,278
2019-11-28,286
2019-11-29,286
2019-11-30,287
2019-12-01,287
2019-12-02,291
2019-12-03,293
2019-12-04,293
2019-12-05,297
2019-12-06,297
2019-12-07,303
2019-12-08,303
2019-12-09,307
2019-12-10,315
2019-12-11,315
2019-12-12,307
2019-12-13,292
2019-12-14,285
2019-12-15,283
2019-12-16,283
2019-12-17,277
2019-12-18,277
2019-12-19,279
2019-12-20,278
2019-12-21,282
2019-12-22,289
2019-12-23,289
2019-12-24,300
2019-12-25,301
2019-12-26,301
2019-12-27,297
2019-12-28,291
2019-12-29,291
2019-12-30,292
2019-12-31,292
2020-01-01,294
2020-01-02,289
2020-01-03,289
2020-01-04,294
2020-01-05,296
2020-01-06,296
2020-01-07,291
2020-01-08,291
2020-01-09,288
2020-01-10,282
2020-01-11,280
2020-01-12,273
2020-01-13,273
2020-01-14,268
2020-01-15,257
2020-01-16,249
2020-01-17,245
2020-01-18,245
2020-01-19,239
2020-01-20,239
2020-01-21,231
2020-01-22,227
2020-01-23,225
2020-01-24,214
2020-01-25,203
2020-01-26,203
2020-01-27,203
2020-01-28,203
2020-01-29,202
2020-01-30,199
2020-01-31,197
2020-02-01,196
2020-02-02,193
2020-02-03,192
2020-02-04,194
2020-02-05,194
2020-02-06,202
2020-02-07,202
2020-02-08,211
2020-02-09,218
2020-02-10,217
2020-02-11,217
2020-02-12,226
2020-02-13,226
2020-02-14,233
2020-02-15,233
2020-02-16,229
2020-02-17,235
2020-02-18,231
2020-02-19,231
2020-02-20,233
2020-02-21,233
2020-02-22,244
2020-02-23,255
2020-02-24,263
2020-02-25,276
2020-02-26,289
2020-02-27,303
2020-02-28,318
2020-02-29,318
2020-03-01,325
2020-03-02,324
2020-03-03,330
2020-03-04,330
2020-03-05,336
2020-03-06,340
2020-03-07,351
2020-03-08,358
2020-03-09,367
2020-03-10,355
2020-03-11,352
2020-03-12,338
2020-03-13,321
2020-03-14,310
2020-03-15,298
2020-03-16,296
2020-03-17,289
2020-03-18,277
2020-03-19,265
2020-03-20,259
2020-03-21,263
2020-03-22,269
2020-03-23,274
2020-03-24,280
2020-03-25,290
2020-03-26,293
2020-03-27,294
2020-03-28,298
2020-03-29,294
2020-03-30,302
2020-03-31,293
2020-04-01,299
2020-04-02,291
2020-04-03,291
2020-04-04,287
2020-04-05,295
2020-04-06,303
2020-04-07,311
2020-04-08,314
2020-04-09,312
2020-04-10,316
2020-04-11,310
2020-04-12,311
2020-04-13,302
2020-04-14,292
2020-04-15,302
2020-04-16,318
2020-04-17,334
2020-04-18,349
2020-04-19,361
2020-04-20,368
2020-04-21,369
2020-04-22,371
2020-04-23,372
2020-04-24,364
2020-04-25,359
2020-04-26,345
2020-04-27,335
2020-04-28,344
2020-04-29,354
2020-04-30,368
2020-05-01,382
2020-05-02,398
2020-05-03,399
2020-05-04,400
2020-05-05,409
2020-05-06,389
2020-05-07,376
2020-05-08,370
2020-05-09,381
2020-05-10,395
2020-05-11,404
2020-05-12,423
2020-05-13,414
