date_obj,Ourg%20bones price
2019-04-10,24683
2019-04-11,25150
2019-04-12,25376
2019-04-13,24117
2019-04-14,24255
2019-04-15,24256
2019-04-16,24105
2019-04-17,24611
2019-04-18,23994
2019-04-19,24098
2019-04-20,23922
2019-04-21,23476
2019-04-22,23210
2019-04-23,23272
2019-04-24,22669
2019-04-25,23058
2019-04-26,23523
2019-04-27,23885
2019-04-28,24489
2019-04-29,24655
2019-04-30,24690
2019-05-01,23569
2019-05-02,22997
2019-05-03,22869
2019-05-04,22815
2019-05-05,22970
2019-05-06,23733
2019-05-07,24920
2019-05-08,26158
2019-05-09,27294
2019-05-10,28163
2019-05-11,27283
2019-05-12,27553
2019-05-13,27537
2019-05-14,27691
2019-05-15,27728
2019-05-16,28547
2019-05-17,29975
2019-05-18,31078
2019-05-19,30498
2019-05-20,30167
2019-05-21,30142
2019-05-22,30665
2019-05-23,30336
2019-05-24,29129
2019-05-25,28341
2019-05-26,28309
2019-05-27,27522
2019-05-28,26393
2019-05-29,26302
2019-05-30,26030
2019-05-31,26662
2019-06-01,26745
2019-06-02,27490
2019-06-03,28672
2019-06-04,29583
2019-06-05,29043
2019-06-06,27948
2019-06-07,27338
2019-06-08,27721
2019-06-09,28095
2019-06-10,27270
2019-06-11,26521
2019-06-12,25645
2019-06-13,24604
2019-06-14,24146
2019-06-15,24285
2019-06-16,24097
2019-06-17,23235
2019-06-18,22720
2019-06-19,23856
2019-06-20,24502
2019-06-21,24971
2019-06-22,24406
2019-06-23,24430
2019-06-24,23773
2019-06-25,23707
2019-06-26,23311
2019-06-27,22768
2019-06-28,22392
2019-06-29,22555
2019-06-30,22767
2019-07-01,22992
2019-07-02,23144
2019-07-03,22724
2019-07-04,23473
2019-07-05,24181
2019-07-06,24211
2019-07-07,25075
2019-07-08,25491
2019-07-09,26050
2019-07-10,25774
2019-07-11,24624
2019-07-12,24376
2019-07-13,24454
2019-07-14,24861
2019-07-15,25738
2019-07-16,25495
2019-07-17,26669
2019-07-18,27619
2019-07-19,27796
2019-07-20,27926
2019-07-21,27853
2019-07-22,28076
2019-07-23,27226
2019-07-24,27212
2019-07-25,27175
2019-07-26,27330
2019-07-27,26998
2019-07-28,26909
2019-07-29,27243
2019-07-30,27791
2019-07-31,28394
2019-08-01,28615
2019-08-02,30018
2019-08-03,29954
2019-08-04,29418
2019-08-05,28967
2019-08-06,28556
2019-08-07,28585
2019-08-08,29273
2019-08-09,29273
2019-08-10,29589
2019-08-11,29815
2019-08-12,30273
2019-08-13,30667
2019-08-14,31124
2019-08-15,30302
2019-08-16,29326
2019-08-17,29326
2019-08-18,30189
2019-08-19,31544
2019-08-20,31295
2019-08-21,29732
2019-08-22,28902
2019-08-23,28629
2019-08-24,28914
2019-08-24,28914
2019-08-25,29366
2019-08-25,29366
2019-08-26,29552
2019-08-26,29552
2019-08-27,30645
2019-08-27,30645
2019-08-28,31060
2019-08-29,31691
2019-08-30,31634
2019-08-31,31634
2019-09-01,31323
2019-09-02,30017
2019-09-03,29667
2019-09-04,30329
2019-09-05,30103
2019-09-06,30103
2019-09-07,29715
2019-09-08,30029
2019-09-09,28908
2019-09-10,29920
2019-09-11,29735
2019-09-12,30438
2019-09-13,29732
2019-09-14,30765
2019-09-15,30584
2019-09-16,30767
2019-09-17,30509
2019-09-18,31483
2019-09-19,32657
2019-09-20,32657
2019-09-21,33000
2019-09-22,33893
2019-09-23,34730
2019-09-24,34730
2019-09-25,34572
2019-09-26,33685
2019-09-27,32136
2019-09-28,30869
2019-09-29,29503
2019-09-30,30503
2019-10-01,30253
2019-10-02,30253
2019-10-03,31155
2019-10-04,32138
2019-10-05,32417
2019-10-06,33207
2019-10-07,32388
2019-10-08,32173
2019-10-09,32173
2019-10-10,33297
2019-10-11,33297
2019-10-12,33224
2019-10-13,33385
2019-10-14,32979
2019-10-15,32590
2019-10-16,33097
2019-10-17,33097
2019-10-18,33201
2019-10-19,33633
2019-10-20,34392
2019-10-21,34326
2019-10-22,34175
2019-10-23,33705
2019-10-24,33752
2019-10-25,34193
2019-10-26,34789
2019-10-27,35184
2019-10-28,35156
2019-10-29,35156
2019-10-30,35399
2019-10-31,35888
2019-11-01,34564
2019-11-02,34565
2019-11-03,33525
2019-11-04,33539
2019-11-05,33539
2019-11-06,34471
2019-11-07,36195
2019-11-08,37360
2019-11-09,37702
2019-11-10,39323
2019-11-11,38011
2019-11-12,38011
2019-11-13,37777
2019-11-14,38016
2019-11-15,37968
2019-11-16,37327
2019-11-17,37327
2019-11-18,37104
2019-11-19,37104
2019-11-20,36800
2019-11-21,36800
2019-11-22,35125
2019-11-23,36036
2019-11-24,35188
2019-11-25,35835
2019-11-26,35371
2019-11-27,35371
2019-11-28,34234
2019-11-29,33496
2019-11-30,33322
2019-12-01,32292
2019-12-02,33907
2019-12-03,33397
2019-12-04,32979
2019-12-05,32979
2019-12-06,33342
2019-12-07,34065
2019-12-08,33995
2019-12-09,34310
2019-12-10,34879
2019-12-11,34725
2019-12-12,34725
2019-12-13,35224
2019-12-14,35365
2019-12-15,36035
2019-12-16,35785
2019-12-17,35861
2019-12-18,35861
2019-12-19,36784
2019-12-20,36992
2019-12-21,37436
2019-12-22,37682
2019-12-23,38327
2019-12-24,38521
2019-12-25,37970
2019-12-26,37509
2019-12-27,36775
2019-12-28,37531
2019-12-29,37014
2019-12-30,36467
2019-12-31,37374
2020-01-01,36977
2020-01-02,36525
2020-01-03,36366
2020-01-04,34742
2020-01-05,34437
2020-01-06,33044
2020-01-07,31951
2020-01-08,31951
2020-01-09,32181
2020-01-10,33198
2020-01-11,33710
2020-01-12,33788
2020-01-13,33788
2020-01-14,34014
2020-01-15,34028
2020-01-16,35079
2020-01-17,34960
2020-01-18,34606
2020-01-19,33282
2020-01-20,33325
2020-01-21,32936
2020-01-22,32651
2020-01-23,32095
2020-01-24,32018
2020-01-25,32023
2020-01-26,31874
2020-01-27,30575
2020-01-28,29286
2020-01-29,29251
2020-01-30,28340
2020-01-31,28931
2020-02-01,29555
2020-02-02,29646
2020-02-03,29399
2020-02-04,30041
2020-02-05,30237
2020-02-06,31339
2020-02-07,32291
2020-02-08,32193
2020-02-09,31680
2020-02-10,31966
2020-02-11,32154
2020-02-12,32493
2020-02-13,32011
2020-02-14,30751
2020-02-15,30952
2020-02-16,30538
2020-02-17,29013
2020-02-18,28529
2020-02-19,28066
2020-02-20,27867
2020-02-21,26709
2020-02-22,26602
2020-02-23,25456
2020-02-24,26658
2020-02-25,27387
2020-02-26,27491
2020-02-27,27942
2020-02-28,27890
2020-02-29,28048
2020-03-01,28053
2020-03-02,27493
2020-03-03,28437
2020-03-04,28718
2020-03-05,28918
2020-03-06,29821
2020-03-07,29637
2020-03-08,28445
2020-03-09,28209
2020-03-10,28786
2020-03-11,28354
2020-03-12,28771
2020-03-13,28869
2020-03-14,29755
2020-03-15,28915
2020-03-16,28826
2020-03-17,28644
2020-03-18,28604
2020-03-19,28615
2020-03-20,27950
2020-03-21,27679
2020-03-22,27896
2020-03-23,27291
2020-03-24,26369
2020-03-25,25958
2020-03-26,26420
2020-03-27,26698
2020-03-28,26300
2020-03-29,26474
2020-03-30,26905
2020-03-31,26476
2020-04-01,27375
2020-04-02,28093
2020-04-03,28425
2020-04-04,28437
2020-04-05,28354
2020-04-06,27701
2020-04-07,27644
2020-04-08,28110
2020-04-09,28425
2020-04-10,28857
2020-04-11,28778
2020-04-12,29224
2020-04-13,29467
2020-04-14,29559
2020-04-15,28902
2020-04-16,29195
2020-04-17,28740
2020-04-18,30038
2020-04-19,29167
2020-04-20,28462
2020-04-21,28606
2020-04-22,29082
2020-04-23,29586
2020-04-24,29489
2020-04-25,28910
2020-04-26,28845
2020-04-27,28614
2020-04-28,28745
2020-04-29,28270
2020-04-30,27769
2020-05-01,27472
2020-05-02,27116
2020-05-03,26752
2020-05-04,27491
2020-05-05,27027
2020-05-06,26813
2020-05-07,27503
2020-05-08,27703
2020-05-09,27603
2020-05-10,27797
2020-05-11,27878
2020-05-12,26877
2020-05-13,27260
