date_obj,Malediction%20shard%203 price
2018-11-27,1270643
2018-11-28,1270643
2018-11-29,1270643
2018-12-01,1246759
2018-12-02,1246759
2018-12-03,1246759
2018-12-04,1246759
2018-12-05,1246759
2018-12-07,1246759
2018-12-09,1246759
2018-12-10,1290584
2018-12-11,1290584
2018-12-12,1290584
2018-12-13,1290584
2018-12-14,1290584
2018-12-15,1290584
2018-12-16,1290584
2018-12-17,1290584
2018-12-18,1347413
2018-12-19,1347413
2018-12-20,1347413
2018-12-21,1347413
2018-12-22,1347413
2018-12-23,1347413
2018-12-24,1347413
2018-12-25,1347413
2018-12-26,1347413
2018-12-27,1406456
2018-12-28,1406456
2018-12-29,1406456
2018-12-30,1406456
2018-12-31,1406456
2019-01-01,1406456
2019-01-02,1406456
2019-01-03,1465104
2019-01-04,1465104
2019-01-05,1465104
2019-01-06,1465104
2019-01-08,1465104
2019-01-10,1533197
2019-01-11,1533197
2019-01-12,1533197
2019-01-13,1533197
2019-01-14,1533197
2019-01-15,1533197
2019-01-16,1533197
2019-01-17,1533197
2019-01-18,1603304
2019-01-19,1603304
2019-01-20,1603304
2019-01-21,1603304
2019-01-22,1603304
2019-01-23,1603304
2019-01-24,1603304
2019-01-25,1603304
2019-01-26,1603304
2019-01-27,1675621
2019-01-28,1675621
2019-01-29,1675621
2019-01-30,1675621
2019-01-31,1675621
2019-02-01,1675621
2019-02-02,1675621
2019-02-03,1675621
2019-02-04,1675621
2019-02-05,1751106
2019-02-06,1751106
2019-02-07,1751106
2019-02-08,1751106
2019-02-09,1751106
2019-02-10,1751106
2019-02-11,1751106
2019-02-12,1751106
2019-02-13,1751106
2019-02-14,1751106
2019-02-15,1751106
2019-02-16,1834943
2019-02-17,1834943
2019-02-18,1834943
2019-02-19,1834943
2019-02-20,1834943
2019-02-21,1834943
2019-02-22,1834943
2019-02-23,1834943
2019-02-24,1918073
2019-02-25,1918073
2019-02-26,1918073
2019-02-27,1918073
2019-02-28,1918073
2019-03-01,1918073
2019-03-02,1918073
2019-03-03,1918073
2019-03-04,1918073
2019-03-05,1918073
2019-03-06,1918073
2019-03-07,2007466
2019-03-08,2007466
2019-03-09,2007466
2019-03-10,2007466
2019-03-11,2007466
2019-03-12,2007466
2019-03-13,2007466
2019-03-14,2007466
2019-03-15,2007466
2019-03-16,2007466
2019-03-17,2101455
2019-03-18,2101455
2019-03-19,2101455
2019-03-20,2101455
2019-03-21,2101455
2019-03-22,2101455
2019-03-23,2101455
2019-03-24,2101455
2019-03-25,2101455
2019-03-26,2197389
2019-03-27,2197389
2019-03-28,2197389
2019-03-29,2197389
2019-03-30,2197389
2019-03-31,2197389
2019-04-01,2197389
2019-04-02,2197389
2019-04-03,2197389
2019-04-04,2197389
2019-04-05,2300451
2019-04-06,2300451
2019-04-07,2300451
2019-04-08,2300451
2019-04-09,2300451
2019-04-10,2300451
2019-04-11,2300451
2019-04-12,2300451
2019-04-13,2300451
2019-04-14,2300451
2019-04-15,2405309
2019-04-16,2405309
2019-04-17,2405309
2019-04-18,2405309
2019-04-19,2405309
2019-04-20,2405309
2019-04-21,2405309
2019-04-22,2405309
2019-04-23,2405309
2019-04-24,2405309
2019-04-25,2405309
2019-04-26,2433615
2019-04-27,2433615
2019-04-28,2433615
2019-04-29,2433615
2019-04-30,2433615
2019-05-01,2433615
2019-05-02,2433615
2019-05-03,2433615
2019-05-04,2433615
2019-05-05,2433615
2019-05-06,2433615
2019-05-07,2433615
2019-05-08,2405120
2019-05-09,2405120
2019-05-10,2405120
2019-05-11,2405120
2019-05-12,2405120
2019-05-13,2405120
2019-05-14,2405120
2019-05-15,2405120
2019-05-16,2405120
2019-05-17,2405120
2019-05-18,2405120
2019-05-19,2405120
2019-05-20,2405120
2019-05-21,2288847
2019-05-22,2288847
2019-05-23,2288847
2019-05-24,2288847
2019-05-25,2288847
2019-05-26,2288847
2019-05-27,2288847
2019-05-28,2288847
2019-05-29,2176444
2019-05-30,2176444
2019-05-31,2176444
2019-06-01,2176444
2019-06-02,2176444
2019-06-03,2176444
2019-06-04,2176444
2019-06-05,2176444
2019-06-06,2176444
2019-06-07,2073519
2019-06-08,2073519
2019-06-09,2073519
2019-06-10,2073519
2019-06-11,2073519
2019-06-12,2073519
2019-06-13,2073519
2019-06-14,1972533
2019-06-15,1972533
2019-06-16,1972533
2019-06-17,1972533
2019-06-18,1972533
2019-06-19,1972533
2019-06-20,1972533
2019-06-21,1972533
2019-06-22,1876550
2019-06-23,1876550
2019-06-24,1876550
2019-06-25,1876550
2019-06-26,1876550
2019-06-27,1876550
2019-06-28,1876550
2019-06-29,1876550
2019-06-30,1785701
2019-07-01,1785701
2019-07-02,1785701
2019-07-03,1785701
2019-07-04,1785701
2019-07-05,1698873
2019-07-06,1698873
2019-07-07,1698873
2019-07-08,1698873
2019-07-09,1698873
2019-07-10,1698873
2019-07-11,1617467
2019-07-12,1617467
2019-07-13,1617467
2019-07-14,1617467
2019-07-15,1617467
2019-07-16,1617467
2019-07-17,1536636
2019-07-18,1536636
2019-07-19,1536636
2019-07-20,1536636
2019-07-21,1536636
2019-07-22,1536636
2019-07-23,1463979
2019-07-24,1463979
2019-07-25,1463979
2019-07-26,1463979
2019-07-27,1463979
2019-07-28,1463979
2019-07-29,1463979
2019-07-30,1463979
2019-07-31,1392683
2019-08-01,1392683
2019-08-02,1392683
2019-08-03,1392683
2019-08-04,1392683
2019-08-05,1392683
2019-08-06,1392683
2019-08-07,1392683
2019-08-08,1331064
2019-08-09,1331064
2019-08-10,1331064
2019-08-11,1331064
2019-08-12,1331064
2019-08-13,1331064
2019-08-14,1331064
2019-08-15,1331064
2019-08-16,1266486
2019-08-17,1266486
2019-08-18,1266486
2019-08-19,1266486
2019-08-20,1266486
2019-08-21,1266486
2019-08-22,1266486
2019-08-23,1266486
2019-08-24,1266486
2019-08-24,1266486
2019-08-25,1207009
2019-08-25,1207009
2019-08-26,1207009
2019-08-26,1207009
2019-08-27,1207009
2019-08-27,1207009
2019-08-28,1207009
2019-08-29,1207009
2019-08-30,1207009
2019-08-31,1207009
2019-09-01,1207009
2019-09-02,1207009
2019-09-03,1161101
2019-09-04,1161101
2019-09-05,1161101
2019-09-06,1161101
2019-09-07,1161101
2019-09-08,1161101
2019-09-09,1161101
2019-09-10,1161101
2019-09-11,1161101
2019-09-12,1161101
2019-09-13,1161101
2019-09-14,1161101
2019-09-15,1161101
2019-09-16,1111917
2019-09-17,1111917
2019-09-18,1111917
2019-09-19,1111917
2019-09-20,1111917
2019-09-21,1111917
2019-09-22,1111917
2019-09-23,1111917
2019-09-24,1111917
2019-09-25,1111917
2019-09-26,1111917
2019-09-27,1111917
2019-09-28,1111917
2019-09-29,1111917
2019-09-30,1087845
2019-10-01,1087845
2019-10-02,1087845
2019-10-03,1087845
2019-10-04,1087845
2019-10-05,1087845
2019-10-06,1087845
2019-10-07,1087845
2019-10-08,1087845
2019-10-09,1087845
2019-10-10,1035470
2019-10-11,1035470
2019-10-12,1035470
2019-10-13,1035470
2019-10-14,1035470
2019-10-15,1035470
2019-10-16,1035470
2019-10-17,1035470
2019-10-18,1035470
2019-10-19,1035470
2019-10-20,985573
2019-10-21,985573
2019-10-22,985573
2019-10-23,985573
2019-10-24,985573
2019-10-25,985573
2019-10-26,985573
2019-10-27,985573
2019-10-28,985573
2019-10-29,985573
2019-10-30,985573
2019-10-31,985573
2019-11-01,985573
2019-11-02,942529
2019-11-03,942529
2019-11-04,942529
2019-11-05,942529
2019-11-06,942529
2019-11-07,942529
2019-11-08,942529
2019-11-09,942529
2019-11-10,942529
2019-11-11,942529
2019-11-12,942529
2019-11-13,901772
2019-11-14,901772
2019-11-15,901772
2019-11-16,901772
2019-11-17,901772
2019-11-18,901772
2019-11-19,901772
2019-11-20,901772
2019-11-21,901772
2019-11-22,901772
2019-11-23,901772
2019-11-24,858714
2019-11-25,858714
2019-11-26,858714
2019-11-27,858714
2019-11-28,858714
2019-11-29,858714
2019-11-30,858714
2019-12-01,858714
2019-12-02,858714
2019-12-03,858714
2019-12-04,818079
2019-12-05,818079
2019-12-06,818079
2019-12-07,818079
2019-12-08,818079
2019-12-09,818079
2019-12-10,818079
2019-12-11,818079
2019-12-12,779232
2019-12-13,779232
2019-12-14,779232
2019-12-15,779232
2019-12-16,779232
2019-12-17,779232
2019-12-18,779232
2019-12-19,779232
2019-12-20,779232
2019-12-21,779232
2019-12-22,742413
2019-12-23,742413
2019-12-24,742413
2019-12-25,742413
2019-12-26,742413
2019-12-27,742413
2019-12-28,742413
2019-12-29,742413
2019-12-30,742413
2019-12-31,742413
2020-01-01,707690
2020-01-02,707690
2020-01-03,707690
2020-01-04,707690
2020-01-05,707690
2020-01-06,707690
2020-01-07,707690
2020-01-08,707690
2020-01-09,707690
2020-01-10,707690
2020-01-11,675101
2020-01-12,675101
2020-01-13,675101
2020-01-14,675101
2020-01-15,675101
2020-01-16,675101
2020-01-17,675101
2020-01-18,643260
2020-01-19,643260
2020-01-20,643260
2020-01-21,643260
2020-01-22,643260
2020-01-23,643260
2020-01-24,643260
2020-01-25,612632
2020-01-26,612632
2020-01-27,612632
2020-01-28,612632
2020-01-29,612632
2020-01-30,612632
2020-01-31,612632
2020-02-01,612632
2020-02-02,583673
2020-02-03,583673
2020-02-04,583673
2020-02-05,583673
2020-02-06,583673
2020-02-07,583673
2020-02-08,583673
2020-02-09,583673
2020-02-10,555396
2020-02-11,555396
2020-02-12,555396
2020-02-13,555396
2020-02-14,555396
2020-02-15,555396
2020-02-16,555396
2020-02-17,555396
2020-02-18,529111
2020-02-19,529111
2020-02-20,529111
2020-02-21,529111
2020-02-22,529111
2020-02-23,529111
2020-02-24,529111
2020-02-25,529111
2020-02-26,506635
2020-02-27,506635
2020-02-28,506635
2020-02-29,506635
2020-03-01,506635
2020-03-02,506635
2020-03-03,506635
2020-03-04,482256
2020-03-05,482256
2020-03-06,482256
2020-03-07,482256
2020-03-08,482256
2020-03-09,482256
2020-03-10,482256
2020-03-11,482256
2020-03-12,460126
2020-03-13,460126
2020-03-14,460126
2020-03-15,460126
2020-03-16,460126
2020-03-17,460126
2020-03-18,460126
2020-03-19,460126
2020-03-20,438678
2020-03-21,438678
2020-03-22,438678
2020-03-23,438678
2020-03-24,438678
2020-03-25,438678
2020-03-26,419190
2020-03-27,419190
2020-03-28,419190
2020-03-29,419190
2020-03-30,419190
2020-03-31,419190
2020-04-01,398903
2020-04-02,398903
2020-04-03,398903
2020-04-04,398903
2020-04-05,398903
2020-04-06,398903
2020-04-07,379906
2020-04-08,379906
2020-04-09,379906
2020-04-10,379906
2020-04-11,379906
2020-04-12,379906
2020-04-13,362745
2020-04-14,362745
2020-04-15,362745
2020-04-16,362745
2020-04-17,362745
2020-04-18,362745
2020-04-19,345595
2020-04-20,345595
2020-04-21,345595
2020-04-22,345595
2020-04-23,345595
2020-04-24,345595
2020-04-25,345595
2020-04-26,329193
2020-04-27,329193
2020-04-28,329193
2020-04-29,329193
2020-04-30,329193
2020-05-01,329193
2020-05-02,329193
2020-05-03,312973
2020-05-04,312973
2020-05-05,312973
2020-05-06,312973
2020-05-07,312973
2020-05-08,312973
2020-05-09,312973
2020-05-10,312973
2020-05-11,309187
2020-05-12,309187
2020-05-13,309187
