date_obj,Black%20platebody%20(t) price
2019-03-24,40891
2019-03-25,40891
2019-03-26,41670
2019-03-27,41670
2019-03-28,42877
2019-03-29,42877
2019-03-30,44261
2019-03-31,44261
2019-04-01,43594
2019-04-02,43594
2019-04-03,42178
2019-04-04,42178
2019-04-05,40691
2019-04-06,40691
2019-04-07,39548
2019-04-08,39548
2019-04-09,39858
2019-04-10,39858
2019-04-11,39400
2019-04-12,39400
2019-04-13,40399
2019-04-14,40399
2019-04-15,40220
2019-04-16,38426
2019-04-17,38426
2019-04-18,37115
2019-04-19,37115
2019-04-20,37195
2019-04-21,37195
2019-04-22,35783
2019-04-23,34223
2019-04-24,34223
2019-04-25,32747
2019-04-26,32747
2019-04-27,31189
2019-04-28,31189
2019-04-29,29805
2019-04-30,28614
2019-05-01,28614
2019-05-02,27754
2019-05-03,27754
2019-05-04,27264
2019-05-05,27264
2019-05-06,27093
2019-05-07,27093
2019-05-08,26202
2019-05-09,26202
2019-05-10,25834
2019-05-11,25834
2019-05-12,25153
2019-05-13,24822
2019-05-14,24822
2019-05-15,24626
2019-05-16,24626
2019-05-17,24363
2019-05-18,24050
2019-05-19,24050
2019-05-20,23748
2019-05-21,23748
2019-05-22,24562
2019-05-23,24562
2019-05-24,25662
2019-05-25,25662
2019-05-26,26217
2019-05-27,26217
2019-05-28,26609
2019-05-29,26609
2019-05-30,26409
2019-05-31,26409
2019-06-01,26409
2019-06-02,26072
2019-06-03,26072
2019-06-04,25240
2019-06-05,25240
2019-06-06,25496
2019-06-07,25496
2019-06-08,26750
2019-06-09,26750
2019-06-10,27457
2019-06-11,27457
2019-06-12,27753
2019-06-13,27753
2019-06-14,27738
2019-06-15,27738
2019-06-16,28580
2019-06-17,28580
2019-06-18,28580
2019-06-19,29218
2019-06-20,29218
2019-06-21,28658
2019-06-22,28658
2019-06-23,27225
2019-06-24,27225
2019-06-25,25863
2019-06-26,25863
2019-06-27,24637
2019-06-28,24637
2019-06-29,23571
2019-06-30,22558
2019-07-01,22558
2019-07-02,21517
2019-07-03,21517
2019-07-04,20583
2019-07-05,20583
2019-07-06,20500
2019-07-07,20500
2019-07-08,21443
2019-07-09,21443
2019-07-10,22516
2019-07-11,22516
2019-07-12,23546
2019-07-13,23546
2019-07-14,24515
2019-07-15,24515
2019-07-16,24515
2019-07-17,25741
2019-07-18,25741
2019-07-19,25741
2019-07-20,26449
2019-07-21,26449
2019-07-22,27498
2019-07-23,27498
2019-07-24,27498
2019-07-25,26200
2019-07-26,26200
2019-07-27,24990
2019-07-28,24990
2019-07-29,24556
2019-07-30,24556
2019-07-31,24464
2019-08-01,24464
2019-08-02,23783
2019-08-03,23783
2019-08-04,22717
2019-08-05,22717
2019-08-06,22012
2019-08-07,22012
2019-08-08,21004
2019-08-09,21004
2019-08-10,20506
2019-08-11,20506
2019-08-12,19923
2019-08-13,19923
2019-08-14,19260
2019-08-15,19260
2019-08-16,19384
2019-08-17,19384
2019-08-18,19384
2019-08-19,20346
2019-08-20,20346
2019-08-21,20346
2019-08-22,21331
2019-08-23,21331
2019-08-24,22182
2019-08-24,22182
2019-08-25,22182
2019-08-25,22182
2019-08-26,22182
2019-08-27,22638
2019-08-27,22638
2019-08-28,22638
2019-08-29,22901
2019-08-30,22901
2019-08-31,22901
2019-09-01,22931
2019-09-02,22931
2019-09-03,22931
2019-09-04,23666
2019-09-05,23666
2019-09-06,23666
2019-09-07,23926
2019-09-08,23926
2019-09-09,23926
2019-09-10,25018
2019-09-11,25018
2019-09-12,26093
2019-09-13,26093
2019-09-14,26093
2019-09-15,25682
2019-09-16,25682
2019-09-17,25137
2019-09-18,25137
2019-09-19,24880
2019-09-20,24880
2019-09-21,24880
2019-09-22,24414
2019-09-23,24414
2019-09-24,24414
2019-09-25,24623
2019-09-26,24623
2019-09-27,24623
2019-09-28,25709
2019-09-29,25709
2019-09-30,25709
2019-10-01,26995
2019-10-02,26995
2019-10-03,26995
2019-10-04,27131
2019-10-05,27131
2019-10-06,27528
2019-10-07,27528
2019-10-08,27528
2019-10-09,27601
2019-10-10,27601
2019-10-11,27601
2019-10-12,28185
2019-10-13,28185
2019-10-14,28524
2019-10-15,28524
2019-10-16,28524
2019-10-17,28382
2019-10-18,28382
2019-10-19,27905
2019-10-20,27905
2019-10-21,27905
2019-10-22,27905
2019-10-23,27905
2019-10-24,27905
2019-10-25,27329
2019-10-26,27329
2019-10-27,26712
2019-10-28,26712
2019-10-29,26662
2019-10-30,26662
2019-10-31,26662
2019-11-01,26042
2019-11-02,26042
2019-11-03,25345
2019-11-04,25345
2019-11-05,25345
2019-11-06,24611
2019-11-07,24611
2019-11-08,24611
2019-11-09,25063
2019-11-10,25063
2019-11-11,24564
2019-11-12,24564
2019-11-13,24564
2019-11-14,23676
2019-11-15,23676
2019-11-16,22889
2019-11-17,22889
2019-11-18,22889
2019-11-19,22279
2019-11-20,22279
2019-11-21,22279
2019-11-22,21437
2019-11-23,21437
2019-11-24,21304
2019-11-25,21304
2019-11-26,21419
2019-11-27,21419
2019-11-28,21419
2019-11-29,22167
2019-11-30,22167
2019-12-01,22167
2019-12-02,22500
2019-12-03,22500
2019-12-04,22500
2019-12-05,21744
2019-12-06,21744
2019-12-07,21555
2019-12-08,21555
2019-12-09,21555
2019-12-10,22566
2019-12-11,22566
2019-12-12,22566
2019-12-13,22845
2019-12-14,22845
2019-12-15,22845
2019-12-16,23720
2019-12-17,23720
2019-12-18,23720
2019-12-19,23845
2019-12-20,23845
2019-12-21,24478
2019-12-22,24478
2019-12-23,24478
2019-12-24,25123
2019-12-25,25123
2019-12-26,25123
2019-12-27,25712
2019-12-28,25712
2019-12-29,25712
2019-12-30,26581
2019-12-31,26581
2020-01-01,26581
2020-01-02,26923
2020-01-03,26923
2020-01-04,26923
2020-01-05,27435
2020-01-06,27435
2020-01-07,26449
2020-01-08,26449
2020-01-09,26449
2020-01-10,26736
2020-01-11,26736
2020-01-12,27128
2020-01-13,27128
2020-01-14,27128
2020-01-15,27526
2020-01-16,27526
2020-01-17,28248
2020-01-18,28248
2020-01-19,28195
2020-01-20,28195
2020-01-21,28195
2020-01-22,28605
2020-01-23,28605
2020-01-24,28605
2020-01-25,29103
2020-01-26,29103
2020-01-27,28743
2020-01-28,28743
2020-01-29,28743
2020-01-30,28644
2020-01-31,28644
2020-02-01,28644
2020-02-02,28021
2020-02-03,28021
2020-02-04,28021
2020-02-05,27006
2020-02-06,27006
2020-02-07,26183
2020-02-08,26183
2020-02-09,25499
2020-02-10,24534
2020-02-11,24534
2020-02-12,23861
2020-02-13,23861
2020-02-14,23861
2020-02-15,22814
2020-02-16,22814
2020-02-17,22066
2020-02-18,22066
2020-02-19,21222
2020-02-20,21222
2020-02-21,20435
2020-02-22,20435
2020-02-23,19627
2020-02-24,19627
2020-02-25,18973
2020-02-26,18973
2020-02-27,18614
2020-02-28,18614
2020-02-29,18614
2020-03-01,18289
2020-03-02,18289
2020-03-03,18225
2020-03-04,18225
2020-03-05,18225
2020-03-06,18235
2020-03-07,18235
2020-03-08,18235
2020-03-09,18167
2020-03-10,18167
2020-03-11,18267
2020-03-12,18267
2020-03-13,18296
2020-03-14,18296
2020-03-15,18795
2020-03-16,18795
2020-03-17,19198
2020-03-18,19198
2020-03-19,19662
2020-03-20,19662
2020-03-21,20581
2020-03-22,20581
2020-03-23,21167
2020-03-24,21167
2020-03-25,21687
2020-03-26,22514
2020-03-27,22514
2020-03-28,22497
2020-03-29,22431
2020-03-30,22431
2020-03-31,21835
2020-04-01,21564
2020-04-02,21564
2020-04-03,21103
2020-04-04,21289
2020-04-05,21289
2020-04-06,20976
2020-04-07,20976
2020-04-08,20332
2020-04-09,20332
2020-04-10,20174
2020-04-11,19610
2020-04-12,19610
2020-04-13,19487
2020-04-14,19487
2020-04-15,19443
2020-04-16,19443
2020-04-17,19568
2020-04-18,20359
2020-04-19,21070
2020-04-20,21070
2020-04-21,21245
2020-04-22,20832
2020-04-23,20832
2020-04-24,20825
2020-04-25,20825
2020-04-26,20128
2020-04-27,20128
2020-04-28,19890
2020-04-29,19890
2020-04-30,19916
2020-05-01,19916
2020-05-02,19868
2020-05-03,19868
2020-05-04,20006
2020-05-05,20006
2020-05-06,20897
2020-05-07,20897
2020-05-08,21553
2020-05-09,21553
2020-05-10,21489
2020-05-11,21489
2020-05-12,20972
2020-05-13,20972
