date_obj,Bob's%20purple%20shirt price
2019-03-27,21263
2019-03-28,22224
2019-03-29,22875
2019-03-30,22875
2019-03-31,22875
2019-04-01,23656
2019-04-02,23656
2019-04-03,24246
2019-04-04,24246
2019-04-05,24246
2019-04-06,24677
2019-04-07,24677
2019-04-08,25111
2019-04-09,25111
2019-04-10,25111
2019-04-11,24403
2019-04-12,24396
2019-04-13,23835
2019-04-14,23358
2019-04-15,23358
2019-04-16,22272
2019-04-17,21407
2019-04-18,21407
2019-04-19,20336
2019-04-20,19403
2019-04-21,19403
2019-04-22,18432
2019-04-23,17668
2019-04-24,17668
2019-04-25,16828
2019-04-26,16828
2019-04-27,16311
2019-04-28,16311
2019-04-29,15500
2019-04-30,14903
2019-05-01,14903
2019-05-02,14903
2019-05-03,14157
2019-05-04,14157
2019-05-05,13505
2019-05-06,13505
2019-05-07,12831
2019-05-08,12831
2019-05-09,12289
2019-05-10,12289
2019-05-11,11879
2019-05-12,11879
2019-05-13,11343
2019-05-14,11343
2019-05-15,10832
2019-05-16,10832
2019-05-17,10832
2019-05-18,10317
2019-05-19,10317
2019-05-20,10060
2019-05-21,10060
2019-05-22,10062
2019-05-23,10062
2019-05-24,9721
2019-05-25,9721
2019-05-26,9276
2019-05-27,9276
2019-05-28,8862
2019-05-29,8862
2019-05-30,8862
2019-05-31,8453
2019-06-01,8453
2019-06-02,8427
2019-06-03,8427
2019-06-04,8427
2019-06-05,8014
2019-06-06,8014
2019-06-07,8014
2019-06-08,7680
2019-06-09,7680
2019-06-10,7680
2019-06-11,7350
2019-06-12,7350
2019-06-13,7350
2019-06-14,7227
2019-06-15,7227
2019-06-16,7474
2019-06-17,7474
2019-06-18,7446
2019-06-19,7446
2019-06-20,7470
2019-06-21,7470
2019-06-22,7820
2019-06-23,8207
2019-06-24,8207
2019-06-25,8571
2019-06-26,8571
2019-06-27,8897
2019-06-28,8897
2019-06-29,9289
2019-06-30,9591
2019-07-01,9591
2019-07-02,10047
2019-07-03,10047
2019-07-04,10532
2019-07-05,10532
2019-07-06,10855
2019-07-07,10855
2019-07-08,11010
2019-07-09,11010
2019-07-10,11021
2019-07-11,11021
2019-07-12,11144
2019-07-13,11144
2019-07-14,11144
2019-07-15,10788
2019-07-16,10788
2019-07-17,10635
2019-07-18,10635
2019-07-19,10716
2019-07-20,10716
2019-07-21,10740
2019-07-22,10740
2019-07-23,11111
2019-07-24,11111
2019-07-25,11300
2019-07-26,11300
2019-07-27,11235
2019-07-28,11235
2019-07-29,11377
2019-07-30,11377
2019-07-31,11635
2019-08-01,11635
2019-08-02,11880
2019-08-03,11880
2019-08-04,11924
2019-08-05,11924
2019-08-06,12063
2019-08-07,12063
2019-08-08,12063
2019-08-09,12339
2019-08-10,12339
2019-08-11,12642
2019-08-12,12642
2019-08-13,12880
2019-08-14,12880
2019-08-15,12866
2019-08-16,12866
2019-08-17,12866
2019-08-18,12812
2019-08-19,13288
2019-08-20,13288
2019-08-21,13676
2019-08-22,14346
2019-08-23,14346
2019-08-24,15028
2019-08-24,15028
2019-08-25,15028
2019-08-25,15028
2019-08-26,15747
2019-08-27,15747
2019-08-27,15747
2019-08-28,16466
2019-08-29,16466
2019-08-30,16286
2019-08-31,16286
2019-09-01,16605
2019-09-02,16605
2019-09-03,17191
2019-09-04,17191
2019-09-05,17402
2019-09-06,17402
2019-09-07,17518
2019-09-08,17518
2019-09-09,18315
2019-09-10,18315
2019-09-11,19165
2019-09-12,19165
2019-09-13,19967
2019-09-14,19967
2019-09-15,20698
2019-09-16,20698
2019-09-17,21339
2019-09-18,22049
2019-09-19,22049
2019-09-20,22600
2019-09-21,22600
2019-09-22,23030
2019-09-23,23030
2019-09-24,23263
2019-09-25,23263
2019-09-26,23393
2019-09-27,23393
2019-09-28,23393
2019-09-29,23149
2019-09-30,23149
2019-10-01,23439
2019-10-02,23439
2019-10-03,23439
2019-10-04,23439
2019-10-05,23170
2019-10-06,23170
2019-10-07,22112
2019-10-08,22112
2019-10-09,22112
2019-10-10,21183
2019-10-11,21183
2019-10-12,21183
2019-10-13,20229
2019-10-14,20229
2019-10-15,20229
2019-10-16,20005
2019-10-17,20005
2019-10-18,20005
2019-10-19,19115
2019-10-20,19115
2019-10-21,19115
2019-10-22,19115
2019-10-23,18174
2019-10-24,18174
2019-10-25,18174
2019-10-26,17616
2019-10-27,17616
2019-10-28,17616
2019-10-29,16963
2019-10-30,16963
2019-10-31,16963
2019-11-01,16963
2019-11-02,16224
2019-11-03,16224
2019-11-04,16224
2019-11-05,15582
2019-11-06,15582
2019-11-07,15582
2019-11-08,15360
2019-11-09,15360
2019-11-10,15479
2019-11-11,15479
2019-11-12,15479
2019-11-13,15479
2019-11-14,16011
2019-11-15,16011
2019-11-16,16011
2019-11-17,16011
2019-11-18,15606
2019-11-19,15606
2019-11-20,15606
2019-11-21,15606
2019-11-22,15798
2019-11-23,15798
2019-11-24,15798
2019-11-25,15722
2019-11-26,15722
2019-11-27,15722
2019-11-28,15466
2019-11-29,15466
2019-11-30,15466
2019-12-01,15039
2019-12-02,15039
2019-12-03,15039
2019-12-04,14553
2019-12-05,14553
2019-12-06,14553
2019-12-07,14735
2019-12-08,14735
2019-12-09,15421
2019-12-10,15421
2019-12-11,16073
2019-12-12,16073
2019-12-13,16705
2019-12-14,16705
2019-12-15,17285
2019-12-16,17285
2019-12-17,18009
2019-12-18,18009
2019-12-19,18009
2019-12-20,18774
2019-12-21,18774
2019-12-22,19583
2019-12-23,19583
2019-12-24,20263
2019-12-25,20263
2019-12-26,21138
2019-12-27,22174
2019-12-28,22174
2019-12-29,23272
2019-12-30,23272
2019-12-31,24008
2020-01-01,24008
2020-01-02,24383
2020-01-03,24383
2020-01-04,25217
2020-01-05,25217
2020-01-06,25711
2020-01-07,26292
2020-01-08,26292
2020-01-09,26292
2020-01-10,26505
2020-01-11,26505
2020-01-12,27235
2020-01-13,27235
2020-01-14,27235
2020-01-15,26794
2020-01-16,26794
2020-01-17,26996
2020-01-18,26996
2020-01-19,26919
2020-01-20,26919
2020-01-21,26919
2020-01-22,26587
2020-01-23,26587
2020-01-24,26587
2020-01-25,25502
2020-01-26,25502
2020-01-27,25537
2020-01-28,25537
2020-01-29,25537
2020-01-30,26396
2020-01-31,26396
2020-02-01,26396
2020-02-02,25670
2020-02-03,25670
2020-02-04,25670
2020-02-05,25455
2020-02-06,25455
2020-02-07,25455
2020-02-08,24951
2020-02-09,24951
2020-02-10,24951
2020-02-11,23861
2020-02-12,23861
2020-02-13,23861
2020-02-14,22930
2020-02-15,22930
2020-02-16,22930
2020-02-17,22930
2020-02-18,22075
2020-02-19,22075
2020-02-20,22075
2020-02-21,21407
2020-02-22,21407
2020-02-23,21063
2020-02-24,21063
2020-02-25,20419
2020-02-26,20419
2020-02-27,20461
2020-02-28,20461
2020-02-29,20461
2020-03-01,20105
2020-03-02,20105
2020-03-03,19819
2020-03-04,19819
2020-03-05,19819
2020-03-06,20017
2020-03-07,20017
2020-03-08,20532
2020-03-09,21521
2020-03-10,22231
2020-03-11,22231
2020-03-12,23126
2020-03-13,24013
2020-03-14,24785
2020-03-15,25954
2020-03-16,26950
2020-03-17,26950
2020-03-18,27072
2020-03-19,27072
2020-03-20,27456
2020-03-21,27456
2020-03-22,27577
2020-03-23,27577
2020-03-24,27340
2020-03-25,27340
2020-03-26,26727
2020-03-27,26727
2020-03-28,26397
2020-03-29,25776
2020-03-30,26097
2020-03-31,26097
2020-04-01,26391
2020-04-02,26898
2020-04-03,26898
2020-04-04,27047
2020-04-05,27047
2020-04-06,26424
2020-04-07,26424
2020-04-08,26098
2020-04-09,26098
2020-04-10,25026
2020-04-11,23774
2020-04-12,22666
2020-04-13,22666
2020-04-14,22002
2020-04-15,21723
2020-04-16,21723
2020-04-17,21619
2020-04-18,21866
2020-04-19,21894
2020-04-20,22008
2020-04-21,22008
2020-04-22,22118
2020-04-23,22118
2020-04-24,22506
2020-04-25,22506
2020-04-26,22674
2020-04-27,22884
2020-04-28,22697
2020-04-29,22697
2020-04-30,22704
2020-05-01,22704
2020-05-02,22525
2020-05-03,22801
2020-05-04,22801
2020-05-05,22996
2020-05-06,23071
2020-05-07,23549
2020-05-08,23549
2020-05-09,23463
2020-05-10,24106
2020-05-11,24106
2020-05-12,24276
2020-05-13,23485
