date_obj,Pirate%20bandana%20(white) price
2019-07-02,718
2019-07-03,718
2019-07-04,682
2019-07-05,682
2019-07-06,682
2019-07-07,648
2019-07-08,648
2019-07-09,616
2019-07-10,616
2019-07-11,616
2019-07-12,590
2019-07-13,590
2019-07-14,590
2019-07-15,600
2019-07-16,600
2019-07-17,600
2019-07-18,623
2019-07-19,623
2019-07-20,623
2019-07-21,627
2019-07-22,627
2019-07-23,627
2019-07-24,627
2019-07-25,633
2019-07-26,633
2019-07-27,633
2019-07-28,656
2019-07-29,656
2019-07-30,656
2019-07-31,681
2019-08-01,681
2019-08-02,681
2019-08-03,681
2019-08-04,658
2019-08-05,658
2019-08-06,658
2019-08-07,658
2019-08-08,663
2019-08-09,663
2019-08-10,663
2019-08-11,692
2019-08-12,692
2019-08-13,692
2019-08-14,692
2019-08-15,663
2019-08-16,663
2019-08-17,663
2019-08-18,631
2019-08-19,631
2019-08-20,631
2019-08-21,631
2019-08-22,599
2019-08-23,599
2019-08-24,599
2019-08-24,599
2019-08-25,599
2019-08-25,599
2019-08-26,569
2019-08-26,569
2019-08-27,569
2019-08-27,569
2019-08-28,569
2019-08-29,569
2019-08-30,545
2019-08-31,545
2019-09-01,545
2019-09-02,545
2019-09-03,546
2019-09-04,546
2019-09-05,546
2019-09-06,546
2019-09-07,558
2019-09-08,558
2019-09-09,558
2019-09-10,558
2019-09-11,534
2019-09-12,534
2019-09-13,534
2019-09-14,534
2019-09-15,534
2019-09-16,556
2019-09-17,556
2019-09-18,556
2019-09-19,556
2019-09-20,547
2019-09-21,547
2019-09-22,547
2019-09-23,557
2019-09-24,557
2019-09-25,557
2019-09-26,575
2019-09-27,575
2019-09-28,575
2019-09-29,575
2019-09-30,586
2019-10-01,586
2019-10-02,586
2019-10-03,586
2019-10-04,586
2019-10-05,598
2019-10-06,598
2019-10-07,598
2019-10-08,582
2019-10-09,582
2019-10-10,582
2019-10-11,582
2019-10-12,589
2019-10-13,589
2019-10-14,589
2019-10-15,589
2019-10-16,590
2019-10-17,590
2019-10-18,590
2019-10-19,590
2019-10-20,570
2019-10-21,570
2019-10-22,570
2019-10-23,570
2019-10-24,578
2019-10-25,578
2019-10-26,578
2019-10-27,593
2019-10-28,593
2019-10-29,593
2019-10-30,593
2019-10-31,589
2019-11-01,589
2019-11-02,589
2019-11-03,589
2019-11-04,597
2019-11-05,597
2019-11-06,597
2019-11-07,597
2019-11-08,601
2019-11-09,601
2019-11-10,601
2019-11-11,632
2019-11-12,632
2019-11-13,632
2019-11-14,632
2019-11-15,632
2019-11-16,657
2019-11-17,657
2019-11-18,657
2019-11-19,657
2019-11-20,664
2019-11-21,664
2019-11-22,664
2019-11-23,664
2019-11-24,678
2019-11-25,678
2019-11-26,678
2019-11-27,678
2019-11-28,694
2019-11-29,694
2019-11-30,694
2019-12-01,694
2019-12-02,694
2019-12-03,689
2019-12-04,689
2019-12-05,689
2019-12-06,689
2019-12-07,700
2019-12-08,700
2019-12-09,700
2019-12-10,700
2019-12-11,707
2019-12-12,707
2019-12-13,707
2019-12-14,707
2019-12-15,733
2019-12-16,733
2019-12-17,733
2019-12-18,733
2019-12-19,733
2019-12-20,745
2019-12-21,745
2019-12-22,745
2019-12-23,745
2019-12-24,733
2019-12-25,733
2019-12-26,733
2019-12-27,733
2019-12-28,722
2019-12-29,722
2019-12-30,722
2019-12-31,722
2020-01-01,700
2020-01-02,700
2020-01-03,700
2020-01-04,700
2020-01-05,712
2020-01-06,712
2020-01-07,712
2020-01-08,712
2020-01-09,719
2020-01-10,719
2020-01-11,719
2020-01-12,698
2020-01-13,698
2020-01-14,698
2020-01-15,698
2020-01-16,663
2020-01-17,663
2020-01-18,663
2020-01-19,629
2020-01-20,629
2020-01-21,629
2020-01-22,632
2020-01-23,632
2020-01-24,657
2020-01-25,657
2020-01-26,667
2020-01-27,667
2020-01-28,667
2020-01-29,667
2020-01-30,637
2020-01-31,637
2020-02-01,637
2020-02-02,661
2020-02-03,661
2020-02-04,661
2020-02-05,661
2020-02-06,649
2020-02-07,649
2020-02-08,649
2020-02-09,631
2020-02-10,631
2020-02-11,631
2020-02-12,607
2020-02-13,607
2020-02-14,607
2020-02-15,624
2020-02-16,624
2020-02-17,624
2020-02-18,615
2020-02-19,615
2020-02-20,615
2020-02-21,617
2020-02-22,617
2020-02-23,617
2020-02-24,647
2020-02-25,647
2020-02-26,647
2020-02-27,670
2020-02-28,670
2020-02-29,670
2020-03-01,675
2020-03-02,675
2020-03-03,675
2020-03-04,675
2020-03-05,675
2020-03-06,667
2020-03-07,667
2020-03-08,667
2020-03-09,671
2020-03-10,671
2020-03-11,671
2020-03-12,685
2020-03-13,685
2020-03-14,685
2020-03-15,718
2020-03-16,718
2020-03-17,718
2020-03-18,754
2020-03-19,754
2020-03-20,754
2020-03-21,782
2020-03-22,782
2020-03-23,775
2020-03-24,775
2020-03-25,813
2020-03-26,813
2020-03-27,830
2020-03-28,830
2020-03-29,826
2020-03-30,826
2020-03-31,798
2020-04-01,798
2020-04-02,794
2020-04-03,794
2020-04-04,825
2020-04-05,825
2020-04-06,829
2020-04-07,829
2020-04-08,820
2020-04-09,820
2020-04-10,820
2020-04-11,807
2020-04-12,807
2020-04-13,815
2020-04-14,815
2020-04-15,782
2020-04-16,782
2020-04-17,782
2020-04-18,747
2020-04-19,747
2020-04-20,709
2020-04-21,709
2020-04-22,690
2020-04-23,690
2020-04-24,690
2020-04-25,699
2020-04-26,699
2020-04-27,679
2020-04-28,679
2020-04-29,679
2020-04-30,657
2020-05-01,657
2020-05-02,657
2020-05-03,668
2020-05-04,668
2020-05-05,668
2020-05-06,668
2020-05-07,668
2020-05-08,673
2020-05-09,673
2020-05-10,676
2020-05-11,676
2020-05-12,676
2020-05-13,660
