date_obj,Menaphite%20red%20hat price
2019-05-15,995
2019-05-16,995
2019-05-17,995
2019-05-18,950
2019-05-19,950
2019-05-20,950
2019-05-21,950
2019-05-22,935
2019-05-23,935
2019-05-24,935
2019-05-25,889
2019-05-26,889
2019-05-27,889
2019-05-28,889
2019-05-29,862
2019-05-30,862
2019-05-31,862
2019-06-01,862
2019-06-02,853
2019-06-03,853
2019-06-04,853
2019-06-05,836
2019-06-06,836
2019-06-07,836
2019-06-08,836
2019-06-09,796
2019-06-10,796
2019-06-11,796
2019-06-12,757
2019-06-13,757
2019-06-14,757
2019-06-15,757
2019-06-16,719
2019-06-17,719
2019-06-18,719
2019-06-19,719
2019-06-20,683
2019-06-21,683
2019-06-22,683
2019-06-23,683
2019-06-24,655
2019-06-25,655
2019-06-26,655
2019-06-27,655
2019-06-28,631
2019-06-29,631
2019-06-30,631
2019-07-01,617
2019-07-02,617
2019-07-03,617
2019-07-04,617
2019-07-05,590
2019-07-06,590
2019-07-07,590
2019-07-08,590
2019-07-09,591
2019-07-10,591
2019-07-11,591
2019-07-12,575
2019-07-13,575
2019-07-14,575
2019-07-15,575
2019-07-16,575
2019-07-17,561
2019-07-18,561
2019-07-19,561
2019-07-20,561
2019-07-21,584
2019-07-22,584
2019-07-23,584
2019-07-24,584
2019-07-25,584
2019-07-26,596
2019-07-27,596
2019-07-28,596
2019-07-29,596
2019-07-30,609
2019-07-31,609
2019-08-01,609
2019-08-02,609
2019-08-03,578
2019-08-04,578
2019-08-05,578
2019-08-06,578
2019-08-07,563
2019-08-08,563
2019-08-09,563
2019-08-10,585
2019-08-11,585
2019-08-12,585
2019-08-13,606
2019-08-14,606
2019-08-15,606
2019-08-16,607
2019-08-17,607
2019-08-18,607
2019-08-19,623
2019-08-20,623
2019-08-21,623
2019-08-22,655
2019-08-23,655
2019-08-24,655
2019-08-24,655
2019-08-25,655
2019-08-25,655
2019-08-26,688
2019-08-26,688
2019-08-27,688
2019-08-27,688
2019-08-28,688
2019-08-29,723
2019-08-30,723
2019-08-31,723
2019-09-01,756
2019-09-02,756
2019-09-03,756
2019-09-04,756
2019-09-05,772
2019-09-06,772
2019-09-07,772
2019-09-08,772
2019-09-09,783
2019-09-10,783
2019-09-11,783
2019-09-12,783
2019-09-13,783
2019-09-14,797
2019-09-15,797
2019-09-16,797
2019-09-17,797
2019-09-18,794
2019-09-19,794
2019-09-20,794
2019-09-21,794
2019-09-22,794
2019-09-23,830
2019-09-24,830
2019-09-25,830
2019-09-26,830
2019-09-27,872
2019-09-28,872
2019-09-29,872
2019-09-30,872
2019-10-01,909
2019-10-02,909
2019-10-03,909
2019-10-04,909
2019-10-05,909
2019-10-06,905
2019-10-07,905
2019-10-08,905
2019-10-09,905
2019-10-10,875
2019-10-11,875
2019-10-12,875
2019-10-13,919
2019-10-14,919
2019-10-15,919
2019-10-16,919
2019-10-17,895
2019-10-18,895
2019-10-19,895
2019-10-20,895
2019-10-21,906
2019-10-22,906
2019-10-23,906
2019-10-24,906
2019-10-25,863
2019-10-26,863
2019-10-27,863
2019-10-28,863
2019-10-29,863
2019-10-30,866
2019-10-31,866
2019-11-01,866
2019-11-02,866
2019-11-03,848
2019-11-04,848
2019-11-05,848
2019-11-06,848
2019-11-07,848
2019-11-08,848
2019-11-09,809
2019-11-10,809
2019-11-11,809
2019-11-12,809
2019-11-13,772
2019-11-14,772
2019-11-15,772
2019-11-16,772
2019-11-17,772
2019-11-18,755
2019-11-19,755
2019-11-20,755
2019-11-21,755
2019-11-22,755
2019-11-23,755
2019-11-24,778
2019-11-25,778
2019-11-26,778
2019-11-27,778
2019-11-28,778
2019-11-29,778
2019-11-30,742
2019-12-01,742
2019-12-02,742
2019-12-03,742
2019-12-04,742
2019-12-05,742
2019-12-06,742
2019-12-07,767
2019-12-08,767
2019-12-09,767
2019-12-10,767
2019-12-11,767
2019-12-12,767
2019-12-13,803
2019-12-14,803
2019-12-15,803
2019-12-16,803
2019-12-17,803
2019-12-18,841
2019-12-19,841
2019-12-20,841
2019-12-21,841
2019-12-22,841
2019-12-23,865
2019-12-24,865
2019-12-25,865
2019-12-26,865
2019-12-27,865
2019-12-28,878
2019-12-29,878
2019-12-30,878
2019-12-31,878
2020-01-01,878
2020-01-02,881
2020-01-03,881
2020-01-04,881
2020-01-05,881
2020-01-06,881
2020-01-07,894
2020-01-08,894
2020-01-09,894
2020-01-10,894
2020-01-11,894
2020-01-12,860
2020-01-13,860
2020-01-14,860
2020-01-15,860
2020-01-16,860
2020-01-17,827
2020-01-18,827
2020-01-19,827
2020-01-20,827
2020-01-21,827
2020-01-22,794
2020-01-23,794
2020-01-24,794
2020-01-25,794
2020-01-26,756
2020-01-27,756
2020-01-28,756
2020-01-29,756
2020-01-30,756
2020-01-31,720
2020-02-01,720
2020-02-02,720
2020-02-03,720
2020-02-04,686
2020-02-05,686
2020-02-06,686
2020-02-07,686
2020-02-08,652
2020-02-09,652
2020-02-10,652
2020-02-11,652
2020-02-12,632
2020-02-13,632
2020-02-14,632
2020-02-15,632
2020-02-16,607
2020-02-17,607
2020-02-18,607
2020-02-19,581
2020-02-20,581
2020-02-21,581
2020-02-22,556
2020-02-23,556
2020-02-24,556
2020-02-25,561
2020-02-26,561
2020-02-27,561
2020-02-28,589
2020-02-29,589
2020-03-01,589
2020-03-02,619
2020-03-03,619
2020-03-04,650
2020-03-05,650
2020-03-06,681
2020-03-07,681
2020-03-08,681
2020-03-09,714
2020-03-10,714
2020-03-11,714
2020-03-12,714
2020-03-13,736
2020-03-14,736
2020-03-15,736
2020-03-16,736
2020-03-17,757
2020-03-18,757
2020-03-19,757
2020-03-20,720
2020-03-21,720
2020-03-22,693
2020-03-23,693
2020-03-24,688
2020-03-25,688
2020-03-26,688
2020-03-27,657
2020-03-28,657
2020-03-29,657
2020-03-30,634
2020-03-31,634
2020-04-01,607
2020-04-02,607
2020-04-03,607
2020-04-04,608
2020-04-05,608
2020-04-06,590
2020-04-07,590
2020-04-08,602
2020-04-09,602
2020-04-10,600
2020-04-11,626
2020-04-12,626
2020-04-13,649
2020-04-14,649
2020-04-15,617
2020-04-16,617
2020-04-17,617
2020-04-18,596
2020-04-19,596
2020-04-20,590
2020-04-21,590
2020-04-22,590
2020-04-23,619
2020-04-24,619
2020-04-25,619
2020-04-26,646
2020-04-27,646
2020-04-28,652
2020-04-29,652
2020-04-30,664
2020-05-01,664
2020-05-02,664
2020-05-03,630
2020-05-04,630
2020-05-05,630
2020-05-06,600
2020-05-07,600
2020-05-08,600
2020-05-09,572
2020-05-10,572
2020-05-11,558
2020-05-12,558
2020-05-13,576
