date_obj,Fez price
2019-07-21,783
2019-07-22,783
2019-07-23,783
2019-07-24,783
2019-07-25,783
2019-07-26,783
2019-07-27,750
2019-07-28,750
2019-07-29,750
2019-07-30,750
2019-07-31,750
2019-08-01,750
2019-08-02,731
2019-08-03,731
2019-08-04,731
2019-08-05,731
2019-08-06,731
2019-08-07,731
2019-08-08,712
2019-08-09,712
2019-08-10,712
2019-08-11,712
2019-08-12,712
2019-08-13,712
2019-08-14,687
2019-08-15,687
2019-08-16,687
2019-08-17,687
2019-08-18,687
2019-08-19,686
2019-08-20,686
2019-08-21,686
2019-08-22,686
2019-08-23,686
2019-08-24,686
2019-08-24,686
2019-08-25,686
2019-08-25,686
2019-08-26,678
2019-08-26,678
2019-08-27,678
2019-08-27,678
2019-08-28,678
2019-08-29,678
2019-08-30,678
2019-08-31,678
2019-09-01,691
2019-09-02,691
2019-09-03,691
2019-09-04,691
2019-09-05,691
2019-09-06,691
2019-09-07,691
2019-09-08,697
2019-09-09,697
2019-09-10,697
2019-09-11,697
2019-09-12,697
2019-09-13,697
2019-09-14,697
2019-09-15,664
2019-09-16,664
2019-09-17,664
2019-09-18,664
2019-09-19,664
2019-09-20,664
2019-09-21,666
2019-09-22,666
2019-09-23,666
2019-09-24,666
2019-09-25,666
2019-09-26,666
2019-09-27,666
2019-09-28,655
2019-09-29,655
2019-09-30,655
2019-10-01,655
2019-10-02,655
2019-10-03,655
2019-10-04,655
2019-10-05,655
2019-10-06,663
2019-10-07,663
2019-10-08,663
2019-10-09,663
2019-10-10,663
2019-10-11,663
2019-10-12,658
2019-10-13,658
2019-10-14,658
2019-10-15,658
2019-10-16,658
2019-10-17,658
2019-10-18,680
2019-10-19,680
2019-10-20,680
2019-10-21,680
2019-10-22,680
2019-10-23,680
2019-10-24,680
2019-10-25,678
2019-10-26,678
2019-10-27,678
2019-10-28,678
2019-10-29,678
2019-10-30,678
2019-10-31,678
2019-11-01,667
2019-11-02,667
2019-11-03,667
2019-11-04,667
2019-11-05,667
2019-11-06,667
2019-11-07,644
2019-11-08,644
2019-11-09,644
2019-11-10,644
2019-11-11,649
2019-11-12,649
2019-11-13,649
2019-11-14,649
2019-11-15,649
2019-11-16,628
2019-11-17,628
2019-11-18,628
2019-11-19,628
2019-11-20,628
2019-11-21,628
2019-11-22,618
2019-11-23,618
2019-11-24,618
2019-11-25,618
2019-11-26,618
2019-11-27,612
2019-11-28,612
2019-11-29,612
2019-11-30,612
2019-12-01,612
2019-12-02,612
2019-12-03,593
2019-12-04,593
2019-12-05,593
2019-12-06,593
2019-12-07,593
2019-12-08,593
2019-12-09,593
2019-12-10,601
2019-12-11,601
2019-12-12,601
2019-12-13,601
2019-12-14,601
2019-12-15,601
2019-12-16,601
2019-12-17,594
2019-12-18,594
2019-12-19,594
2019-12-20,594
2019-12-21,594
2019-12-22,594
2019-12-23,568
2019-12-24,568
2019-12-25,568
2019-12-26,568
2019-12-27,568
2019-12-28,568
2019-12-29,568
2019-12-30,587
2019-12-31,587
2020-01-01,587
2020-01-02,587
2020-01-03,587
2020-01-04,587
2020-01-05,587
2020-01-06,595
2020-01-07,595
2020-01-08,595
2020-01-09,595
2020-01-10,595
2020-01-11,595
2020-01-12,595
2020-01-13,616
2020-01-14,616
2020-01-15,616
2020-01-16,616
2020-01-17,616
2020-01-18,616
2020-01-19,647
2020-01-20,647
2020-01-21,647
2020-01-22,647
2020-01-23,647
2020-01-24,647
2020-01-25,647
2020-01-26,659
2020-01-27,659
2020-01-28,659
2020-01-29,659
2020-01-30,659
2020-01-31,659
2020-02-01,642
2020-02-02,642
2020-02-03,642
2020-02-04,642
2020-02-05,642
2020-02-06,642
2020-02-07,623
2020-02-08,623
2020-02-09,623
2020-02-10,623
2020-02-11,623
2020-02-12,614
2020-02-13,614
2020-02-14,614
2020-02-15,614
2020-02-16,614
2020-02-17,614
2020-02-18,621
2020-02-19,621
2020-02-20,621
2020-02-21,621
2020-02-22,621
2020-02-23,621
2020-02-24,621
2020-02-25,621
2020-02-26,621
2020-02-27,621
2020-02-28,634
2020-02-29,634
2020-03-01,634
2020-03-02,634
2020-03-03,634
2020-03-04,634
2020-03-05,658
2020-03-06,658
2020-03-07,658
2020-03-08,658
2020-03-09,658
2020-03-10,681
2020-03-11,681
2020-03-12,681
2020-03-13,681
2020-03-14,681
2020-03-15,681
2020-03-16,707
2020-03-17,707
2020-03-18,707
2020-03-19,707
2020-03-20,707
2020-03-21,732
2020-03-22,732
2020-03-23,732
2020-03-24,732
2020-03-25,716
2020-03-26,716
2020-03-27,716
2020-03-28,716
2020-03-29,730
2020-03-30,730
2020-03-31,730
2020-04-01,765
2020-04-02,765
2020-04-03,765
2020-04-04,765
2020-04-05,803
2020-04-06,803
2020-04-07,803
2020-04-08,827
2020-04-09,827
2020-04-10,827
2020-04-11,830
2020-04-12,830
2020-04-13,830
2020-04-14,872
2020-04-15,872
2020-04-16,872
2020-04-17,842
2020-04-18,842
2020-04-19,842
2020-04-20,836
2020-04-21,836
2020-04-22,836
2020-04-23,836
2020-04-24,822
2020-04-25,822
2020-04-26,822
2020-04-27,828
2020-04-28,828
2020-04-29,828
2020-04-30,793
2020-05-01,793
2020-05-02,793
2020-05-03,793
2020-05-04,830
2020-05-05,830
2020-05-06,830
2020-05-07,840
2020-05-08,840
2020-05-09,840
2020-05-10,840
2020-05-11,828
2020-05-12,828
2020-05-13,828
