date_obj,Ankou%20mask price
2020-02-12,7092751
2020-02-13,7092751
2020-02-14,6793213
2020-02-15,6793213
2020-02-16,6793213
2020-02-17,6798408
2020-02-18,6798408
2020-02-19,6798408
2020-02-20,6673886
2020-02-21,6673886
2020-02-22,6659971
2020-02-23,6659971
2020-02-24,6809563
2020-02-25,6809563
2020-02-26,6738328
2020-02-27,6738328
2020-02-28,6830964
2020-02-29,6830964
2020-03-01,6830964
2020-03-02,6913055
2020-03-03,6913055
2020-03-04,6913055
2020-03-05,7032421
2020-03-06,7032421
2020-03-07,7032421
2020-03-08,7063461
2020-03-09,7063461
2020-03-10,7386884
2020-03-11,7386884
2020-03-12,7715721
2020-03-13,7715721
2020-03-14,7715721
2020-03-15,7723891
2020-03-16,7723891
2020-03-17,7736901
2020-03-18,7736901
2020-03-19,7817668
2020-03-20,7817668
2020-03-21,7760300
2020-03-22,7760300
2020-03-23,7627754
2020-03-24,7627754
2020-03-25,7540077
2020-03-26,7540077
2020-03-27,7476807
2020-03-28,7476807
2020-03-29,7374948
2020-03-30,7374948
2020-03-31,7629172
2020-04-01,7629172
2020-04-02,7545869
2020-04-03,7545869
2020-04-04,7721456
2020-04-05,7721456
2020-04-06,7785204
2020-04-07,7785204
2020-04-08,7621894
2020-04-09,7621894
2020-04-10,7621894
2020-04-11,7759430
2020-04-12,7759430
2020-04-13,7938214
2020-04-14,7938214
2020-04-15,8165640
2020-04-16,8165640
2020-04-17,8165640
2020-04-18,8528414
2020-04-19,8634519
2020-04-20,8634519
2020-04-21,8790665
2020-04-22,8790665
2020-04-23,9114579
2020-04-24,9114579
2020-04-25,9301501
2020-04-26,9301501
2020-04-27,9630913
2020-04-28,9630913
2020-04-29,9784422
2020-04-30,9784422
2020-05-01,9893849
2020-05-02,9893849
2020-05-03,9852883
2020-05-04,9852883
2020-05-05,9852883
2020-05-06,9741059
2020-05-07,9741059
2020-05-08,9839591
2020-05-09,9839591
2020-05-10,9565838
2020-05-11,9565838
2020-05-12,9565838
2020-05-13,9349502
