date_obj,Elysian%20spirit%20shield price
2016-09-13,737956797
2016-09-14,737956797
2016-09-15,729680662
2016-09-16,729680662
2016-09-17,731713814
2016-09-18,731713814
2016-09-19,733813724
2016-09-20,733813724
2016-09-21,730726095
2016-09-22,726973560
2016-09-23,726973560
2016-09-24,726973560
2016-09-25,729530202
2016-09-26,729530202
2016-09-27,731940664
2016-09-28,731940664
2016-09-29,733436160
2016-09-30,735097771
2016-10-01,735097771
2016-10-02,735122093
2016-10-03,735122093
2016-10-04,736148993
2016-10-05,736148993
2016-10-06,736349270
2016-10-07,736349270
2016-10-08,736452528
2016-10-09,736452528
2016-10-10,735731515
2016-10-11,735731515
2016-10-12,735765315
2016-10-13,736139080
2016-10-14,736139080
2016-10-15,736422612
2016-10-16,736422612
2016-10-17,737109044
2016-10-18,737109044
2016-10-19,742435603
2016-10-20,753774790
2016-10-21,753675039
2016-10-22,753675039
2016-10-23,745060724
2016-10-24,742901183
2016-10-25,742901183
2016-10-26,737548477
2016-10-27,737548477
2016-10-28,724330025
2016-10-29,714716446
2016-10-30,712095160
2016-10-31,712206461
2016-11-01,712206461
2016-11-02,712006740
2016-11-03,725192348
2016-11-04,719754275
2016-11-05,719754275
2016-11-06,707689011
2016-11-07,691153858
2016-11-08,688581358
2016-11-09,697897775
2016-11-10,700880777
2016-11-11,700880777
2016-11-12,707390953
2016-11-13,707390953
2016-11-14,713206768
2016-11-15,713206768
2016-12-07,645895006
2016-12-08,624425180
2016-12-09,621602936
2016-12-10,641155032
2016-12-11,660516457
2016-12-12,660516457
2016-12-13,655615040
2016-12-14,653723015
2016-12-15,653723015
2016-12-16,653053853
2016-12-17,652506797
2016-12-18,652506797
2016-12-19,648821650
2016-12-20,636434875
2016-12-21,631744134
2016-12-22,631744134
2016-12-23,639924476
2016-12-24,639924476
2016-12-25,653567283
2016-12-26,658635300
2016-12-27,669797218
2016-12-28,684091114
2016-12-29,677465000
2016-12-30,687383021
2016-12-31,690110907
2017-01-01,690110907
2017-01-02,690731605
2017-01-03,690731605
2017-01-04,690337049
2017-01-05,674392194
2017-01-06,680674143
2017-01-07,689565158
2017-01-08,686804216
2017-01-09,671298079
2017-01-10,646802035
2017-01-11,624276103
2017-01-12,634173588
2017-01-13,640472668
2017-01-14,639138550
2017-01-15,624271020
2017-01-16,615006274
2017-01-17,618747371
2017-01-18,628345809
2017-01-19,626587759
2017-01-20,624050693
2017-01-21,619674001
2017-01-22,614932431
2017-01-23,605538056
2017-01-27,529032230
2017-01-28,521525288
2017-01-29,509059423
2017-01-30,491242688
2017-01-31,472482569
2017-02-01,485011407
2017-02-02,508428818
2017-02-03,519577283
2017-02-04,530605306
2017-02-05,526153256
2017-02-06,506839729
2017-02-07,495511526
2017-02-08,498184512
2017-02-09,510365278
2017-02-10,504433133
2017-02-11,499785796
2017-02-12,496714635
2017-02-13,484927332
2017-02-14,484790559
2017-02-15,497844709
2017-02-16,488520492
2017-02-18,452052604
2017-02-19,429746874
2017-02-20,408259530
2017-02-21,391518391
2017-02-22,371942471
2017-02-23,365027104
2017-02-24,363603982
2017-02-25,375820620
2017-02-26,383398686
2017-02-27,384713792
2017-02-28,368096975
2017-03-01,362417021
2017-03-02,354832256
2017-03-03,355223682
2017-03-04,347507584
2017-03-05,334550786
2017-03-06,320626293
2017-03-07,305248402
2017-03-08,290613699
2017-03-09,279745434
2017-03-10,267591191
2017-03-11,275478760
2017-03-12,283509853
2017-03-13,296676242
2017-03-14,303893849
2017-03-15,310406252
2017-03-16,317966354
2017-03-17,321339081
2017-03-18,324165271
2017-03-19,330878147
2017-03-20,332483246
2017-03-21,332320483
2017-03-22,320262316
2017-03-23,310102217
2017-03-24,310884211
2017-03-25,310884211
2017-03-26,315361287
2017-03-27,321814401
2017-03-28,325277840
2017-03-29,322521554
2017-03-30,322372243
2017-03-31,321180707
2017-04-01,313745328
2017-04-02,311642676
2017-04-03,311602479
2017-04-04,309122878
2017-04-12,307822642
2017-04-13,306620704
2017-04-14,305960951
2017-04-15,304973166
2017-04-16,303675597
2017-04-17,303228077
2017-04-18,301277611
2017-04-19,299157520
2017-04-20,298097943
2017-04-21,292006839
2017-04-22,291785639
2017-04-23,287103989
2017-04-24,277910525
2017-04-25,274947687
2017-04-26,272461831
2017-04-27,275024773
2017-04-28,286063603
2017-04-29,285619027
2017-04-30,288523906
2017-05-01,284900370
2017-05-02,286255038
2017-05-03,289031521
2017-05-04,291463239
2017-05-05,288135342
2017-05-06,288810705
2017-05-07,294559329
2017-05-08,304599137
2017-05-09,319604730
2017-05-10,332089506
2017-05-11,327024881
2017-05-12,317035165
2017-05-13,322287259
2017-05-14,327963663
2017-05-15,336638265
2017-05-16,344212142
2017-05-17,359366229
2017-05-18,371862619
2017-05-19,362597887
2017-05-20,364304462
2017-05-21,364304462
2017-05-22,365645469
2017-05-23,365313036
2017-05-24,363842615
2017-05-25,360694582
2017-05-26,352057415
2017-05-27,361875314
2017-05-28,365899543
2017-05-29,374764235
2017-05-30,391351536
2017-05-31,400902203
2017-06-01,381982304
2017-06-02,362883188
2017-06-03,360868837
2017-06-04,348754495
2017-06-05,337046152
2017-06-06,338828316
2017-06-07,340856037
2017-06-08,339247341
2017-06-09,334188803
2017-06-10,319100067
2017-06-11,304057448
2017-06-12,300827301
2017-06-13,315592428
2017-06-14,330531275
2017-06-15,334517472
2017-06-16,339277358
2017-06-17,347336710
2017-06-18,345026269
2017-06-19,339162852
2017-06-20,332942066
2017-06-21,330017309
2017-06-22,332331437
2017-06-23,335036068
2017-06-24,337212202
2017-06-25,328789078
2017-06-26,325020017
2017-06-27,322768096
2017-06-28,332393402
2017-06-29,336685619
2017-06-30,334955923
2017-07-01,334955923
2017-07-02,332846356
2017-07-03,333265665
2017-07-04,333512594
2017-07-05,333512594
2017-07-06,333382661
2017-07-07,330305681
2017-07-08,331041424
2017-07-13,322240746
2017-07-14,320939119
2017-07-15,324045646
2017-07-16,323381187
2017-07-17,322572202
2017-07-18,316355035
2017-07-19,315128881
2017-07-20,313868443
2017-07-21,315966411
2017-07-22,320522533
2017-07-23,320061422
2017-07-24,320040365
2017-07-25,318689882
2017-07-26,315829910
2017-07-27,314821184
2017-07-28,318967177
2017-07-29,318382765
2017-07-30,315458818
2017-07-31,314498726
2017-08-01,314700898
2017-08-02,314776270
2017-08-03,315511578
2017-08-04,316606813
2017-08-05,319146515
2017-08-06,320808471
2017-08-09,317877339
2017-08-10,318143890
2017-08-11,319415438
2017-08-12,322798515
2017-08-13,320614277
2017-08-14,319619537
2017-08-15,320273893
2017-08-16,321770875
2017-08-17,322716881
2017-08-18,322172236
2017-08-19,321109073
2017-08-20,319818284
2017-08-21,319639911
2017-08-22,320139220
2017-08-23,321901708
2017-08-24,324039886
2017-08-25,326500353
2017-08-26,329480310
2017-08-27,327530268
2017-08-28,328447629
2017-08-29,328810420
2017-08-30,332729860
2017-08-31,332248964
2017-09-01,332062543
2017-09-03,331517501
2017-09-04,328369782
2017-09-05,326968091
2017-09-06,329699401
2017-09-07,329656299
2017-09-08,329160341
2017-09-09,332549193
2017-09-10,333446160
2017-09-11,334011295
2017-09-12,335057108
2017-09-13,337538884
2017-09-14,342973996
2017-09-15,342088004
2017-09-16,341422636
2017-09-17,338021552
2017-09-18,335213147
2017-09-19,334499766
2017-09-20,333899019
2017-09-21,334953857
2017-09-22,335951356
2017-09-23,335642689
2017-09-24,335977614
2017-09-25,337264969
2017-09-26,338049004
2017-09-27,337825354
2017-09-28,338259298
2017-09-29,338045221
2017-09-30,339354322
2017-10-01,339447247
2017-10-02,340347476
2017-10-03,340151111
2017-10-04,340151111
2017-10-05,338736445
2017-10-06,337973076
2017-10-07,338929236
2017-10-08,340474515
2017-10-09,343248843
2017-10-10,348110472
2017-10-11,345410107
2017-10-12,349536641
2017-10-13,349244298
2017-10-14,352489250
2017-10-15,356382122
2017-10-16,358200333
2017-10-17,358493813
2017-10-18,359950918
2017-10-19,367731768
2017-10-20,376184363
2017-10-21,374642579
2017-10-22,364453116
2017-10-23,368041820
2017-10-24,366232990
2017-10-25,365987665
2017-10-26,364599270
2017-10-27,367686577
2017-10-28,367686577
2017-10-29,367394846
2017-10-30,367430272
2017-10-31,367425667
2017-11-01,368033214
2017-11-02,368730899
2017-11-03,369375288
2017-11-04,370708581
2017-11-05,374297645
2017-11-06,381489264
2017-11-07,384779476
2017-11-08,389558097
2017-11-09,393382721
2017-11-10,401433814
2017-11-11,398042373
2017-11-12,394392183
2017-11-13,381509654
2017-11-14,378900978
2017-11-15,370500518
2017-11-16,369504492
2017-11-17,376469111
2017-11-18,383119970
2017-11-19,382403668
2017-11-20,384221517
2017-11-21,393404232
2017-11-22,391448122
2017-11-23,384297045
2017-11-24,387301247
2017-11-25,389122166
2017-11-26,389017294
2017-11-27,389017294
2017-11-28,388607450
2017-11-29,388320397
2017-11-30,389747226
2017-12-01,394549213
2017-12-02,398306627
2017-12-03,400341161
2017-12-04,398701668
2017-12-05,399591295
2017-12-06,400608048
2017-12-07,405541434
2017-12-08,413130475
2017-12-09,425641803
2017-12-10,416015813
2017-12-11,411132751
2017-12-12,404807906
2017-12-13,396438517
2017-12-14,393013490
2017-12-15,400443043
2017-12-16,403238847
2017-12-17,404492415
2017-12-18,405712775
2017-12-19,412924873
2017-12-20,408113917
2017-12-21,407791569
2017-12-22,410433134
2017-12-23,412881184
2017-12-24,411221257
2017-12-25,410066384
2017-12-26,410291689
2017-12-27,411605719
2017-12-28,413919495
2017-12-29,417252858
2017-12-30,422659906
2017-12-31,420946070
2018-01-01,422411177
2018-01-02,422977917
2018-01-03,422570599
2018-01-04,416903940
2018-01-05,417985633
2018-01-06,419215567
2018-01-07,420830114
2018-01-08,421864965
2018-01-09,426206635
2018-01-10,426204599
2018-01-11,425613499
2018-01-12,428267618
2018-01-13,429243853
2018-01-14,433357229
2018-01-15,443804755
2018-01-16,446069314
2018-01-17,447683590
2018-01-18,445908577
2018-01-19,446837023
2018-01-20,449310887
2018-01-21,466066595
2018-01-22,463732222
2018-01-23,465713883
2018-01-25,470636545
2018-01-26,478785924
2018-01-27,489158203
2018-01-28,497787374
2018-01-29,498339239
2018-01-30,485709644
2018-01-31,473157715
2018-02-01,467989091
2018-02-02,471286630
2018-02-03,484423350
2018-02-04,484386540
2018-02-05,487130046
2018-02-06,492765540
2018-02-07,495520800
2018-02-08,495520800
2018-02-09,497452173
2018-02-10,490157717
2018-02-11,488490234
2018-02-12,490681263
2018-02-13,485457332
2018-02-14,486948377
2018-02-15,489004666
2018-02-16,490447334
2018-02-17,491470535
2018-02-18,489734572
2018-02-19,490604579
2018-02-20,492560564
2018-02-21,496793573
2018-02-22,501189986
2018-02-23,515861454
2018-02-24,529621087
2018-02-25,551973485
2018-02-26,576983662
2018-02-27,586594978
2018-02-28,581850428
2018-03-01,564750470
2018-03-02,544986687
2018-03-03,523662681
2018-03-04,532446557
2018-03-05,548035112
2018-03-06,558114556
2018-03-07,567256077
2018-03-09,576913932
2018-03-10,572419094
2018-03-11,570322864
2018-03-12,573255410
2018-03-13,573503278
2018-03-14,569759605
2018-03-15,569836097
2018-03-16,569206394
2018-03-17,571635360
2018-03-18,571192031
2018-03-20,579875533
2018-03-21,582227045
2018-03-23,593728031
2018-03-24,589672896
2018-03-25,587436507
2018-03-26,587548733
2018-03-27,592715259
2018-03-28,593389502
2018-03-29,596406354
2018-03-30,595329119
2018-03-31,596033844
2018-04-01,594468005
2018-04-02,592818983
2018-04-03,597311045
2018-04-04,597637746
2018-04-05,597637746
2018-04-06,597590576
2018-04-07,597438641
2018-04-08,599464262
2018-04-09,601548923
2018-04-10,605965901
2018-04-11,619390306
2018-04-12,625998150
2018-04-13,641745572
2018-04-14,645197907
2018-04-15,657745913
2018-04-16,665586460
2018-04-17,684206200
2018-04-18,689906732
2018-04-19,695404697
2018-04-20,697287408
2018-04-21,686161078
2018-04-22,652441813
2018-04-23,633173119
2018-04-24,654493672
2018-04-25,671178244
2018-04-26,674224011
2018-04-27,680230087
2018-04-28,685768078
2018-04-29,678705293
2018-04-30,679117066
2018-05-01,684955811
2018-05-03,682054354
2018-05-04,682198132
2018-05-05,683364737
2018-05-07,682135312
2018-05-08,684659632
2018-05-09,687308301
2018-05-10,668237465
2018-05-11,654241603
2018-05-12,673916693
2018-05-13,673916693
2018-05-14,670922185
2018-05-15,659043563
2018-05-16,662658335
2018-05-17,662238390
2018-05-18,669806776
2018-05-19,679505150
2018-05-20,685091120
2018-05-21,686664872
2018-05-22,685504076
2018-05-23,686410679
2018-05-24,685648689
2018-05-25,687592800
2018-05-26,691346140
2018-05-27,696051066
2018-05-28,700669955
2018-05-29,697629214
2018-05-30,686529245
2018-05-31,681745406
2018-06-01,687569141
2018-06-02,681941769
2018-06-03,681061757
2018-06-04,678955131
2018-06-05,650423254
2018-06-06,634934918
2018-06-07,603188172
2018-06-08,573069267
2018-06-09,544475063
2018-06-10,520656852
2018-06-11,494624009
2018-06-12,472454223
2018-06-13,492839581
2018-06-14,517418798
2018-06-15,519954882
2018-06-16,527223854
2018-06-17,522798194
2018-06-18,521845199
2018-06-19,518429855
2018-06-20,505927425
2018-06-22,508239831
2018-06-23,501516241
2018-06-24,504835315
2018-06-25,510634455
2018-06-26,506998354
2018-06-27,509477438
2018-06-28,508016391
2018-06-29,504351303
2018-06-30,501907841
2018-07-01,503454199
2018-07-02,504287071
2018-07-03,506745060
2018-07-04,507906185
2018-07-05,518796077
2018-07-06,520115093
2018-07-07,520841703
2018-07-08,525624475
2018-07-09,530850903
2018-07-10,536572950
2018-07-11,548125988
2018-07-12,536003141
2018-07-13,539745961
2018-07-14,545817064
2018-07-15,543913104
2018-07-16,541750495
2018-07-17,548591789
2018-07-18,568056816
2018-07-19,571242085
2018-07-20,571684901
2018-07-21,572561397
2018-07-22,556577668
2018-07-23,560831770
2018-07-24,564256158
2018-07-25,563229856
2018-07-26,564727285
2018-07-27,547642811
2018-07-28,545922556
2018-07-29,547648384
2018-07-30,547325247
2018-07-31,547527578
2018-08-01,547290202
2018-08-02,548614289
2018-08-03,552394343
2018-08-04,551401367
2018-08-05,554518637
2018-08-06,551604674
2018-08-07,540377556
2018-08-08,521526573
2018-08-09,521333335
2018-08-10,517512947
2018-08-11,510038231
2018-08-12,515063437
2018-08-14,516695941
2018-08-16,492987349
2018-08-17,514928524
2018-08-18,519543410
2018-08-19,526333641
2018-08-20,523155211
2018-08-21,530536693
2018-08-22,533920948
2018-08-23,538060765
2018-08-24,535430072
2018-08-25,530812266
2018-08-26,525533636
2018-08-27,526811198
2018-08-28,529939697
2018-08-29,527767523
2018-08-30,529983104
2018-08-31,532258384
2018-09-01,533700504
2018-09-02,534186490
2018-09-03,534183125
2018-09-04,531940886
2018-09-05,530870639
2018-09-06,530870639
2018-09-07,526341144
2018-09-08,521613280
2018-09-09,513783532
2018-09-10,513775882
2018-09-11,515880948
2018-09-12,521130249
2018-09-13,523055255
2018-09-14,521378364
2018-09-15,522041896
2018-09-16,523244127
2018-09-17,521234190
2018-09-18,518501497
2018-09-19,517706981
2018-09-20,519024137
2018-09-21,521091959
2018-09-22,523426558
2018-09-23,524151147
2018-09-24,524813124
2018-09-25,524586671
2018-09-26,524057103
2018-09-27,523699617
2018-09-28,522282219
2018-09-29,519782110
2018-09-30,519521981
2018-10-01,518900168
2018-10-02,520685470
2018-10-03,522572656
2018-10-04,524878466
2018-10-05,526114236
2018-10-06,526094970
2018-10-07,523491959
2018-10-08,522087486
2018-10-09,520974900
2018-10-10,522586405
2018-10-11,523660897
2018-10-12,524827478
2018-10-13,531273021
2018-10-14,533746716
2018-10-15,538249868
2018-10-16,540183367
2018-10-17,541715773
2018-10-18,542405793
2018-10-19,538223995
2018-10-20,533353148
2018-10-21,529810739
2018-10-22,527812872
2018-10-23,527869452
2018-10-24,527893688
2018-10-25,531020606
2018-10-26,532544780
2018-10-27,534942802
2018-10-28,532546735
2018-10-29,532724024
2018-10-30,532232546
2018-10-31,532168086
2018-11-01,531471663
2018-11-03,531034811
2018-11-04,529671304
2018-11-05,529314332
2018-11-06,530450449
2018-11-07,529443132
2018-11-08,530112000
2018-11-09,530799882
2018-11-10,532157319
2018-11-11,530762090
2018-11-12,530401594
2018-11-13,530122094
2018-11-14,528890865
2018-11-15,528350096
2018-11-16,528724978
2018-11-17,528048966
2018-11-18,528420168
