date_obj,Long%20kebbit%20spike price
2019-07-26,3650
2019-07-27,3650
2019-07-28,3650
2019-07-29,3650
2019-07-30,3650
2019-07-31,3650
2019-08-01,3650
2019-08-02,3501
2019-08-03,3501
2019-08-04,3501
2019-08-05,3501
2019-08-06,3501
2019-08-07,3501
2019-08-08,3501
2019-08-09,3501
2019-08-10,3501
2019-08-11,3501
2019-08-12,3501
2019-08-13,3501
2019-08-14,3501
2019-08-15,3501
2019-08-16,3501
2019-08-17,3501
2019-08-18,3501
2019-08-19,3501
2019-08-20,3501
2019-08-21,3501
2019-08-22,3475
2019-08-23,3475
2019-08-24,3475
2019-08-24,3475
2019-08-25,3475
2019-08-25,3475
2019-08-26,3475
2019-08-26,3475
2019-08-27,3475
2019-08-27,3475
2019-08-28,3475
2019-08-29,3475
2019-08-30,3475
2019-08-31,3475
2019-09-01,3565
2019-09-02,3565
2019-09-03,3565
2019-09-04,3565
2019-09-05,3565
2019-09-06,3565
2019-09-07,3565
2019-09-08,3565
2019-09-09,3565
2019-09-10,3565
2019-09-11,3565
2019-09-12,3565
2019-09-13,3565
2019-09-14,3565
2019-09-15,3565
2019-09-16,3565
2019-09-17,3565
2019-09-18,3565
2019-09-19,3565
2019-09-20,3565
2019-09-21,3565
2019-09-22,3565
2019-09-23,3473
2019-09-24,3473
2019-09-25,3473
2019-09-26,3473
2019-09-27,3473
2019-09-28,3473
2019-09-29,3473
2019-09-30,3473
2019-10-01,3473
2019-10-02,3473
2019-10-03,3473
2019-10-04,3473
2019-10-05,3473
2019-10-06,3473
2019-10-07,3473
2019-10-08,3473
2019-10-09,3473
2019-10-10,3473
2019-10-11,3473
2019-10-12,3473
2019-10-13,3473
2019-10-14,3473
2019-10-15,3473
2019-10-16,3473
2019-10-17,3473
2019-10-18,3473
2019-10-19,3473
2019-10-20,3402
2019-10-21,3402
2019-10-22,3402
2019-10-23,3402
2019-10-24,3402
2019-10-25,3402
2019-10-26,3402
2019-10-27,3402
2019-10-28,3402
2019-10-29,3402
2019-10-30,3402
2019-10-31,3402
2019-11-01,3402
2019-11-02,3402
2019-11-03,3402
2019-11-04,3402
2019-11-05,3402
2019-11-06,3402
2019-11-07,3402
2019-11-08,3402
2019-11-09,3402
2019-11-10,3402
2019-11-11,3402
2019-11-12,3402
2019-11-13,3402
2019-11-14,3402
2019-11-15,3372
2019-11-16,3372
2019-11-17,3372
2019-11-18,3372
2019-11-19,3372
2019-11-20,3372
2019-11-21,3372
2019-11-22,3372
2019-11-23,3372
2019-11-24,3372
2019-11-25,3372
2019-11-26,3445
2019-11-27,3445
2019-11-28,3445
2019-11-29,3445
2019-11-30,3445
2019-12-01,3445
2019-12-02,3445
2019-12-03,3445
2019-12-04,3544
2019-12-05,3544
2019-12-06,3544
2019-12-07,3544
2019-12-08,3544
2019-12-09,3544
2019-12-10,3544
2019-12-11,3681
2019-12-12,3681
2019-12-13,3681
2019-12-14,3681
2019-12-15,3681
2019-12-16,3681
2019-12-17,3851
2019-12-18,3851
2019-12-19,3851
2019-12-20,3851
2019-12-21,3851
2019-12-22,4016
2019-12-23,4016
2019-12-24,4016
2019-12-25,4016
2019-12-26,4016
2019-12-27,4141
2019-12-28,4141
2019-12-29,4141
2019-12-30,4141
2019-12-31,4141
2020-01-01,4141
2020-01-02,4306
2020-01-03,4306
2020-01-04,4306
2020-01-05,4306
2020-01-06,4306
2020-01-07,4306
2020-01-08,4306
2020-01-09,4468
2020-01-10,4468
2020-01-11,4468
2020-01-12,4468
2020-01-13,4468
2020-01-14,4468
2020-01-15,4468
2020-01-16,4468
2020-01-17,4468
2020-01-18,4468
2020-01-19,4641
2020-01-20,4641
2020-01-21,4641
2020-01-22,4641
2020-01-23,4641
2020-01-24,4641
2020-01-25,4641
2020-01-26,4641
2020-01-27,4641
2020-01-28,4641
2020-01-29,4641
2020-01-30,4641
2020-01-31,4641
2020-02-01,4641
2020-02-02,4641
2020-02-03,4641
2020-02-04,4641
2020-02-05,4641
2020-02-06,4641
2020-02-07,4641
2020-02-08,4641
2020-02-09,4518
2020-02-10,4518
2020-02-11,4518
2020-02-12,4518
2020-02-13,4518
2020-02-14,4518
2020-02-15,4518
2020-02-16,4518
2020-02-17,4518
2020-02-18,4518
2020-02-19,4518
2020-02-20,4518
2020-02-21,4518
2020-02-22,4518
2020-02-23,4518
2020-02-24,4518
2020-02-25,4518
2020-02-26,4518
2020-02-27,4518
2020-02-28,4575
2020-02-29,4575
2020-03-01,4575
2020-03-02,4575
2020-03-03,4575
2020-03-04,4575
2020-03-05,4575
2020-03-06,4575
2020-03-07,4575
2020-03-08,4575
2020-03-09,4575
2020-03-10,4575
2020-03-11,4575
2020-03-12,4575
2020-03-13,4575
2020-03-14,4575
2020-03-15,4575
2020-03-16,4575
2020-03-17,4575
2020-03-18,4456
2020-03-19,4456
2020-03-20,4456
2020-03-21,4456
2020-03-22,4456
2020-03-23,4456
2020-03-24,4456
2020-03-25,4456
2020-03-26,4456
2020-03-27,4456
2020-03-28,4456
2020-03-29,4456
2020-03-30,4456
2020-03-31,4272
2020-04-01,4272
2020-04-02,4272
2020-04-03,4272
2020-04-04,4272
2020-04-05,4272
2020-04-06,4272
2020-04-07,4272
2020-04-08,4272
2020-04-09,4272
2020-04-10,4272
2020-04-11,4272
2020-04-12,4272
2020-04-13,4272
2020-04-14,4109
2020-04-15,4109
2020-04-16,4109
2020-04-17,4109
2020-04-18,4109
2020-04-19,4157
2020-04-20,4157
2020-04-21,4157
2020-04-22,4157
2020-04-23,4157
2020-04-24,4157
2020-04-25,4157
2020-04-26,4160
2020-04-27,4160
2020-04-28,4160
2020-04-29,4160
2020-04-30,4160
2020-05-01,4160
2020-05-02,4160
2020-05-03,4160
2020-05-04,4160
2020-05-05,4160
2020-05-06,4160
2020-05-07,4160
2020-05-08,4160
2020-05-09,4160
2020-05-10,4019
2020-05-11,4019
2020-05-12,4019
2020-05-13,4019
