date_obj,Iron%20halberd price
2019-08-31,870
2019-09-01,870
2019-09-02,870
2019-09-03,870
2019-09-04,870
2019-09-05,870
2019-09-06,870
2019-09-07,870
2019-09-08,870
2019-09-09,870
2019-09-10,870
2019-09-11,870
2019-09-12,870
2019-09-13,870
2019-09-14,870
2019-09-15,870
2019-09-16,897
2019-09-17,897
2019-09-18,897
2019-09-19,897
2019-09-20,897
2019-09-21,897
2019-09-22,897
2019-09-23,897
2019-09-24,897
2019-09-25,897
2019-09-26,897
2019-09-27,897
2019-09-28,897
2019-09-29,897
2019-09-30,897
2019-10-01,897
2019-10-02,897
2019-10-03,897
2019-10-04,897
2019-10-05,897
2019-10-06,897
2019-10-07,897
2019-10-08,897
2019-10-09,897
2019-10-10,897
2019-10-11,897
2019-10-12,897
2019-10-13,897
2019-10-14,897
2019-10-15,897
2019-10-16,897
2019-10-17,897
2019-10-18,897
2019-10-19,897
2019-10-20,897
2019-10-21,897
2019-10-22,897
2019-10-23,897
2019-10-24,897
2019-10-25,897
2019-10-26,897
2019-10-27,897
2019-10-28,897
2019-10-29,897
2019-10-30,897
2019-10-31,897
2019-11-01,897
2019-11-02,934
2019-11-03,934
2019-11-04,934
2019-11-05,934
2019-11-06,934
2019-11-07,934
2019-11-08,934
2019-11-09,934
2019-11-10,934
2019-11-11,934
2019-11-12,934
2019-11-13,934
2019-11-14,934
2019-11-15,934
2019-11-16,934
2019-11-17,934
2019-11-18,934
2019-11-19,934
2019-11-20,934
2019-11-21,934
2019-11-22,934
2019-11-23,934
2019-11-24,934
2019-11-25,934
2019-11-26,934
2019-11-27,934
2019-11-28,934
2019-11-29,934
2019-11-30,934
2019-12-01,934
2019-12-02,934
2019-12-03,934
2019-12-04,934
2019-12-05,934
2019-12-06,934
2019-12-07,934
2019-12-08,934
2019-12-09,934
2019-12-10,934
2019-12-11,934
2019-12-12,934
2019-12-13,934
2019-12-14,934
2019-12-15,934
2019-12-16,934
2019-12-17,934
2019-12-18,934
2019-12-19,934
2019-12-20,959
2019-12-21,959
2019-12-22,959
2019-12-23,959
2019-12-24,959
2019-12-25,959
2019-12-26,959
2019-12-27,959
2019-12-28,959
2019-12-29,959
2019-12-30,959
2019-12-31,959
2020-01-01,959
2020-01-02,959
2020-01-03,959
2020-01-04,959
2020-01-05,959
2020-01-06,959
2020-01-07,959
2020-01-08,959
2020-01-09,959
2020-01-10,959
2020-01-11,959
2020-01-12,959
2020-01-13,959
2020-01-14,959
2020-01-15,959
2020-01-16,959
2020-01-17,959
2020-01-18,959
2020-01-19,959
2020-01-20,959
2020-01-21,959
2020-01-22,959
2020-01-23,959
2020-01-24,959
2020-01-25,959
2020-01-26,959
2020-01-27,959
2020-01-28,959
2020-01-29,959
2020-01-30,959
2020-01-31,966
2020-02-01,966
2020-02-02,966
2020-02-03,966
2020-02-04,966
2020-02-05,966
2020-02-06,966
2020-02-07,966
2020-02-08,966
2020-02-09,966
2020-02-10,966
2020-02-11,966
2020-02-12,966
2020-02-13,966
2020-02-14,966
2020-02-15,966
2020-02-16,966
2020-02-17,966
2020-02-18,966
2020-02-19,966
2020-02-20,966
2020-02-21,966
2020-02-22,966
2020-02-23,966
2020-02-24,966
2020-02-25,966
2020-02-26,966
2020-02-27,966
2020-02-28,966
2020-02-29,966
2020-03-01,966
2020-03-02,966
2020-03-03,966
2020-03-04,966
2020-03-05,966
2020-03-06,966
2020-03-07,966
2020-03-08,966
2020-03-09,931
2020-03-10,931
2020-03-11,931
2020-03-12,931
2020-03-13,931
2020-03-14,931
2020-03-15,931
2020-03-16,931
2020-03-17,931
2020-03-18,931
2020-03-19,931
2020-03-20,931
2020-03-21,931
2020-03-22,931
2020-03-23,931
2020-03-24,931
2020-03-25,931
2020-03-26,931
2020-03-27,931
2020-03-28,931
2020-03-29,931
2020-03-30,931
2020-03-31,931
2020-04-01,931
2020-04-02,931
2020-04-03,931
2020-04-04,931
2020-04-05,931
2020-04-06,931
2020-04-07,951
2020-04-08,951
2020-04-09,951
2020-04-10,951
2020-04-11,951
2020-04-12,951
2020-04-13,951
2020-04-14,951
2020-04-15,951
2020-04-16,951
2020-04-17,951
2020-04-18,951
2020-04-19,951
2020-04-20,951
2020-04-21,951
2020-04-22,951
2020-04-23,951
2020-04-24,951
2020-04-25,951
2020-04-26,951
2020-04-27,952
2020-04-28,952
2020-04-29,952
2020-04-30,952
2020-05-01,952
2020-05-02,952
2020-05-03,952
2020-05-04,952
2020-05-05,952
2020-05-06,952
2020-05-07,990
2020-05-08,990
2020-05-09,990
2020-05-10,990
2020-05-11,990
2020-05-12,990
2020-05-13,990
