date_obj,Vampyre%20dust price
2019-09-06,54
2019-09-07,57
2019-09-08,57
2019-09-09,57
2019-09-10,57
2019-09-11,57
2019-09-12,57
2019-09-13,57
2019-09-14,57
2019-09-15,57
2019-09-16,57
2019-09-17,57
2019-09-18,57
2019-09-19,60
2019-09-20,60
2019-09-21,60
2019-09-22,60
2019-09-23,60
2019-09-24,60
2019-09-25,60
2019-09-26,60
2019-09-27,60
2019-09-28,60
2019-09-29,60
2019-09-30,60
2019-10-01,60
2019-10-02,60
2019-10-03,60
2019-10-04,60
2019-10-05,61
2019-10-06,61
2019-10-07,64
2019-10-08,64
2019-10-09,64
2019-10-10,68
2019-10-11,68
2019-10-12,68
2019-10-13,72
2019-10-14,72
2019-10-15,72
2019-10-16,76
2019-10-17,76
2019-10-18,76
2019-10-19,80
2019-10-20,80
2019-10-21,80
2019-10-22,84
2019-10-23,84
2019-10-24,84
2019-10-25,89
2019-10-26,89
2019-10-27,89
2019-10-28,94
2019-10-29,94
2019-10-30,94
2019-10-31,99
2019-11-01,99
2019-11-02,99
2019-11-03,104
2019-11-04,104
2019-11-05,104
2019-11-06,110
2019-11-07,110
2019-11-08,110
2019-11-09,116
2019-11-10,116
2019-11-11,122
2019-11-12,122
2019-11-13,122
2019-11-14,129
2019-11-15,129
2019-11-16,135
2019-11-17,135
2019-11-18,135
2019-11-19,142
2019-11-20,142
2019-11-21,142
2019-11-22,150
2019-11-23,150
2019-11-24,155
2019-11-25,155
2019-11-26,155
2019-11-27,163
2019-11-28,163
2019-11-29,163
2019-11-30,171
2019-12-01,171
2019-12-02,171
2019-12-03,180
2019-12-04,180
2019-12-05,180
2019-12-06,189
2019-12-07,189
2019-12-08,189
2019-12-09,199
2019-12-10,199
2019-12-11,199
2019-12-12,202
2019-12-13,202
2019-12-14,208
2019-12-15,208
2019-12-16,219
2019-12-17,219
2019-12-18,219
2019-12-19,210
2019-12-20,210
2019-12-21,210
2019-12-22,210
2019-12-23,211
2019-12-24,211
2019-12-25,210
2019-12-26,210
2019-12-27,210
2019-12-28,210
2019-12-29,221
2019-12-30,221
2019-12-31,222
2020-01-01,222
2020-01-02,222
2020-01-03,222
2020-01-04,222
2020-01-05,222
2020-01-06,227
2020-01-07,229
2020-01-08,229
2020-01-09,229
2020-01-10,229
2020-01-11,229
2020-01-12,230
2020-01-13,230
2020-01-14,230
2020-01-15,231
2020-01-16,231
2020-01-17,231
2020-01-18,231
2020-01-19,231
2020-01-20,231
2020-01-21,231
2020-01-22,232
2020-01-23,232
2020-01-24,233
2020-01-25,233
2020-01-26,233
2020-01-27,233
2020-01-28,233
2020-01-29,233
2020-01-30,240
2020-01-31,240
2020-02-01,244
2020-02-02,246
2020-02-03,246
2020-02-04,258
2020-02-05,258
2020-02-06,261
2020-02-07,261
2020-02-08,252
2020-02-09,252
2020-02-10,252
2020-02-11,252
2020-02-12,258
2020-02-13,258
2020-02-14,259
2020-02-15,259
2020-02-16,263
2020-02-17,263
2020-02-18,277
2020-02-19,277
2020-02-20,291
2020-02-21,291
2020-02-22,306
2020-02-23,306
2020-02-24,322
2020-02-25,322
2020-02-26,334
2020-02-27,334
2020-02-28,351
2020-02-29,351
2020-03-01,369
2020-03-02,369
2020-03-03,388
2020-03-04,388
2020-03-05,408
2020-03-06,429
2020-03-07,429
2020-03-08,451
2020-03-09,474
2020-03-10,496
2020-03-11,492
2020-03-12,470
2020-03-13,450
2020-03-14,428
2020-03-15,411
2020-03-16,399
2020-03-17,388
2020-03-18,372
2020-03-19,356
2020-03-20,338
2020-03-21,330
2020-03-22,327
2020-03-23,330
2020-03-24,332
2020-03-25,336
2020-03-26,339
2020-03-27,340
2020-03-28,343
2020-03-29,332
2020-03-30,315
2020-03-31,314
2020-04-01,318
2020-04-02,330
2020-04-03,330
2020-04-04,337
2020-04-05,339
2020-04-06,356
2020-04-07,369
2020-04-08,362
2020-04-09,359
2020-04-10,358
2020-04-11,355
2020-04-12,354
2020-04-13,354
2020-04-14,357
2020-04-15,375
2020-04-16,375
2020-04-17,356
2020-04-18,364
2020-04-19,362
2020-04-20,365
2020-04-21,365
2020-04-22,364
2020-04-23,369
2020-04-24,374
2020-04-25,380
2020-04-26,387
2020-04-27,391
2020-04-28,406
2020-04-29,411
2020-04-30,413
2020-05-01,413
2020-05-02,414
2020-05-03,415
2020-05-04,417
2020-05-05,417
2020-05-06,408
2020-05-07,393
2020-05-08,396
2020-05-09,401
2020-05-10,402
2020-05-11,402
2020-05-12,402
2020-05-13,402
