date_obj,Blue%20robe%20bottoms price
2019-06-27,504
2019-06-28,504
2019-06-29,504
2019-06-30,503
2019-07-01,503
2019-07-02,503
2019-07-03,503
2019-07-04,503
2019-07-05,514
2019-07-06,514
2019-07-07,514
2019-07-08,514
2019-07-09,514
2019-07-10,503
2019-07-11,503
2019-07-12,503
2019-07-13,503
2019-07-14,499
2019-07-15,499
2019-07-16,499
2019-07-17,499
2019-07-18,499
2019-07-19,499
2019-07-20,499
2019-07-21,499
2019-07-22,499
2019-07-23,503
2019-07-24,503
2019-07-25,503
2019-07-26,503
2019-07-27,503
2019-07-28,503
2019-07-29,517
2019-07-30,517
2019-07-31,517
2019-08-01,517
2019-08-02,517
2019-08-03,517
2019-08-04,509
2019-08-05,509
2019-08-06,509
2019-08-07,509
2019-08-08,509
2019-08-09,509
2019-08-10,520
2019-08-11,520
2019-08-12,520
2019-08-13,520
2019-08-14,520
2019-08-15,530
2019-08-16,530
2019-08-17,530
2019-08-18,530
2019-08-19,530
2019-08-20,546
2019-08-21,546
2019-08-22,546
2019-08-23,546
2019-08-24,546
2019-08-24,546
2019-08-25,546
2019-08-25,546
2019-08-26,559
2019-08-26,559
2019-08-27,559
2019-08-27,559
2019-08-28,559
2019-08-29,559
2019-08-30,559
2019-08-31,559
2019-09-01,539
2019-09-02,539
2019-09-03,539
2019-09-04,539
2019-09-05,539
2019-09-06,539
2019-09-07,520
2019-09-08,520
2019-09-09,520
2019-09-10,520
2019-09-11,520
2019-09-12,520
2019-09-13,496
2019-09-14,496
2019-09-15,496
2019-09-16,496
2019-09-17,499
2019-09-18,499
2019-09-19,499
2019-09-20,499
2019-09-21,499
2019-09-22,499
2019-09-23,508
2019-09-24,508
2019-09-25,508
2019-09-26,508
2019-09-27,508
2019-09-28,508
2019-09-29,508
2019-09-30,503
2019-10-01,503
2019-10-02,503
2019-10-03,503
2019-10-04,503
2019-10-05,503
2019-10-06,499
2019-10-07,499
2019-10-08,499
2019-10-09,499
2019-10-10,499
2019-10-11,499
2019-10-12,499
2019-10-13,495
2019-10-14,495
2019-10-15,495
2019-10-16,495
2019-10-17,495
2019-10-18,495
2019-10-19,499
2019-10-20,499
2019-10-21,499
2019-10-22,499
2019-10-23,499
2019-10-24,499
2019-10-25,480
2019-10-26,480
2019-10-27,480
2019-10-28,480
2019-10-29,480
2019-10-30,480
2019-10-31,486
2019-11-01,486
2019-11-02,486
2019-11-03,486
2019-11-04,486
2019-11-05,486
2019-11-06,494
2019-11-07,494
2019-11-08,494
2019-11-09,494
2019-11-10,494
2019-11-11,499
2019-11-12,499
2019-11-13,499
2019-11-14,499
2019-11-15,499
2019-11-16,499
2019-11-17,507
2019-11-18,507
2019-11-19,507
2019-11-20,507
2019-11-21,507
2019-11-22,507
2019-11-23,497
2019-11-24,497
2019-11-25,497
2019-11-26,497
2019-11-27,497
2019-11-28,497
2019-11-29,472
2019-11-30,472
2019-12-01,472
2019-12-02,472
2019-12-03,472
2019-12-04,472
2019-12-05,472
2019-12-06,468
2019-12-07,468
2019-12-08,468
2019-12-09,468
2019-12-10,468
2019-12-11,468
2019-12-12,468
2019-12-13,451
2019-12-14,451
2019-12-15,451
2019-12-16,451
2019-12-17,451
2019-12-18,451
2019-12-19,451
2019-12-20,451
2019-12-21,451
2019-12-22,451
2019-12-23,451
2019-12-24,451
2019-12-25,450
2019-12-26,450
2019-12-27,450
2019-12-28,450
2019-12-29,450
2019-12-30,450
2019-12-31,455
2020-01-01,455
2020-01-02,455
2020-01-03,455
2020-01-04,455
2020-01-05,455
2020-01-06,453
2020-01-07,453
2020-01-08,453
2020-01-09,453
2020-01-10,453
2020-01-11,468
2020-01-12,468
2020-01-13,468
2020-01-14,468
2020-01-15,468
2020-01-16,468
2020-01-17,483
2020-01-18,483
2020-01-19,483
2020-01-20,483
2020-01-21,483
2020-01-22,483
2020-01-23,494
2020-01-24,494
2020-01-25,494
2020-01-26,494
2020-01-27,494
2020-01-28,482
2020-01-29,482
2020-01-30,482
2020-01-31,482
2020-02-01,482
2020-02-02,469
2020-02-03,469
2020-02-04,469
2020-02-05,469
2020-02-06,469
2020-02-07,473
2020-02-08,473
2020-02-09,473
2020-02-10,473
2020-02-11,473
2020-02-12,477
2020-02-13,477
2020-02-14,477
2020-02-15,477
2020-02-16,477
2020-02-17,477
2020-02-18,485
2020-02-19,485
2020-02-20,485
2020-02-21,485
2020-02-22,496
2020-02-23,496
2020-02-24,496
2020-02-25,496
2020-02-26,496
2020-02-27,503
2020-02-28,503
2020-02-29,503
2020-03-01,503
2020-03-02,503
2020-03-03,515
2020-03-04,515
2020-03-05,515
2020-03-06,515
2020-03-07,515
2020-03-08,509
2020-03-09,509
2020-03-10,509
2020-03-11,509
2020-03-12,521
2020-03-13,521
2020-03-14,521
2020-03-15,521
2020-03-16,521
2020-03-17,523
2020-03-18,523
2020-03-19,523
2020-03-20,523
2020-03-21,522
2020-03-22,522
2020-03-23,522
2020-03-24,530
2020-03-25,530
2020-03-26,530
2020-03-27,540
2020-03-28,540
2020-03-29,540
2020-03-30,529
2020-03-31,529
2020-04-01,529
2020-04-02,527
2020-04-03,527
2020-04-04,527
2020-04-05,521
2020-04-06,521
2020-04-07,521
2020-04-08,532
2020-04-09,532
2020-04-10,532
2020-04-11,547
2020-04-12,547
2020-04-13,547
2020-04-14,530
2020-04-15,530
2020-04-16,530
2020-04-17,528
2020-04-18,528
2020-04-19,510
2020-04-20,510
2020-04-21,510
2020-04-22,510
2020-04-23,499
2020-04-24,499
2020-04-25,499
2020-04-26,505
2020-04-27,505
2020-04-28,505
2020-04-29,501
2020-04-30,501
2020-05-01,501
2020-05-02,476
2020-05-03,476
2020-05-04,476
2020-05-05,453
2020-05-06,453
2020-05-07,453
2020-05-08,447
2020-05-09,447
2020-05-10,447
2020-05-11,460
2020-05-12,460
2020-05-13,460
