date_obj,Mahogany%20armchair%20(flatpack) price
2019-03-30,1218
2019-03-31,1218
2019-04-01,1218
2019-04-02,1218
2019-04-03,1218
2019-04-04,1218
2019-04-05,1218
2019-04-06,1218
2019-04-07,1218
2019-04-08,1218
2019-04-09,1218
2019-04-10,1218
2019-04-11,1218
2019-04-12,1218
2019-04-13,1218
2019-04-14,1158
2019-04-15,1158
2019-04-16,1158
2019-04-17,1158
2019-04-18,1158
2019-04-19,1158
2019-04-20,1158
2019-04-21,1158
2019-04-22,1158
2019-04-23,1158
2019-04-24,1158
2019-04-25,1158
2019-04-26,1158
2019-04-27,1158
2019-04-28,1158
2019-04-29,1102
2019-04-30,1102
2019-05-01,1102
2019-05-02,1102
2019-05-03,1102
2019-05-04,1102
2019-05-05,1102
2019-05-06,1102
2019-05-07,1102
2019-05-08,1102
2019-05-09,1102
2019-05-10,1102
2019-05-11,1102
2019-05-12,1102
2019-05-13,1102
2019-05-14,1102
2019-05-15,1102
2019-05-16,1102
2019-05-17,1047
2019-05-18,1047
2019-05-19,1047
2019-05-20,1047
2019-05-21,1047
2019-05-22,1047
2019-05-23,1047
2019-05-24,1047
2019-05-25,1047
2019-05-26,1047
2019-05-27,1047
2019-05-28,1047
2019-05-29,1047
2019-05-30,1047
2019-05-31,995
2019-06-01,995
2019-06-02,995
2019-06-03,995
2019-06-04,995
2019-06-05,995
2019-06-06,995
2019-06-07,995
2019-06-08,995
2019-06-09,995
2019-06-10,995
2019-06-11,995
2019-06-12,995
2019-06-13,995
2019-06-14,950
2019-06-15,950
2019-06-16,950
2019-06-17,950
2019-06-18,950
2019-06-19,950
2019-06-20,950
2019-06-21,950
2019-06-22,950
2019-06-23,950
2019-06-24,950
2019-06-25,950
2019-06-26,950
2019-06-27,950
2019-06-28,950
2019-06-29,950
2019-06-30,950
2019-07-01,950
2019-07-02,919
2019-07-03,919
2019-07-04,919
2019-07-05,919
2019-07-06,919
2019-07-07,919
2019-07-08,919
2019-07-09,919
2019-07-10,919
2019-07-11,919
2019-07-12,919
2019-07-13,919
2019-07-14,919
2019-07-15,919
2019-07-16,919
2019-07-17,919
2019-07-18,919
2019-07-19,919
2019-07-20,919
2019-07-21,919
2019-07-22,880
2019-07-23,880
2019-07-24,880
2019-07-25,880
2019-07-26,880
2019-07-27,880
2019-07-28,880
2019-07-29,880
2019-07-30,880
2019-07-31,880
2019-08-01,880
2019-08-02,880
2019-08-03,880
2019-08-04,880
2019-08-05,880
2019-08-06,880
2019-08-07,880
2019-08-08,880
2019-08-09,838
2019-08-10,838
2019-08-11,838
2019-08-12,838
2019-08-13,838
2019-08-14,838
2019-08-15,838
2019-08-16,838
2019-08-17,838
2019-08-18,838
2019-08-19,838
2019-08-20,838
2019-08-21,838
2019-08-22,800
2019-08-23,800
2019-08-24,800
2019-08-24,800
2019-08-25,800
2019-08-25,800
2019-08-26,800
2019-08-26,800
2019-08-27,800
2019-08-27,800
2019-08-28,800
2019-08-29,800
2019-08-30,800
2019-08-31,800
2019-09-01,800
2019-09-02,800
2019-09-03,800
2019-09-04,800
2019-09-05,766
2019-09-06,766
2019-09-07,766
2019-09-08,766
2019-09-09,766
2019-09-10,766
2019-09-11,766
2019-09-12,766
2019-09-13,766
2019-09-14,766
2019-09-15,766
2019-09-16,766
2019-09-17,766
2019-09-18,766
2019-09-19,766
2019-09-20,766
2019-09-21,766
2019-09-22,766
2019-09-23,733
2019-09-24,733
2019-09-25,733
2019-09-26,733
2019-09-27,733
2019-09-28,733
2019-09-29,733
2019-09-30,733
2019-10-01,733
2019-10-02,733
2019-10-03,733
2019-10-04,733
2019-10-05,733
2019-10-06,733
2019-10-07,733
2019-10-08,733
2019-10-09,733
2019-10-10,733
2019-10-11,733
2019-10-12,733
2019-10-13,698
2019-10-14,698
2019-10-15,698
2019-10-16,698
2019-10-17,698
2019-10-18,698
2019-10-19,698
2019-10-20,698
2019-10-21,698
2019-10-22,698
2019-10-23,698
2019-10-24,698
2019-10-25,698
2019-10-26,698
2019-10-27,698
2019-10-28,664
2019-10-29,664
2019-10-30,664
2019-10-31,664
2019-11-01,664
2019-11-02,664
2019-11-03,664
2019-11-04,664
2019-11-05,664
2019-11-06,664
2019-11-07,664
2019-11-08,664
2019-11-09,664
2019-11-10,664
2019-11-11,664
2019-11-12,664
2019-11-13,664
2019-11-14,664
2019-11-15,664
2019-11-16,631
2019-11-17,631
2019-11-18,631
2019-11-19,631
2019-11-20,631
2019-11-21,631
2019-11-22,631
2019-11-23,631
2019-11-24,631
2019-11-25,631
2019-11-26,631
2019-11-27,631
2019-11-28,631
2019-11-29,631
2019-11-30,631
2019-12-01,631
2019-12-02,631
2019-12-03,613
2019-12-04,613
2019-12-05,613
2019-12-06,613
2019-12-07,613
2019-12-08,613
2019-12-09,613
2019-12-10,613
2019-12-11,613
2019-12-12,613
2019-12-13,613
2019-12-14,613
2019-12-15,613
2019-12-16,613
2019-12-17,613
2019-12-18,613
2019-12-19,585
2019-12-20,585
2019-12-21,585
2019-12-22,585
2019-12-23,585
2019-12-24,585
2019-12-25,585
2019-12-26,585
2019-12-27,585
2019-12-28,585
2019-12-29,585
2019-12-30,585
2019-12-31,585
2020-01-01,585
2020-01-02,585
2020-01-03,585
2020-01-04,585
2020-01-05,585
2020-01-06,585
2020-01-07,557
2020-01-08,557
2020-01-09,557
2020-01-10,557
2020-01-11,557
2020-01-12,557
2020-01-13,557
2020-01-14,557
2020-01-15,557
2020-01-16,557
2020-01-17,557
2020-01-18,557
2020-01-19,557
2020-01-20,557
2020-01-21,557
2020-01-22,557
2020-01-23,557
2020-01-24,557
2020-01-25,557
2020-01-26,541
2020-01-27,541
2020-01-28,541
2020-01-29,541
2020-01-30,541
2020-01-31,541
2020-02-01,541
2020-02-02,541
2020-02-03,541
2020-02-04,541
2020-02-05,541
2020-02-06,541
2020-02-07,541
2020-02-08,541
2020-02-09,541
2020-02-10,514
2020-02-11,514
2020-02-12,514
2020-02-13,514
2020-02-14,514
2020-02-15,514
2020-02-16,514
2020-02-17,514
2020-02-18,514
2020-02-19,514
2020-02-20,514
2020-02-21,514
2020-02-22,514
2020-02-23,514
2020-02-24,514
2020-02-25,514
2020-02-26,514
2020-02-27,514
2020-02-28,491
2020-02-29,491
2020-03-01,491
2020-03-02,491
2020-03-03,491
2020-03-04,491
2020-03-05,491
2020-03-06,491
2020-03-07,491
2020-03-08,491
2020-03-09,491
2020-03-10,491
2020-03-11,491
2020-03-12,491
2020-03-13,467
2020-03-14,467
2020-03-15,467
2020-03-16,467
2020-03-17,467
2020-03-18,467
2020-03-19,467
2020-03-20,467
2020-03-21,467
2020-03-22,467
2020-03-23,467
2020-03-24,467
2020-03-25,444
2020-03-26,444
2020-03-27,444
2020-03-28,444
2020-03-29,444
2020-03-30,444
2020-03-31,444
2020-04-01,444
2020-04-02,444
2020-04-03,444
2020-04-04,421
2020-04-05,421
2020-04-06,421
2020-04-07,421
2020-04-08,421
2020-04-09,421
2020-04-10,421
2020-04-11,421
2020-04-12,399
2020-04-13,399
2020-04-14,399
2020-04-15,399
2020-04-16,399
2020-04-17,399
2020-04-18,399
2020-04-19,399
2020-04-20,399
2020-04-21,399
2020-04-22,382
2020-04-23,382
2020-04-24,382
2020-04-25,382
2020-04-26,382
2020-04-27,382
2020-04-28,382
2020-04-29,382
2020-04-30,363
2020-05-01,363
2020-05-02,363
2020-05-03,363
2020-05-04,363
2020-05-05,363
2020-05-06,363
2020-05-07,363
2020-05-08,363
2020-05-09,363
2020-05-10,346
2020-05-11,346
2020-05-12,346
2020-05-13,346
