date_obj,Black%20robe price
2019-03-17,1607
2019-03-18,1616
2019-03-19,1570
2019-03-20,1558
2019-03-21,1502
2019-03-22,1496
2019-03-23,1474
2019-03-24,1441
2019-03-25,1433
2019-03-26,1431
2019-03-27,1431
2019-03-28,1428
2019-03-29,1459
2019-03-30,1439
2019-03-31,1415
2019-04-01,1389
2019-04-02,1381
2019-04-03,1405
2019-04-04,1407
2019-04-05,1430
2019-04-06,1410
2019-04-07,1419
2019-04-08,1399
2019-04-09,1379
2019-04-10,1352
2019-04-11,1378
2019-04-12,1407
2019-04-13,1415
2019-04-14,1387
2019-04-15,1389
2019-04-16,1398
2019-04-17,1419
2019-04-18,1417
2019-04-19,1439
2019-04-20,1420
2019-04-21,1459
2019-04-22,1472
2019-04-23,1477
2019-04-24,1513
2019-04-25,1517
2019-04-26,1554
2019-04-27,1556
2019-04-28,1548
2019-04-29,1555
2019-04-30,1543
2019-05-01,1553
2019-05-02,1548
2019-05-03,1595
2019-05-04,1596
2019-05-05,1583
2019-05-06,1569
2019-05-07,1541
2019-05-08,1534
2019-05-09,1509
2019-05-10,1528
2019-05-11,1520
2019-05-12,1498
2019-05-13,1481
2019-05-14,1460
2019-05-15,1467
2019-05-16,1461
2019-05-17,1437
2019-05-18,1418
2019-05-19,1426
2019-05-20,1403
2019-05-21,1371
2019-05-22,1350
2019-05-23,1355
2019-05-24,1382
2019-05-25,1378
2019-05-26,1345
2019-05-27,1347
2019-05-28,1374
2019-05-29,1409
2019-05-30,1433
2019-05-31,1432
2019-06-01,1462
2019-06-02,1438
2019-06-03,1422
2019-06-04,1426
2019-06-05,1391
2019-06-06,1391
2019-06-07,1346
2019-06-08,1328
2019-06-09,1315
2019-06-10,1282
2019-06-11,1302
2019-06-12,1334
2019-06-13,1374
2019-06-14,1379
2019-06-15,1375
2019-06-16,1374
2019-06-17,1412
2019-06-18,1451
2019-06-19,1464
2019-06-20,1477
2019-06-21,1522
2019-06-22,1544
2019-06-23,1545
2019-06-24,1525
2019-06-25,1482
2019-06-26,1469
2019-06-27,1465
2019-06-28,1455
2019-06-29,1484
2019-06-30,1505
2019-07-01,1502
2019-07-02,1503
2019-07-03,1525
2019-07-04,1504
2019-07-05,1524
2019-07-06,1516
2019-07-07,1562
2019-07-08,1602
2019-07-09,1589
2019-07-10,1557
2019-07-11,1551
2019-07-12,1537
2019-07-13,1540
2019-07-14,1509
2019-07-15,1480
2019-07-16,1471
2019-07-17,1472
2019-07-18,1533
2019-07-19,1591
2019-07-20,1633
2019-07-21,1631
2019-07-22,1687
2019-07-23,1708
2019-07-24,1684
2019-07-25,1727
2019-07-26,1679
2019-07-27,1672
2019-07-28,1644
2019-07-29,1589
2019-07-30,1539
2019-07-31,1478
2019-08-01,1455
2019-08-02,1446
2019-08-03,1486
2019-08-04,1514
2019-08-05,1511
2019-08-06,1496
2019-08-07,1478
2019-08-08,1454
2019-08-09,1426
2019-08-10,1445
2019-08-11,1447
2019-08-12,1441
2019-08-13,1410
2019-08-14,1386
2019-08-15,1393
2019-08-16,1400
2019-08-17,1408
2019-08-18,1387
2019-08-19,1398
2019-08-20,1400
2019-08-21,1410
2019-08-22,1413
2019-08-23,1433
2019-08-24,1442
2019-08-24,1442
2019-08-25,1432
2019-08-25,1432
2019-08-26,1410
2019-08-26,1410
2019-08-27,1444
2019-08-27,1444
2019-08-28,1455
2019-08-29,1451
2019-08-30,1440
2019-08-31,1465
2019-09-01,1455
2019-09-02,1440
2019-09-03,1447
2019-09-04,1398
2019-09-05,1422
2019-09-06,1436
2019-09-07,1453
2019-09-08,1452
2019-09-09,1426
2019-09-10,1439
2019-09-11,1431
2019-09-12,1396
2019-09-13,1421
2019-09-14,1440
2019-09-15,1374
2019-09-16,1338
2019-09-17,1350
2019-09-18,1355
2019-09-19,1403
2019-09-20,1440
2019-09-21,1448
2019-09-22,1423
2019-09-23,1400
2019-09-24,1376
2019-09-25,1411
2019-09-26,1350
2019-09-27,1317
2019-09-28,1286
2019-09-29,1252
2019-09-30,1236
2019-10-01,1251
2019-10-02,1276
2019-10-03,1270
2019-10-04,1303
2019-10-05,1329
2019-10-06,1295
2019-10-07,1289
2019-10-08,1276
2019-10-09,1252
2019-10-10,1231
2019-10-11,1232
2019-10-12,1232
2019-10-13,1180
2019-10-14,1159
2019-10-15,1139
2019-10-16,1146
2019-10-17,1098
2019-10-18,1071
2019-10-19,1107
2019-10-20,1142
2019-10-21,1170
2019-10-22,1207
2019-10-23,1193
2019-10-24,1175
2019-10-25,1185
2019-10-26,1196
2019-10-27,1202
2019-10-28,1199
2019-10-29,1164
2019-10-30,1161
2019-10-31,1155
2019-11-01,1161
2019-11-02,1198
2019-11-03,1217
2019-11-04,1187
2019-11-05,1223
2019-11-06,1243
2019-11-07,1273
2019-11-08,1284
2019-11-09,1281
2019-11-10,1292
2019-11-11,1247
2019-11-12,1239
2019-11-13,1229
2019-11-14,1190
2019-11-15,1169
2019-11-16,1165
2019-11-17,1149
2019-11-18,1091
2019-11-19,1043
2019-11-20,1026
2019-11-21,1007
2019-11-22,968
2019-11-23,927
2019-11-24,886
2019-11-25,878
2019-11-26,880
2019-11-27,901
2019-11-28,896
2019-11-29,877
2019-11-30,888
2019-12-01,869
2019-12-02,861
2019-12-03,836
2019-12-04,865
2019-12-05,879
2019-12-06,877
2019-12-07,874
2019-12-08,855
2019-12-09,856
2019-12-10,828
2019-12-11,802
2019-12-12,780
2019-12-13,769
2019-12-14,769
2019-12-15,758
2019-12-16,746
2019-12-17,736
2019-12-18,723
2019-12-19,704
2019-12-20,705
2019-12-21,720
2019-12-22,734
2019-12-23,754
2019-12-24,753
2019-12-25,763
2019-12-26,758
2019-12-27,777
2019-12-28,785
2019-12-29,784
2019-12-30,770
2019-12-31,781
2020-01-01,766
2020-01-02,785
2020-01-03,808
2020-01-04,832
2020-01-05,857
2020-01-06,829
2020-01-07,811
2020-01-08,822
2020-01-09,825
2020-01-10,810
2020-01-11,841
2020-01-12,853
2020-01-13,856
2020-01-14,889
2020-01-15,897
2020-01-16,906
2020-01-17,916
2020-01-18,910
2020-01-19,919
2020-01-20,925
2020-01-21,909
2020-01-22,915
2020-01-23,938
2020-01-24,926
2020-01-25,936
2020-01-26,920
2020-01-27,889
2020-01-28,884
2020-01-29,842
2020-01-30,840
2020-01-31,815
2020-02-01,830
2020-02-02,824
2020-02-03,813
2020-02-04,775
2020-02-05,736
2020-02-06,726
2020-02-07,746
2020-02-08,756
2020-02-09,739
2020-02-10,735
2020-02-11,719
2020-02-12,691
2020-02-13,657
2020-02-14,627
2020-02-15,608
2020-02-16,606
2020-02-17,621
2020-02-18,644
2020-02-19,673
2020-02-20,693
2020-02-21,725
2020-02-22,741
2020-02-23,777
2020-02-24,803
2020-02-25,819
2020-02-26,828
2020-02-27,845
2020-02-28,848
2020-02-29,830
2020-03-01,800
2020-03-02,784
2020-03-03,763
2020-03-04,763
2020-03-05,770
2020-03-06,760
2020-03-07,752
2020-03-08,746
2020-03-09,741
2020-03-10,734
2020-03-11,725
2020-03-12,741
2020-03-13,758
2020-03-14,765
2020-03-15,765
2020-03-16,744
2020-03-17,754
2020-03-18,754
2020-03-19,750
2020-03-20,754
2020-03-21,759
2020-03-22,768
2020-03-23,778
2020-03-24,786
2020-03-25,806
2020-03-26,841
2020-03-27,857
2020-03-28,890
2020-03-29,900
2020-03-30,915
2020-03-31,909
2020-04-01,925
2020-04-02,966
2020-04-03,966
2020-04-04,917
2020-04-05,871
2020-04-06,891
2020-04-07,919
2020-04-08,923
2020-04-09,931
2020-04-10,949
2020-04-11,958
2020-04-12,927
2020-04-13,912
2020-04-14,899
2020-04-15,893
2020-04-16,900
2020-04-17,896
2020-04-18,904
2020-04-19,919
2020-04-20,903
2020-04-21,905
2020-04-22,903
2020-04-23,876
2020-04-24,869
2020-04-25,895
2020-04-26,914
2020-04-27,934
2020-04-28,965
2020-04-29,1005
2020-04-30,996
2020-05-01,976
2020-05-02,975
2020-05-03,978
2020-05-04,978
2020-05-05,988
2020-05-06,1005
2020-05-07,967
2020-05-08,990
2020-05-09,1013
2020-05-10,1046
2020-05-11,1079
2020-05-12,1093
2020-05-13,1083
