date_obj,Mithril%20trimmed%20set%20(lg) price
2019-04-07,18544
2019-04-08,18706
2019-04-09,18706
2019-04-10,18666
2019-04-11,18666
2019-04-12,17942
2019-04-13,17942
2019-04-14,17567
2019-04-15,17567
2019-04-16,16782
2019-04-17,16782
2019-04-18,16272
2019-04-19,16272
2019-04-20,15950
2019-04-21,15950
2019-04-22,15816
2019-04-23,15816
2019-04-24,15888
2019-04-25,15888
2019-04-26,15694
2019-04-27,15694
2019-04-28,16068
2019-04-29,16068
2019-04-30,16362
2019-05-01,16362
2019-05-02,16362
2019-05-03,16521
2019-05-04,16521
2019-05-05,16678
2019-05-06,16678
2019-05-07,16915
2019-05-08,16915
2019-05-09,17430
2019-05-10,17430
2019-05-11,17899
2019-05-12,18018
2019-05-13,18018
2019-05-14,17635
2019-05-15,17635
2019-05-16,17635
2019-05-17,17634
2019-05-18,17628
2019-05-19,17628
2019-05-20,17694
2019-05-21,17694
2019-05-22,17998
2019-05-23,17998
2019-05-24,18275
2019-05-25,18275
2019-05-26,18440
2019-05-27,18440
2019-05-28,17789
2019-05-29,17789
2019-05-30,16922
2019-05-31,16922
2019-06-01,16076
2019-06-02,16076
2019-06-03,16036
2019-06-04,16036
2019-06-05,16074
2019-06-06,16074
2019-06-07,15697
2019-06-08,15697
2019-06-09,15966
2019-06-10,15966
2019-06-11,16463
2019-06-12,16463
2019-06-13,16656
2019-06-14,16656
2019-06-15,16656
2019-06-16,16141
2019-06-17,16141
2019-06-18,15656
2019-06-19,15656
2019-06-20,14927
2019-06-21,14927
2019-06-22,14700
2019-06-23,14700
2019-06-24,14249
2019-06-25,14249
2019-06-26,14273
2019-06-27,14273
2019-06-28,14225
2019-06-29,14225
2019-06-30,14374
2019-07-01,14374
2019-07-02,14629
2019-07-03,14629
2019-07-04,14218
2019-07-05,14218
2019-07-06,14480
2019-07-07,14480
2019-07-08,14352
2019-07-09,14352
2019-07-10,13940
2019-07-11,13940
2019-07-12,14067
2019-07-13,14067
2019-07-14,13519
2019-07-15,13519
2019-07-16,14060
2019-07-17,14060
2019-07-18,14581
2019-07-19,14581
2019-07-20,14581
2019-07-21,15192
2019-07-22,15192
2019-07-23,15829
2019-07-24,15829
2019-07-25,15829
2019-07-26,16268
2019-07-27,16268
2019-07-28,16062
2019-07-29,16062
2019-07-30,16318
2019-07-31,16318
2019-08-01,16906
2019-08-02,16906
2019-08-03,16927
2019-08-04,16927
2019-08-05,16849
2019-08-06,16849
2019-08-07,17353
2019-08-08,17353
2019-08-09,17353
2019-08-10,17450
2019-08-11,17450
2019-08-12,17411
2019-08-13,17411
2019-08-14,17411
2019-08-15,17386
2019-08-16,17576
2019-08-17,17576
2019-08-18,17576
2019-08-19,18276
2019-08-20,18276
2019-08-21,18276
2019-08-22,18516
2019-08-23,18516
2019-08-24,18747
2019-08-24,18747
2019-08-25,18747
2019-08-25,18747
2019-08-26,18747
2019-08-26,18747
2019-08-27,19341
2019-08-27,19341
2019-08-28,19341
2019-08-29,19050
2019-08-30,19050
2019-08-31,19603
2019-09-01,19603
2019-09-02,20097
2019-09-03,20097
2019-09-04,20020
2019-09-05,20020
2019-09-06,20020
2019-09-07,20288
2019-09-08,20288
2019-09-09,20288
2019-09-10,20269
2019-09-11,20269
2019-09-12,20269
2019-09-13,19919
2019-09-14,19919
2019-09-15,19795
2019-09-16,19795
2019-09-17,19211
2019-09-18,19211
2019-09-19,18806
2019-09-20,18806
2019-09-21,18806
2019-09-22,19089
2019-09-23,19089
2019-09-24,19089
2019-09-25,19879
2019-09-26,19879
2019-09-27,19879
2019-09-28,20288
2019-09-29,20288
2019-09-30,20288
2019-10-01,19970
2019-10-02,19970
2019-10-03,19970
2019-10-04,20691
2019-10-05,20691
2019-10-06,21128
2019-10-07,21128
2019-10-08,21128
2019-10-09,21070
2019-10-10,21070
2019-10-11,21070
2019-10-12,20921
2019-10-13,20921
2019-10-14,20775
2019-10-15,20775
2019-10-16,20775
2019-10-17,20775
2019-10-18,20468
2019-10-19,20468
2019-10-20,20468
2019-10-21,21372
2019-10-22,21372
2019-10-23,21372
2019-10-24,22238
2019-10-25,22238
2019-10-26,22238
2019-10-27,23049
2019-10-28,23049
2019-10-29,23049
2019-10-30,22833
2019-10-31,22833
2019-11-01,22833
2019-11-02,22673
2019-11-03,22673
2019-11-04,22673
2019-11-05,22219
2019-11-06,22219
2019-11-07,22219
2019-11-08,22819
2019-11-09,22819
2019-11-10,22472
2019-11-11,22472
2019-11-12,22472
2019-11-13,22293
2019-11-14,22293
2019-11-15,22293
2019-11-16,23129
2019-11-17,23129
2019-11-18,23129
2019-11-19,23950
2019-11-20,23950
2019-11-21,23950
2019-11-22,23125
2019-11-23,23125
2019-11-24,23125
2019-11-25,23362
2019-11-26,23362
2019-11-27,23362
2019-11-28,23614
2019-11-29,23614
2019-11-30,23614
2019-12-01,23614
2019-12-02,24487
2019-12-03,24487
2019-12-04,24487
2019-12-05,24487
2019-12-06,24885
2019-12-07,24885
2019-12-08,24885
2019-12-09,24885
2019-12-10,25602
2019-12-11,25602
2019-12-12,25602
2019-12-13,25602
2019-12-14,25747
2019-12-15,25747
2019-12-16,25747
2019-12-17,26477
2019-12-18,26477
2019-12-19,26477
2019-12-20,26477
2019-12-21,26709
2019-12-22,26709
2019-12-23,26709
2019-12-24,26582
2019-12-25,26582
2019-12-26,26582
2019-12-27,27150
2019-12-28,27150
2019-12-29,27150
2019-12-30,27107
2019-12-31,27107
2020-01-01,27107
2020-01-02,27489
2020-01-03,27489
2020-01-04,27489
2020-01-05,27509
2020-01-06,27509
2020-01-07,27509
2020-01-08,27771
2020-01-09,27771
2020-01-10,27771
2020-01-11,27650
2020-01-12,27650
2020-01-13,27650
2020-01-14,27650
2020-01-15,27557
2020-01-16,27557
2020-01-17,27748
2020-01-18,27748
2020-01-19,27748
2020-01-20,27483
2020-01-21,27483
2020-01-22,27483
2020-01-23,27460
2020-01-24,27460
2020-01-25,27460
2020-01-26,27665
2020-01-27,27665
2020-01-28,27665
2020-01-29,27618
2020-01-30,27618
2020-01-31,27618
2020-02-01,27915
2020-02-02,27915
2020-02-03,27915
2020-02-04,28189
2020-02-05,28189
2020-02-06,28189
2020-02-07,28712
2020-02-08,28712
2020-02-09,29382
2020-02-10,29382
2020-02-11,29382
2020-02-12,29850
2020-02-13,29850
2020-02-14,29850
2020-02-15,30877
2020-02-16,30877
2020-02-17,30877
2020-02-18,31621
2020-02-19,31621
2020-02-20,31621
2020-02-21,31621
2020-02-22,31957
2020-02-23,31957
2020-02-24,31957
2020-02-25,32155
2020-02-26,32155
2020-02-27,32155
2020-02-28,31707
2020-02-29,31707
2020-03-01,31707
2020-03-02,31064
2020-03-03,31064
2020-03-04,31064
2020-03-05,31064
2020-03-06,30810
2020-03-07,30810
2020-03-08,30810
2020-03-09,29980
2020-03-10,29980
2020-03-11,29980
2020-03-12,29044
2020-03-13,29044
2020-03-14,29044
2020-03-15,28762
2020-03-16,28762
2020-03-17,28762
2020-03-18,28235
2020-03-19,28235
2020-03-20,28268
2020-03-21,28268
2020-03-22,28425
2020-03-23,28425
2020-03-24,28425
2020-03-25,27861
2020-03-26,27861
2020-03-27,27016
2020-03-28,27016
2020-03-29,25717
2020-03-30,25717
2020-03-31,24489
2020-04-01,24489
2020-04-02,23558
2020-04-03,23558
2020-04-04,23654
2020-04-05,23654
2020-04-06,23810
2020-04-07,23810
2020-04-08,24425
2020-04-09,24425
2020-04-10,24425
2020-04-11,25241
2020-04-12,25241
2020-04-13,25091
2020-04-14,25091
2020-04-15,25271
2020-04-16,25271
2020-04-17,25271
2020-04-18,24920
2020-04-19,24920
2020-04-20,25068
2020-04-21,25068
2020-04-22,25122
2020-04-23,25122
2020-04-24,25122
2020-04-25,25385
2020-04-26,25385
2020-04-27,25194
2020-04-28,25194
2020-04-29,25899
2020-04-30,25899
2020-05-01,26534
2020-05-02,26534
2020-05-03,26781
2020-05-04,26781
2020-05-05,26781
2020-05-06,26352
2020-05-07,26352
2020-05-08,26352
2020-05-09,26208
2020-05-10,26208
2020-05-11,26462
2020-05-12,26462
2020-05-13,26462
