date_obj,White%20platelegs price
2019-04-08,2308
2019-04-09,2353
2019-04-10,2353
2019-04-11,2449
2019-04-12,2525
2019-04-13,2456
2019-04-14,2345
2019-04-15,2345
2019-04-16,2227
2019-04-17,2227
2019-04-18,2165
2019-04-19,2165
2019-04-20,2167
2019-04-21,2167
2019-04-22,2179
2019-04-23,2179
2019-04-24,2197
2019-04-25,2197
2019-04-26,2148
2019-04-27,2148
2019-04-28,2142
2019-04-29,2142
2019-04-30,2193
2019-05-01,2193
2019-05-02,2256
2019-05-03,2256
2019-05-04,2290
2019-05-05,2290
2019-05-06,2287
2019-05-07,2287
2019-05-08,2287
2019-05-09,2287
2019-05-10,2293
2019-05-11,2293
2019-05-12,2388
2019-05-13,2388
2019-05-14,2397
2019-05-15,2397
2019-05-16,2397
2019-05-17,2330
2019-05-18,2302
2019-05-19,2302
2019-05-20,2305
2019-05-21,2305
2019-05-22,2321
2019-05-23,2321
2019-05-24,2320
2019-05-25,2320
2019-05-26,2283
2019-05-27,2283
2019-05-28,2302
2019-05-29,2302
2019-05-30,2391
2019-05-31,2391
2019-06-01,2509
2019-06-02,2509
2019-06-03,2635
2019-06-04,2635
2019-06-05,2767
2019-06-06,2767
2019-06-07,2906
2019-06-08,2906
2019-06-09,3046
2019-06-10,3046
2019-06-11,3046
2019-06-12,3060
2019-06-13,3060
2019-06-14,3045
2019-06-15,3045
2019-06-16,3082
2019-06-17,3082
2019-06-18,3086
2019-06-19,3086
2019-06-20,3062
2019-06-21,3062
2019-06-22,3062
2019-06-23,3064
2019-06-24,3064
2019-06-25,3036
2019-06-26,3036
2019-06-27,3088
2019-06-28,3088
2019-06-29,3204
2019-06-30,3204
2019-07-01,3233
2019-07-02,3233
2019-07-03,3226
2019-07-04,3226
2019-07-05,3209
2019-07-06,3209
2019-07-07,3233
2019-07-08,3233
2019-07-09,3148
2019-07-10,3148
2019-07-11,3150
2019-07-12,3150
2019-07-13,3121
2019-07-14,3121
2019-07-15,3036
2019-07-16,3036
2019-07-17,3007
2019-07-18,3007
2019-07-19,2938
2019-07-20,2938
2019-07-21,2930
2019-07-22,2930
2019-07-23,2892
2019-07-24,2892
2019-07-25,2892
2019-07-26,2870
2019-07-27,2870
2019-07-28,2859
2019-07-29,2859
2019-07-30,2820
2019-07-31,2820
2019-08-01,2772
2019-08-02,2772
2019-08-03,2678
2019-08-04,2678
2019-08-05,2654
2019-08-06,2654
2019-08-07,2744
2019-08-08,2744
2019-08-09,2744
2019-08-10,2873
2019-08-11,2873
2019-08-12,3011
2019-08-13,3011
2019-08-14,3131
2019-08-15,3131
2019-08-16,3288
2019-08-17,3288
2019-08-18,3288
2019-08-19,3453
2019-08-20,3453
2019-08-21,3453
2019-08-22,3567
2019-08-23,3567
2019-08-24,3647
2019-08-24,3647
2019-08-25,3647
2019-08-25,3647
2019-08-26,3647
2019-08-26,3647
2019-08-27,3728
2019-08-27,3728
2019-08-28,3728
2019-08-29,3728
2019-08-30,3796
2019-08-31,3796
2019-09-01,3875
2019-09-02,3875
2019-09-03,3875
2019-09-04,3901
2019-09-05,3901
2019-09-06,3901
2019-09-07,3767
2019-09-08,3767
2019-09-09,3733
2019-09-10,3733
2019-09-11,3733
2019-09-12,3687
2019-09-13,3687
2019-09-14,3608
2019-09-15,3608
2019-09-16,3535
2019-09-17,3535
2019-09-18,3481
2019-09-19,3481
2019-09-20,3481
2019-09-21,3452
2019-09-22,3452
2019-09-23,3433
2019-09-24,3433
2019-09-25,3433
2019-09-26,3417
2019-09-27,3417
2019-09-28,3417
2019-09-29,3410
2019-09-30,3410
2019-10-01,3382
2019-10-02,3382
2019-10-03,3382
2019-10-04,3355
2019-10-05,3355
2019-10-06,3389
2019-10-07,3389
2019-10-08,3240
2019-10-09,3240
2019-10-10,3240
2019-10-11,3219
2019-10-12,3219
2019-10-13,3089
2019-10-14,3089
2019-10-15,2951
2019-10-16,2951
2019-10-17,2951
2019-10-18,2944
2019-10-19,2944
2019-10-20,2921
2019-10-21,2921
2019-10-22,2921
2019-10-23,2931
2019-10-24,2931
2019-10-25,2931
2019-10-26,2942
2019-10-27,2942
2019-10-28,2918
2019-10-29,2918
2019-10-30,2918
2019-10-31,2903
2019-11-01,2903
2019-11-02,2862
2019-11-03,2862
2019-11-04,2873
2019-11-05,2873
2019-11-06,2873
2019-11-07,2842
2019-11-08,2842
2019-11-09,2835
2019-11-10,2835
2019-11-11,2812
2019-11-12,2812
2019-11-13,2812
2019-11-14,2796
2019-11-15,2796
2019-11-16,2831
2019-11-17,2831
2019-11-18,2831
2019-11-19,2825
2019-11-20,2825
2019-11-21,2825
2019-11-22,2828
2019-11-23,2828
2019-11-24,2828
2019-11-25,2846
2019-11-26,2846
2019-11-27,2846
2019-11-28,2862
2019-11-29,2862
2019-11-30,2862
2019-12-01,2865
2019-12-02,2865
2019-12-03,2865
2019-12-04,2871
2019-12-05,2871
2019-12-06,2871
2019-12-07,2851
2019-12-08,2851
2019-12-09,2851
2019-12-10,2839
2019-12-11,2839
2019-12-12,2839
2019-12-13,2828
2019-12-14,2828
2019-12-15,2836
2019-12-16,2836
2019-12-17,2836
2019-12-18,2840
2019-12-19,2840
2019-12-20,2840
2019-12-21,2801
2019-12-22,2801
2019-12-23,2801
2019-12-24,2830
2019-12-25,2830
2019-12-26,2830
2019-12-27,2879
2019-12-28,2879
2019-12-29,2876
2019-12-30,2876
2019-12-31,2950
2020-01-01,2950
2020-01-02,2837
2020-01-03,2837
2020-01-04,2837
2020-01-05,2770
2020-01-06,2770
2020-01-07,2685
2020-01-08,2685
2020-01-09,2685
2020-01-10,2611
2020-01-11,2611
2020-01-12,2602
2020-01-13,2602
2020-01-14,2602
2020-01-15,2569
2020-01-16,2569
2020-01-17,2541
2020-01-18,2541
2020-01-19,2549
2020-01-20,2549
2020-01-21,2549
2020-01-22,2546
2020-01-23,2546
2020-01-24,2501
2020-01-25,2501
2020-01-26,2525
2020-01-27,2525
2020-01-28,2558
2020-01-29,2558
2020-01-30,2514
2020-01-31,2514
2020-02-01,2525
2020-02-02,2525
2020-02-03,2542
2020-02-04,2542
2020-02-05,2593
2020-02-06,2593
2020-02-07,2578
2020-02-08,2578
2020-02-09,2575
2020-02-10,2599
2020-02-11,2599
2020-02-12,2641
2020-02-13,2641
2020-02-14,2676
2020-02-15,2676
2020-02-16,2744
2020-02-17,2744
2020-02-18,2762
2020-02-19,2762
2020-02-20,2754
2020-02-21,2754
2020-02-22,2761
2020-02-23,2761
2020-02-24,2741
2020-02-25,2741
2020-02-26,2748
2020-02-27,2748
2020-02-28,2750
2020-02-29,2750
2020-03-01,2775
2020-03-02,2775
2020-03-03,2855
2020-03-04,2855
2020-03-05,2823
2020-03-06,2823
2020-03-07,2773
2020-03-08,2773
2020-03-09,2784
2020-03-10,2784
2020-03-11,2769
2020-03-12,2769
2020-03-13,2732
2020-03-14,2732
2020-03-15,2702
2020-03-16,2702
2020-03-17,2715
2020-03-18,2715
2020-03-19,2708
2020-03-20,2709
2020-03-21,2709
2020-03-22,2721
2020-03-23,2721
2020-03-24,2727
2020-03-25,2727
2020-03-26,2737
2020-03-27,2737
2020-03-28,2813
2020-03-29,2811
2020-03-30,2814
2020-03-31,2814
2020-04-01,2843
2020-04-02,2826
2020-04-03,2826
2020-04-04,2870
2020-04-05,2870
2020-04-06,2915
2020-04-07,2915
2020-04-08,2897
2020-04-09,2897
2020-04-10,2910
2020-04-11,2909
2020-04-12,2948
2020-04-13,2948
2020-04-14,2937
2020-04-15,2976
2020-04-16,2976
2020-04-17,2991
2020-04-18,3015
2020-04-19,3007
2020-04-20,3150
2020-04-21,3150
2020-04-22,3120
2020-04-23,3120
2020-04-24,3081
2020-04-25,3030
2020-04-26,3056
2020-04-27,3059
2020-04-28,2982
2020-04-29,2982
2020-04-30,2911
2020-05-01,2911
2020-05-02,2914
2020-05-03,2879
2020-05-04,2879
2020-05-05,2847
2020-05-06,2843
2020-05-07,2843
2020-05-08,2798
2020-05-09,2795
2020-05-10,2735
2020-05-11,2735
2020-05-12,2749
2020-05-13,2763
