date_obj,Dragon%20warhammer price
2019-09-12,40243264
2019-09-13,40499569
2019-09-14,41678116
2019-09-15,41588848
2019-09-16,41342208
2019-09-17,40681029
2019-09-18,39904608
2019-09-19,39984188
2019-09-20,39943365
2019-09-21,40008974
2019-09-22,39950386
2019-09-23,39100892
2019-09-24,38673490
2019-09-25,38161394
2019-09-26,37806513
2019-09-27,38543182
2019-09-28,39276439
2019-09-29,38337997
2019-09-30,38244739
2019-10-01,37797674
2019-10-02,37680359
2019-10-03,37972590
2019-10-04,39023588
2019-10-05,39944258
2019-10-06,40307680
2019-10-07,40475090
2019-10-08,40834741
2019-10-09,41685137
2019-10-10,42292617
2019-10-11,42529622
2019-10-12,42675712
2019-10-13,42653662
2019-10-14,42840016
2019-10-15,42370487
2019-10-16,41563245
2019-10-17,40986175
2019-10-18,40618034
2019-10-19,41014867
2019-10-20,41790698
2019-10-21,42536924
2019-10-22,43102132
2019-10-23,42775697
2019-10-24,42364115
2019-10-25,42183667
2019-10-26,42486362
2019-10-27,42222531
2019-10-28,41888928
2019-10-29,41339283
2019-10-30,40757759
2019-10-31,40254019
2019-11-01,40243127
2019-11-02,40926343
2019-11-03,41419531
2019-11-04,41101537
2019-11-05,40879659
2019-11-06,40781929
2019-11-07,40623419
2019-11-08,40574377
2019-11-09,40934913
2019-11-10,40891985
2019-11-11,40936719
2019-11-12,40907779
2019-11-13,40891816
2019-11-14,40698894
2019-11-15,40716193
2019-11-16,41018284
2019-11-17,40979889
2019-11-18,40724777
2019-11-19,40397875
2019-11-20,40163534
2019-11-21,39689027
2019-11-22,40243904
2019-11-23,41201780
2019-11-24,41311729
2019-11-25,40902972
2019-11-26,40775949
2019-11-27,40804656
2019-11-28,40931295
2019-11-29,41389376
2019-11-30,42641082
2019-12-01,43202835
2019-12-02,43417867
2019-12-03,44202085
2019-12-04,43946862
2019-12-05,42878484
2019-12-06,42681040
2019-12-07,43895442
2019-12-08,43971747
2019-12-09,43304837
2019-12-10,42880355
2019-12-11,42326027
2019-12-12,42724258
2019-12-13,43815723
2019-12-14,45758784
2019-12-15,45540242
2019-12-16,43917308
2019-12-17,43771345
2019-12-18,43877349
2019-12-19,44974444
2019-12-20,46691185
2019-12-21,46932916
2019-12-22,46759580
2019-12-23,46448822
2019-12-24,45659318
2019-12-25,46345199
2019-12-26,47040311
2019-12-27,49019127
2019-12-28,48368871
2019-12-29,48702303
2019-12-30,48450930
2019-12-31,48261282
2020-01-01,49626755
2020-01-02,51785942
2020-01-03,51113977
2020-01-04,50094119
2020-01-05,49260764
2020-01-06,48045375
2020-01-07,47329730
2020-01-08,47229571
2020-01-09,48418457
2020-01-10,48823767
2020-01-11,48802496
2020-01-12,48204525
2020-01-13,48421694
2020-01-14,48257631
2020-01-15,48723847
2020-01-16,49019345
2020-01-17,49812810
2020-01-18,50009702
2020-01-19,49887450
2020-01-20,49787195
2020-01-21,49690814
2020-01-22,50224890
2020-01-23,50908757
2020-01-24,51501557
2020-01-25,51896280
2020-01-26,51744452
2020-01-27,51118339
2020-01-28,50204870
2020-01-29,49206562
2020-01-30,48744605
2020-01-31,49112401
2020-02-01,50027538
2020-02-02,50905606
2020-02-03,51286475
2020-02-04,51392704
2020-02-05,51304973
2020-02-06,49311071
2020-02-07,46865625
2020-02-08,45798300
2020-02-09,44757848
2020-02-10,44390056
2020-02-11,44026554
2020-02-12,43756900
2020-02-13,44233060
2020-02-14,45188134
2020-02-15,46183899
2020-02-16,46720367
2020-02-17,46425369
2020-02-18,45776868
2020-02-19,44928417
2020-02-20,45212796
2020-02-21,46323390
2020-02-22,46982292
2020-02-23,47563888
2020-02-24,46612929
2020-02-25,46272539
2020-02-26,45935517
2020-02-27,46084452
2020-02-28,47332689
2020-02-29,47877157
2020-03-01,47827539
2020-03-02,47163706
2020-03-03,46236485
2020-03-04,46038424
2020-03-05,46589210
2020-03-06,47473437
2020-03-07,47456798
2020-03-08,47430276
2020-03-09,47305018
2020-03-10,47475531
2020-03-11,47717930
2020-03-12,47896107
2020-03-13,47925634
2020-03-14,47420236
2020-03-15,47331229
2020-03-16,47084485
2020-03-17,46919221
2020-03-18,46741817
2020-03-19,46798357
2020-03-20,46885372
2020-03-21,46994630
2020-03-22,47152003
2020-03-23,47045535
2020-03-24,47477679
2020-03-25,48394548
2020-03-26,49000956
2020-03-27,49324146
2020-03-28,50234803
2020-03-29,50395326
2020-03-30,49293225
2020-03-31,49530904
2020-04-01,49950015
2020-04-02,51282927
2020-04-03,52713423
2020-04-04,54671143
2020-04-05,54710309
2020-04-06,54193849
2020-04-07,53410038
2020-04-08,53359926
2020-04-09,53806202
2020-04-10,54577865
2020-04-11,56278599
2020-04-12,57056776
2020-04-13,58060470
2020-04-14,57825341
2020-04-15,57920309
2020-04-16,57991149
2020-04-17,57939086
2020-04-18,58402846
2020-04-19,57874205
2020-04-20,56383606
2020-04-21,54701830
2020-04-22,52464796
2020-04-23,53674690
2020-04-24,54486447
2020-04-25,54346596
2020-04-26,55170573
2020-04-27,54848769
2020-04-28,54924849
2020-04-29,55211423
2020-04-30,56369948
2020-05-01,57146723
2020-05-02,57950842
2020-05-03,57945629
2020-05-04,57757136
2020-05-05,57557516
2020-05-06,57826432
2020-05-07,58220667
2020-05-08,58453183
2020-05-09,58862136
2020-05-10,58892829
2020-05-11,58791769
2020-05-12,58271811
2020-05-13,58086393
