date_obj,Steam%20rune price
2019-09-06,62
2019-09-07,65
2019-09-08,65
2019-09-09,65
2019-09-10,67
2019-09-11,67
2019-09-12,67
2019-09-13,68
2019-09-14,68
2019-09-15,68
2019-09-16,70
2019-09-17,70
2019-09-18,70
2019-09-19,73
2019-09-20,73
2019-09-21,73
2019-09-22,73
2019-09-23,73
2019-09-24,73
2019-09-25,74
2019-09-26,74
2019-09-27,74
2019-09-28,73
2019-09-29,73
2019-09-30,73
2019-10-01,70
2019-10-02,70
2019-10-03,70
2019-10-04,70
2019-10-05,70
2019-10-06,70
2019-10-07,70
2019-10-08,71
2019-10-09,71
2019-10-10,71
2019-10-11,71
2019-10-12,70
2019-10-13,70
2019-10-14,72
2019-10-15,72
2019-10-16,72
2019-10-17,72
2019-10-18,71
2019-10-19,71
2019-10-20,71
2019-10-21,70
2019-10-22,70
2019-10-23,70
2019-10-24,71
2019-10-25,71
2019-10-26,71
2019-10-27,71
2019-10-28,71
2019-10-29,71
2019-10-30,71
2019-10-31,71
2019-11-01,71
2019-11-02,70
2019-11-03,70
2019-11-04,70
2019-11-05,70
2019-11-06,70
2019-11-07,70
2019-11-08,69
2019-11-09,69
2019-11-10,67
2019-11-11,67
2019-11-12,67
2019-11-13,66
2019-11-14,66
2019-11-15,66
2019-11-16,67
2019-11-17,67
2019-11-18,67
2019-11-19,67
2019-11-20,67
2019-11-21,67
2019-11-22,67
2019-11-23,67
2019-11-24,67
2019-11-25,67
2019-11-26,66
2019-11-27,66
2019-11-28,66
2019-11-29,66
2019-11-30,63
2019-12-01,63
2019-12-02,63
2019-12-03,64
2019-12-04,64
2019-12-05,64
2019-12-06,64
2019-12-07,65
2019-12-08,65
2019-12-09,65
2019-12-10,65
2019-12-11,65
2019-12-12,65
2019-12-13,65
2019-12-14,67
2019-12-15,67
2019-12-16,67
2019-12-17,68
2019-12-18,68
2019-12-19,68
2019-12-20,71
2019-12-21,71
2019-12-22,71
2019-12-23,75
2019-12-24,75
2019-12-25,75
2019-12-26,78
2019-12-27,78
2019-12-28,77
2019-12-29,77
2019-12-30,77
2019-12-31,75
2020-01-01,75
2020-01-02,75
2020-01-03,75
2020-01-04,75
2020-01-05,75
2020-01-06,76
2020-01-07,76
2020-01-08,76
2020-01-09,78
2020-01-10,78
2020-01-11,81
2020-01-12,81
2020-01-13,81
2020-01-14,85
2020-01-15,85
2020-01-16,90
2020-01-17,90
2020-01-18,90
2020-01-19,94
2020-01-20,94
2020-01-21,94
2020-01-22,99
2020-01-23,99
2020-01-24,99
2020-01-25,100
2020-01-26,100
2020-01-27,99
2020-01-28,99
2020-01-29,99
2020-01-30,101
2020-01-31,101
2020-02-01,101
2020-02-02,96
2020-02-03,96
2020-02-04,94
2020-02-05,94
2020-02-06,93
2020-02-07,93
2020-02-08,93
2020-02-09,90
2020-02-10,90
2020-02-11,87
2020-02-12,87
2020-02-13,87
2020-02-14,83
2020-02-15,83
2020-02-16,83
2020-02-17,80
2020-02-18,80
2020-02-19,80
2020-02-20,76
2020-02-21,76
2020-02-22,76
2020-02-23,76
2020-02-24,76
2020-02-25,76
2020-02-26,76
2020-02-27,76
2020-02-28,77
2020-02-29,77
2020-03-01,77
2020-03-02,78
2020-03-03,78
2020-03-04,78
2020-03-05,79
2020-03-06,79
2020-03-07,80
2020-03-08,80
2020-03-09,80
2020-03-10,80
2020-03-11,81
2020-03-12,81
2020-03-13,83
2020-03-14,83
2020-03-15,83
2020-03-16,83
2020-03-17,87
2020-03-18,87
2020-03-19,91
2020-03-20,91
2020-03-21,95
2020-03-22,95
2020-03-23,98
2020-03-24,98
2020-03-25,96
2020-03-26,96
2020-03-27,94
2020-03-28,94
2020-03-29,93
2020-03-30,93
2020-03-31,89
2020-04-01,89
2020-04-02,85
2020-04-03,85
2020-04-04,82
2020-04-05,82
2020-04-06,81
2020-04-07,81
2020-04-08,79
2020-04-09,79
2020-04-10,79
2020-04-11,79
2020-04-12,79
2020-04-13,80
2020-04-14,80
2020-04-15,81
2020-04-16,81
2020-04-17,82
2020-04-18,81
2020-04-19,84
2020-04-20,84
2020-04-21,82
2020-04-22,82
2020-04-23,82
2020-04-24,81
2020-04-25,81
2020-04-26,82
2020-04-27,81
2020-04-28,83
2020-04-29,83
2020-04-30,82
2020-05-01,82
2020-05-02,79
2020-05-03,77
2020-05-04,77
2020-05-05,77
2020-05-06,76
2020-05-07,76
2020-05-08,75
2020-05-09,75
2020-05-10,75
2020-05-11,74
2020-05-12,74
2020-05-13,73
