date_obj,Arcane%20sigil price
2018-11-10,130872932
2018-11-11,130872932
2018-11-12,130872932
2018-11-13,130872932
2018-11-14,130872932
2018-11-15,130872932
2018-11-16,130872932
2018-11-17,130872932
2018-11-18,130872932
2018-11-19,130872932
2018-11-20,130872932
2018-11-21,130872932
2018-11-22,130872932
2018-11-23,129732155
2018-11-24,129732155
2018-11-25,129732155
2018-11-26,129732155
2018-11-27,129732155
2018-11-28,129732155
2018-11-29,129732155
2018-12-01,129732155
2018-12-02,129732155
2018-12-03,129732155
2018-12-04,129732155
2018-12-05,129732155
2018-12-07,129732155
2018-12-09,129732155
2018-12-10,129732155
2018-12-11,129732155
2018-12-12,129732155
2018-12-13,129732155
2018-12-14,129732155
2018-12-15,129732155
2018-12-16,129732155
2018-12-17,129732155
2018-12-18,129732155
2018-12-19,129732155
2018-12-20,129732155
2018-12-21,129732155
2018-12-22,129732155
2018-12-23,123446049
2018-12-24,123446049
2018-12-25,123446049
2018-12-26,123446049
2018-12-27,123446049
2018-12-28,123446049
2018-12-29,123446049
2018-12-30,123446049
2018-12-31,123446049
2019-01-01,123446049
2019-01-02,123446049
2019-01-03,123446049
2019-01-04,123446049
2019-01-05,123446049
2019-01-06,123446049
2019-01-08,123446049
2019-01-10,123446049
2019-01-11,123446049
2019-01-12,123446049
2019-01-13,123446049
2019-01-14,123446049
2019-01-15,123446049
2019-01-16,123446049
2019-01-17,119082208
2019-01-18,119082208
2019-01-19,119082208
2019-01-20,119082208
2019-01-21,119082208
2019-01-22,119082208
2019-01-23,119082208
2019-01-24,119082208
2019-01-25,119082208
2019-01-26,119082208
2019-01-27,119082208
2019-01-28,119082208
2019-01-29,119082208
2019-01-30,119082208
2019-01-31,119082208
2019-02-01,119082208
2019-02-02,119082208
2019-02-03,119082208
2019-02-04,119082208
2019-02-05,118773515
2019-02-06,118773515
2019-02-07,118773515
2019-02-08,118773515
2019-02-09,118773515
2019-02-10,118773515
2019-02-11,118773515
2019-02-12,118773515
2019-02-13,118773515
2019-02-14,118773515
2019-02-15,118773515
2019-02-16,118773515
2019-02-17,118773515
2019-02-18,122146901
2019-02-19,122146901
2019-02-20,122146901
2019-02-21,122146901
2019-02-22,122146901
2019-02-23,122146901
2019-02-24,122146901
2019-02-25,122146901
2019-02-26,122146901
2019-02-27,122146901
2019-02-28,122146901
2019-03-01,122146901
2019-03-02,122146901
2019-03-03,122146901
2019-03-04,122146901
2019-03-05,122146901
2019-03-06,122146901
2019-03-07,122146901
2019-03-08,125191606
2019-03-09,125191606
2019-03-10,125191606
2019-03-11,125191606
2019-03-12,125191606
2019-03-13,125191606
2019-03-14,125191606
2019-03-15,125191606
2019-03-16,125191606
2019-03-17,125191606
2019-03-18,125191606
2019-03-19,125191606
2019-03-20,125191606
2019-03-21,128002240
2019-03-22,128002240
2019-03-23,128002240
2019-03-24,128002240
2019-03-25,128002240
2019-03-26,128002240
2019-03-27,128002240
2019-03-28,128002240
2019-03-29,128002240
2019-03-30,128002240
2019-03-31,128002240
2019-04-01,128002240
2019-04-02,128002240
2019-04-03,128002240
2019-04-04,128002240
2019-04-05,128002240
2019-04-06,128002240
2019-04-07,128002240
2019-04-08,128247517
2019-04-09,128247517
2019-04-10,128247517
2019-04-11,128247517
2019-04-12,128247517
2019-04-13,128247517
2019-04-14,128247517
2019-04-15,128247517
2019-04-16,128247517
2019-04-17,128247517
2019-04-18,128247517
2019-04-19,128247517
2019-04-20,128247517
2019-04-21,128247517
2019-04-22,128247517
2019-04-23,128247517
2019-04-24,128247517
2019-04-25,128810819
2019-04-26,128810819
2019-04-27,128810819
2019-04-28,128810819
2019-04-29,128810819
2019-04-30,128810819
2019-05-01,128810819
2019-05-02,128810819
2019-05-03,128810819
2019-05-04,128810819
2019-05-05,128810819
2019-05-06,128810819
2019-05-07,130423163
2019-05-08,130423163
2019-05-09,130423163
2019-05-10,130423163
2019-05-11,130423163
2019-05-12,130423163
2019-05-13,130423163
2019-05-14,130423163
2019-05-15,130423163
2019-05-16,130423163
2019-05-17,130423163
2019-05-18,130423163
2019-05-19,130423163
2019-05-20,130423163
2019-05-21,132787403
2019-05-22,132787403
2019-05-23,132787403
2019-05-24,132787403
2019-05-25,132787403
2019-05-26,132787403
2019-05-27,132787403
2019-05-28,132787403
2019-05-29,132787403
2019-05-30,132787403
2019-05-31,132787403
2019-06-01,132787403
2019-06-02,132787403
2019-06-03,132787403
2019-06-04,132809135
2019-06-05,132809135
2019-06-06,132809135
2019-06-07,132809135
2019-06-08,132809135
2019-06-09,132809135
2019-06-10,132809135
2019-06-11,132809135
2019-06-12,132809135
2019-06-13,132809135
2019-06-14,132809135
2019-06-15,132809135
2019-06-16,132809135
2019-06-17,132809135
2019-06-18,132809135
2019-06-19,132809135
2019-06-20,132809135
2019-06-21,132756841
2019-06-22,132756841
2019-06-23,132756841
2019-06-24,132756841
2019-06-25,132756841
2019-06-26,132756841
2019-06-27,132756841
2019-06-28,132756841
2019-06-29,132756841
2019-06-30,132756841
2019-07-01,132756841
2019-07-02,132756841
2019-07-03,132756841
2019-07-04,132756841
2019-07-05,132756841
2019-07-06,132756841
2019-07-07,132756841
2019-07-08,132756841
2019-07-09,132756841
2019-07-10,132756841
2019-07-11,128999368
2019-07-12,128999368
2019-07-13,128999368
2019-07-14,128999368
2019-07-15,128999368
2019-07-16,128999368
2019-07-17,128999368
2019-07-18,128999368
2019-07-19,128999368
2019-07-20,128999368
2019-07-21,128999368
2019-07-22,131774270
2019-07-23,131774270
2019-07-24,131774270
2019-07-25,131774270
2019-07-26,131774270
2019-07-27,131774270
2019-07-28,131774270
2019-07-29,131774270
2019-07-30,131774270
2019-07-31,131774270
2019-08-01,135834318
2019-08-02,135834318
2019-08-03,135834318
2019-08-04,135834318
2019-08-05,135834318
2019-08-06,135834318
2019-08-07,137535299
2019-08-08,137535299
2019-08-09,137535299
2019-08-10,137535299
2019-08-11,137535299
2019-08-12,137535299
2019-08-13,137535299
2019-08-14,137535299
2019-08-15,137535299
2019-08-16,137535299
2019-08-17,137535299
2019-08-18,137535299
2019-08-19,138216373
2019-08-20,138216373
2019-08-21,138216373
2019-08-22,138216373
2019-08-23,138216373
2019-08-24,138216373
2019-08-24,138216373
2019-08-25,138216373
2019-08-25,138216373
2019-08-26,138216373
2019-08-27,138216373
2019-08-27,138216373
2019-08-28,138216373
2019-08-29,138216373
2019-08-30,137946651
2019-08-31,137946651
2019-09-01,137946651
2019-09-02,137946651
2019-09-03,137946651
2019-09-04,137946651
2019-09-05,137946651
2019-09-06,137946651
2019-09-07,137946651
2019-09-08,137946651
2019-09-09,137946651
2019-09-10,140475844
2019-09-11,140475844
2019-09-12,140475844
2019-09-13,140475844
2019-09-14,140475844
2019-09-15,140475844
2019-09-16,140475844
2019-09-17,140475844
2019-09-18,140475844
2019-09-19,140475844
2019-09-20,140475844
2019-09-21,140475844
2019-09-22,140475844
2019-09-23,140475844
2019-09-24,140475844
2019-09-25,138778858
2019-09-26,138778858
2019-09-27,138778858
2019-09-28,138778858
2019-09-29,138778858
2019-09-30,138778858
2019-10-01,138778858
2019-10-02,138778858
2019-10-03,138778858
2019-10-04,138778858
2019-10-05,138778858
2019-10-06,138778858
2019-10-07,138778858
2019-10-08,138778858
2019-10-09,138778858
2019-10-10,138778858
2019-10-11,138778858
2019-10-12,138778858
2019-10-13,137742612
2019-10-14,137742612
2019-10-15,137742612
2019-10-16,137742612
2019-10-17,137742612
2019-10-18,137742612
2019-10-19,137742612
2019-10-20,137742612
2019-10-21,137742612
2019-10-22,137742612
2019-10-23,137742612
2019-10-24,137742612
2019-10-25,138604187
2019-10-26,138604187
2019-10-27,138604187
2019-10-28,138604187
2019-10-29,138604187
2019-10-30,138604187
2019-10-31,138604187
2019-11-01,138604187
2019-11-02,138604187
2019-11-03,138604187
2019-11-04,138604187
2019-11-05,138604187
2019-11-06,138604187
2019-11-07,138604187
2019-11-08,137943621
2019-11-09,137943621
2019-11-10,137943621
2019-11-11,137943621
2019-11-12,137943621
2019-11-13,137943621
2019-11-14,137943621
2019-11-15,137943621
2019-11-16,137943621
2019-11-17,137943621
2019-11-18,137943621
2019-11-19,137943621
2019-11-20,137943621
2019-11-21,137943621
2019-11-22,137943621
2019-11-23,137294050
2019-11-24,137294050
2019-11-25,137294050
2019-11-26,137294050
2019-11-27,137294050
2019-11-28,137294050
2019-11-29,137294050
2019-11-30,137294050
2019-12-01,137294050
2019-12-02,137294050
2019-12-03,137294050
2019-12-04,137294050
2019-12-05,137294050
2019-12-06,137294050
2019-12-07,137294050
2019-12-08,131945897
2019-12-09,131945897
2019-12-10,131945897
2019-12-11,131945897
2019-12-12,131945897
2019-12-13,131945897
2019-12-14,131945897
2019-12-15,131945897
2019-12-16,131945897
2019-12-17,131945897
2019-12-18,131945897
2019-12-19,131945897
2019-12-20,131945897
2019-12-21,128967955
2019-12-22,128967955
2019-12-23,128967955
2019-12-24,128967955
2019-12-25,128967955
2019-12-26,128967955
2019-12-27,128967955
2019-12-28,128967955
2019-12-29,128967955
2019-12-30,128967955
2019-12-31,128967955
2020-01-01,128967955
2020-01-02,128967955
2020-01-03,128967955
2020-01-04,127099463
2020-01-05,127099463
2020-01-06,127099463
2020-01-07,127099463
2020-01-08,127099463
2020-01-09,127099463
2020-01-10,127099463
2020-01-11,127099463
2020-01-12,127099463
2020-01-13,127099463
2020-01-14,127278868
2020-01-15,127278868
2020-01-16,127278868
2020-01-17,127278868
2020-01-18,127278868
2020-01-19,127278868
2020-01-20,127278868
2020-01-21,127278868
2020-01-22,127278868
2020-01-23,127278868
2020-01-24,129101755
2020-01-25,129101755
2020-01-26,129101755
2020-01-27,129101755
2020-01-28,129101755
2020-01-29,129101755
2020-01-30,129101755
2020-01-31,129101755
2020-02-01,129101755
2020-02-02,131224227
2020-02-03,131224227
2020-02-04,131224227
2020-02-05,131224227
2020-02-06,131224227
2020-02-07,131224227
2020-02-08,131224227
2020-02-09,131224227
2020-02-10,131224227
2020-02-11,131224227
2020-02-12,131224227
2020-02-13,131224227
2020-02-14,131224227
2020-02-15,129159825
2020-02-16,129159825
2020-02-17,129159825
2020-02-18,129159825
2020-02-19,129159825
2020-02-20,129159825
2020-02-21,129159825
2020-02-22,129159825
2020-02-23,129159825
2020-02-24,129159825
2020-02-25,129159825
2020-02-26,129159825
2020-02-27,129159825
2020-02-28,125578547
2020-02-29,125578547
2020-03-01,125578547
2020-03-02,125578547
2020-03-03,125578547
2020-03-04,125578547
2020-03-05,125578547
2020-03-06,125578547
2020-03-07,125578547
2020-03-08,126036932
2020-03-09,126036932
2020-03-10,126036932
2020-03-11,126036932
2020-03-12,126036932
2020-03-13,126036932
2020-03-14,126036932
2020-03-15,126036932
2020-03-16,129279558
2020-03-17,129279558
2020-03-18,129279558
2020-03-19,129279558
2020-03-20,129279558
2020-03-21,129279558
2020-03-22,129279558
2020-03-23,130888386
2020-03-24,130888386
2020-03-25,130888386
2020-03-26,130888386
2020-03-27,130888386
2020-03-28,130888386
2020-03-29,131735546
2020-03-30,131735546
2020-03-31,131735546
2020-04-01,131735546
2020-04-02,131735546
2020-04-03,131735546
2020-04-04,131735546
2020-04-05,128863565
2020-04-06,128863565
2020-04-07,128863565
2020-04-08,128863565
2020-04-09,128863565
2020-04-10,128863565
2020-04-11,129707761
2020-04-12,129707761
2020-04-13,129707761
2020-04-14,129707761
2020-04-15,129707761
2020-04-16,129707761
2020-04-17,130684994
2020-04-18,130684994
2020-04-19,130684994
2020-04-20,130684994
2020-04-21,130684994
2020-04-22,130684994
2020-04-23,130881291
2020-04-24,130881291
2020-04-25,130881291
2020-04-26,130881291
2020-04-27,130881291
2020-04-28,130881291
2020-04-29,130881291
2020-04-30,130363060
2020-05-01,130363060
2020-05-02,130363060
2020-05-03,130363060
2020-05-04,130363060
2020-05-05,131329126
2020-05-06,131329126
2020-05-07,131329126
2020-05-08,131329126
2020-05-09,131329126
2020-05-10,131329126
2020-05-11,131721658
2020-05-12,131721658
2020-05-13,131721658
