date_obj,Steel%20set%20(sk) price
2019-04-07,1628
2019-04-08,1623
2019-04-09,1623
2019-04-10,1623
2019-04-11,1653
2019-04-12,1653
2019-04-13,1651
2019-04-14,1651
2019-04-15,1643
2019-04-16,1643
2019-04-17,1617
2019-04-18,1617
2019-04-19,1671
2019-04-20,1671
2019-04-21,1665
2019-04-22,1665
2019-04-23,1662
2019-04-24,1662
2019-04-25,1714
2019-04-26,1714
2019-04-27,1785
2019-04-28,1785
2019-04-29,1785
2019-04-30,1788
2019-05-01,1788
2019-05-02,1788
2019-05-03,1800
2019-05-04,1800
2019-05-05,1859
2019-05-06,1859
2019-05-07,1898
2019-05-08,1898
2019-05-09,1898
2019-05-10,1894
2019-05-11,1894
2019-05-12,1911
2019-05-13,1911
2019-05-14,1939
2019-05-15,1939
2019-05-16,1939
2019-05-17,1972
2019-05-18,1972
2019-05-19,2020
2019-05-20,2020
2019-05-21,2020
2019-05-22,1974
2019-05-23,1974
2019-05-24,1974
2019-05-25,1956
2019-05-26,1956
2019-05-27,1868
2019-05-28,1868
2019-05-29,1868
2019-05-30,1853
2019-05-31,1853
2019-06-01,1853
2019-06-02,1779
2019-06-03,1779
2019-06-04,1789
2019-06-05,1789
2019-06-06,1789
2019-06-07,1810
2019-06-08,1810
2019-06-09,1860
2019-06-10,1860
2019-06-11,1860
2019-06-12,1921
2019-06-13,1921
2019-06-14,1921
2019-06-15,1968
2019-06-16,1968
2019-06-17,1968
2019-06-18,2011
2019-06-19,2011
2019-06-20,2011
2019-06-21,1969
2019-06-22,1969
2019-06-23,1969
2019-06-24,1969
2019-06-25,1934
2019-06-26,1934
2019-06-27,1903
2019-06-28,1903
2019-06-29,1903
2019-06-30,1903
2019-07-01,1903
2019-07-02,1903
2019-07-03,1842
2019-07-04,1842
2019-07-05,1842
2019-07-06,1870
2019-07-07,1870
2019-07-08,1870
2019-07-09,1912
2019-07-10,1912
2019-07-11,1935
2019-07-12,1935
2019-07-13,1935
2019-07-14,1911
2019-07-15,1911
2019-07-16,1911
2019-07-17,1929
2019-07-18,1929
2019-07-19,1929
2019-07-20,1929
2019-07-21,1875
2019-07-22,1875
2019-07-23,1875
2019-07-24,1829
2019-07-25,1829
2019-07-26,1857
2019-07-27,1857
2019-07-28,1857
2019-07-29,1801
2019-07-30,1801
2019-07-31,1840
2019-08-01,1840
2019-08-02,1840
2019-08-03,1887
2019-08-04,1887
2019-08-05,1887
2019-08-06,1792
2019-08-07,1792
2019-08-08,1792
2019-08-09,1739
2019-08-10,1739
2019-08-11,1719
2019-08-12,1719
2019-08-13,1719
2019-08-14,1725
2019-08-15,1725
2019-08-16,1674
2019-08-17,1674
2019-08-18,1674
2019-08-19,1654
2019-08-20,1654
2019-08-21,1654
2019-08-22,1616
2019-08-23,1616
2019-08-24,1616
2019-08-24,1616
2019-08-25,1615
2019-08-25,1615
2019-08-26,1615
2019-08-26,1615
2019-08-27,1615
2019-08-27,1615
2019-08-28,1662
2019-08-29,1662
2019-08-30,1658
2019-08-31,1658
2019-09-01,1658
2019-09-02,1674
2019-09-03,1674
2019-09-04,1713
2019-09-05,1713
2019-09-06,1713
2019-09-07,1746
2019-09-08,1746
2019-09-09,1746
2019-09-10,1750
2019-09-11,1750
2019-09-12,1750
2019-09-13,1787
2019-09-14,1787
2019-09-15,1787
2019-09-16,1761
2019-09-17,1761
2019-09-18,1727
2019-09-19,1727
2019-09-20,1727
2019-09-21,1702
2019-09-22,1702
2019-09-23,1702
2019-09-24,1725
2019-09-25,1725
2019-09-26,1725
2019-09-27,1738
2019-09-28,1738
2019-09-29,1738
2019-09-30,1679
2019-10-01,1679
2019-10-02,1679
2019-10-03,1692
2019-10-04,1692
2019-10-05,1692
2019-10-06,1675
2019-10-07,1675
2019-10-08,1675
2019-10-09,1675
2019-10-10,1663
2019-10-11,1663
2019-10-12,1663
2019-10-13,1663
2019-10-14,1635
2019-10-15,1635
2019-10-16,1635
2019-10-17,1635
2019-10-18,1640
2019-10-19,1640
2019-10-20,1640
2019-10-21,1665
2019-10-22,1665
2019-10-23,1665
2019-10-24,1711
2019-10-25,1711
2019-10-26,1711
2019-10-27,1700
2019-10-28,1700
2019-10-29,1700
2019-10-30,1700
2019-10-31,1739
2019-11-01,1739
2019-11-02,1739
2019-11-03,1751
2019-11-04,1751
2019-11-05,1751
2019-11-06,1739
2019-11-07,1739
2019-11-08,1739
2019-11-09,1787
2019-11-10,1787
2019-11-11,1787
2019-11-12,1790
2019-11-13,1790
2019-11-14,1790
2019-11-15,1790
2019-11-16,1745
2019-11-17,1745
2019-11-18,1745
2019-11-19,1745
2019-11-20,1694
2019-11-21,1694
2019-11-22,1694
2019-11-23,1694
2019-11-24,1726
2019-11-25,1726
2019-11-26,1726
2019-11-27,1726
2019-11-28,1750
2019-11-29,1750
2019-11-30,1750
2019-12-01,1778
2019-12-02,1778
2019-12-03,1778
2019-12-04,1818
2019-12-05,1818
2019-12-06,1818
2019-12-07,1818
2019-12-08,1818
2019-12-09,1801
2019-12-10,1801
2019-12-11,1801
2019-12-12,1801
2019-12-13,1749
2019-12-14,1749
2019-12-15,1749
2019-12-16,1765
2019-12-17,1765
2019-12-18,1765
2019-12-19,1765
2019-12-20,1789
2019-12-21,1789
2019-12-22,1789
2019-12-23,1752
2019-12-24,1752
2019-12-25,1752
2019-12-26,1776
2019-12-27,1776
2019-12-28,1776
2019-12-29,1814
2019-12-30,1814
2019-12-31,1814
2020-01-01,1751
2020-01-02,1751
2020-01-03,1751
2020-01-04,1752
2020-01-05,1752
2020-01-06,1752
2020-01-07,1791
2020-01-08,1791
2020-01-09,1791
2020-01-10,1842
2020-01-11,1842
2020-01-12,1842
2020-01-13,1861
2020-01-14,1861
2020-01-15,1861
2020-01-16,1875
2020-01-17,1875
2020-01-18,1875
2020-01-19,1888
2020-01-20,1888
2020-01-21,1888
2020-01-22,1888
2020-01-23,1874
2020-01-24,1874
2020-01-25,1874
2020-01-26,1905
2020-01-27,1905
2020-01-28,1905
2020-01-29,1908
2020-01-30,1908
2020-01-31,1908
2020-02-01,1908
2020-02-02,1911
2020-02-03,1911
2020-02-04,1911
2020-02-05,1911
2020-02-06,1914
2020-02-07,1914
2020-02-08,1914
2020-02-09,1914
2020-02-10,1924
2020-02-11,1924
2020-02-12,1924
2020-02-13,1924
2020-02-14,1942
2020-02-15,1942
2020-02-16,1942
2020-02-17,1961
2020-02-18,1961
2020-02-19,1961
2020-02-20,1941
2020-02-21,1941
2020-02-22,1941
2020-02-23,1918
2020-02-24,1918
2020-02-25,1918
2020-02-26,1871
2020-02-27,1871
2020-02-28,1871
2020-02-29,1798
2020-03-01,1798
2020-03-02,1721
2020-03-03,1721
2020-03-04,1721
2020-03-05,1721
2020-03-06,1667
2020-03-07,1667
2020-03-08,1667
2020-03-09,1622
2020-03-10,1622
2020-03-11,1622
2020-03-12,1620
2020-03-13,1620
2020-03-14,1620
2020-03-15,1620
2020-03-16,1607
2020-03-17,1607
2020-03-18,1600
2020-03-19,1600
2020-03-20,1619
2020-03-21,1619
2020-03-22,1615
2020-03-23,1615
2020-03-24,1618
2020-03-25,1618
2020-03-26,1627
2020-03-27,1627
2020-03-28,1665
2020-03-29,1665
2020-03-30,1698
2020-03-31,1698
2020-04-01,1682
2020-04-02,1682
2020-04-03,1682
2020-04-04,1710
2020-04-05,1710
2020-04-06,1696
2020-04-07,1696
2020-04-08,1752
2020-04-09,1752
2020-04-10,1752
2020-04-11,1717
2020-04-12,1717
2020-04-13,1675
2020-04-14,1675
2020-04-15,1718
2020-04-16,1718
2020-04-17,1718
2020-04-18,1780
2020-04-19,1780
2020-04-20,1859
2020-04-21,1859
2020-04-22,1922
2020-04-23,1922
2020-04-24,1922
2020-04-25,1985
2020-04-26,1985
2020-04-27,2006
2020-04-28,2006
2020-04-29,2002
2020-04-30,2002
2020-05-01,1974
2020-05-02,1974
2020-05-03,2003
2020-05-04,2003
2020-05-05,2004
2020-05-06,2004
2020-05-07,2058
2020-05-08,2058
2020-05-09,2058
2020-05-10,2047
2020-05-11,2047
2020-05-12,2047
2020-05-13,1983
