date_obj,Serpentine%20visage price
2018-12-20,3316068
2018-12-21,3383941
2018-12-22,3420925
2018-12-23,3395843
2018-12-24,3335274
2018-12-25,3241488
2018-12-26,3216158
2018-12-27,3197144
2018-12-28,3188534
2018-12-29,3116240
2018-12-30,3037920
2018-12-31,2921180
2019-01-01,3030248
2019-01-02,3174576
2019-01-03,3329839
2019-01-04,3496331
2019-01-05,3671148
2019-01-06,3782738
2019-01-08,3678721
2019-01-10,3577517
2019-01-11,3603279
2019-01-12,3766640
2019-01-13,3933236
2019-01-14,4069091
2019-01-15,4239775
2019-01-16,4249306
2019-01-17,4263287
2019-01-18,4390978
2019-01-19,4513538
2019-01-20,4648371
2019-01-21,4733472
2019-01-22,4807773
2019-01-23,4908893
2019-01-24,4957927
2019-01-25,4921108
2019-01-26,4792009
2019-01-27,4600010
2019-01-28,4515560
2019-01-29,4523798
2019-01-30,4666712
2019-01-31,4900048
2019-02-01,5145051
2019-02-02,5402280
2019-02-03,5669166
2019-02-04,5916770
2019-02-05,5752092
2019-02-06,5726248
2019-02-07,5781293
2019-02-08,5492228
2019-02-09,5217616
2019-02-10,4956735
2019-02-11,4708898
2019-02-12,4473453
2019-02-13,4249780
2019-02-14,4039636
2019-02-15,3891612
2019-02-16,3773100
2019-02-17,3721073
2019-02-18,3715400
2019-02-19,3855883
2019-02-20,4033208
2019-02-21,4232046
2019-02-22,4238823
2019-02-23,4123453
2019-02-24,4068744
2019-02-25,3972152
2019-02-26,3922361
2019-02-27,3928466
2019-02-28,3900985
2019-03-01,3847982
2019-03-02,3829518
2019-03-03,3867848
2019-03-04,3880692
2019-03-05,3915791
2019-03-06,4049633
2019-03-07,4179466
2019-03-08,4129608
2019-03-09,4156915
2019-03-10,4242277
2019-03-11,4190555
2019-03-12,4039429
2019-03-13,3872389
2019-03-14,3795429
2019-03-15,3789137
2019-03-16,3696498
2019-03-17,3698251
2019-03-18,3691461
2019-03-19,3675178
2019-03-20,3761175
2019-03-21,3844811
2019-03-22,3839832
2019-03-23,3765380
2019-03-24,3689241
2019-03-25,3604351
2019-03-26,3548069
2019-03-27,3531900
2019-03-28,3580729
2019-03-29,3735054
2019-03-30,3749068
2019-03-31,3717631
2019-04-01,3676690
2019-04-02,3611497
2019-04-03,3583851
2019-04-04,3618988
2019-04-05,3607298
2019-04-06,3604931
2019-04-07,3594177
2019-04-08,3600086
2019-04-09,3640696
2019-04-10,3727925
2019-04-11,3868257
2019-04-12,3867942
2019-04-13,3859689
2019-04-14,3843577
2019-04-15,3851313
2019-04-16,3856782
2019-04-17,3853641
2019-04-18,3849495
2019-04-19,3845405
2019-04-20,3820663
2019-04-21,3744752
2019-04-22,3685156
2019-04-23,3596292
2019-04-24,3581426
2019-04-25,3586109
2019-04-26,3610340
2019-04-27,3640425
2019-04-28,3651333
2019-04-29,3660275
2019-04-30,3649490
2019-05-01,3657067
2019-05-02,3666216
2019-05-03,3733350
2019-05-04,3774511
2019-05-05,3788209
2019-05-06,3821592
2019-05-07,3816502
2019-05-08,3775873
2019-05-09,3731311
2019-05-10,3677626
2019-05-11,3659739
2019-05-12,3601427
2019-05-13,3603878
2019-05-14,3614941
2019-05-15,3606300
2019-05-16,3638043
2019-05-17,3609732
2019-05-18,3551876
2019-05-19,3528541
2019-05-20,3532854
2019-05-21,3538384
2019-05-22,3555723
2019-05-23,3562420
2019-05-24,3574124
2019-05-25,3519912
2019-05-26,3468945
2019-05-27,3426148
2019-05-28,3386817
2019-05-29,3353676
2019-05-30,3320587
2019-05-31,3297097
2019-06-01,3272130
2019-06-02,3251599
2019-06-03,3257717
2019-06-04,3249442
2019-06-05,3257388
2019-06-06,3293748
2019-06-07,3316068
2019-06-08,3343435
2019-06-09,3330986
2019-06-10,3336415
2019-06-11,3337346
2019-06-12,3329742
2019-06-13,3333792
2019-06-14,3327485
2019-06-15,3294180
2019-06-16,3294287
2019-06-17,3335029
2019-06-18,3330611
2019-06-19,3345998
2019-06-20,3414841
2019-06-21,3410379
2019-06-22,3437393
2019-06-23,3464167
2019-06-24,3471162
2019-06-25,3475047
2019-06-26,3483483
2019-06-27,3500852
2019-06-28,3482085
2019-06-29,3444332
2019-06-30,3428701
2019-07-01,3396542
2019-07-02,3382504
2019-07-03,3360088
2019-07-04,3292841
2019-07-05,3282461
2019-07-06,3311531
2019-07-07,3338611
2019-07-08,3339613
2019-07-09,3362786
2019-07-10,3360512
2019-07-11,3342741
2019-07-12,3329732
2019-07-13,3317208
2019-07-14,3306573
2019-07-15,3290013
2019-07-16,3280455
2019-07-17,3273815
2019-07-18,3277844
2019-07-19,3306647
2019-07-20,3304012
2019-07-21,3254920
2019-07-22,3269292
2019-07-23,3295476
2019-07-24,3275879
2019-07-25,3272899
2019-07-26,3235403
2019-07-27,3216490
2019-07-28,3191882
2019-07-29,3120852
2019-07-30,3116315
2019-07-31,3083864
2019-08-01,3067184
2019-08-02,3032613
2019-08-03,3001073
2019-08-04,2984946
2019-08-05,3004726
2019-08-06,3024904
2019-08-07,3040058
2019-08-08,3033531
2019-08-09,3027705
2019-08-10,3031190
2019-08-11,3072692
2019-08-12,3071459
2019-08-13,3093534
2019-08-14,3108761
2019-08-15,3153881
2019-08-16,3149328
2019-08-17,3147837
2019-08-18,3109040
2019-08-19,3067913
2019-08-20,3063952
2019-08-21,3070110
2019-08-22,3071337
2019-08-23,3092303
2019-08-24,3044821
2019-08-24,3044821
2019-08-25,2992062
2019-08-25,2992062
2019-08-26,2981612
2019-08-26,2981612
2019-08-27,2961056
2019-08-27,2961056
2019-08-28,2961012
2019-08-29,2996294
2019-08-30,2972126
2019-08-31,2954915
2019-09-01,2933617
2019-09-02,2910750
2019-09-03,2872488
2019-09-04,2845602
2019-09-05,2850575
2019-09-06,2875459
2019-09-07,3011198
2019-09-08,3161153
2019-09-09,3213196
2019-09-10,3305189
2019-09-11,3468863
2019-09-12,3642251
2019-09-13,3766768
2019-09-14,3788946
2019-09-15,3764333
2019-09-16,3774971
2019-09-17,3851077
2019-09-18,4004599
2019-09-19,4077513
2019-09-20,4056143
2019-09-21,4155141
2019-09-22,4327984
2019-09-23,4251041
2019-09-24,4321444
2019-09-25,4527108
2019-09-26,4362436
2019-09-27,4187399
2019-09-28,4044714
2019-09-29,3995636
2019-09-30,3960058
2019-10-01,4005394
2019-10-02,4096708
2019-10-03,4275206
2019-10-04,4466051
2019-10-05,4616356
2019-10-06,4600532
2019-10-07,4577517
2019-10-08,4634450
2019-10-09,4615635
2019-10-10,4616689
2019-10-11,4667033
2019-10-12,4684236
2019-10-13,4792068
2019-10-14,4847939
2019-10-15,4900760
2019-10-16,4942453
2019-10-17,4957561
2019-10-18,4999265
2019-10-19,4956245
2019-10-20,4929882
2019-10-21,4861504
2019-10-22,4803929
2019-10-23,4738545
2019-10-24,4706499
2019-10-25,4690945
2019-10-26,4779521
2019-10-27,4871138
2019-10-28,4897855
2019-10-29,4897855
2019-10-30,4925233
2019-10-31,4971228
2019-11-01,5020446
2019-11-02,5071726
2019-11-03,5025345
2019-11-04,4898649
2019-11-05,4898649
2019-11-06,4859287
2019-11-07,4828752
2019-11-08,4844894
2019-11-09,4852435
2019-11-10,4881782
2019-11-11,4878896
2019-11-12,4910744
2019-11-13,4962521
2019-11-14,4947204
2019-11-15,4904543
2019-11-16,4841278
2019-11-17,4841278
2019-11-18,4716930
2019-11-19,4670401
2019-11-20,4626365
2019-11-21,4626365
2019-11-22,4490702
2019-11-23,4465339
2019-11-24,4434630
2019-11-25,4285076
2019-11-26,4295684
2019-11-27,4420025
2019-11-28,4633087
2019-11-29,4822792
2019-11-30,4796638
2019-12-01,4783123
2019-12-02,4745104
2019-12-03,4680308
2019-12-04,4755643
2019-12-05,4755643
2019-12-06,4944059
2019-12-07,5102575
2019-12-08,5015087
2019-12-09,4991648
2019-12-10,4935946
2019-12-11,4935286
2019-12-12,4945493
2019-12-13,5030846
2019-12-14,5085493
2019-12-15,5050749
2019-12-16,5050454
2019-12-17,5053444
2019-12-18,5030401
2019-12-19,4985175
2019-12-20,4836905
2019-12-21,4607433
2019-12-22,4377685
2019-12-23,4159834
2019-12-24,3986776
2019-12-25,3817218
2019-12-26,3714504
2019-12-27,3832882
2019-12-28,4019236
2019-12-29,4024206
2019-12-30,4014919
2019-12-31,4096926
2020-01-01,4248037
2020-01-02,4413112
2020-01-03,4593691
2020-01-04,4547649
2020-01-05,4467758
2020-01-06,4437786
2020-01-07,4400249
2020-01-08,4400249
2020-01-09,4342758
2020-01-10,4418760
2020-01-11,4420744
2020-01-12,4471499
2020-01-13,4471499
2020-01-14,4558148
2020-01-15,4715812
2020-01-16,4774748
2020-01-17,4847826
2020-01-18,4905076
2020-01-19,4878450
2020-01-20,4791443
2020-01-21,4791443
2020-01-22,4822275
2020-01-23,4890584
2020-01-24,4925666
2020-01-25,4924417
2020-01-26,4886054
2020-01-27,4869674
2020-01-28,4855898
2020-01-29,4884855
2020-01-30,4981084
2020-01-31,5111867
2020-02-01,5225314
2020-02-02,5133540
2020-02-03,5084374
2020-02-04,5046896
2020-02-05,5130012
2020-02-06,5133816
2020-02-07,4965763
2020-02-08,4848312
2020-02-09,4824112
2020-02-10,4785138
2020-02-11,4813739
2020-02-12,4843242
2020-02-13,4908804
2020-02-14,4962208
2020-02-15,4971737
2020-02-16,4959955
2020-02-17,4929974
2020-02-18,4892400
2020-02-19,4891208
2020-02-20,4915307
2020-02-21,5003377
2020-02-22,4990231
2020-02-23,4961071
2020-02-24,4916370
2020-02-25,4915894
2020-02-26,4929975
2020-02-27,4980929
2020-02-28,5114476
2020-02-29,5064768
2020-03-01,4976172
2020-03-02,4876269
2020-03-03,4820903
2020-03-04,4835321
2020-03-05,4856147
2020-03-06,4887740
2020-03-07,4893391
2020-03-08,4842112
2020-03-09,4796835
2020-03-10,4796275
2020-03-11,4794850
2020-03-12,4749421
2020-03-13,4681638
2020-03-14,4626742
2020-03-15,4582194
2020-03-16,4540742
2020-03-17,4528739
2020-03-18,4523005
2020-03-19,4620946
2020-03-20,4744591
2020-03-21,4778522
2020-03-22,4761992
2020-03-23,4760259
2020-03-24,4760354
2020-03-25,4829151
2020-03-26,4909578
2020-03-27,4940101
2020-03-28,4931989
2020-03-29,4820484
2020-03-30,4778243
2020-03-31,4808311
2020-04-01,4861706
2020-04-02,5000891
2020-04-03,5122172
2020-04-04,5078719
2020-04-05,4960603
2020-04-06,4922902
2020-04-07,4964889
2020-04-08,5069283
2020-04-09,5242440
2020-04-10,5334247
2020-04-11,5347303
2020-04-12,5268740
2020-04-13,5248035
2020-04-14,5217203
2020-04-15,5154128
2020-04-16,5134831
2020-04-17,5135159
2020-04-18,5096993
2020-04-19,5041351
2020-04-20,5016793
2020-04-21,4966331
2020-04-22,4902184
2020-04-23,4869127
2020-04-24,4815719
2020-04-25,4736662
2020-04-26,4651923
2020-04-27,4636463
2020-04-28,4634024
2020-04-29,4706233
2020-04-30,4853079
2020-05-01,4896404
2020-05-02,4838983
2020-05-03,4786371
2020-05-04,4772432
2020-05-05,4739718
2020-05-06,4753044
2020-05-07,4814424
2020-05-08,4816133
2020-05-09,4726294
2020-05-10,4633987
2020-05-11,4610942
2020-05-12,4619321
2020-05-13,4690695
