date_obj,3rd%20age%20longsword price
2017-02-27,1253176678
2017-02-28,1253176678
2017-03-01,1253176678
2017-03-02,1253176678
2017-03-03,1253176678
2017-03-04,1253176678
2017-03-05,1253176678
2017-03-06,1253176678
2017-03-07,1253176678
2017-03-08,1253176678
2017-03-09,1253176678
2017-03-10,1253176678
2017-03-11,1253176678
2017-03-12,1253176678
2017-03-13,1253176678
2017-03-14,1253176678
2017-03-15,1253176678
2017-03-16,1253176678
2017-03-17,1253176678
2017-03-18,1253176678
2017-03-19,1253176678
2017-03-20,1253176678
2017-03-21,1253176678
2017-03-22,1253176678
2017-03-23,1253176678
2017-03-24,1253176678
2017-03-25,1253176678
2017-03-26,1253176678
2017-03-27,1253176678
2017-03-28,1253176678
2017-03-29,1191033137
2017-03-30,1191033137
2017-03-31,1191033137
2017-04-01,1191033137
2017-04-02,1191033137
2017-04-03,1191033137
2017-04-04,1191033137
2017-04-05,1191033137
2017-04-12,1191033137
2017-04-13,1191033137
2017-04-14,1191033137
2017-04-15,1191033137
2017-04-16,1191033137
2017-04-17,1191033137
2017-04-18,1191033137
2017-04-19,1191033137
2017-04-20,1191033137
2017-04-21,1191033137
2017-04-22,1191033137
2017-04-23,1191033137
2017-04-24,1191033137
2017-04-25,1191033137
2017-04-26,1191033137
2017-04-27,1191033137
2017-04-28,1191033137
2017-04-29,1191033137
2017-04-30,1191033137
2017-05-01,1191033137
2017-05-02,1191033137
2017-05-03,1191033137
2017-05-04,1191033137
2017-05-05,1191033137
2017-05-06,1191033137
2017-05-07,1191033137
2017-05-08,1191033137
2017-05-09,1132228760
2017-05-10,1132228760
2017-05-11,1132228760
2017-05-12,1132228760
2017-05-13,1132228760
2017-05-14,1132228760
2017-05-15,1132228760
2017-05-16,1132228760
2017-05-17,1132228760
2017-05-18,1132228760
2017-05-19,1132228760
2017-05-20,1132228760
2017-05-21,1132228760
2017-05-22,1132228760
2017-05-23,1132228760
2017-05-24,1132228760
2017-05-25,1132228760
2017-05-26,1132228760
2017-05-27,1132228760
2017-05-28,1132228760
2017-05-29,1132228760
2017-05-30,1132228760
2017-05-31,1132228760
2017-06-01,1132228760
2017-06-02,1132228760
2017-06-03,1132228760
2017-06-04,1132228760
2017-06-05,1132228760
2017-06-06,1132228760
2017-06-07,1132228760
2017-06-08,1132228760
2017-06-09,1132228760
2017-06-10,1132228760
2017-06-11,1132228760
2017-06-12,1132228760
2017-06-13,1132228760
2017-06-14,1132228760
2017-06-15,1132228760
2017-06-16,1075617322
2017-06-17,1075617322
2017-06-18,1075617322
2017-06-19,1075617322
2017-06-20,1075617322
2017-06-21,1075617322
2017-06-22,1075617322
2017-06-23,1075617322
2017-06-24,1075617322
2017-06-25,1075617322
2017-06-26,1075617322
2017-06-27,1075617322
2017-06-28,1075617322
2017-06-29,1075617322
2017-06-30,1075617322
2017-07-01,1075617322
2017-07-02,1075617322
2017-07-03,1075617322
2017-07-04,1075617322
2017-07-05,1075617322
2017-07-06,1075617322
2017-07-07,1075617322
2017-07-08,1075617322
2017-07-09,1075617322
2017-07-13,1021836455
2017-07-14,1021836455
2017-07-15,1021836455
2017-07-16,1021836455
2017-07-17,1021836455
2017-07-18,1021836455
2017-07-19,1021836455
2017-07-20,1021836455
2017-07-21,1021836455
2017-07-22,1021836455
2017-07-23,1021836455
2017-07-24,1021836455
2017-07-25,1021836455
2017-07-26,1021836455
2017-07-27,1021836455
2017-07-28,1021836455
2017-07-29,1021836455
2017-07-30,1021836455
2017-07-31,1021836455
2017-08-01,1021836455
2017-08-02,1021836455
2017-08-03,1021836455
2017-08-04,1021836455
2017-08-05,1021836455
2017-08-06,1021836455
2017-08-07,1021836455
2017-08-08,1021836455
2017-08-09,1021836455
2017-08-10,1021836455
2017-08-11,1021836455
2017-08-12,970744632
2017-08-13,970744632
2017-08-14,970744632
2017-08-15,970744632
2017-08-16,970744632
2017-08-17,970744632
2017-08-18,970744632
2017-08-19,970744632
2017-08-20,970744632
2017-08-21,970744632
2017-08-22,970744632
2017-08-23,970744632
2017-08-24,970744632
2017-08-25,970744632
2017-08-26,970744632
2017-08-27,970744632
2017-08-28,970744632
2017-08-29,970744632
2017-08-30,970744632
2017-08-31,970744632
2017-09-01,970744632
2017-09-02,970744632
2017-09-03,970744632
2017-09-04,970744632
2017-09-05,970744632
2017-09-06,970744632
2017-09-07,970744632
2017-09-08,970744632
2017-09-09,970744632
2017-09-10,970744632
2017-09-11,970744632
2017-09-12,970744632
2017-09-13,970744632
2017-09-14,970744632
2017-09-15,970744632
2017-09-16,930859964
2017-09-17,930859964
2017-09-18,930859964
2017-09-19,930859964
2017-09-20,930859964
2017-09-21,930859964
2017-09-22,930859964
2017-09-23,930859964
2017-09-24,930859964
2017-09-25,930859964
2017-09-26,930859964
2017-09-27,930859964
2017-09-28,930859964
2017-09-29,930859964
2017-09-30,930859964
2017-10-01,930859964
2017-10-02,930859964
2017-10-03,930859964
2017-10-04,930859964
2017-10-05,930859964
2017-10-06,930859964
2017-10-07,930859964
2017-10-08,930859964
2017-10-09,930859964
2017-10-10,930859964
2017-10-11,930859964
2017-10-12,930859964
2017-10-13,930859964
2017-10-14,930859964
2017-10-15,930859964
2017-10-16,930859964
2017-10-17,930859964
2017-10-18,930859964
2017-10-19,930859964
2017-10-20,893926127
2017-10-21,893926127
2017-10-22,893926127
2017-10-23,893926127
2017-10-24,893926127
2017-10-25,893926127
2017-10-26,893926127
2017-10-27,893926127
2017-10-28,893926127
2017-10-29,893926127
2017-10-30,893926127
2017-10-31,893926127
2017-11-01,893926127
2017-11-02,893926127
2017-11-03,893926127
2017-11-04,893926127
2017-11-05,893926127
2017-11-06,893926127
2017-11-07,893926127
2017-11-08,893926127
2017-11-09,893926127
2017-11-10,893926127
2017-11-11,893926127
2017-11-12,852276173
2017-11-13,852276173
2017-11-14,852276173
2017-11-15,852276173
2017-11-16,852276173
2017-11-17,852276173
2017-11-18,852276173
2017-11-19,852276173
2017-11-20,852276173
2017-11-21,852276173
2017-11-22,852276173
2017-11-23,852276173
2017-11-24,852276173
2017-11-25,852276173
2017-11-26,852276173
2017-11-27,852276173
2017-11-28,852276173
2017-11-29,852276173
2017-11-30,852276173
2017-12-01,852276173
2017-12-02,852276173
2017-12-03,852276173
2017-12-04,852276173
2017-12-05,830639155
2017-12-06,830639155
2017-12-07,830639155
2017-12-08,830639155
2017-12-09,830639155
2017-12-10,830639155
2017-12-11,830639155
2017-12-12,830639155
2017-12-13,830639155
2017-12-14,830639155
2017-12-15,830639155
2017-12-16,830639155
2017-12-17,830639155
2017-12-18,830639155
2017-12-19,830639155
2017-12-20,830639155
2017-12-21,830639155
2017-12-22,830639155
2017-12-23,830639155
2017-12-24,829630972
2017-12-25,829630972
2017-12-26,829630972
2017-12-27,829630972
2017-12-28,829630972
2017-12-29,829630972
2017-12-30,829630972
2017-12-31,829630972
2018-01-01,829630972
2018-01-02,829630972
2018-01-03,829630972
2018-01-04,829630972
2018-01-05,829630972
2018-01-06,829630972
2018-01-07,829630972
2018-01-08,829630972
2018-01-09,829630972
2018-01-10,829630972
2018-01-11,829630972
2018-01-12,838782876
2018-01-13,838782876
2018-01-14,838782876
2018-01-15,838782876
2018-01-16,838782876
2018-01-17,838782876
2018-01-18,838782876
2018-01-19,838782876
2018-01-20,838782876
2018-01-21,838782876
2018-01-22,838782876
2018-01-23,838782876
2018-01-24,838782876
2018-01-25,874048515
2018-01-26,874048515
2018-01-27,874048515
2018-01-28,874048515
2018-01-29,874048515
2018-01-30,874048515
2018-01-31,874048515
2018-02-01,874048515
2018-02-02,874048515
2018-02-03,874048515
2018-02-04,874048515
2018-02-05,874048515
2018-02-06,874048515
2018-02-07,914226796
2018-02-08,914226796
2018-02-09,914226796
2018-02-10,914226796
2018-02-11,914226796
2018-02-12,914226796
2018-02-13,914226796
2018-02-14,914226796
2018-02-15,914226796
2018-02-16,914226796
2018-02-17,914226796
2018-02-18,914226796
2018-02-19,914226796
2018-02-20,914226796
2018-02-21,914226796
2018-02-22,914226796
2018-02-23,914226796
2018-02-24,914226796
2018-02-25,953579895
2018-02-26,953579895
2018-02-27,953579895
2018-02-28,953579895
2018-03-01,953579895
2018-03-02,953579895
2018-03-03,953579895
2018-03-04,953579895
2018-03-05,953579895
2018-03-06,953579895
2018-03-07,953579895
2018-03-08,953579895
2018-03-09,953579895
2018-03-10,953579895
2018-03-11,953579895
2018-03-12,953579895
2018-03-13,997790170
2018-03-14,997790170
2018-03-15,997790170
2018-03-16,997790170
2018-03-17,997790170
2018-03-18,997790170
2018-03-19,997790170
2018-03-20,997790170
2018-03-21,997790170
2018-03-22,997790170
2018-03-23,997790170
2018-03-24,997790170
2018-03-25,997790170
2018-03-26,997790170
2018-03-27,997790170
2018-03-28,997790170
2018-03-29,997790170
2018-03-30,1041012255
2018-03-31,1041012255
2018-04-01,1041012255
2018-04-02,1041012255
2018-04-03,1041012255
2018-04-04,1041012255
2018-04-05,1041012255
2018-04-06,1041012255
2018-04-07,1041012255
2018-04-08,1041012255
2018-04-09,1041012255
2018-04-10,1041012255
2018-04-11,1041012255
2018-04-12,1041012255
2018-04-13,1041012255
2018-04-14,1041012255
2018-04-15,1041012255
2018-04-16,1041012255
2018-04-17,1041012255
2018-04-18,1041012255
2018-04-19,1087588636
2018-04-20,1087588636
2018-04-21,1087588636
2018-04-22,1087588636
2018-04-23,1087588636
2018-04-24,1087588636
2018-04-25,1087588636
2018-04-26,1087588636
2018-04-27,1087588636
2018-04-28,1087588636
2018-04-29,1087588636
2018-04-30,1087588636
2018-05-01,1087588636
2018-05-02,1087588636
2018-05-03,1087588636
2018-05-04,1087588636
2018-05-05,1087588636
2018-05-06,1087588636
2018-05-07,1087588636
2018-05-08,1137233052
2018-05-09,1137233052
2018-05-10,1137233052
2018-05-11,1137233052
2018-05-12,1137233052
2018-05-13,1137233052
2018-05-14,1137233052
2018-05-15,1137233052
2018-05-16,1137233052
2018-05-17,1137233052
2018-05-18,1137233052
2018-05-19,1137233052
2018-05-20,1137233052
2018-05-21,1137233052
2018-05-22,1137233052
2018-05-23,1137233052
2018-05-24,1137233052
2018-05-25,1137233052
2018-05-26,1137233052
2018-05-27,1137233052
2018-05-28,1137233052
2018-05-29,1137233052
2018-05-30,1137233052
2018-05-31,1124548175
2018-06-01,1124548175
2018-06-02,1124548175
2018-06-03,1124548175
2018-06-04,1124548175
2018-06-05,1124548175
2018-06-06,1124548175
2018-06-07,1124548175
2018-06-08,1124548175
2018-06-09,1124548175
2018-06-10,1124548175
2018-06-11,1124548175
2018-06-12,1124548175
2018-06-13,1124548175
2018-06-14,1124548175
2018-06-15,1124548175
2018-06-16,1124548175
2018-06-17,1124548175
2018-06-18,1124548175
2018-06-19,1082606939
2018-06-20,1082606939
2018-06-21,1082606939
2018-06-22,1082606939
2018-06-23,1082606939
2018-06-24,1082606939
2018-06-25,1082606939
2018-06-26,1082606939
2018-06-27,1082606939
2018-06-28,1082606939
2018-06-29,1082606939
2018-06-30,1082606939
2018-07-01,1082606939
2018-07-02,1082606939
2018-07-03,1082606939
2018-07-04,1082606939
2018-07-05,1082606939
2018-07-06,1082606939
2018-07-07,1082606939
2018-07-08,1082606939
2018-07-09,1082606939
2018-07-10,1082606939
2018-07-11,1082606939
2018-07-12,1082606939
2018-07-13,1082606939
2018-07-14,1082606939
2018-07-15,1082606939
2018-07-16,1082606939
2018-07-17,1082606939
2018-07-18,1082606939
2018-07-19,1082606939
2018-07-20,1082606939
2018-07-21,1082606939
2018-07-22,1082606939
2018-07-23,1082606939
2018-07-24,1082606939
2018-07-25,1082606939
2018-07-26,1082606939
2018-07-27,1082606939
2018-07-28,1082606939
2018-07-29,1082606939
2018-07-30,1082606939
2018-07-31,1028476592
2018-08-01,1028476592
2018-08-02,1028476592
2018-08-03,1028476592
2018-08-04,1028476592
2018-08-05,1028476592
2018-08-06,1028476592
2018-08-07,1028476592
2018-08-08,1028476592
2018-08-09,1028476592
2018-08-10,1028476592
2018-08-11,1028476592
2018-08-12,1028476592
2018-08-14,1028476592
2018-08-16,978450520
2018-08-17,978450520
2018-08-18,978450520
2018-08-19,978450520
2018-08-20,978450520
2018-08-21,978450520
2018-08-22,978450520
2018-08-23,978450520
2018-08-24,978450520
2018-08-25,978450520
2018-08-26,978450520
