date_obj,Steam%20battlestaff price
2019-04-08,418590
2019-04-09,436091
2019-04-10,440382
2019-04-11,433934
2019-04-12,430361
2019-04-13,436835
2019-04-14,442131
2019-04-15,439499
2019-04-16,439977
2019-04-17,443523
2019-04-18,445038
2019-04-19,441155
2019-04-20,449752
2019-04-21,472162
2019-04-22,488505
2019-04-23,509634
2019-04-24,521362
2019-04-25,502350
2019-04-26,501738
2019-04-27,485194
2019-04-28,466015
2019-04-29,463805
2019-04-30,481094
2019-05-01,490944
2019-05-02,490037
2019-05-03,495201
2019-05-04,492049
2019-05-05,483150
2019-05-06,481778
2019-05-07,477466
2019-05-08,490112
2019-05-09,483512
2019-05-10,473821
2019-05-11,453725
2019-05-12,442019
2019-05-13,445655
2019-05-14,449339
2019-05-15,445904
2019-05-16,444780
2019-05-17,450816
2019-05-18,447654
2019-05-19,447252
2019-05-20,446579
2019-05-21,443804
2019-05-22,451420
2019-05-23,461731
2019-05-24,453324
2019-05-25,445396
2019-05-26,435964
2019-05-27,427908
2019-05-28,421424
2019-05-29,411385
2019-05-30,396016
2019-05-31,395066
2019-06-01,395343
2019-06-02,392386
2019-06-03,393842
2019-06-04,396601
2019-06-05,401867
2019-06-06,417169
2019-06-07,416740
2019-06-08,405369
2019-06-09,404996
2019-06-10,413066
2019-06-11,416342
2019-06-12,415114
2019-06-13,409835
2019-06-14,408787
2019-06-15,416384
2019-06-16,409538
2019-06-17,403499
2019-06-18,404013
2019-06-19,407443
2019-06-20,411655
2019-06-21,418103
2019-06-22,422930
2019-06-23,437060
2019-06-24,439390
2019-06-25,432832
2019-06-26,435386
2019-06-27,433619
2019-06-28,433619
2019-06-29,431297
2019-06-30,417460
2019-07-01,410429
2019-07-02,413629
2019-07-03,427428
2019-07-04,428664
2019-07-05,440128
2019-07-06,438078
2019-07-07,443990
2019-07-08,462432
2019-07-09,460394
2019-07-10,453095
2019-07-11,438727
2019-07-12,420972
2019-07-13,412896
2019-07-14,410521
2019-07-15,404903
2019-07-16,406668
2019-07-17,413116
2019-07-18,414842
2019-07-19,413091
2019-07-20,410375
2019-07-21,407160
2019-07-22,404445
2019-07-23,403685
2019-07-24,403480
2019-07-25,404394
2019-07-26,402747
2019-07-27,405557
2019-07-28,400434
2019-07-29,401468
2019-07-30,400646
2019-07-31,405355
2019-08-01,403264
2019-08-02,398961
2019-08-03,394225
2019-08-04,392813
2019-08-05,387891
2019-08-06,382475
2019-08-07,385569
2019-08-08,389192
2019-08-09,392954
2019-08-10,396143
2019-08-11,396875
2019-08-12,396226
2019-08-13,389094
2019-08-14,393625
2019-08-15,394398
2019-08-16,393263
2019-08-17,397566
2019-08-18,393824
2019-08-19,393665
2019-08-20,393728
2019-08-21,391571
2019-08-22,394523
2019-08-23,394720
2019-08-24,390177
2019-08-24,390177
2019-08-25,386577
2019-08-25,386577
2019-08-26,389737
2019-08-26,389737
2019-08-27,391597
2019-08-27,391597
2019-08-28,393472
2019-08-29,398313
2019-08-30,402747
2019-08-31,393273
2019-09-01,398943
2019-09-02,402810
2019-09-03,401701
2019-09-04,402717
2019-09-05,402531
2019-09-06,405103
2019-09-07,402321
2019-09-08,402402
2019-09-09,400770
2019-09-10,385958
2019-09-11,370444
2019-09-12,361274
2019-09-13,352508
2019-09-14,342386
2019-09-15,327310
2019-09-16,315016
2019-09-17,305511
2019-09-18,306895
2019-09-19,309212
2019-09-20,319116
2019-09-21,314174
2019-09-22,307625
2019-09-23,309962
2019-09-24,309962
2019-09-25,310720
2019-09-26,313002
2019-09-27,301598
2019-09-28,293099
2019-09-29,285956
2019-09-30,275634
2019-10-01,269238
2019-10-02,262300
2019-10-03,254067
2019-10-04,256838
2019-10-05,246742
2019-10-06,237536
2019-10-07,227802
2019-10-08,227471
2019-10-09,234761
2019-10-10,238891
2019-10-11,244990
2019-10-12,243637
2019-10-13,239437
2019-10-14,232693
2019-10-15,227166
2019-10-16,220303
2019-10-17,214743
2019-10-18,213739
2019-10-19,208255
2019-10-20,207495
2019-10-21,208002
2019-10-22,208087
2019-10-23,208312
2019-10-24,210017
2019-10-25,211395
2019-10-26,214277
2019-10-27,217604
2019-10-28,212649
2019-10-29,213062
2019-10-30,209710
2019-10-31,209776
2019-11-01,208295
2019-11-02,206685
2019-11-03,208614
2019-11-04,209449
2019-11-05,209449
2019-11-06,209447
2019-11-07,208967
2019-11-08,206079
2019-11-09,206345
2019-11-10,208061
2019-11-11,209151
2019-11-12,210610
2019-11-13,212478
2019-11-14,208530
2019-11-15,200089
2019-11-16,191801
2019-11-17,191801
2019-11-18,186058
2019-11-19,182954
2019-11-20,181062
2019-11-21,177557
2019-11-22,179780
2019-11-23,180666
2019-11-24,181599
2019-11-25,181373
2019-11-26,183301
2019-11-27,184637
2019-11-28,183781
2019-11-29,183930
2019-11-30,192760
2019-12-01,199024
2019-12-02,203790
2019-12-03,211119
2019-12-04,221638
2019-12-05,229674
2019-12-06,228164
2019-12-07,222442
2019-12-08,217084
2019-12-09,209925
2019-12-10,201863
2019-12-11,197183
2019-12-12,194348
2019-12-13,192905
2019-12-14,195283
2019-12-15,197630
2019-12-16,202243
2019-12-17,204013
2019-12-18,205294
2019-12-19,204438
2019-12-20,204793
2019-12-21,204105
2019-12-22,208018
2019-12-23,205992
2019-12-24,206591
2019-12-25,207377
2019-12-26,204740
2019-12-27,206332
2019-12-28,203965
2019-12-29,201717
2019-12-30,201090
2019-12-31,204260
2020-01-01,200082
2020-01-02,195481
2020-01-03,191616
2020-01-04,189343
2020-01-05,188993
2020-01-06,188783
2020-01-07,185760
2020-01-08,185959
2020-01-09,183459
2020-01-10,182241
2020-01-11,183004
2020-01-12,183591
2020-01-13,183165
2020-01-14,184323
2020-01-15,185097
2020-01-16,183392
2020-01-17,182925
2020-01-18,185438
2020-01-19,184665
2020-01-20,185616
2020-01-21,185283
2020-01-22,186143
2020-01-23,186256
2020-01-24,185475
2020-01-25,185338
2020-01-26,180411
2020-01-27,178034
2020-01-28,178278
2020-01-29,176946
2020-01-30,177650
2020-01-31,177730
2020-02-01,177010
2020-02-02,175750
2020-02-03,174290
2020-02-04,174858
2020-02-05,176397
2020-02-06,176375
2020-02-07,173188
2020-02-08,169555
2020-02-09,166422
2020-02-10,164475
2020-02-11,160932
2020-02-12,157586
2020-02-13,155758
2020-02-14,154091
2020-02-15,149602
2020-02-16,146001
2020-02-17,143211
2020-02-18,142635
2020-02-19,143187
2020-02-20,142498
2020-02-21,142752
2020-02-22,137955
2020-02-23,135243
2020-02-24,136966
2020-02-25,137656
2020-02-26,139476
2020-02-27,139221
2020-02-28,138581
2020-02-29,135922
2020-03-01,137655
2020-03-02,139631
2020-03-03,140915
2020-03-04,142915
2020-03-05,144921
2020-03-06,146857
2020-03-07,148136
2020-03-08,147122
2020-03-09,147906
2020-03-10,148916
2020-03-11,151725
2020-03-12,154571
2020-03-13,155842
2020-03-14,158181
2020-03-15,160116
2020-03-16,162183
2020-03-17,160163
2020-03-18,160018
2020-03-19,158994
2020-03-20,159495
2020-03-21,160936
2020-03-22,157140
2020-03-23,153631
2020-03-24,150118
2020-03-25,146845
2020-03-26,145231
2020-03-27,144473
2020-03-28,143454
2020-03-29,144008
2020-03-30,144592
2020-03-31,146201
2020-04-01,146768
2020-04-02,147202
2020-04-03,148280
2020-04-04,149326
2020-04-05,146321
2020-04-06,148530
2020-04-07,152286
2020-04-08,154268
2020-04-09,154431
2020-04-10,153286
2020-04-11,151559
2020-04-12,146714
2020-04-13,142424
2020-04-14,139560
2020-04-15,136564
2020-04-16,136701
2020-04-17,133552
2020-04-18,133294
2020-04-19,134414
2020-04-20,136229
2020-04-21,137595
2020-04-22,140913
2020-04-23,143713
2020-04-24,144526
2020-04-25,145037
2020-04-26,143804
2020-04-27,144292
2020-04-28,145313
2020-04-29,146652
2020-04-30,147978
2020-05-01,149750
2020-05-02,149772
2020-05-03,149547
2020-05-04,148101
2020-05-05,145763
2020-05-06,144604
2020-05-07,141417
2020-05-08,139660
2020-05-09,139173
2020-05-10,137320
2020-05-11,137394
2020-05-12,138529
2020-05-13,138570
