date_obj,Adamant%20warhammer price
2019-03-16,2206
2019-03-17,2299
2019-03-18,2363
2019-03-19,2340
2019-03-20,2393
2019-03-21,2327
2019-03-22,2274
2019-03-23,2252
2019-03-24,2249
2019-03-25,2232
2019-03-26,2228
2019-03-27,2217
2019-03-28,2225
2019-03-29,2253
2019-03-30,2281
2019-03-31,2258
2019-04-01,2283
2019-04-02,2368
2019-04-03,2368
2019-04-04,2411
2019-04-05,2450
2019-04-06,2530
2019-04-07,2495
2019-04-08,2563
2019-04-09,2517
2019-04-10,2503
2019-04-11,2534
2019-04-12,2606
2019-04-13,2667
2019-04-14,2696
2019-04-15,2738
2019-04-16,2801
2019-04-17,2838
2019-04-18,2805
2019-04-19,2795
2019-04-20,2755
2019-04-21,2674
2019-04-22,2627
2019-04-23,2547
2019-04-24,2443
2019-04-25,2369
2019-04-26,2403
2019-04-27,2393
2019-04-28,2359
2019-04-29,2347
2019-04-30,2279
2019-05-01,2264
2019-05-02,2252
2019-05-03,2248
2019-05-04,2274
2019-05-05,2346
2019-05-06,2362
2019-05-07,2351
2019-05-08,2364
2019-05-09,2342
2019-05-10,2272
2019-05-11,2298
2019-05-12,2275
2019-05-13,2239
2019-05-14,2242
2019-05-15,2209
2019-05-16,2257
2019-05-17,2280
2019-05-18,2251
2019-05-19,2259
2019-05-20,2283
2019-05-21,2256
2019-05-22,2275
2019-05-23,2224
2019-05-24,2174
2019-05-25,2222
2019-05-26,2214
2019-05-27,2207
2019-05-28,2203
2019-05-29,2197
2019-05-30,2206
2019-05-31,2204
2019-06-01,2210
2019-06-02,2229
2019-06-03,2224
2019-06-04,2275
2019-06-05,2317
2019-06-06,2412
2019-06-07,2344
2019-06-08,2372
2019-06-09,2290
2019-06-10,2253
2019-06-11,2234
2019-06-12,2235
2019-06-13,2199
2019-06-14,2183
2019-06-15,2229
2019-06-16,2226
2019-06-17,2263
2019-06-18,2266
2019-06-19,2363
2019-06-20,2304
2019-06-21,2213
2019-06-22,2247
2019-06-23,2222
2019-06-24,2204
2019-06-25,2228
2019-06-26,2254
2019-06-27,2246
2019-06-28,2233
2019-06-29,2328
2019-06-30,2318
2019-07-01,2240
2019-07-02,2206
2019-07-03,2201
2019-07-04,2211
2019-07-05,2230
2019-07-06,2244
2019-07-07,2273
2019-07-08,2260
2019-07-09,2319
2019-07-10,2309
2019-07-11,2356
2019-07-12,2378
2019-07-13,2330
2019-07-14,2286
2019-07-15,2297
2019-07-16,2343
2019-07-17,2283
2019-07-18,2219
2019-07-19,2207
2019-07-20,2253
2019-07-21,2338
2019-07-22,2245
2019-07-23,2147
2019-07-24,2234
2019-07-25,2232
2019-07-26,2236
2019-07-27,2268
2019-07-28,2368
2019-07-29,2397
2019-07-30,2318
2019-07-31,2285
2019-08-01,2335
2019-08-02,2286
2019-08-03,2239
2019-08-04,2206
2019-08-05,2215
2019-08-06,2195
2019-08-07,2266
2019-08-08,2256
2019-08-09,2223
2019-08-10,2226
2019-08-11,2169
2019-08-12,2169
2019-08-13,2245
2019-08-14,2201
2019-08-15,2206
2019-08-16,2176
2019-08-17,2202
2019-08-18,2267
2019-08-19,2297
2019-08-20,2339
2019-08-21,2345
2019-08-22,2317
2019-08-23,2320
2019-08-24,2296
2019-08-24,2296
2019-08-25,2270
2019-08-25,2270
2019-08-26,2306
2019-08-27,2305
2019-08-27,2305
2019-08-28,2230
2019-08-29,2250
2019-08-30,2258
2019-08-31,2302
2019-09-01,2332
2019-09-02,2341
2019-09-03,2353
2019-09-04,2350
2019-09-05,2351
2019-09-06,2269
2019-09-07,2320
2019-09-08,2253
2019-09-09,2291
2019-09-10,2280
2019-09-11,2227
2019-09-12,2148
2019-09-13,2157
2019-09-14,2220
2019-09-15,2212
2019-09-16,2188
2019-09-17,2210
2019-09-18,2208
2019-09-19,2217
2019-09-20,2141
2019-09-21,2244
2019-09-22,2240
2019-09-23,2275
2019-09-24,2251
2019-09-25,2195
2019-09-26,2190
2019-09-27,2183
2019-09-28,2160
2019-09-29,2212
2019-09-30,2177
2019-10-01,2231
2019-10-02,2239
2019-10-03,2300
2019-10-04,2299
2019-10-05,2281
2019-10-06,2289
2019-10-07,2365
2019-10-08,2363
2019-10-09,2350
2019-10-10,2388
2019-10-11,2409
2019-10-12,2404
2019-10-13,2358
2019-10-14,2365
2019-10-15,2354
2019-10-16,2343
2019-10-17,2388
2019-10-18,2359
2019-10-19,2345
2019-10-20,2313
2019-10-21,2286
2019-10-22,2267
2019-10-23,2199
2019-10-24,2153
2019-10-25,2255
2019-10-26,2303
2019-10-27,2297
2019-10-28,2288
2019-10-29,2301
2019-10-30,2299
2019-10-31,2286
2019-11-01,2294
2019-11-02,2361
2019-11-03,2344
2019-11-04,2349
2019-11-05,2285
2019-11-06,2340
2019-11-07,2290
2019-11-08,2227
2019-11-09,2205
2019-11-10,2139
2019-11-11,2150
2019-11-12,2152
2019-11-13,2128
2019-11-14,2152
2019-11-15,2108
2019-11-16,2143
2019-11-17,2143
2019-11-18,2135
2019-11-19,2186
2019-11-20,2196
2019-11-21,2172
2019-11-22,2168
2019-11-23,2231
2019-11-24,2247
2019-11-25,2251
2019-11-26,2259
2019-11-27,2208
2019-11-28,2213
2019-11-29,2146
2019-11-30,2107
2019-12-01,2087
2019-12-02,2047
2019-12-03,2074
2019-12-04,2089
2019-12-05,2089
2019-12-06,2151
2019-12-07,2142
2019-12-08,2173
2019-12-09,2158
2019-12-10,2180
2019-12-11,2131
2019-12-12,2188
2019-12-13,2170
2019-12-14,2174
2019-12-15,2175
2019-12-16,2256
2019-12-17,2308
2019-12-18,2297
2019-12-19,2306
2019-12-20,2396
2019-12-21,2359
2019-12-22,2264
2019-12-23,2199
2019-12-24,2143
2019-12-25,2214
2019-12-26,2174
2019-12-27,2256
2019-12-28,2325
2019-12-29,2338
2019-12-30,2244
2019-12-31,2182
2020-01-01,2158
2020-01-02,2133
2020-01-03,2123
2020-01-04,2134
2020-01-05,2129
2020-01-06,2085
2020-01-07,2113
2020-01-08,2080
2020-01-09,2107
2020-01-10,2206
2020-01-11,2246
2020-01-12,2206
2020-01-13,2159
2020-01-14,2100
2020-01-15,2093
2020-01-16,2037
2020-01-17,2099
2020-01-18,2111
2020-01-19,2122
2020-01-20,2136
2020-01-21,2146
2020-01-22,2155
2020-01-23,2121
2020-01-24,2083
2020-01-25,2143
2020-01-26,2131
2020-01-27,2159
2020-01-28,2163
2020-01-29,2174
2020-01-30,2194
2020-01-31,2189
2020-02-01,2208
2020-02-02,2218
2020-02-03,2293
2020-02-04,2242
2020-02-05,2142
2020-02-06,2099
2020-02-07,2154
2020-02-08,2171
2020-02-09,2129
2020-02-10,2128
2020-02-11,2143
2020-02-12,2103
2020-02-13,2164
2020-02-14,2188
2020-02-15,2159
2020-02-16,2116
2020-02-17,2118
2020-02-18,2124
2020-02-19,2118
2020-02-20,2161
2020-02-21,2161
2020-02-22,2121
2020-02-23,2132
2020-02-24,2125
2020-02-25,2130
2020-02-26,2092
2020-02-27,2152
2020-02-28,2166
2020-02-29,2161
2020-03-01,2121
2020-03-02,2153
2020-03-03,2126
2020-03-04,2088
2020-03-05,2130
2020-03-06,2129
2020-03-07,2150
2020-03-08,2168
2020-03-09,2134
2020-03-10,2183
2020-03-11,2226
2020-03-12,2215
2020-03-13,2247
2020-03-14,2233
2020-03-15,2207
2020-03-16,2204
2020-03-17,2177
2020-03-18,2154
2020-03-19,2147
2020-03-20,2144
2020-03-21,2128
2020-03-22,2130
2020-03-23,2135
2020-03-24,2172
2020-03-25,2169
2020-03-26,2197
2020-03-27,2225
2020-03-28,2158
2020-03-29,2107
2020-03-30,2109
2020-03-31,2138
2020-04-01,2167
2020-04-02,2180
2020-04-03,2259
2020-04-04,2195
2020-04-05,2185
2020-04-06,2152
2020-04-07,2206
2020-04-08,2177
2020-04-09,2196
2020-04-10,2200
2020-04-11,2180
2020-04-12,2117
2020-04-13,2067
2020-04-14,2132
2020-04-15,2171
2020-04-16,2211
2020-04-17,2183
2020-04-18,2167
2020-04-19,2184
2020-04-20,2177
2020-04-21,2203
2020-04-22,2201
2020-04-23,2188
2020-04-24,2160
2020-04-25,2170
2020-04-26,2207
2020-04-27,2211
2020-04-28,2208
2020-04-29,2195
2020-04-30,2181
2020-05-01,2218
2020-05-02,2173
2020-05-03,2168
2020-05-04,2221
2020-05-05,2215
2020-05-06,2242
2020-05-07,2229
2020-05-08,2221
2020-05-09,2182
2020-05-10,2220
2020-05-11,2207
2020-05-12,2166
2020-05-13,2161
