date_obj,Crystal%20weapon%20seed price
2019-03-28,6653
2019-03-29,6686
2019-03-30,6686
2019-03-31,6466
2019-04-01,6207
2019-04-02,6207
2019-04-03,6254
2019-04-04,6254
2019-04-05,6336
2019-04-06,6336
2019-04-07,6495
2019-04-08,6541
2019-04-09,6541
2019-04-10,6641
2019-04-11,6641
2019-04-12,6462
2019-04-13,6534
2019-04-14,6568
2019-04-15,6568
2019-04-16,6608
2019-04-17,6608
2019-04-18,6473
2019-04-19,6473
2019-04-20,6411
2019-04-21,6411
2019-04-22,6459
2019-04-23,6539
2019-04-24,6539
2019-04-25,6517
2019-04-26,6511
2019-04-27,6511
2019-04-28,6236
2019-04-29,6104
2019-04-30,6120
2019-05-01,6120
2019-05-02,6050
2019-05-03,6132
2019-05-04,6222
2019-05-05,6222
2019-05-06,6086
2019-05-07,6071
2019-05-08,6071
2019-05-09,6152
2019-05-10,6445
2019-05-11,6445
2019-05-12,6752
2019-05-13,7090
2019-05-14,7434
2019-05-15,7434
2019-05-16,7806
2019-05-17,7806
2019-05-18,8197
2019-05-19,8197
2019-05-20,8603
2019-05-21,9027
2019-05-22,9478
2019-05-23,9949
2019-05-24,10447
2019-05-25,10970
2019-05-26,11519
2019-05-27,12095
2019-05-28,12700
2019-05-29,13335
2019-05-30,14002
2019-05-31,14698
2019-06-01,15422
2019-06-02,16186
2019-06-03,16996
2019-06-04,17846
2019-06-05,18739
2019-06-06,19676
2019-06-07,20660
2019-06-08,21693
2019-06-09,21648
2019-06-10,21648
2019-06-11,22015
2019-06-12,22391
2019-06-13,22338
2019-06-14,21922
2019-06-15,21922
2019-06-16,21177
2019-06-17,20235
2019-06-18,20235
2019-06-19,19223
2019-06-20,18341
2019-06-21,17502
2019-06-22,17502
2019-06-23,16648
2019-06-24,15901
2019-06-25,15478
2019-06-26,15739
2019-06-27,16164
2019-06-28,16164
2019-06-29,16965
2019-06-30,17715
2019-07-01,17715
2019-07-02,18601
2019-07-03,19460
2019-07-04,19460
2019-07-05,20402
2019-07-06,21395
2019-07-07,22318
2019-07-08,23239
2019-07-09,22298
2019-07-10,21752
2019-07-11,21622
2019-07-12,21537
2019-07-13,21537
2019-07-14,22191
2019-07-15,22191
2019-07-16,23301
2019-07-17,23853
2019-07-18,24463
2019-07-19,25137
2019-07-20,25734
2019-07-21,26564
2019-07-22,27793
2019-07-23,28527
2019-07-24,27112
2019-07-25,25756
2019-07-26,24468
2019-07-27,23244
2019-07-28,22083
2019-07-29,22449
2019-07-30,23572
2019-07-31,24751
2019-08-01,25989
2019-08-02,27289
2019-08-03,28654
2019-08-04,30087
2019-08-05,31592
2019-08-06,33162
2019-08-07,34801
2019-08-08,36494
2019-08-09,38269
2019-08-10,40183
2019-08-11,42193
2019-08-12,44303
2019-08-13,46519
2019-08-14,48845
2019-08-15,51288
2019-08-16,53846
2019-08-17,53846
2019-08-18,56539
2019-08-19,59347
2019-08-20,62315
2019-08-21,65430
2019-08-22,68693
2019-08-23,68693
2019-08-24,72039
2019-08-24,72039
2019-08-25,72039
2019-08-25,72039
2019-08-26,75581
2019-08-26,75581
2019-08-27,79297
2019-08-27,79297
2019-08-28,83262
2019-08-29,85627
2019-08-30,87871
2019-08-31,87871
2019-09-01,84814
2019-09-02,84814
2019-09-03,80767
2019-09-04,76768
2019-09-05,76768
2019-09-06,74958
2019-09-07,72229
2019-09-08,68717
2019-09-09,68717
2019-09-10,65281
2019-09-11,63273
2019-09-12,63273
2019-09-13,62925
2019-09-14,63893
2019-09-15,66730
2019-09-16,69965
2019-09-17,73255
2019-09-18,76773
2019-09-19,76773
2019-09-20,76099
2019-09-21,76546
2019-09-22,73342
2019-09-23,69722
2019-09-24,69722
2019-09-25,71542
2019-09-26,73785
2019-09-27,73785
2019-09-28,72345
2019-09-29,72345
2019-09-30,70226
2019-10-01,68396
2019-10-02,68396
2019-10-03,68407
2019-10-04,68407
2019-10-05,65744
2019-10-06,66419
2019-10-07,66419
2019-10-08,67611
2019-10-09,67611
2019-10-10,66994
2019-10-11,66994
2019-10-12,67351
2019-10-13,69466
2019-10-14,70889
2019-10-15,70889
2019-10-16,73102
2019-10-17,73102
2019-10-18,74311
2019-10-19,74086
2019-10-20,74086
2019-10-21,73648
2019-10-22,73648
2019-10-23,73823
2019-10-24,73823
2019-10-25,73663
2019-10-26,73167
2019-10-27,72223
2019-10-28,70243
2019-10-29,70243
2019-10-30,72876
2019-10-31,73424
2019-11-01,72488
2019-11-02,72069
2019-11-03,72843
2019-11-04,72814
2019-11-05,72814
2019-11-06,72065
2019-11-07,70852
2019-11-08,69347
2019-11-09,66381
2019-11-10,63517
2019-11-11,62227
2019-11-12,62227
2019-11-13,64026
2019-11-14,64026
2019-11-15,64139
2019-11-16,62199
2019-11-17,62199
2019-11-18,63809
2019-11-19,63809
2019-11-20,66480
2019-11-21,66480
2019-11-22,67105
2019-11-23,69320
2019-11-24,69422
2019-11-25,70999
2019-11-26,69761
2019-11-27,69761
2019-11-28,66932
2019-11-29,66932
2019-11-30,64630
2019-12-01,64630
2019-12-02,63748
2019-12-03,65343
2019-12-04,64306
2019-12-05,64306
2019-12-06,63311
2019-12-07,62964
2019-12-08,62964
2019-12-09,61793
2019-12-10,62011
2019-12-11,62011
2019-12-12,63210
2019-12-13,62865
2019-12-14,62865
2019-12-15,63682
2019-12-16,63682
2019-12-17,65074
2019-12-18,65074
2019-12-19,64635
2019-12-20,63670
2019-12-21,65029
2019-12-22,67080
2019-12-23,67080
2019-12-24,69636
2019-12-25,70949
2019-12-26,70949
2019-12-27,70499
2019-12-28,70264
2019-12-29,70264
2019-12-30,71289
2019-12-31,71289
2020-01-01,69520
2020-01-02,69666
2020-01-03,69666
2020-01-04,71502
2020-01-05,71220
2020-01-06,71220
2020-01-07,72102
2020-01-08,72102
2020-01-09,72197
2020-01-10,71337
2020-01-11,72899
2020-01-12,73086
2020-01-13,73086
2020-01-14,73351
2020-01-15,74053
2020-01-16,72803
2020-01-17,73667
2020-01-18,73667
2020-01-19,73737
2020-01-20,73817
2020-01-21,73817
2020-01-22,72215
2020-01-23,72839
2020-01-24,76113
2020-01-25,78875
2020-01-26,79074
2020-01-27,79356
2020-01-28,79186
2020-01-29,79263
2020-01-30,79745
2020-01-31,79783
2020-02-01,79286
2020-02-02,79285
2020-02-03,78994
2020-02-04,78220
2020-02-05,78450
2020-02-06,77764
2020-02-07,76978
2020-02-08,78238
2020-02-09,78601
2020-02-10,77832
2020-02-11,77832
2020-02-12,74984
2020-02-13,74984
2020-02-14,75528
2020-02-15,75528
2020-02-16,78661
2020-02-17,79062
2020-02-18,79152
2020-02-19,79152
2020-02-20,79193
2020-02-21,79193
2020-02-22,79174
2020-02-23,79310
2020-02-24,79043
2020-02-25,78824
2020-02-26,78368
2020-02-27,79377
2020-02-28,79222
2020-02-29,79222
2020-03-01,78612
2020-03-02,79337
2020-03-03,79329
2020-03-04,79329
2020-03-05,79572
2020-03-06,79985
2020-03-07,79985
2020-03-08,83662
2020-03-09,87846
2020-03-10,92183
2020-03-11,96793
2020-03-12,101570
2020-03-13,106648
2020-03-14,111931
2020-03-15,117528
2020-03-16,123405
2020-03-17,129565
2020-03-18,136044
2020-03-19,142847
2020-03-20,149899
2020-03-21,152815
2020-03-22,146878
2020-03-23,139571
2020-03-24,136934
2020-03-25,143697
2020-03-26,148204
2020-03-27,154452
2020-03-28,151500
2020-03-29,148460
2020-03-30,147069
2020-03-31,146530
2020-04-01,148398
2020-04-02,152293
2020-04-03,152293
2020-04-04,158831
2020-04-05,162350
2020-04-06,164799
2020-04-07,161277
2020-04-08,168422
2020-04-09,176835
2020-04-10,183685
2020-04-11,190035
2020-04-12,199537
2020-04-13,209502
2020-04-14,219978
2020-04-15,220361
2020-04-16,216008
2020-04-17,210229
2020-04-18,203871
2020-04-19,198653
2020-04-20,204379
2020-04-21,203164
2020-04-22,194941
2020-04-23,185193
2020-04-24,175933
2020-04-25,171380
2020-04-26,168304
2020-04-27,170089
2020-04-28,166212
2020-04-29,168584
2020-04-30,160154
2020-05-01,152451
2020-05-02,144915
2020-05-03,140565
2020-05-04,139619
2020-05-05,138707
2020-05-06,139031
2020-05-07,138863
2020-05-08,136546
2020-05-09,138317
2020-05-10,136898
2020-05-11,138420
2020-05-12,139323
2020-05-13,140488
