date_obj,Pirate%20bandana%20(blue) price
2019-03-13,468
2019-03-14,468
2019-03-15,468
2019-03-16,490
2019-03-17,490
2019-03-18,490
2019-03-19,513
2019-03-20,513
2019-03-21,513
2019-03-22,513
2019-03-23,538
2019-03-24,538
2019-03-25,538
2019-03-26,564
2019-03-27,564
2019-03-28,564
2019-03-29,587
2019-03-30,587
2019-03-31,587
2019-04-01,587
2019-04-02,616
2019-04-03,616
2019-04-04,616
2019-04-05,634
2019-04-06,634
2019-04-07,634
2019-04-08,603
2019-04-09,603
2019-04-10,603
2019-04-11,577
2019-04-12,577
2019-04-13,599
2019-04-14,599
2019-04-15,599
2019-04-16,585
2019-04-17,585
2019-04-18,585
2019-04-19,584
2019-04-20,584
2019-04-21,584
2019-04-22,588
2019-04-23,588
2019-04-24,588
2019-04-25,610
2019-04-26,610
2019-04-27,610
2019-04-28,595
2019-04-29,595
2019-04-30,595
2019-05-01,565
2019-05-02,565
2019-05-03,565
2019-05-04,553
2019-05-05,553
2019-05-06,553
2019-05-07,561
2019-05-08,561
2019-05-09,561
2019-05-10,566
2019-05-11,566
2019-05-12,566
2019-05-13,537
2019-05-14,537
2019-05-15,537
2019-05-16,529
2019-05-17,529
2019-05-18,529
2019-05-19,542
2019-05-20,542
2019-05-21,542
2019-05-22,515
2019-05-23,515
2019-05-24,515
2019-05-25,519
2019-05-26,519
2019-05-27,519
2019-05-28,519
2019-05-29,521
2019-05-30,521
2019-05-31,521
2019-06-01,521
2019-06-02,518
2019-06-03,518
2019-06-04,518
2019-06-05,533
2019-06-06,533
2019-06-07,533
2019-06-08,560
2019-06-09,560
2019-06-10,560
2019-06-11,560
2019-06-12,586
2019-06-13,586
2019-06-14,586
2019-06-15,586
2019-06-16,608
2019-06-17,608
2019-06-18,608
2019-06-19,608
2019-06-20,619
2019-06-21,619
2019-06-22,619
2019-06-23,619
2019-06-24,604
2019-06-25,604
2019-06-26,604
2019-06-27,601
2019-06-28,601
2019-06-29,601
2019-06-30,601
2019-07-01,601
2019-07-02,610
2019-07-03,610
2019-07-04,610
2019-07-05,610
2019-07-06,613
2019-07-07,613
2019-07-08,613
2019-07-09,613
2019-07-10,617
2019-07-11,617
2019-07-12,617
2019-07-13,617
2019-07-14,636
2019-07-15,636
2019-07-16,636
2019-07-17,636
2019-07-18,636
2019-07-19,646
2019-07-20,646
2019-07-21,646
2019-07-22,646
2019-07-23,637
2019-07-24,637
2019-07-25,637
2019-07-26,637
2019-07-27,637
2019-07-28,646
2019-07-29,646
2019-07-30,646
2019-07-31,646
2019-08-01,673
2019-08-02,673
2019-08-03,673
2019-08-04,673
2019-08-05,653
2019-08-06,653
2019-08-07,653
2019-08-08,653
2019-08-09,653
2019-08-10,652
2019-08-11,652
2019-08-12,652
2019-08-13,652
2019-08-14,633
2019-08-15,633
2019-08-16,633
2019-08-17,633
2019-08-18,633
2019-08-19,601
2019-08-20,601
2019-08-21,601
2019-08-22,601
2019-08-23,601
2019-08-24,570
2019-08-24,570
2019-08-25,570
2019-08-25,570
2019-08-26,570
2019-08-26,570
2019-08-27,570
2019-08-27,570
2019-08-28,570
2019-08-29,545
2019-08-30,545
2019-08-31,545
2019-09-01,545
2019-09-02,521
2019-09-03,521
2019-09-04,521
2019-09-05,521
2019-09-06,520
2019-09-07,520
2019-09-08,520
2019-09-09,520
2019-09-10,526
2019-09-11,526
2019-09-12,526
2019-09-13,526
2019-09-14,526
2019-09-15,521
2019-09-16,521
2019-09-17,521
2019-09-18,521
2019-09-19,517
2019-09-20,517
2019-09-21,517
2019-09-22,517
2019-09-23,543
2019-09-24,543
2019-09-25,543
2019-09-26,534
2019-09-27,534
2019-09-28,534
2019-09-29,534
2019-09-30,533
2019-10-01,533
2019-10-02,533
2019-10-03,536
2019-10-04,536
2019-10-05,536
2019-10-06,557
2019-10-07,557
2019-10-08,557
2019-10-09,557
2019-10-10,534
2019-10-11,534
2019-10-12,534
2019-10-13,546
2019-10-14,546
2019-10-15,546
2019-10-16,546
2019-10-17,548
2019-10-18,548
2019-10-19,548
2019-10-20,548
2019-10-21,548
2019-10-22,528
2019-10-23,528
2019-10-24,528
2019-10-25,540
2019-10-26,540
2019-10-27,540
2019-10-28,548
2019-10-29,548
2019-10-30,548
2019-10-31,548
2019-11-01,548
2019-11-02,565
2019-11-03,565
2019-11-04,565
2019-11-05,565
2019-11-06,565
2019-11-07,559
2019-11-08,559
2019-11-09,559
2019-11-10,580
2019-11-11,580
2019-11-12,580
2019-11-13,580
2019-11-14,580
2019-11-15,586
2019-11-16,586
2019-11-17,586
2019-11-18,586
2019-11-19,577
2019-11-20,577
2019-11-21,577
2019-11-22,577
2019-11-23,583
2019-11-24,583
2019-11-25,583
2019-11-26,583
2019-11-27,606
2019-11-28,606
2019-11-29,606
2019-11-30,606
2019-12-01,606
2019-12-02,609
2019-12-03,609
2019-12-04,609
2019-12-05,609
2019-12-06,609
2019-12-07,586
2019-12-08,586
2019-12-09,586
2019-12-10,586
2019-12-11,586
2019-12-12,571
2019-12-13,571
2019-12-14,571
2019-12-15,571
2019-12-16,556
2019-12-17,556
2019-12-18,556
2019-12-19,556
2019-12-20,556
2019-12-21,532
2019-12-22,532
2019-12-23,532
2019-12-24,532
2019-12-25,532
2019-12-26,541
2019-12-27,541
2019-12-28,541
2019-12-29,541
2019-12-30,541
2019-12-31,556
2020-01-01,556
2020-01-02,556
2020-01-03,556
2020-01-04,556
2020-01-05,565
2020-01-06,565
2020-01-07,565
2020-01-08,565
2020-01-09,565
2020-01-10,559
2020-01-11,559
2020-01-12,559
2020-01-13,559
2020-01-14,532
2020-01-15,532
2020-01-16,532
2020-01-17,532
2020-01-18,521
2020-01-19,521
2020-01-20,521
2020-01-21,521
2020-01-22,529
2020-01-23,529
2020-01-24,529
2020-01-25,556
2020-01-26,556
2020-01-27,556
2020-01-28,567
2020-01-29,567
2020-01-30,567
2020-01-31,567
2020-02-01,540
2020-02-02,540
2020-02-03,540
2020-02-04,517
2020-02-05,517
2020-02-06,513
2020-02-07,513
2020-02-08,513
2020-02-09,513
2020-02-10,509
2020-02-11,509
2020-02-12,509
2020-02-13,509
2020-02-14,509
2020-02-15,528
2020-02-16,528
2020-02-17,528
2020-02-18,528
2020-02-19,541
2020-02-20,541
2020-02-21,541
2020-02-22,541
2020-02-23,557
2020-02-24,557
2020-02-25,557
2020-02-26,557
2020-02-27,566
2020-02-28,566
2020-02-29,566
2020-03-01,573
2020-03-02,573
2020-03-03,573
2020-03-04,573
2020-03-05,573
2020-03-06,572
2020-03-07,572
2020-03-08,572
2020-03-09,566
2020-03-10,566
2020-03-11,566
2020-03-12,563
2020-03-13,563
2020-03-14,563
2020-03-15,567
2020-03-16,567
2020-03-17,567
2020-03-18,575
2020-03-19,575
2020-03-20,575
2020-03-21,579
2020-03-22,579
2020-03-23,586
2020-03-24,586
2020-03-25,583
2020-03-26,583
2020-03-27,595
2020-03-28,595
2020-03-29,602
2020-03-30,602
2020-03-31,618
2020-04-01,618
2020-04-02,637
2020-04-03,637
2020-04-04,649
2020-04-05,649
2020-04-06,641
2020-04-07,641
2020-04-08,653
2020-04-09,653
2020-04-10,653
2020-04-11,636
2020-04-12,636
2020-04-13,634
2020-04-14,634
2020-04-15,626
2020-04-16,626
2020-04-17,626
2020-04-18,628
2020-04-19,628
2020-04-20,631
2020-04-21,631
2020-04-22,602
2020-04-23,602
2020-04-24,602
2020-04-25,595
2020-04-26,595
2020-04-27,590
2020-04-28,590
2020-04-29,590
2020-04-30,573
2020-05-01,573
2020-05-02,573
2020-05-03,570
2020-05-04,570
2020-05-05,548
2020-05-06,532
2020-05-07,532
2020-05-08,516
2020-05-09,508
2020-05-10,508
2020-05-11,520
2020-05-12,520
2020-05-13,508
