date_obj,Wood%20camo%20top price
2019-04-10,4685
2019-04-11,4806
2019-04-12,4806
2019-04-13,4806
2019-04-14,4806
2019-04-15,4806
2019-04-16,4806
2019-04-17,4806
2019-04-18,4806
2019-04-19,4806
2019-04-20,4826
2019-04-21,4826
2019-04-22,4826
2019-04-23,4826
2019-04-24,4826
2019-04-25,4826
2019-04-26,4826
2019-04-27,4826
2019-04-28,4826
2019-04-29,4826
2019-04-30,4957
2019-05-01,4957
2019-05-02,4957
2019-05-03,4957
2019-05-04,4957
2019-05-05,4957
2019-05-06,4957
2019-05-07,4957
2019-05-08,4957
2019-05-09,4957
2019-05-10,4957
2019-05-11,5117
2019-05-12,5117
2019-05-13,5117
2019-05-14,5117
2019-05-15,5117
2019-05-16,5117
2019-05-17,5117
2019-05-18,5117
2019-05-19,5117
2019-05-20,5117
2019-05-21,5117
2019-05-22,4981
2019-05-23,4981
2019-05-24,4981
2019-05-25,4981
2019-05-26,4981
2019-05-27,4981
2019-05-28,4981
2019-05-29,4981
2019-05-30,4981
2019-05-31,4981
2019-06-01,5048
2019-06-02,5048
2019-06-03,5048
2019-06-04,5048
2019-06-05,5048
2019-06-06,5048
2019-06-07,5048
2019-06-08,5048
2019-06-09,5048
2019-06-10,5048
2019-06-11,5048
2019-06-12,5048
2019-06-13,5048
2019-06-14,4985
2019-06-15,4985
2019-06-16,4985
2019-06-17,4985
2019-06-18,4985
2019-06-19,4985
2019-06-20,4985
2019-06-21,4985
2019-06-22,4985
2019-06-23,4985
2019-06-24,4985
2019-06-25,4985
2019-06-26,4985
2019-06-27,5231
2019-06-28,5231
2019-06-29,5231
2019-06-30,5231
2019-07-01,5231
2019-07-02,5231
2019-07-03,5231
2019-07-04,5231
2019-07-05,5231
2019-07-06,5231
2019-07-07,5231
2019-07-08,5231
2019-07-09,5231
2019-07-10,5231
2019-07-11,5370
2019-07-12,5370
2019-07-13,5370
2019-07-14,5370
2019-07-15,5370
2019-07-16,5370
2019-07-17,5370
2019-07-18,5370
2019-07-19,5370
2019-07-20,5370
2019-07-21,5370
2019-07-22,5370
2019-07-23,5370
2019-07-24,5370
2019-07-25,5370
2019-07-26,5370
2019-07-27,5357
2019-07-28,5357
2019-07-29,5357
2019-07-30,5357
2019-07-31,5357
2019-08-01,5357
2019-08-02,5357
2019-08-03,5357
2019-08-04,5357
2019-08-05,5357
2019-08-06,5357
2019-08-07,5357
2019-08-08,5357
2019-08-09,5118
2019-08-10,5118
2019-08-11,5118
2019-08-12,5118
2019-08-13,5118
2019-08-14,5118
2019-08-15,5118
2019-08-16,5118
2019-08-17,5118
2019-08-18,5118
2019-08-19,4872
2019-08-20,4872
2019-08-21,4872
2019-08-22,4872
2019-08-23,4872
2019-08-24,4872
2019-08-24,4872
2019-08-25,4872
2019-08-25,4872
2019-08-26,4872
2019-08-26,4872
2019-08-27,4872
2019-08-27,4872
2019-08-28,4872
2019-08-29,4871
2019-08-30,4871
2019-08-31,4871
2019-09-01,4871
2019-09-02,4871
2019-09-03,4871
2019-09-04,4871
2019-09-05,4871
2019-09-06,4871
2019-09-07,4871
2019-09-08,4871
2019-09-09,4871
2019-09-10,4871
2019-09-11,4871
2019-09-12,5090
2019-09-13,5090
2019-09-14,5090
2019-09-15,5090
2019-09-16,5090
2019-09-17,5090
2019-09-18,5090
2019-09-19,5090
2019-09-20,5090
2019-09-21,5090
2019-09-22,5090
2019-09-23,5090
2019-09-24,5090
2019-09-25,5240
2019-09-26,5240
2019-09-27,5240
2019-09-28,5240
2019-09-29,5240
2019-09-30,5240
2019-10-01,5240
2019-10-02,5240
2019-10-03,5240
2019-10-04,5240
2019-10-05,5240
2019-10-06,5240
2019-10-07,5387
2019-10-08,5387
2019-10-09,5387
2019-10-10,5387
2019-10-11,5387
2019-10-12,5387
2019-10-13,5387
2019-10-14,5387
2019-10-15,5387
2019-10-16,5387
2019-10-17,5387
2019-10-18,5387
2019-10-19,5486
2019-10-20,5486
2019-10-21,5486
2019-10-22,5486
2019-10-23,5486
2019-10-24,5486
2019-10-25,5486
2019-10-26,5486
2019-10-27,5486
2019-10-28,5486
2019-10-29,5486
2019-10-30,5486
2019-10-31,5566
2019-11-01,5566
2019-11-02,5566
2019-11-03,5566
2019-11-04,5566
2019-11-05,5566
2019-11-06,5566
2019-11-07,5566
2019-11-08,5566
2019-11-09,5566
2019-11-10,5566
2019-11-11,5566
2019-11-12,5566
2019-11-13,5468
2019-11-14,5468
2019-11-15,5468
2019-11-16,5468
2019-11-17,5468
2019-11-18,5468
2019-11-19,5468
2019-11-20,5468
2019-11-21,5468
2019-11-22,5468
2019-11-23,5208
2019-11-24,5208
2019-11-25,5208
2019-11-26,5208
2019-11-27,5208
2019-11-28,5208
2019-11-29,5208
2019-11-30,5208
2019-12-01,5208
2019-12-02,5208
2019-12-03,5208
2019-12-04,5034
2019-12-05,5034
2019-12-06,5034
2019-12-07,5034
2019-12-08,5034
2019-12-09,5034
2019-12-10,5034
2019-12-11,5034
2019-12-12,5034
2019-12-13,5034
2019-12-14,5034
2019-12-15,5034
2019-12-16,5034
2019-12-17,4960
2019-12-18,4960
2019-12-19,4960
2019-12-20,4960
2019-12-21,4960
2019-12-22,4960
2019-12-23,4960
2019-12-24,4960
2019-12-25,4960
2019-12-26,4960
2019-12-27,4960
2019-12-28,4960
2019-12-29,4866
2019-12-30,4866
2019-12-31,4866
2020-01-01,4866
2020-01-02,4866
2020-01-03,4866
2020-01-04,4866
2020-01-05,4866
2020-01-06,4866
2020-01-07,4866
2020-01-08,4866
2020-01-09,4866
2020-01-10,4859
2020-01-11,4859
2020-01-12,4859
2020-01-13,4859
2020-01-14,4859
2020-01-15,4859
2020-01-16,4859
2020-01-17,4859
2020-01-18,4859
2020-01-19,4859
2020-01-20,4859
2020-01-21,4859
2020-01-22,4895
2020-01-23,4895
2020-01-24,4895
2020-01-25,4895
2020-01-26,4895
2020-01-27,4895
2020-01-28,4895
2020-01-29,4895
2020-01-30,4895
2020-01-31,4895
2020-02-01,4895
2020-02-02,4895
2020-02-03,4895
2020-02-04,4969
2020-02-05,4969
2020-02-06,4969
2020-02-07,4969
2020-02-08,4969
2020-02-09,4969
2020-02-10,4969
2020-02-11,4969
2020-02-12,4969
2020-02-13,4969
2020-02-14,4969
2020-02-15,4969
2020-02-16,5071
2020-02-17,5071
2020-02-18,5071
2020-02-19,5071
2020-02-20,5071
2020-02-21,5071
2020-02-22,5071
2020-02-23,5071
2020-02-24,5071
2020-02-25,5045
2020-02-26,5045
2020-02-27,5045
2020-02-28,5045
2020-02-29,5045
2020-03-01,5045
2020-03-02,5045
2020-03-03,5045
2020-03-04,5045
2020-03-05,5045
2020-03-06,5045
2020-03-07,4918
2020-03-08,4918
2020-03-09,4918
2020-03-10,4918
2020-03-11,4918
2020-03-12,4918
2020-03-13,4918
2020-03-14,4918
2020-03-15,4918
2020-03-16,4918
2020-03-17,4918
2020-03-18,4912
2020-03-19,4912
2020-03-20,4912
2020-03-21,4912
2020-03-22,4912
2020-03-23,4912
2020-03-24,4912
2020-03-25,4912
2020-03-26,4912
2020-03-27,4731
2020-03-28,4731
2020-03-29,4731
2020-03-30,4731
2020-03-31,4731
2020-04-01,4731
2020-04-02,4731
2020-04-03,4606
2020-04-04,4606
2020-04-05,4606
2020-04-06,4606
2020-04-07,4606
2020-04-08,4606
2020-04-09,4606
2020-04-10,4606
2020-04-11,4400
2020-04-12,4400
2020-04-13,4400
2020-04-14,4400
2020-04-15,4400
2020-04-16,4400
2020-04-17,4400
2020-04-18,4400
2020-04-19,4275
2020-04-20,4275
2020-04-21,4275
2020-04-22,4275
2020-04-23,4275
2020-04-24,4275
2020-04-25,4275
2020-04-26,4275
2020-04-27,4223
2020-04-28,4223
2020-04-29,4223
2020-04-30,4223
2020-05-01,4223
2020-05-02,4223
2020-05-03,4223
2020-05-04,4223
2020-05-05,4239
2020-05-06,4239
2020-05-07,4239
2020-05-08,4239
2020-05-09,4239
2020-05-10,4239
2020-05-11,4239
2020-05-12,4239
2020-05-13,4239
