date_obj,Tzhaar-ket-om price
2019-04-09,188183
2019-04-10,190787
2019-04-11,192315
2019-04-12,192632
2019-04-13,192128
2019-04-14,192157
2019-04-15,192294
2019-04-16,191666
2019-04-17,191651
2019-04-18,191686
2019-04-19,192016
2019-04-20,191198
2019-04-21,191375
2019-04-22,191441
2019-04-23,190146
2019-04-24,190706
2019-04-25,191108
2019-04-26,190928
2019-04-27,189983
2019-04-28,189386
2019-04-29,189734
2019-04-30,191232
2019-05-01,193110
2019-05-02,191108
2019-05-03,191750
2019-05-04,189906
2019-05-05,189059
2019-05-06,188591
2019-05-07,187799
2019-05-08,187322
2019-05-09,188429
2019-05-10,188177
2019-05-11,189048
2019-05-12,186527
2019-05-13,187816
2019-05-14,187968
2019-05-15,188720
2019-05-16,187635
2019-05-17,189031
2019-05-18,191393
2019-05-19,191969
2019-05-20,190709
2019-05-21,191183
2019-05-22,191967
2019-05-23,195586
2019-05-24,196030
2019-05-25,203065
2019-05-26,203412
2019-05-27,199144
2019-05-28,205340
2019-05-29,215607
2019-05-30,221715
2019-05-31,224285
2019-06-01,216067
2019-06-02,214698
2019-06-03,212872
2019-06-04,211675
2019-06-05,207069
2019-06-06,205391
2019-06-07,205160
2019-06-08,200882
2019-06-09,199452
2019-06-10,197886
2019-06-11,196892
2019-06-12,195777
2019-06-13,195220
2019-06-14,193783
2019-06-15,193442
2019-06-16,194865
2019-06-17,194403
2019-06-18,195050
2019-06-19,195301
2019-06-20,194901
2019-06-21,194039
2019-06-22,196760
2019-06-23,196114
2019-06-24,194674
2019-06-25,193521
2019-06-26,190366
2019-06-27,187444
2019-06-28,188528
2019-06-29,190937
2019-06-30,195245
2019-07-01,193540
2019-07-02,192580
2019-07-03,191071
2019-07-04,190245
2019-07-05,190269
2019-07-06,189676
2019-07-07,188507
2019-07-08,186299
2019-07-09,184412
2019-07-10,187308
2019-07-11,188038
2019-07-12,188373
2019-07-13,190285
2019-07-14,191260
2019-07-15,191405
2019-07-16,191450
2019-07-17,191171
2019-07-18,187661
2019-07-19,185500
2019-07-20,183684
2019-07-21,183370
2019-07-22,181029
2019-07-23,180380
2019-07-24,178982
2019-07-25,176671
2019-07-26,173296
2019-07-27,172607
2019-07-28,171842
2019-07-29,167286
2019-07-30,167298
2019-07-31,163921
2019-08-01,161590
2019-08-02,161030
2019-08-03,160312
2019-08-04,160369
2019-08-05,159610
2019-08-06,163030
2019-08-07,163390
2019-08-08,162584
2019-08-09,162655
2019-08-10,162713
2019-08-11,162936
2019-08-12,168290
2019-08-13,175765
2019-08-14,177531
2019-08-15,180320
2019-08-16,175323
2019-08-17,168952
2019-08-18,165113
2019-08-19,164994
2019-08-20,166702
2019-08-21,165564
2019-08-22,163640
2019-08-23,162402
2019-08-24,161069
2019-08-24,161069
2019-08-25,160806
2019-08-25,160806
2019-08-26,158148
2019-08-26,158148
2019-08-27,157245
2019-08-27,157245
2019-08-28,157301
2019-08-29,162419
2019-08-30,169858
2019-08-31,175919
2019-09-01,172537
2019-09-02,170211
2019-09-03,167123
2019-09-04,163655
2019-09-05,164127
2019-09-06,161650
2019-09-07,159044
2019-09-08,155541
2019-09-09,152075
2019-09-10,149355
2019-09-11,152302
2019-09-12,153892
2019-09-13,158253
2019-09-14,166166
2019-09-15,170992
2019-09-16,166861
2019-09-17,162598
2019-09-18,159962
2019-09-19,161343
2019-09-20,162737
2019-09-21,160278
2019-09-22,160463
2019-09-23,162665
2019-09-24,161658
2019-09-25,160573
2019-09-26,162185
2019-09-27,161205
2019-09-28,159657
2019-09-29,155279
2019-09-30,155047
2019-10-01,158669
2019-10-02,157070
2019-10-03,157971
2019-10-04,158542
2019-10-05,158530
2019-10-06,158656
2019-10-07,157417
2019-10-08,155667
2019-10-09,154555
2019-10-10,153999
2019-10-11,156103
2019-10-12,156794
2019-10-13,159587
2019-10-14,161205
2019-10-15,163064
2019-10-16,162077
2019-10-17,161852
2019-10-18,160626
2019-10-19,155106
2019-10-20,151810
2019-10-21,151216
2019-10-22,151513
2019-10-23,151069
2019-10-24,150732
2019-10-25,148547
2019-10-26,148011
2019-10-27,147169
2019-10-28,145347
2019-10-29,144247
2019-10-30,142558
2019-10-31,141217
2019-11-01,140047
2019-11-02,136892
2019-11-03,132534
2019-11-04,129049
2019-11-05,128229
2019-11-06,129038
2019-11-07,132114
2019-11-08,136588
2019-11-09,143234
2019-11-10,143050
2019-11-11,145610
2019-11-12,148295
2019-11-13,153493
2019-11-14,151379
2019-11-15,150164
2019-11-16,154408
2019-11-17,158287
2019-11-18,164493
2019-11-19,166994
2019-11-20,175335
2019-11-21,184102
2019-11-22,193304
2019-11-23,197490
2019-11-24,188296
2019-11-25,182861
2019-11-26,182077
2019-11-27,180622
2019-11-28,175861
2019-11-29,172230
2019-11-30,170613
2019-12-01,173670
2019-12-02,173137
2019-12-03,173202
2019-12-04,171158
2019-12-05,169299
2019-12-06,168393
2019-12-07,164841
2019-12-08,162508
2019-12-09,159829
2019-12-10,156335
2019-12-11,157097
2019-12-12,158594
2019-12-13,157904
2019-12-14,159911
2019-12-15,159986
2019-12-16,158671
2019-12-17,158494
2019-12-18,157530
2019-12-19,159204
2019-12-20,163429
2019-12-21,162408
2019-12-22,166943
2019-12-23,171355
2019-12-24,169824
2019-12-25,169965
2019-12-26,170013
2019-12-27,170944
2019-12-28,172315
2019-12-29,170399
2019-12-30,171718
2019-12-31,172878
2020-01-01,172557
2020-01-02,173868
2020-01-03,172434
2020-01-04,169218
2020-01-05,165309
2020-01-06,160837
2020-01-07,159444
2020-01-08,157617
2020-01-09,156203
2020-01-10,153800
2020-01-11,149648
2020-01-12,149989
2020-01-13,145139
2020-01-14,142282
2020-01-15,139756
2020-01-16,140769
2020-01-17,147166
2020-01-18,154525
2020-01-19,161110
2020-01-20,165871
2020-01-21,164166
2020-01-22,156586
2020-01-23,150032
2020-01-24,146661
2020-01-25,142200
2020-01-26,140653
2020-01-27,143917
2020-01-28,142395
2020-01-29,139403
2020-01-30,137773
2020-01-31,136519
2020-02-01,141499
2020-02-02,147738
2020-02-03,151752
2020-02-04,151617
2020-02-05,149824
2020-02-06,151217
2020-02-07,145211
2020-02-08,139477
2020-02-09,134759
2020-02-10,134608
2020-02-11,140008
2020-02-12,142075
2020-02-13,144611
2020-02-14,148821
2020-02-15,149656
2020-02-16,147648
2020-02-17,145632
2020-02-18,143814
2020-02-19,144765
2020-02-20,147653
2020-02-21,147787
2020-02-22,148162
2020-02-23,147113
2020-02-24,146076
2020-02-25,143588
2020-02-26,145871
2020-02-27,146719
2020-02-28,148255
2020-02-29,152891
2020-03-01,155711
2020-03-02,150868
2020-03-03,145414
2020-03-04,146039
2020-03-05,149189
2020-03-06,149506
2020-03-07,151357
2020-03-08,151983
2020-03-09,154564
2020-03-10,155997
2020-03-11,150748
2020-03-12,145139
2020-03-13,141652
2020-03-14,144074
2020-03-15,150101
2020-03-16,153471
2020-03-17,152688
2020-03-18,151816
2020-03-19,150003
2020-03-20,152447
2020-03-21,151620
2020-03-22,151982
2020-03-23,158607
2020-03-24,165036
2020-03-25,169595
2020-03-26,170197
2020-03-27,169657
2020-03-28,168101
2020-03-29,167387
2020-03-30,164518
2020-03-31,158222
2020-04-01,156510
2020-04-02,156488
2020-04-03,160217
2020-04-04,164128
2020-04-05,171243
2020-04-06,178913
2020-04-07,186483
2020-04-08,182218
2020-04-09,181241
2020-04-10,180245
2020-04-11,174620
2020-04-12,167755
2020-04-13,162170
2020-04-14,164592
2020-04-15,166007
2020-04-16,167218
2020-04-17,167957
2020-04-18,168839
2020-04-19,165587
2020-04-20,169860
2020-04-21,169371
2020-04-22,172849
2020-04-23,181492
2020-04-24,190567
2020-04-25,200096
2020-04-26,210083
2020-04-27,220588
2020-04-28,229359
2020-04-29,221934
2020-04-30,215746
2020-05-01,213766
2020-05-02,211014
2020-05-03,201959
2020-05-04,196060
2020-05-05,193538
2020-05-06,184705
2020-05-07,175747
2020-05-08,175296
2020-05-09,183069
2020-05-10,187281
2020-05-11,186863
2020-05-12,191604
2020-05-13,199402
