date_obj,Partyhat%20set price
2019-04-10,46204
2019-04-11,46204
2019-04-12,45949
2019-04-13,45949
2019-04-14,45949
2019-04-15,46014
2019-04-16,46014
2019-04-17,46014
2019-04-18,45312
2019-04-19,45312
2019-04-20,45312
2019-04-21,45312
2019-04-22,44172
2019-04-23,44172
2019-04-24,44172
2019-04-25,43475
2019-04-26,43475
2019-04-27,43475
2019-04-28,43475
2019-04-29,42712
2019-04-30,42712
2019-05-01,42712
2019-05-02,42712
2019-05-03,41376
2019-05-04,41376
2019-05-05,41376
2019-05-06,41376
2019-05-07,39888
2019-05-08,39888
2019-05-09,39888
2019-05-10,39888
2019-05-11,40167
2019-05-12,40167
2019-05-13,41241
2019-05-14,41241
2019-05-15,41241
2019-05-16,42318
2019-05-17,42318
2019-05-18,42318
2019-05-19,42318
2019-05-20,44326
2019-05-21,44326
2019-05-22,44326
2019-05-23,45963
2019-05-24,45963
2019-05-25,45963
2019-05-26,45963
2019-05-27,46570
2019-05-28,46570
2019-05-29,46570
2019-05-30,48323
2019-05-31,48323
2019-06-01,48323
2019-06-02,49531
2019-06-03,49531
2019-06-04,49531
2019-06-05,51116
2019-06-06,51116
2019-06-07,51116
2019-06-08,53317
2019-06-09,53317
2019-06-10,53317
2019-06-11,54956
2019-06-12,54956
2019-06-13,54956
2019-06-14,57095
2019-06-15,57095
2019-06-16,57095
2019-06-17,59696
2019-06-18,59696
2019-06-19,59696
2019-06-20,62359
2019-06-21,62359
2019-06-22,62359
2019-06-23,62359
2019-06-24,65150
2019-06-25,65150
2019-06-26,65150
2019-06-27,65150
2019-06-28,66330
2019-06-29,66330
2019-06-30,66330
2019-07-01,66330
2019-07-02,66511
2019-07-03,66511
2019-07-04,66511
2019-07-05,66511
2019-07-06,65233
2019-07-07,65233
2019-07-08,65233
2019-07-09,65233
2019-07-10,64237
2019-07-11,64237
2019-07-12,64237
2019-07-13,64237
2019-07-14,63991
2019-07-15,63991
2019-07-16,63991
2019-07-17,63991
2019-07-18,64031
2019-07-19,64031
2019-07-20,64031
2019-07-21,64031
2019-07-22,61160
2019-07-23,61160
2019-07-24,61160
2019-07-25,61160
2019-07-26,61160
2019-07-27,61115
2019-07-28,61115
2019-07-29,61115
2019-07-30,61115
2019-07-31,62243
2019-08-01,62243
2019-08-02,62243
2019-08-03,62243
2019-08-04,63283
2019-08-05,63283
2019-08-06,63283
2019-08-07,63283
2019-08-08,64427
2019-08-09,64427
2019-08-10,64427
2019-08-11,64427
2019-08-12,64296
2019-08-13,64296
2019-08-14,64296
2019-08-15,64296
2019-08-16,65723
2019-08-17,65723
2019-08-18,65723
2019-08-19,65723
2019-08-20,66237
2019-08-21,66237
2019-08-22,66237
2019-08-23,66237
2019-08-24,67783
2019-08-24,67783
2019-08-25,67783
2019-08-25,67783
2019-08-26,67783
2019-08-26,67783
2019-08-27,67783
2019-08-27,67783
2019-08-28,67070
2019-08-29,67070
2019-08-30,67070
2019-08-31,67070
2019-09-01,66559
2019-09-02,66559
2019-09-03,66559
2019-09-04,66559
2019-09-05,66651
2019-09-06,66651
2019-09-07,66651
2019-09-08,64651
2019-09-09,64651
2019-09-10,64651
2019-09-11,64651
2019-09-12,64651
2019-09-13,62433
2019-09-14,62433
2019-09-15,62433
2019-09-16,62433
2019-09-17,63538
2019-09-18,63538
2019-09-19,63538
2019-09-20,63538
2019-09-21,63538
2019-09-22,63300
2019-09-23,63300
2019-09-24,63300
2019-09-25,63300
2019-09-26,62336
2019-09-27,62336
2019-09-28,62336
2019-09-29,62336
2019-09-30,62336
2019-10-01,61349
2019-10-02,61349
2019-10-03,61349
2019-10-04,61349
2019-10-05,61349
2019-10-06,59484
2019-10-07,59484
2019-10-08,59484
2019-10-09,59484
2019-10-10,59484
2019-10-11,56616
2019-10-12,56616
2019-10-13,56616
2019-10-14,54109
2019-10-15,54109
2019-10-16,54109
2019-10-17,54109
2019-10-18,54109
2019-10-19,52538
2019-10-20,52538
2019-10-21,52538
2019-10-22,52538
2019-10-23,52239
2019-10-24,52239
2019-10-25,52239
2019-10-26,54302
2019-10-27,54302
2019-10-28,54302
2019-10-29,54302
2019-10-30,56701
2019-10-31,56701
2019-11-01,56701
2019-11-02,56701
2019-11-03,58639
2019-11-04,58639
2019-11-05,58639
2019-11-06,58639
2019-11-07,58639
2019-11-08,58639
2019-11-09,58290
2019-11-10,58290
2019-11-11,58290
2019-11-12,58290
2019-11-13,58290
2019-11-14,55449
2019-11-15,55449
2019-11-16,55449
2019-11-17,55449
2019-11-18,53767
2019-11-19,53767
2019-11-20,53767
2019-11-21,53767
2019-11-22,53767
2019-11-23,53767
2019-11-24,53804
2019-11-25,53804
2019-11-26,53804
2019-11-27,53804
2019-11-28,52361
2019-11-29,52361
2019-11-30,52361
2019-12-01,52361
2019-12-02,52361
2019-12-03,49903
2019-12-04,49903
2019-12-05,49903
2019-12-06,49903
2019-12-07,49903
2019-12-08,47618
2019-12-09,47618
2019-12-10,45237
2019-12-11,42983
2019-12-12,42983
2019-12-13,40833
2019-12-14,40833
2019-12-15,38915
2019-12-16,38915
2019-12-17,38166
2019-12-18,38166
2019-12-19,38166
2019-12-20,38008
2019-12-21,38274
2019-12-22,36967
2019-12-23,36967
2019-12-24,35244
2019-12-25,33481
2019-12-26,33481
2019-12-27,31808
2019-12-28,30331
2019-12-29,30331
2019-12-30,29694
2019-12-31,29694
2020-01-01,30007
2020-01-02,30007
2020-01-03,29997
2020-01-04,29997
2020-01-05,29013
2020-01-06,29013
2020-01-07,27567
2020-01-08,27567
2020-01-09,27567
2020-01-10,26913
2020-01-11,26913
2020-01-12,27055
2020-01-13,27055
2020-01-14,27055
2020-01-15,28024
2020-01-16,28024
2020-01-17,28024
2020-01-18,28819
2020-01-19,28819
2020-01-20,28819
2020-01-21,29466
2020-01-22,29466
2020-01-23,29466
2020-01-24,29524
2020-01-25,29524
2020-01-26,29524
2020-01-27,30583
2020-01-28,30583
2020-01-29,30583
2020-01-30,30583
2020-01-31,30685
2020-02-01,30685
2020-02-02,30685
2020-02-03,31071
2020-02-04,31071
2020-02-05,31071
2020-02-06,29906
2020-02-07,29906
2020-02-08,29906
2020-02-09,29906
2020-02-10,29143
2020-02-11,29143
2020-02-12,29143
2020-02-13,29143
2020-02-14,29308
2020-02-15,29308
2020-02-16,29308
2020-02-17,29308
2020-02-18,29232
2020-02-19,29232
2020-02-20,29232
2020-02-21,29232
2020-02-22,29381
2020-02-23,29381
2020-02-24,29381
2020-02-25,29381
2020-02-26,29446
2020-02-27,29446
2020-02-28,29446
2020-02-29,29446
2020-03-01,29095
2020-03-02,29095
2020-03-03,29095
2020-03-04,29095
2020-03-05,27934
2020-03-06,27934
2020-03-07,27934
2020-03-08,27934
2020-03-09,26867
2020-03-10,26867
2020-03-11,26867
2020-03-12,26867
2020-03-13,26569
2020-03-14,26569
2020-03-15,26569
2020-03-16,26569
2020-03-17,25924
2020-03-18,25924
2020-03-19,25924
2020-03-20,25005
2020-03-21,25005
2020-03-22,25005
2020-03-23,24689
2020-03-24,24689
2020-03-25,24689
2020-03-26,25157
2020-03-27,25157
2020-03-28,25157
2020-03-29,25198
2020-03-30,25198
2020-03-31,25198
2020-04-01,25242
2020-04-02,25242
2020-04-03,25242
2020-04-04,25605
2020-04-05,25605
2020-04-06,25063
2020-04-07,25063
2020-04-08,24963
2020-04-09,24963
2020-04-10,24963
2020-04-11,25057
2020-04-12,25057
2020-04-13,25057
2020-04-14,25097
2020-04-15,25097
2020-04-16,25097
2020-04-17,25294
2020-04-18,25294
2020-04-19,25057
2020-04-20,25057
2020-04-21,25057
2020-04-22,24411
2020-04-23,24411
2020-04-24,24411
2020-04-25,24411
2020-04-26,24775
2020-04-27,24775
2020-04-28,24775
2020-04-29,24549
2020-04-30,24549
2020-05-01,24549
2020-05-02,24549
2020-05-03,24220
2020-05-04,24220
2020-05-05,24220
2020-05-06,23281
2020-05-07,23281
2020-05-08,23281
2020-05-09,23937
2020-05-10,23937
2020-05-11,23937
2020-05-12,23937
2020-05-13,24454
