date_obj,Ward%20upgrade%20kit price
2019-04-06,83070
2019-04-07,83070
2019-04-08,84257
2019-04-09,84257
2019-04-10,84257
2019-04-11,84257
2019-04-12,80995
2019-04-13,80995
2019-04-14,80995
2019-04-15,80995
2019-04-16,80467
2019-04-17,80467
2019-04-18,80467
2019-04-19,80467
2019-04-20,78267
2019-04-21,78267
2019-04-22,78267
2019-04-23,78267
2019-04-24,78898
2019-04-25,78898
2019-04-26,78898
2019-04-27,78898
2019-04-28,77769
2019-04-29,77769
2019-04-30,77769
2019-05-01,77769
2019-05-02,78627
2019-05-03,78627
2019-05-04,78627
2019-05-05,80376
2019-05-06,80376
2019-05-07,80376
2019-05-08,80376
2019-05-09,80376
2019-05-10,79040
2019-05-11,79040
2019-05-12,79040
2019-05-13,79040
2019-05-14,82930
2019-05-15,82930
2019-05-16,82930
2019-05-17,82930
2019-05-18,87025
2019-05-19,87025
2019-05-20,87025
2019-05-21,87025
2019-05-22,91189
2019-05-23,91189
2019-05-24,91189
2019-05-25,91189
2019-05-26,95198
2019-05-27,95198
2019-05-28,95198
2019-05-29,95198
2019-05-30,94833
2019-05-31,94833
2019-06-01,94833
2019-06-02,94833
2019-06-03,94833
2019-06-04,99558
2019-06-05,99558
2019-06-06,99558
2019-06-07,99558
2019-06-08,101307
2019-06-09,101307
2019-06-10,101307
2019-06-11,101307
2019-06-12,101307
2019-06-13,101970
2019-06-14,101970
2019-06-15,101970
2019-06-16,101970
2019-06-17,106018
2019-06-18,106018
2019-06-19,106018
2019-06-20,106018
2019-06-21,106018
2019-06-22,110786
2019-06-23,110786
2019-06-24,110786
2019-06-25,110786
2019-06-26,110786
2019-06-27,116243
2019-06-28,116243
2019-06-29,116243
2019-06-30,116243
2019-07-01,116243
2019-07-02,121914
2019-07-03,121914
2019-07-04,121914
2019-07-05,121914
2019-07-06,121914
2019-07-07,127770
2019-07-08,127770
2019-07-09,127770
2019-07-10,127770
2019-07-11,127770
2019-07-12,133130
2019-07-13,133130
2019-07-14,133130
2019-07-15,133130
2019-07-16,133130
2019-07-17,138749
2019-07-18,138749
2019-07-19,138749
2019-07-20,138749
2019-07-21,138749
2019-07-22,138749
2019-07-23,145006
2019-07-24,145006
2019-07-25,145006
2019-07-26,145006
2019-07-27,145006
2019-07-28,145006
2019-07-29,149998
2019-07-30,149998
2019-07-31,149998
2019-08-01,149998
2019-08-02,149998
2019-08-03,153261
2019-08-04,153261
2019-08-05,153261
2019-08-06,153261
2019-08-07,153261
2019-08-08,153261
2019-08-09,154430
2019-08-10,154430
2019-08-11,154430
2019-08-12,154430
2019-08-13,154430
2019-08-14,155253
2019-08-15,155253
2019-08-16,155253
2019-08-17,155253
2019-08-18,147812
2019-08-19,147812
2019-08-20,147812
2019-08-21,147812
2019-08-22,147812
2019-08-23,140421
2019-08-24,140421
2019-08-24,140421
2019-08-25,140421
2019-08-25,140421
2019-08-26,140421
2019-08-26,140421
2019-08-27,140421
2019-08-27,140421
2019-08-28,140070
2019-08-29,140070
2019-08-30,140070
2019-08-31,140070
2019-09-01,140070
2019-09-02,136390
2019-09-03,136390
2019-09-04,136390
2019-09-05,136390
2019-09-06,136390
2019-09-07,131203
2019-09-08,131203
2019-09-09,131203
2019-09-10,131203
2019-09-11,131203
2019-09-12,131203
2019-09-13,135265
2019-09-14,135265
2019-09-15,135265
2019-09-16,135265
2019-09-17,135265
2019-09-18,138392
2019-09-19,138392
2019-09-20,138392
2019-09-21,138392
2019-09-22,138392
2019-09-23,138392
2019-09-24,138392
2019-09-25,143941
2019-09-26,143941
2019-09-27,143941
2019-09-28,143941
2019-09-29,143941
2019-09-30,143941
2019-10-01,150804
2019-10-02,150804
2019-10-03,150804
2019-10-04,150804
2019-10-05,150804
2019-10-06,150804
2019-10-07,150804
2019-10-08,156209
2019-10-09,156209
2019-10-10,156209
2019-10-11,156209
2019-10-12,156209
2019-10-13,156209
2019-10-14,163285
2019-10-15,163285
2019-10-16,163285
2019-10-17,163285
2019-10-18,163285
2019-10-19,163285
2019-10-20,166911
2019-10-21,166911
2019-10-22,166911
2019-10-23,166911
2019-10-24,166911
2019-10-25,166911
2019-10-26,167500
2019-10-27,167500
2019-10-28,167500
2019-10-29,167500
2019-10-30,167500
2019-10-31,167500
2019-11-01,174956
2019-11-02,174956
2019-11-03,174956
2019-11-04,174956
2019-11-05,174956
2019-11-06,174956
2019-11-07,182604
2019-11-08,182604
2019-11-09,182604
2019-11-10,182604
2019-11-11,182604
2019-11-12,191336
2019-11-13,191336
2019-11-14,191336
2019-11-15,191336
2019-11-16,191336
2019-11-17,191336
2019-11-18,200726
2019-11-19,200726
2019-11-20,200726
2019-11-21,200726
2019-11-22,200726
2019-11-23,200726
2019-11-24,200726
2019-11-25,210425
2019-11-26,210425
2019-11-27,210425
2019-11-28,210425
2019-11-29,210425
2019-11-30,210425
2019-12-01,216858
2019-12-02,216858
2019-12-03,216858
2019-12-04,216858
2019-12-05,216858
2019-12-06,216858
2019-12-07,227299
2019-12-08,227299
2019-12-09,227299
2019-12-10,227299
2019-12-11,227299
2019-12-12,227299
2019-12-13,237552
2019-12-14,237552
2019-12-15,237552
2019-12-16,237552
2019-12-17,237552
2019-12-18,237552
2019-12-19,237552
2019-12-20,245596
2019-12-21,245596
2019-12-22,245596
2019-12-23,245596
2019-12-24,245596
2019-12-25,245596
2019-12-26,245596
2019-12-27,246010
2019-12-28,246010
2019-12-29,246010
2019-12-30,246010
2019-12-31,246010
2020-01-01,246010
2020-01-02,252885
2020-01-03,252885
2020-01-04,252885
2020-01-05,252885
2020-01-06,252885
2020-01-07,255850
2020-01-08,255850
2020-01-09,255850
2020-01-10,255850
2020-01-11,255850
2020-01-12,247648
2020-01-13,247648
2020-01-14,247648
2020-01-15,247648
2020-01-16,247648
2020-01-17,243574
2020-01-18,243574
2020-01-19,243574
2020-01-20,243574
2020-01-21,243574
2020-01-22,236037
2020-01-23,236037
2020-01-24,236037
2020-01-25,236037
2020-01-26,238426
2020-01-27,238426
2020-01-28,238426
2020-01-29,238426
2020-01-30,238426
2020-01-31,249981
2020-02-01,249981
2020-02-02,249981
2020-02-03,249981
2020-02-04,261798
2020-02-05,261798
2020-02-06,261798
2020-02-07,261798
2020-02-08,274401
2020-02-09,274401
2020-02-10,274401
2020-02-11,274401
2020-02-12,287863
2020-02-13,287863
2020-02-14,287863
2020-02-15,287863
2020-02-16,287863
2020-02-17,302002
2020-02-18,302002
2020-02-19,302002
2020-02-20,302002
2020-02-21,302002
2020-02-22,316850
2020-02-23,316850
2020-02-24,316850
2020-02-25,316850
2020-02-26,331985
2020-02-27,331985
2020-02-28,331985
2020-02-29,331985
2020-03-01,331985
2020-03-02,347959
2020-03-03,347959
2020-03-04,347959
2020-03-05,347959
2020-03-06,364784
2020-03-07,364784
2020-03-08,364784
2020-03-09,364784
2020-03-10,382314
2020-03-11,382314
2020-03-12,382314
2020-03-13,382314
2020-03-14,382314
2020-03-15,400906
2020-03-16,400906
2020-03-17,400906
2020-03-18,400906
2020-03-19,400906
2020-03-20,420232
2020-03-21,420232
2020-03-22,420232
2020-03-23,420232
2020-03-24,420232
2020-03-25,439258
2020-03-26,439258
2020-03-27,439258
2020-03-28,439258
2020-03-29,460422
2020-03-30,460422
2020-03-31,460422
2020-04-01,460422
2020-04-02,482822
2020-04-03,482822
2020-04-04,482822
2020-04-05,482822
2020-04-06,505829
2020-04-07,505829
2020-04-08,505829
2020-04-09,505829
2020-04-10,505829
2020-04-11,529866
2020-04-12,529866
2020-04-13,529866
2020-04-14,529866
2020-04-15,553271
2020-04-16,553271
2020-04-17,553271
2020-04-18,553271
2020-04-19,579113
2020-04-20,579113
2020-04-21,579113
2020-04-22,579113
2020-04-23,579547
2020-04-24,579547
2020-04-25,579547
2020-04-26,579547
2020-04-27,552382
2020-04-28,552382
2020-04-29,552382
2020-04-30,552382
2020-05-01,533828
2020-05-02,533828
2020-05-03,533828
2020-05-04,533828
2020-05-05,533828
2020-05-06,555899
2020-05-07,555899
2020-05-08,555899
2020-05-09,555899
2020-05-10,580772
2020-05-11,580772
2020-05-12,580772
2020-05-13,580772
