date_obj,Eternal%20crystal price
2018-11-17,3306941
2018-11-18,3148049
2018-11-19,3159236
2018-11-20,3123168
2018-11-21,3123168
2018-11-22,3065806
2018-11-23,3065806
2018-11-24,3001263
2018-11-25,2906559
2018-11-26,2906559
2018-11-27,2856804
2018-11-28,2855671
2018-11-29,2911374
2018-12-01,2956551
2018-12-02,3001183
2018-12-03,3001183
2018-12-04,3037960
2018-12-05,3123385
2018-12-07,3201376
2018-12-09,3329282
2018-12-10,3387359
2018-12-11,3387359
2018-12-12,3407710
2018-12-13,3449401
2018-12-14,3449401
2018-12-15,3483810
2018-12-16,3539119
2018-12-17,3539119
2018-12-18,3661250
2018-12-19,3661250
2018-12-20,3757844
2018-12-21,3757844
2018-12-22,3814257
2018-12-23,3833118
2018-12-24,3833118
2018-12-25,3837791
2018-12-26,3837791
2018-12-27,3869448
2018-12-28,3869448
2018-12-29,3928921
2018-12-30,3928921
2018-12-31,3752294
2019-01-01,3752294
2019-01-02,3573665
2019-01-03,3517203
2019-01-04,3517203
2019-01-05,3478420
2019-01-06,3531480
2019-01-08,3646696
2019-01-10,3681190
2019-01-11,3681190
2019-01-12,3550513
2019-01-13,3550513
2019-01-14,3527863
2019-01-15,3527863
2019-01-16,3617181
2019-01-17,3617181
2019-01-18,3709729
2019-01-19,3822482
2019-01-20,3901418
2019-01-21,3901418
2019-01-22,3896219
2019-01-23,3896219
2019-01-24,4014083
2019-01-25,4176282
2019-01-26,4176282
2019-01-27,4270238
2019-01-28,4270238
2019-01-29,4263044
2019-01-30,4263044
2019-01-31,4249069
2019-02-01,4289706
2019-02-02,4289706
2019-02-03,4504142
2019-02-04,4504142
2019-02-05,4707909
2019-02-06,4707909
2019-02-07,4907053
2019-02-08,4907053
2019-02-09,4878443
2019-02-10,4878443
2019-02-11,4747003
2019-02-12,4747003
2019-02-13,4559625
2019-02-14,4559625
2019-02-15,4335535
2019-02-16,4335535
2019-02-17,4199631
2019-02-18,4199631
2019-02-19,4156267
2019-02-20,4156267
2019-02-21,4259250
2019-02-22,4259250
2019-02-23,4276990
2019-02-24,4276990
2019-02-25,4315620
2019-02-26,4315620
2019-02-27,4315620
2019-02-28,4315620
2019-03-01,4313056
2019-03-02,4313056
2019-03-03,4278073
2019-03-04,4278073
2019-03-05,4175789
2019-03-06,4200646
2019-03-07,4200646
2019-03-08,4207990
2019-03-09,4207990
2019-03-10,4156405
2019-03-11,4156405
2019-03-12,4135804
2019-03-13,4135804
2019-03-14,4217014
2019-03-15,4217014
2019-03-16,4244395
2019-03-17,4307562
2019-03-18,4307562
2019-03-19,4307562
2019-03-20,4329058
2019-03-21,4329058
2019-03-22,4332792
2019-03-23,4431330
2019-03-24,4431330
2019-03-25,4503253
2019-03-26,4503253
2019-03-27,4413991
2019-03-28,4413991
2019-03-29,4357425
2019-03-30,4357425
2019-03-31,4357425
2019-04-01,4253374
2019-04-02,4253374
2019-04-03,4261891
2019-04-04,4261891
2019-04-05,4278808
2019-04-06,4278808
2019-04-07,4324845
2019-04-08,4324845
2019-04-09,4387585
2019-04-10,4387585
2019-04-11,4419352
2019-04-12,4419352
2019-04-13,4404085
2019-04-14,4404085
2019-04-15,4382006
2019-04-16,4382006
2019-04-17,4322081
2019-04-18,4322081
2019-04-19,4206122
2019-04-20,4271118
2019-04-21,4271118
2019-04-22,4340261
2019-04-23,4340261
2019-04-24,4401091
2019-04-25,4401091
2019-04-26,4277450
2019-04-27,4277450
2019-04-28,4154639
2019-04-29,4154639
2019-04-30,3997627
2019-05-01,3997627
2019-05-02,3997627
2019-05-03,3891583
2019-05-04,3891583
2019-05-05,3946982
2019-05-06,3946982
2019-05-07,4038124
2019-05-08,4038124
2019-05-09,4052581
2019-05-10,4052581
2019-05-11,3938211
2019-05-12,3938211
2019-05-13,3790022
2019-05-14,3790022
2019-05-15,3720721
2019-05-16,3720721
2019-05-17,3642535
2019-05-18,3557541
2019-05-19,3557541
2019-05-20,3638821
2019-05-21,3638821
2019-05-22,3642972
2019-05-23,3642972
2019-05-24,3727655
2019-05-25,3727655
2019-05-26,3866253
2019-05-27,3857021
2019-05-28,3857021
2019-05-29,3782775
2019-05-30,3782775
2019-05-31,3782775
2019-06-01,3654944
2019-06-02,3654944
2019-06-03,3613254
2019-06-04,3613254
2019-06-05,3546264
2019-06-06,3546264
2019-06-07,3415498
2019-06-08,3415498
2019-06-09,3279588
2019-06-10,3279588
2019-06-11,3375954
2019-06-12,3375954
2019-06-13,3256697
2019-06-14,3256697
2019-06-15,3160872
2019-06-16,3069053
2019-06-17,3069053
2019-06-18,3023580
2019-06-19,3023580
2019-06-20,2919255
2019-06-21,2919255
2019-06-22,2834170
2019-06-23,2834170
2019-06-24,2740053
2019-06-25,2824641
2019-06-26,2824641
2019-06-27,2965874
2019-06-28,2965874
2019-06-29,3097520
2019-06-30,3238765
2019-07-01,3238765
2019-07-02,3391529
2019-07-03,3391529
2019-07-04,3551985
2019-07-05,3551985
2019-07-06,3553398
2019-07-07,3553398
2019-07-08,3631003
2019-07-09,3631003
2019-07-10,3547798
2019-07-11,3547798
2019-07-12,3383988
2019-07-13,3383988
2019-07-14,3409663
2019-07-15,3409663
2019-07-16,3436893
2019-07-17,3489044
2019-07-18,3489044
2019-07-19,3548750
2019-07-20,3548750
2019-07-21,3551529
2019-07-22,3551529
2019-07-23,3478661
2019-07-24,3478661
2019-07-25,3507771
2019-07-26,3507771
2019-07-27,3670660
2019-07-28,3670660
2019-07-29,3827497
2019-07-30,3999942
2019-07-31,4133570
2019-08-01,4133570
2019-08-02,4162211
2019-08-03,3984030
2019-08-04,3984030
2019-08-05,3851927
2019-08-06,3851927
2019-08-07,3683838
2019-08-08,3683838
2019-08-09,3616735
2019-08-10,3623994
2019-08-11,3623994
2019-08-12,3667051
2019-08-13,3667051
2019-08-14,3734329
2019-08-15,3734329
2019-08-16,3706806
2019-08-17,3706806
2019-08-18,3773760
2019-08-19,3719672
2019-08-20,3719672
2019-08-21,3714046
2019-08-22,3712441
2019-08-23,3712441
2019-08-24,3668917
2019-08-24,3668917
2019-08-25,3668917
2019-08-25,3668917
2019-08-26,3643216
2019-08-27,3643216
2019-08-27,3643216
2019-08-28,3583825
2019-08-29,3583825
2019-08-30,3567751
2019-08-31,3567751
2019-09-01,3457553
2019-09-02,3457553
2019-09-03,3434765
2019-09-04,3434765
2019-09-05,3320568
2019-09-06,3320568
2019-09-07,3261753
2019-09-08,3261753
2019-09-09,3265950
2019-09-10,3265950
2019-09-11,3229381
2019-09-12,3229381
2019-09-13,3225924
2019-09-14,3225924
2019-09-15,3243305
2019-09-16,3243305
2019-09-17,3226694
2019-09-18,3226694
2019-09-19,3152105
2019-09-20,3152105
2019-09-21,3127819
2019-09-22,3127819
2019-09-23,3101777
2019-09-24,3101777
2019-09-25,3155796
2019-09-26,3218729
2019-09-27,3218729
2019-09-28,3285186
2019-09-29,3285186
2019-09-30,3319019
2019-10-01,3371674
2019-10-02,3371674
2019-10-03,3371674
2019-10-04,3308619
2019-10-05,3308619
2019-10-06,3259632
2019-10-07,3259632
2019-10-08,3340486
2019-10-09,3340486
2019-10-10,3353429
2019-10-11,3353429
2019-10-12,3338033
2019-10-13,3297674
2019-10-14,3297674
2019-10-15,3274669
2019-10-16,3312478
2019-10-17,3312478
2019-10-18,3345400
2019-10-19,3345400
2019-10-20,3338218
2019-10-21,3338218
2019-10-22,3332796
2019-10-23,3332796
2019-10-24,3308565
2019-10-25,3308565
2019-10-26,3302825
2019-10-27,3302825
2019-10-28,3244424
2019-10-29,3244424
2019-10-30,3197523
2019-10-31,3197523
2019-11-01,3184978
2019-11-02,3157628
2019-11-03,3157628
2019-11-04,3178069
2019-11-05,3178069
2019-11-06,3078805
2019-11-07,3078805
2019-11-08,3056901
2019-11-09,3019835
2019-11-10,3009594
2019-11-11,3021315
2019-11-12,3021315
2019-11-13,3121177
2019-11-14,3121177
2019-11-15,3145750
2019-11-16,3199478
2019-11-17,3199478
2019-11-18,3192216
2019-11-19,3192216
2019-11-20,3208124
2019-11-21,3208124
2019-11-22,3243749
2019-11-23,3243749
2019-11-24,3186296
2019-11-25,3186296
2019-11-26,3183277
2019-11-27,3183277
2019-11-28,3231053
2019-11-29,3231053
2019-11-30,3201049
2019-12-01,3201049
2019-12-02,3153952
2019-12-03,3190355
2019-12-04,3190355
2019-12-05,3190355
2019-12-06,3229252
2019-12-07,3229252
2019-12-08,3167999
2019-12-09,3167999
2019-12-10,3222222
2019-12-11,3222222
2019-12-12,3192713
2019-12-13,3192713
2019-12-14,3143478
2019-12-15,3144462
2019-12-16,3144462
2019-12-17,3136201
2019-12-18,3136201
2019-12-19,3156361
2019-12-20,3156361
2019-12-21,3202698
2019-12-22,3202698
2019-12-23,3142067
2019-12-24,3142067
2019-12-25,3111956
2019-12-26,3111956
2019-12-27,3129660
2019-12-28,3086093
2019-12-29,3086093
2019-12-30,3043878
2019-12-31,3043878
2020-01-01,2986532
2020-01-02,2986532
2020-01-03,2939547
2020-01-04,2939547
2020-01-05,2937501
2020-01-06,2937501
2020-01-07,2813810
2020-01-08,2813810
2020-01-09,2852552
2020-01-10,2908907
2020-01-11,2978751
2020-01-12,2978751
2020-01-13,2976444
2020-01-14,2976444
2020-01-15,2989237
2020-01-16,3043882
2020-01-17,2966002
2020-01-18,2966002
2020-01-19,2903248
2020-01-20,2903248
2020-01-21,2947416
2020-01-22,3003746
2020-01-23,3076698
2020-01-24,3096603
2020-01-25,3096603
2020-01-26,3063109
2020-01-27,3157972
2020-01-28,3157972
2020-01-29,3077718
2020-01-30,2992388
2020-01-31,2989450
2020-02-01,3020057
2020-02-02,3039617
2020-02-03,3062267
2020-02-04,3175407
2020-02-05,3171579
2020-02-06,3189655
2020-02-07,3189655
2020-02-08,3057124
2020-02-09,2915440
2020-02-10,2789119
2020-02-11,2789119
2020-02-12,2746927
2020-02-13,2746927
2020-02-14,2688474
2020-02-15,2688474
2020-02-16,2678356
2020-02-17,2716673
2020-02-18,2778722
2020-02-19,2778722
2020-02-20,2822859
2020-02-21,2822859
2020-02-22,2768018
2020-02-23,2718417
2020-02-24,2700996
2020-02-25,2700996
2020-02-26,2702354
2020-02-27,2702354
2020-02-28,2707358
2020-02-29,2707358
2020-03-01,2679078
2020-03-02,2763255
2020-03-03,2815309
2020-03-04,2815309
2020-03-05,2766039
2020-03-06,2693562
2020-03-07,2693562
2020-03-08,2626432
2020-03-09,2544215
2020-03-10,2557684
2020-03-11,2613763
2020-03-12,2557504
2020-03-13,2557504
2020-03-14,2439513
2020-03-15,2376348
2020-03-16,2344677
2020-03-17,2343147
2020-03-18,2403877
2020-03-19,2465114
2020-03-20,2438973
2020-03-21,2438973
2020-03-22,2441772
2020-03-23,2479854
2020-03-24,2505781
2020-03-25,2446064
2020-03-26,2412469
2020-03-27,2405645
2020-03-28,2414322
2020-03-29,2446463
2020-03-30,2525531
2020-03-31,2538187
2020-04-01,2651245
2020-04-02,2762967
2020-04-03,2762967
2020-04-04,2819565
2020-04-05,2827793
2020-04-06,2849609
2020-04-07,2941275
2020-04-08,2880040
2020-04-09,2854886
2020-04-10,2813786
2020-04-11,2862786
2020-04-12,2910900
2020-04-13,3025947
2020-04-14,3049509
2020-04-15,3086200
2020-04-16,3086200
2020-04-17,3067976
2020-04-18,2986655
2020-04-19,2989688
2020-04-20,3029417
2020-04-21,3053184
2020-04-22,3099928
2020-04-23,3126892
2020-04-24,3131654
2020-04-25,3110213
2020-04-26,3090670
2020-04-27,3103248
2020-04-28,3047138
2020-04-29,3014541
2020-04-30,2981526
2020-05-01,2981526
2020-05-02,2964468
2020-05-03,3026615
2020-05-04,3020828
2020-05-05,2990621
2020-05-06,2995637
2020-05-07,3030164
2020-05-08,3030164
2020-05-09,3075236
2020-05-10,3128546
2020-05-11,3169511
2020-05-12,3189638
2020-05-13,3259148
