date_obj,Zamorak%20mjolnir price
2019-04-09,5036
2019-04-10,5025
2019-04-11,5025
2019-04-12,5025
2019-04-13,4804
2019-04-14,4804
2019-04-15,4804
2019-04-16,4582
2019-04-17,4582
2019-04-18,4582
2019-04-19,4376
2019-04-20,4376
2019-04-21,4189
2019-04-22,4189
2019-04-23,4012
2019-04-24,4012
2019-04-25,4012
2019-04-26,3824
2019-04-27,3824
2019-04-28,3824
2019-04-29,3655
2019-04-30,3655
2019-05-01,3655
2019-05-02,3492
2019-05-03,3492
2019-05-04,3327
2019-05-05,3327
2019-05-06,3195
2019-05-07,3195
2019-05-08,3064
2019-05-09,3064
2019-05-10,3064
2019-05-11,2932
2019-05-12,2932
2019-05-13,2798
2019-05-14,2798
2019-05-15,2798
2019-05-16,2685
2019-05-17,2685
2019-05-18,2571
2019-05-19,2571
2019-05-20,2571
2019-05-21,2571
2019-05-22,2464
2019-05-23,2464
2019-05-24,2464
2019-05-25,2353
2019-05-26,2353
2019-05-27,2353
2019-05-28,2246
2019-05-29,2246
2019-05-30,2246
2019-05-31,2157
2019-06-01,2157
2019-06-02,2157
2019-06-03,2060
2019-06-04,2060
2019-06-05,1971
2019-06-06,1971
2019-06-07,1971
2019-06-08,1883
2019-06-09,1883
2019-06-10,1883
2019-06-11,1883
2019-06-12,1800
2019-06-13,1800
2019-06-14,1800
2019-06-15,1800
2019-06-16,1720
2019-06-17,1720
2019-06-18,1720
2019-06-19,1720
2019-06-20,1641
2019-06-21,1641
2019-06-22,1641
2019-06-23,1574
2019-06-24,1574
2019-06-25,1574
2019-06-26,1574
2019-06-27,1497
2019-06-28,1497
2019-06-29,1497
2019-06-30,1433
2019-07-01,1433
2019-07-02,1433
2019-07-03,1369
2019-07-04,1369
2019-07-05,1369
2019-07-06,1306
2019-07-07,1306
2019-07-08,1306
2019-07-09,1249
2019-07-10,1249
2019-07-11,1249
2019-07-12,1249
2019-07-13,1249
2019-07-14,1209
2019-07-15,1209
2019-07-16,1209
2019-07-17,1217
2019-07-18,1217
2019-07-19,1217
2019-07-20,1217
2019-07-21,1252
2019-07-22,1252
2019-07-23,1252
2019-07-24,1252
2019-07-25,1252
2019-07-26,1253
2019-07-27,1253
2019-07-28,1253
2019-07-29,1253
2019-07-30,1283
2019-07-31,1283
2019-08-01,1283
2019-08-02,1283
2019-08-03,1301
2019-08-04,1301
2019-08-05,1301
2019-08-06,1301
2019-08-07,1362
2019-08-08,1362
2019-08-09,1362
2019-08-10,1362
2019-08-11,1362
2019-08-12,1428
2019-08-13,1428
2019-08-14,1428
2019-08-15,1428
2019-08-16,1500
2019-08-17,1500
2019-08-18,1500
2019-08-19,1500
2019-08-20,1500
2019-08-21,1575
2019-08-22,1575
2019-08-23,1575
2019-08-24,1575
2019-08-24,1575
2019-08-25,1654
2019-08-25,1654
2019-08-26,1654
2019-08-26,1654
2019-08-27,1654
2019-08-27,1654
2019-08-28,1654
2019-08-29,1654
2019-08-30,1737
2019-08-31,1737
2019-09-01,1737
2019-09-02,1737
2019-09-03,1737
2019-09-04,1787
2019-09-05,1787
2019-09-06,1787
2019-09-07,1787
2019-09-08,1787
2019-09-09,1836
2019-09-10,1836
2019-09-11,1836
2019-09-12,1836
2019-09-13,1836
2019-09-14,1845
2019-09-15,1845
2019-09-16,1845
2019-09-17,1845
2019-09-18,1874
2019-09-19,1874
2019-09-20,1874
2019-09-21,1874
2019-09-22,1874
2019-09-23,1877
2019-09-24,1877
2019-09-25,1877
2019-09-26,1877
2019-09-27,1877
2019-09-28,1847
2019-09-29,1847
2019-09-30,1847
2019-10-01,1847
2019-10-02,1847
2019-10-03,1847
2019-10-04,1847
2019-10-05,1847
2019-10-06,1847
2019-10-07,1779
2019-10-08,1779
2019-10-09,1779
2019-10-10,1779
2019-10-11,1715
2019-10-12,1715
2019-10-13,1715
2019-10-14,1715
2019-10-15,1715
2019-10-16,1693
2019-10-17,1693
2019-10-18,1693
2019-10-19,1693
2019-10-20,1617
2019-10-21,1617
2019-10-22,1617
2019-10-23,1617
2019-10-24,1617
2019-10-25,1565
2019-10-26,1565
2019-10-27,1565
2019-10-28,1565
2019-10-29,1565
2019-10-30,1640
2019-10-31,1640
2019-11-01,1640
2019-11-02,1640
2019-11-03,1719
2019-11-04,1719
2019-11-05,1719
2019-11-06,1719
2019-11-07,1719
2019-11-08,1786
2019-11-09,1786
2019-11-10,1786
2019-11-11,1786
2019-11-12,1786
2019-11-13,1852
2019-11-14,1852
2019-11-15,1852
2019-11-16,1852
2019-11-17,1852
2019-11-18,1907
2019-11-19,1907
2019-11-20,1907
2019-11-21,1907
2019-11-22,1907
2019-11-23,1907
2019-11-24,1907
2019-11-25,2002
2019-11-26,2002
2019-11-27,2002
2019-11-28,2002
2019-11-29,2002
2019-11-30,2102
2019-12-01,2102
2019-12-02,2102
2019-12-03,2102
2019-12-04,2102
2019-12-05,2102
2019-12-06,2208
2019-12-07,2208
2019-12-08,2208
2019-12-09,2208
2019-12-10,2291
2019-12-11,2291
2019-12-12,2291
2019-12-13,2291
2019-12-14,2291
2019-12-15,2406
2019-12-16,2406
2019-12-17,2406
2019-12-18,2406
2019-12-19,2406
2019-12-20,2406
2019-12-21,2527
2019-12-22,2527
2019-12-23,2527
2019-12-24,2527
2019-12-25,2527
2019-12-26,2654
2019-12-27,2654
2019-12-28,2654
2019-12-29,2654
2019-12-30,2787
2019-12-31,2787
2020-01-01,2787
2020-01-02,2787
2020-01-03,2926
2020-01-04,2926
2020-01-05,2926
2020-01-06,2926
2020-01-07,3073
2020-01-08,3073
2020-01-09,3073
2020-01-10,3073
2020-01-11,3073
2020-01-12,3227
2020-01-13,3227
2020-01-14,3227
2020-01-15,3227
2020-01-16,3386
2020-01-17,3386
2020-01-18,3386
2020-01-19,3386
2020-01-20,3556
2020-01-21,3556
2020-01-22,3556
2020-01-23,3556
2020-01-24,3707
2020-01-25,3707
2020-01-26,3707
2020-01-27,3875
2020-01-28,3875
2020-01-29,3875
2020-01-30,3875
2020-01-31,4066
2020-02-01,4066
2020-02-02,4066
2020-02-03,4066
2020-02-04,4225
2020-02-05,4225
2020-02-06,4225
2020-02-07,4225
2020-02-08,4277
2020-02-09,4277
2020-02-10,4277
2020-02-11,4099
2020-02-12,4099
2020-02-13,4099
2020-02-14,4096
2020-02-15,4096
2020-02-16,4096
2020-02-17,4096
2020-02-18,4294
2020-02-19,4294
2020-02-20,4294
2020-02-21,4294
2020-02-22,4429
2020-02-23,4429
2020-02-24,4429
2020-02-25,4429
2020-02-26,4401
2020-02-27,4401
2020-02-28,4401
2020-02-29,4401
2020-03-01,4423
2020-03-02,4423
2020-03-03,4423
2020-03-04,4491
2020-03-05,4491
2020-03-06,4491
2020-03-07,4491
2020-03-08,4501
2020-03-09,4501
2020-03-10,4501
2020-03-11,4623
2020-03-12,4623
2020-03-13,4623
2020-03-14,4598
2020-03-15,4598
2020-03-16,4598
2020-03-17,4530
2020-03-18,4530
2020-03-19,4530
2020-03-20,4380
2020-03-21,4380
2020-03-22,4380
2020-03-23,4323
2020-03-24,4323
2020-03-25,4323
2020-03-26,4296
2020-03-27,4296
2020-03-28,4296
2020-03-29,4149
2020-03-30,4149
2020-03-31,4004
2020-04-01,4004
2020-04-02,3830
2020-04-03,3830
2020-04-04,3906
2020-04-05,3906
2020-04-06,3906
2020-04-07,3949
2020-04-08,3949
2020-04-09,3905
2020-04-10,3905
2020-04-11,3780
2020-04-12,3780
2020-04-13,3716
2020-04-14,3716
2020-04-15,3598
2020-04-16,3598
2020-04-17,3598
2020-04-18,3436
2020-04-19,3331
2020-04-20,3331
2020-04-21,3331
2020-04-22,3262
2020-04-23,3262
2020-04-24,3262
2020-04-25,3153
2020-04-26,3153
2020-04-27,2995
2020-04-28,2995
2020-04-29,2863
2020-04-30,2863
2020-05-01,2732
2020-05-02,2732
2020-05-03,2601
2020-05-04,2601
2020-05-05,2601
2020-05-06,2496
2020-05-07,2496
2020-05-08,2496
2020-05-09,2429
2020-05-10,2429
2020-05-11,2351
2020-05-12,2351
2020-05-13,2245
