date_obj,Desert%20camo%20legs price
2019-03-29,5765
2019-03-30,5765
2019-03-31,5765
2019-04-01,5765
2019-04-02,5765
2019-04-03,5765
2019-04-04,5765
2019-04-05,5713
2019-04-06,5713
2019-04-07,5713
2019-04-08,5713
2019-04-09,5713
2019-04-10,5713
2019-04-11,5713
2019-04-12,5713
2019-04-13,5713
2019-04-14,5713
2019-04-15,5713
2019-04-16,5713
2019-04-17,5713
2019-04-18,5713
2019-04-19,5830
2019-04-20,5830
2019-04-21,5830
2019-04-22,5830
2019-04-23,5830
2019-04-24,5830
2019-04-25,5830
2019-04-26,5830
2019-04-27,5830
2019-04-28,5830
2019-04-29,5830
2019-04-30,5830
2019-05-01,5830
2019-05-02,5830
2019-05-03,5809
2019-05-04,5809
2019-05-05,5809
2019-05-06,5809
2019-05-07,5809
2019-05-08,5809
2019-05-09,5809
2019-05-10,5809
2019-05-11,5809
2019-05-12,5809
2019-05-13,5809
2019-05-14,5809
2019-05-15,5809
2019-05-16,5809
2019-05-17,5809
2019-05-18,5554
2019-05-19,5554
2019-05-20,5554
2019-05-21,5554
2019-05-22,5554
2019-05-23,5554
2019-05-24,5554
2019-05-25,5554
2019-05-26,5554
2019-05-27,5554
2019-05-28,5554
2019-05-29,5554
2019-05-30,5554
2019-05-31,5554
2019-06-01,5554
2019-06-02,5554
2019-06-03,5554
2019-06-04,5304
2019-06-05,5304
2019-06-06,5304
2019-06-07,5304
2019-06-08,5304
2019-06-09,5304
2019-06-10,5304
2019-06-11,5304
2019-06-12,5304
2019-06-13,5304
2019-06-14,5304
2019-06-15,5304
2019-06-16,5304
2019-06-17,5304
2019-06-18,5304
2019-06-19,5304
2019-06-20,5057
2019-06-21,5057
2019-06-22,5057
2019-06-23,5057
2019-06-24,5057
2019-06-25,5057
2019-06-26,5057
2019-06-27,5057
2019-06-28,5057
2019-06-29,5057
2019-06-30,5057
2019-07-01,5057
2019-07-02,5057
2019-07-03,5057
2019-07-04,5057
2019-07-05,5057
2019-07-06,5057
2019-07-07,5010
2019-07-08,5010
2019-07-09,5010
2019-07-10,5010
2019-07-11,5010
2019-07-12,5010
2019-07-13,5010
2019-07-14,5010
2019-07-15,5010
2019-07-16,5010
2019-07-17,5010
2019-07-18,5010
2019-07-19,5010
2019-07-20,5010
2019-07-21,5089
2019-07-22,5089
2019-07-23,5089
2019-07-24,5089
2019-07-25,5089
2019-07-26,5089
2019-07-27,5089
2019-07-28,5089
2019-07-29,5089
2019-07-30,5089
2019-07-31,5089
2019-08-01,5089
2019-08-02,5089
2019-08-03,5089
2019-08-04,5089
2019-08-05,5089
2019-08-06,4860
2019-08-07,4860
2019-08-08,4860
2019-08-09,4860
2019-08-10,4860
2019-08-11,4860
2019-08-12,4860
2019-08-13,4860
2019-08-14,4860
2019-08-15,4860
2019-08-16,4860
2019-08-17,4860
2019-08-18,4664
2019-08-19,4664
2019-08-20,4664
2019-08-21,4664
2019-08-22,4664
2019-08-23,4664
2019-08-24,4664
2019-08-24,4664
2019-08-25,4664
2019-08-25,4664
2019-08-26,4664
2019-08-27,4664
2019-08-27,4664
2019-08-28,4664
2019-08-29,4664
2019-08-30,4664
2019-08-31,4664
2019-09-01,4664
2019-09-02,4664
2019-09-03,4664
2019-09-04,4664
2019-09-05,4667
2019-09-06,4667
2019-09-07,4667
2019-09-08,4667
2019-09-09,4667
2019-09-10,4667
2019-09-11,4667
2019-09-12,4667
2019-09-13,4667
2019-09-14,4667
2019-09-15,4667
2019-09-16,4667
2019-09-17,4667
2019-09-18,4667
2019-09-19,4667
2019-09-20,4667
2019-09-21,4667
2019-09-22,4667
2019-09-23,4525
2019-09-24,4525
2019-09-25,4525
2019-09-26,4525
2019-09-27,4525
2019-09-28,4525
2019-09-29,4525
2019-09-30,4525
2019-10-01,4525
2019-10-02,4525
2019-10-03,4525
2019-10-04,4525
2019-10-05,4525
2019-10-06,4525
2019-10-07,4525
2019-10-08,4525
2019-10-09,4525
2019-10-10,4511
2019-10-11,4511
2019-10-12,4511
2019-10-13,4511
2019-10-14,4511
2019-10-15,4511
2019-10-16,4511
2019-10-17,4511
2019-10-18,4511
2019-10-19,4511
2019-10-20,4511
2019-10-21,4511
2019-10-22,4511
2019-10-23,4511
2019-10-24,4436
2019-10-25,4436
2019-10-26,4436
2019-10-27,4436
2019-10-28,4436
2019-10-29,4436
2019-10-30,4436
2019-10-31,4436
2019-11-01,4436
2019-11-02,4436
2019-11-03,4436
2019-11-04,4436
2019-11-05,4436
2019-11-06,4436
2019-11-07,4436
2019-11-08,4436
2019-11-09,4308
2019-11-10,4308
2019-11-11,4308
2019-11-12,4308
2019-11-13,4308
2019-11-14,4308
2019-11-15,4308
2019-11-16,4308
2019-11-17,4308
2019-11-18,4308
2019-11-19,4308
2019-11-20,4308
2019-11-21,4308
2019-11-22,4308
2019-11-23,4308
2019-11-24,4308
2019-11-25,4308
2019-11-26,4203
2019-11-27,4203
2019-11-28,4203
2019-11-29,4203
2019-11-30,4203
2019-12-01,4203
2019-12-02,4203
2019-12-03,4203
2019-12-04,4203
2019-12-05,4203
2019-12-06,4203
2019-12-07,4203
2019-12-08,4203
2019-12-09,4203
2019-12-10,4203
2019-12-11,4203
2019-12-12,4203
2019-12-13,4203
2019-12-14,4249
2019-12-15,4249
2019-12-16,4249
2019-12-17,4249
2019-12-18,4249
2019-12-19,4249
2019-12-20,4249
2019-12-21,4249
2019-12-22,4249
2019-12-23,4249
2019-12-24,4249
2019-12-25,4249
2019-12-26,4249
2019-12-27,4249
2019-12-28,4249
2019-12-29,4249
2019-12-30,4249
2019-12-31,4249
2020-01-01,4249
2020-01-02,4171
2020-01-03,4171
2020-01-04,4171
2020-01-05,4171
2020-01-06,4171
2020-01-07,4171
2020-01-08,4171
2020-01-09,4171
2020-01-10,4171
2020-01-11,4171
2020-01-12,4171
2020-01-13,4171
2020-01-14,4171
2020-01-15,4171
2020-01-16,4171
2020-01-17,4171
2020-01-18,4171
2020-01-19,3983
2020-01-20,3983
2020-01-21,3983
2020-01-22,3983
2020-01-23,3983
2020-01-24,3983
2020-01-25,3983
2020-01-26,3983
2020-01-27,3983
2020-01-28,3983
2020-01-29,3983
2020-01-30,3983
2020-01-31,3983
2020-02-01,3983
2020-02-02,4032
2020-02-03,4032
2020-02-04,4032
2020-02-05,4032
2020-02-06,4032
2020-02-07,4032
2020-02-08,4032
2020-02-09,4032
2020-02-10,4032
2020-02-11,4032
2020-02-12,4032
2020-02-13,4032
2020-02-14,4010
2020-02-15,4010
2020-02-16,4010
2020-02-17,4010
2020-02-18,4010
2020-02-19,4010
2020-02-20,4010
2020-02-21,4010
2020-02-22,4010
2020-02-23,4010
2020-02-24,4010
2020-02-25,4010
2020-02-26,4010
2020-02-27,4016
2020-02-28,4016
2020-02-29,4016
2020-03-01,4016
2020-03-02,4016
2020-03-03,4016
2020-03-04,4016
2020-03-05,4016
2020-03-06,4016
2020-03-07,4016
2020-03-08,4016
2020-03-09,4016
2020-03-10,4016
2020-03-11,4016
2020-03-12,4048
2020-03-13,4048
2020-03-14,4048
2020-03-15,4048
2020-03-16,4048
2020-03-17,4048
2020-03-18,4048
2020-03-19,4048
2020-03-20,4048
2020-03-21,4048
2020-03-22,4048
2020-03-23,4048
2020-03-24,3974
2020-03-25,3974
2020-03-26,3974
2020-03-27,3974
2020-03-28,3974
2020-03-29,3974
2020-03-30,3974
2020-03-31,3974
2020-04-01,3971
2020-04-02,3971
2020-04-03,3971
2020-04-04,3971
2020-04-05,3971
2020-04-06,3971
2020-04-07,3971
2020-04-08,3971
2020-04-09,3971
2020-04-10,3878
2020-04-11,3878
2020-04-12,3878
2020-04-13,3878
2020-04-14,3878
2020-04-15,3878
2020-04-16,3878
2020-04-17,3878
2020-04-18,3915
2020-04-19,3915
2020-04-20,3915
2020-04-21,3915
2020-04-22,3915
2020-04-23,3915
2020-04-24,3915
2020-04-25,3915
2020-04-26,3915
2020-04-27,3863
2020-04-28,3863
2020-04-29,3863
2020-04-30,3863
2020-05-01,3863
2020-05-02,3863
2020-05-03,3863
2020-05-04,3863
2020-05-05,3863
2020-05-06,3704
2020-05-07,3704
2020-05-08,3704
2020-05-09,3704
2020-05-10,3704
2020-05-11,3704
2020-05-12,3704
2020-05-13,3704
