date_obj,Armadyl%20full%20helm price
2019-03-21,24042
2019-03-22,23794
2019-03-23,23590
2019-03-24,23448
2019-03-25,22890
2019-03-26,22620
2019-03-27,22620
2019-03-28,22347
2019-03-29,22076
2019-03-30,21876
2019-03-31,21722
2019-04-01,21847
2019-04-02,21776
2019-04-03,22095
2019-04-04,22190
2019-04-05,22350
2019-04-06,22415
2019-04-07,22364
2019-04-08,22493
2019-04-09,22465
2019-04-10,22458
2019-04-11,21850
2019-04-12,22122
2019-04-13,22232
2019-04-14,22364
2019-04-15,22684
2019-04-16,22263
2019-04-17,22204
2019-04-18,22278
2019-04-19,22315
2019-04-20,22239
2019-04-21,22706
2019-04-22,22931
2019-04-23,23138
2019-04-24,22967
2019-04-25,22610
2019-04-26,22212
2019-04-27,21583
2019-04-28,21099
2019-04-29,20760
2019-04-30,20848
2019-05-01,20892
2019-05-02,21068
2019-05-03,21069
2019-05-04,21079
2019-05-05,21200
2019-05-06,21227
2019-05-07,21225
2019-05-08,21092
2019-05-09,21809
2019-05-10,21507
2019-05-11,21232
2019-05-12,21216
2019-05-13,20942
2019-05-14,21177
2019-05-15,20645
2019-05-16,20843
2019-05-17,20843
2019-05-18,21173
2019-05-19,21320
2019-05-20,21710
2019-05-21,22087
2019-05-22,22380
2019-05-23,22846
2019-05-24,23626
2019-05-25,23547
2019-05-26,23757
2019-05-27,23453
2019-05-28,23725
2019-05-29,23478
2019-05-30,23005
2019-05-31,23012
2019-06-01,22800
2019-06-02,23020
2019-06-03,23519
2019-06-04,23651
2019-06-05,23751
2019-06-06,23665
2019-06-07,23947
2019-06-08,23732
2019-06-09,23999
2019-06-10,23999
2019-06-11,24021
2019-06-12,23953
2019-06-13,23688
2019-06-14,23301
2019-06-15,23231
2019-06-16,23564
2019-06-17,23627
2019-06-18,23595
2019-06-19,23905
2019-06-20,24251
2019-06-21,24684
2019-06-22,24843
2019-06-23,24961
2019-06-24,25113
2019-06-25,25271
2019-06-26,25018
2019-06-27,25230
2019-06-28,25230
2019-06-29,25296
2019-06-30,25082
2019-07-01,25095
2019-07-02,24482
2019-07-03,23563
2019-07-04,23073
2019-07-05,23021
2019-07-06,22821
2019-07-07,23129
2019-07-08,23319
2019-07-09,23625
2019-07-10,23506
2019-07-11,23503
2019-07-12,23068
2019-07-13,22222
2019-07-14,21925
2019-07-15,21593
2019-07-16,21444
2019-07-17,21534
2019-07-18,21632
2019-07-19,21812
2019-07-20,21899
2019-07-21,21796
2019-07-22,22542
2019-07-23,23071
2019-07-24,22840
2019-07-25,23025
2019-07-26,22976
2019-07-27,22518
2019-07-28,23263
2019-07-29,23713
2019-07-30,23880
2019-07-31,23717
2019-08-01,23451
2019-08-02,22748
2019-08-03,22604
2019-08-04,22165
2019-08-05,21572
2019-08-06,21220
2019-08-07,20667
2019-08-08,20548
2019-08-09,20302
2019-08-10,20517
2019-08-11,20692
2019-08-12,21142
2019-08-13,21238
2019-08-14,21236
2019-08-15,21869
2019-08-16,22721
2019-08-17,22721
2019-08-18,23375
2019-08-19,23461
2019-08-20,23369
2019-08-21,23054
2019-08-22,22966
2019-08-23,22660
2019-08-24,22807
2019-08-24,22807
2019-08-25,23238
2019-08-25,23238
2019-08-26,24019
2019-08-27,24349
2019-08-27,24349
2019-08-28,24087
2019-08-29,24995
2019-08-30,25956
2019-08-31,25956
2019-09-01,26167
2019-09-02,26167
2019-09-03,25947
2019-09-04,25204
2019-09-05,25510
2019-09-06,25123
2019-09-07,24862
2019-09-08,24617
2019-09-09,25012
2019-09-10,25012
2019-09-11,25960
2019-09-12,26777
2019-09-13,26809
2019-09-14,25912
2019-09-15,25367
2019-09-16,24790
2019-09-17,24813
2019-09-18,24347
2019-09-19,25116
2019-09-20,25116
2019-09-21,25295
2019-09-22,26106
2019-09-23,26730
2019-09-24,26730
2019-09-25,27293
2019-09-26,26816
2019-09-27,26161
2019-09-28,25264
2019-09-29,24562
2019-09-30,25472
2019-10-01,25507
2019-10-02,25507
2019-10-03,25626
2019-10-04,26238
2019-10-05,26474
2019-10-06,26555
2019-10-07,26787
2019-10-08,26100
2019-10-09,26100
2019-10-10,25996
2019-10-11,25996
2019-10-12,25826
2019-10-13,26118
2019-10-14,26377
2019-10-15,26339
2019-10-16,25489
2019-10-17,25489
2019-10-18,25343
2019-10-19,25363
2019-10-20,25662
2019-10-21,25376
2019-10-22,25040
2019-10-23,24331
2019-10-24,24147
2019-10-25,24568
2019-10-26,24475
2019-10-27,24791
2019-10-28,24456
2019-10-29,24456
2019-10-30,24312
2019-10-31,24387
2019-11-01,24174
2019-11-02,23728
2019-11-03,23693
2019-11-04,23860
2019-11-05,23860
2019-11-06,23596
2019-11-07,23779
2019-11-08,24068
2019-11-09,23778
2019-11-10,23726
2019-11-11,23964
2019-11-12,24039
2019-11-13,24522
2019-11-14,23503
2019-11-15,23436
2019-11-16,23747
2019-11-17,23747
2019-11-18,23805
2019-11-19,23541
2019-11-20,23526
2019-11-21,23526
2019-11-22,22956
2019-11-23,22666
2019-11-24,22123
2019-11-25,22150
2019-11-26,22731
2019-11-27,22731
2019-11-28,22520
2019-11-29,22339
2019-11-30,22197
2019-12-01,22184
2019-12-02,22369
2019-12-03,22521
2019-12-04,22590
2019-12-05,22590
2019-12-06,22909
2019-12-07,22573
2019-12-08,22263
2019-12-09,22225
2019-12-10,22015
2019-12-11,22257
2019-12-12,22257
2019-12-13,22214
2019-12-14,22346
2019-12-15,22659
2019-12-16,22786
2019-12-17,22823
2019-12-18,22632
2019-12-19,22136
2019-12-20,22675
2019-12-21,22470
2019-12-22,22513
2019-12-23,22513
2019-12-24,22222
2019-12-25,22038
2019-12-26,22425
2019-12-27,22521
2019-12-28,22470
2019-12-29,22470
2019-12-30,22548
2019-12-31,22374
2020-01-01,22550
2020-01-02,22253
2020-01-03,22459
2020-01-04,22455
2020-01-05,22637
2020-01-06,22602
2020-01-07,22510
2020-01-08,22136
2020-01-09,22303
2020-01-10,22613
2020-01-11,22519
2020-01-12,22665
2020-01-13,22665
2020-01-14,22608
2020-01-15,22354
2020-01-16,22490
2020-01-17,22401
2020-01-18,22828
2020-01-19,22903
2020-01-20,22464
2020-01-21,21669
2020-01-22,21870
2020-01-23,22210
2020-01-24,22492
2020-01-25,22346
2020-01-26,22205
2020-01-27,21967
2020-01-28,21746
2020-01-29,21260
2020-01-30,20943
2020-01-31,21193
2020-02-01,21320
2020-02-02,21140
2020-02-03,21692
2020-02-04,21629
2020-02-05,21391
2020-02-06,21300
2020-02-07,21747
2020-02-08,21744
2020-02-09,21451
2020-02-10,21119
2020-02-11,20604
2020-02-12,20753
2020-02-13,20649
2020-02-14,20745
2020-02-15,20593
2020-02-16,20040
2020-02-17,20331
2020-02-18,20578
2020-02-19,20713
2020-02-20,20935
2020-02-21,20935
2020-02-22,21039
2020-02-23,21065
2020-02-24,21018
2020-02-25,21165
2020-02-26,21501
2020-02-27,21722
2020-02-28,22159
2020-02-29,22159
2020-03-01,22386
2020-03-02,22735
2020-03-03,22401
2020-03-04,22180
2020-03-05,22496
2020-03-06,22655
2020-03-07,22896
2020-03-08,23073
2020-03-09,23492
2020-03-10,23851
2020-03-11,23580
2020-03-12,22864
2020-03-13,22127
2020-03-14,22083
2020-03-15,22197
2020-03-16,22557
2020-03-17,23248
2020-03-18,23420
2020-03-19,23589
2020-03-20,23449
2020-03-21,23009
2020-03-22,22818
2020-03-23,23016
2020-03-24,23126
2020-03-25,23274
2020-03-26,23345
2020-03-27,23211
2020-03-28,23757
2020-03-29,23998
2020-03-30,24035
2020-03-31,23586
2020-04-01,23395
2020-04-02,22781
2020-04-03,22781
2020-04-04,22659
2020-04-05,22571
2020-04-06,22416
2020-04-07,22287
2020-04-08,22309
2020-04-09,21840
2020-04-10,21452
2020-04-11,21489
2020-04-12,21643
2020-04-13,21641
2020-04-14,21219
2020-04-15,20711
2020-04-16,20583
2020-04-17,20689
2020-04-18,20817
2020-04-19,20799
2020-04-20,21143
2020-04-21,21237
2020-04-22,21698
2020-04-23,22332
2020-04-24,22916
2020-04-25,23309
2020-04-26,23103
2020-04-27,23018
2020-04-28,23333
2020-04-29,23302
2020-04-30,23108
2020-05-01,22869
2020-05-02,22533
2020-05-03,22682
2020-05-04,22800
2020-05-05,22754
2020-05-06,23000
2020-05-07,23207
2020-05-08,23176
2020-05-09,23365
2020-05-10,23316
2020-05-11,23117
2020-05-12,22749
2020-05-13,23331
