date_obj,Magic%20stone price
2019-04-06,985505
2019-04-07,985505
2019-04-08,981267
2019-04-09,981267
2019-04-10,981267
2019-04-11,981267
2019-04-12,981267
2019-04-13,977444
2019-04-14,977444
2019-04-15,977444
2019-04-16,977444
2019-04-17,977444
2019-04-18,982816
2019-04-19,982816
2019-04-20,982816
2019-04-21,982816
2019-04-22,982816
2019-04-23,983447
2019-04-24,983447
2019-04-25,983447
2019-04-26,983447
2019-04-27,983447
2019-04-28,993021
2019-04-29,993021
2019-04-30,993021
2019-05-01,993021
2019-05-02,993021
2019-05-03,982822
2019-05-04,982822
2019-05-05,982822
2019-05-06,982822
2019-05-07,977238
2019-05-08,977238
2019-05-09,977238
2019-05-10,977238
2019-05-11,977238
2019-05-12,977018
2019-05-13,977018
2019-05-14,977018
2019-05-15,977018
2019-05-16,977018
2019-05-17,976634
2019-05-18,976634
2019-05-19,976634
2019-05-20,976634
2019-05-21,976883
2019-05-22,976883
2019-05-23,976883
2019-05-24,976883
2019-05-25,976883
2019-05-26,979158
2019-05-27,979158
2019-05-28,979158
2019-05-29,979158
2019-05-30,979462
2019-05-31,979462
2019-06-01,979462
2019-06-02,979462
2019-06-03,979462
2019-06-04,980469
2019-06-05,980469
2019-06-06,980469
2019-06-07,980469
2019-06-08,980469
2019-06-09,983723
2019-06-10,983723
2019-06-11,983723
2019-06-12,983723
2019-06-13,983723
2019-06-14,981560
2019-06-15,981560
2019-06-16,981560
2019-06-17,981560
2019-06-18,981560
2019-06-19,979231
2019-06-20,979231
2019-06-21,979231
2019-06-22,979231
2019-06-23,979817
2019-06-24,979817
2019-06-25,979817
2019-06-26,979817
2019-06-27,979817
2019-06-28,979817
2019-06-29,977773
2019-06-30,977773
2019-07-01,977773
2019-07-02,977773
2019-07-03,977773
2019-07-04,981557
2019-07-05,981557
2019-07-06,981557
2019-07-07,981557
2019-07-08,981557
2019-07-09,983686
2019-07-10,983686
2019-07-11,983686
2019-07-12,983686
2019-07-13,983686
2019-07-14,979507
2019-07-15,979507
2019-07-16,979507
2019-07-17,979507
2019-07-18,979507
2019-07-19,981207
2019-07-20,981207
2019-07-21,981207
2019-07-22,981207
2019-07-23,978926
2019-07-24,978926
2019-07-25,978926
2019-07-26,978926
2019-07-27,978926
2019-07-28,978926
2019-07-29,981382
2019-07-30,981382
2019-07-31,981382
2019-08-01,981382
2019-08-02,981382
2019-08-03,985713
2019-08-04,985713
2019-08-05,985713
2019-08-06,985713
2019-08-07,985713
2019-08-08,978264
2019-08-09,978264
2019-08-10,978264
2019-08-11,978264
2019-08-12,978108
2019-08-13,978108
2019-08-14,978108
2019-08-15,982050
2019-08-16,982050
2019-08-17,982050
2019-08-18,977483
2019-08-19,977483
2019-08-20,977483
2019-08-21,977483
2019-08-22,976168
2019-08-23,976168
2019-08-24,976168
2019-08-24,976168
2019-08-25,976168
2019-08-25,976168
2019-08-26,980489
2019-08-26,980489
2019-08-27,980489
2019-08-27,980489
2019-08-28,980489
2019-08-29,980489
2019-08-30,980918
2019-08-31,980918
2019-09-01,980918
2019-09-02,980918
2019-09-03,978683
2019-09-04,978683
2019-09-05,978683
2019-09-06,978683
2019-09-07,979495
2019-09-08,979495
2019-09-09,979495
2019-09-10,979495
2019-09-11,978610
2019-09-12,978610
2019-09-13,978610
2019-09-14,978610
2019-09-15,979711
2019-09-16,979711
2019-09-17,979711
2019-09-18,979711
2019-09-19,980229
2019-09-20,980229
2019-09-21,980229
2019-09-22,980229
2019-09-23,981137
2019-09-24,981137
2019-09-25,981137
2019-09-26,981137
2019-09-27,981137
2019-09-28,980257
2019-09-29,980257
2019-09-30,980257
2019-10-01,980257
2019-10-02,980257
2019-10-03,979209
2019-10-04,979209
2019-10-05,979209
2019-10-06,979209
2019-10-07,985320
2019-10-08,985320
2019-10-09,985320
2019-10-10,985320
2019-10-11,985320
2019-10-12,986725
2019-10-13,986725
2019-10-14,986725
2019-10-15,986725
2019-10-16,985012
2019-10-17,985012
2019-10-18,985012
2019-10-19,985012
2019-10-20,985012
2019-10-21,982542
2019-10-22,982542
2019-10-23,982542
2019-10-24,982542
2019-10-25,982542
2019-10-26,982638
2019-10-27,982638
2019-10-28,982638
2019-10-29,982638
2019-10-30,982638
2019-10-31,982320
2019-11-01,982320
2019-11-02,982320
2019-11-03,982320
2019-11-04,984377
2019-11-05,984377
2019-11-06,984377
2019-11-07,984377
2019-11-08,984377
2019-11-09,984222
2019-11-10,984222
2019-11-11,984222
2019-11-12,984222
2019-11-13,984222
2019-11-14,980532
2019-11-15,980532
2019-11-16,980532
2019-11-17,980532
2019-11-18,980532
2019-11-19,983493
2019-11-20,983493
2019-11-21,983493
2019-11-22,983493
2019-11-23,983493
2019-11-24,981860
2019-11-25,981860
2019-11-26,981860
2019-11-27,981860
2019-11-28,981860
2019-11-29,983939
2019-11-30,983939
2019-12-01,983939
2019-12-02,983939
2019-12-03,983939
2019-12-04,981633
2019-12-05,981633
2019-12-06,981633
2019-12-07,981633
2019-12-08,981633
2019-12-09,981633
2019-12-10,979941
2019-12-11,979941
2019-12-12,979941
2019-12-13,979941
2019-12-14,979941
2019-12-15,991142
2019-12-16,991142
2019-12-17,991142
2019-12-18,991142
2019-12-19,991142
2019-12-20,991142
2019-12-21,987994
2019-12-22,987994
2019-12-23,987994
2019-12-24,987994
2019-12-25,987994
2019-12-26,985256
2019-12-27,985256
2019-12-28,985256
2019-12-29,985256
2019-12-30,985256
2019-12-31,988136
2020-01-01,988136
2020-01-02,988136
2020-01-03,988136
2020-01-04,988136
2020-01-05,988788
2020-01-06,988788
2020-01-07,988788
2020-01-08,988788
2020-01-09,988788
2020-01-10,982318
2020-01-11,982318
2020-01-12,982318
2020-01-13,982318
2020-01-14,982433
2020-01-15,982433
2020-01-16,982433
2020-01-17,980796
2020-01-18,980796
2020-01-19,980796
2020-01-20,980796
2020-01-21,984716
2020-01-22,984716
2020-01-23,984716
2020-01-24,984716
2020-01-25,982998
2020-01-26,982998
2020-01-27,982998
2020-01-28,982998
2020-01-29,982776
2020-01-30,982776
2020-01-31,982776
2020-02-01,982776
2020-02-02,983400
2020-02-03,983400
2020-02-04,983400
2020-02-05,983400
2020-02-06,984913
2020-02-07,984913
2020-02-08,984913
2020-02-09,984913
2020-02-10,983914
2020-02-11,983914
2020-02-12,983914
2020-02-13,983914
2020-02-14,982216
2020-02-15,982216
2020-02-16,982216
2020-02-17,982216
2020-02-18,980257
2020-02-19,980257
2020-02-20,980257
2020-02-21,980257
2020-02-22,980589
2020-02-23,980589
2020-02-24,980589
2020-02-25,984788
2020-02-26,984788
2020-02-27,984788
2020-02-28,984788
2020-02-29,990907
2020-03-01,990907
2020-03-02,990907
2020-03-03,985369
2020-03-04,985369
2020-03-05,985369
2020-03-06,985369
2020-03-07,983896
2020-03-08,983896
2020-03-09,983896
2020-03-10,985529
2020-03-11,985529
2020-03-12,985529
2020-03-13,985529
2020-03-14,984776
2020-03-15,984776
2020-03-16,984776
2020-03-17,984776
2020-03-18,981964
2020-03-19,981964
2020-03-20,981964
2020-03-21,978987
2020-03-22,978987
2020-03-23,978987
2020-03-24,981036
2020-03-25,981036
2020-03-26,981036
2020-03-27,983784
2020-03-28,983784
2020-03-29,983784
2020-03-30,981301
2020-03-31,981301
2020-04-01,981301
2020-04-02,978356
2020-04-03,978356
2020-04-04,978356
2020-04-05,992388
2020-04-06,992388
2020-04-07,979405
2020-04-08,979405
2020-04-09,978028
2020-04-10,978028
2020-04-11,977890
2020-04-12,977890
2020-04-13,977890
2020-04-14,979750
2020-04-15,979750
2020-04-16,979750
2020-04-17,984137
2020-04-18,984137
2020-04-19,985740
2020-04-20,985740
2020-04-21,985740
2020-04-22,983827
2020-04-23,983827
2020-04-24,983827
2020-04-25,982888
2020-04-26,982888
2020-04-27,990342
2020-04-28,990342
2020-04-29,990342
2020-04-30,985660
2020-05-01,985660
2020-05-02,985660
2020-05-03,986316
2020-05-04,986316
2020-05-05,986316
2020-05-06,984997
2020-05-07,984997
2020-05-08,984997
2020-05-09,982174
2020-05-10,982174
2020-05-11,982174
2020-05-12,980795
2020-05-13,980795
