date_obj,Bob's%20green%20shirt price
2019-03-27,19096
2019-03-28,19976
2019-03-29,20750
2019-03-30,20750
2019-03-31,21443
2019-04-01,21900
2019-04-02,21900
2019-04-03,21269
2019-04-04,21269
2019-04-05,21597
2019-04-06,21597
2019-04-07,21788
2019-04-08,21788
2019-04-09,21507
2019-04-10,21507
2019-04-11,21408
2019-04-12,21638
2019-04-13,21756
2019-04-14,21421
2019-04-15,21421
2019-04-16,20870
2019-04-17,20870
2019-04-18,20331
2019-04-19,20331
2019-04-20,20003
2019-04-21,20003
2019-04-22,19145
2019-04-23,19145
2019-04-24,18206
2019-04-25,18206
2019-04-26,17299
2019-04-27,17299
2019-04-28,16483
2019-04-29,16483
2019-04-30,15658
2019-05-01,15658
2019-05-02,15658
2019-05-03,14875
2019-05-04,14160
2019-05-05,14160
2019-05-06,13452
2019-05-07,13452
2019-05-08,12821
2019-05-09,12821
2019-05-10,12376
2019-05-11,12376
2019-05-12,11935
2019-05-13,11426
2019-05-14,11426
2019-05-15,10932
2019-05-16,10932
2019-05-17,10932
2019-05-18,10396
2019-05-19,10396
2019-05-20,10053
2019-05-21,10053
2019-05-22,9941
2019-05-23,9941
2019-05-24,9547
2019-05-25,9547
2019-05-26,9216
2019-05-27,9216
2019-05-28,8893
2019-05-29,8893
2019-05-30,8498
2019-05-31,8498
2019-06-01,8498
2019-06-02,8159
2019-06-03,8159
2019-06-04,7802
2019-06-05,7802
2019-06-06,7528
2019-06-07,7528
2019-06-08,7445
2019-06-09,7445
2019-06-10,7542
2019-06-11,7542
2019-06-12,7497
2019-06-13,7497
2019-06-14,7542
2019-06-15,7542
2019-06-16,7703
2019-06-17,7703
2019-06-18,7703
2019-06-19,7732
2019-06-20,8029
2019-06-21,8029
2019-06-22,8414
2019-06-23,8828
2019-06-24,8828
2019-06-25,9270
2019-06-26,9270
2019-06-27,9622
2019-06-28,9622
2019-06-29,9991
2019-06-30,10370
2019-07-01,10370
2019-07-02,10775
2019-07-03,10775
2019-07-04,11264
2019-07-05,11264
2019-07-06,11565
2019-07-07,11565
2019-07-08,11776
2019-07-09,11776
2019-07-10,11880
2019-07-11,11880
2019-07-12,11898
2019-07-13,11898
2019-07-14,11898
2019-07-15,11372
2019-07-16,11372
2019-07-17,11245
2019-07-18,11245
2019-07-19,11355
2019-07-20,11355
2019-07-21,11355
2019-07-22,11355
2019-07-23,11407
2019-07-24,11407
2019-07-25,11407
2019-07-26,11948
2019-07-27,11948
2019-07-28,12355
2019-07-29,12355
2019-07-30,12905
2019-07-31,12905
2019-08-01,12905
2019-08-02,13271
2019-08-03,13271
2019-08-04,13271
2019-08-05,13199
2019-08-06,13199
2019-08-07,13199
2019-08-08,13268
2019-08-09,13268
2019-08-10,13535
2019-08-11,13535
2019-08-12,13535
2019-08-13,13709
2019-08-14,13709
2019-08-15,13709
2019-08-16,13672
2019-08-17,13672
2019-08-18,13672
2019-08-19,14150
2019-08-20,14150
2019-08-21,14714
2019-08-22,15397
2019-08-23,15397
2019-08-24,16162
2019-08-24,16162
2019-08-25,16162
2019-08-25,16162
2019-08-26,16882
2019-08-27,16882
2019-08-27,16882
2019-08-28,17319
2019-08-29,17319
2019-08-30,17816
2019-08-31,17816
2019-09-01,18043
2019-09-02,18043
2019-09-03,18144
2019-09-04,18144
2019-09-05,18144
2019-09-06,18166
2019-09-07,18166
2019-09-08,18092
2019-09-09,18092
2019-09-10,18395
2019-09-11,18395
2019-09-12,19110
2019-09-13,19110
2019-09-14,19609
2019-09-15,19609
2019-09-16,20046
2019-09-17,20046
2019-09-18,20541
2019-09-19,20541
2019-09-20,21398
2019-09-21,21398
2019-09-22,22158
2019-09-23,22158
2019-09-24,22827
2019-09-25,22827
2019-09-26,23385
2019-09-27,23385
2019-09-28,23385
2019-09-29,23435
2019-09-30,23435
2019-10-01,22346
2019-10-02,22346
2019-10-03,22346
2019-10-04,21709
2019-10-05,21709
2019-10-06,21177
2019-10-07,21177
2019-10-08,21177
2019-10-09,21177
2019-10-10,20773
2019-10-11,20773
2019-10-12,20166
2019-10-13,20166
2019-10-14,19942
2019-10-15,19942
2019-10-16,19942
2019-10-17,19658
2019-10-18,19658
2019-10-19,19116
2019-10-20,19116
2019-10-21,19116
2019-10-22,18626
2019-10-23,18626
2019-10-24,18331
2019-10-25,18331
2019-10-26,17858
2019-10-27,17858
2019-10-28,17858
2019-10-29,17047
2019-10-30,17047
2019-10-31,17047
2019-11-01,16333
2019-11-02,16333
2019-11-03,15873
2019-11-04,15873
2019-11-05,15873
2019-11-06,15457
2019-11-07,15457
2019-11-08,15457
2019-11-09,14941
2019-11-10,14941
2019-11-11,14759
2019-11-12,14759
2019-11-13,14759
2019-11-14,14590
2019-11-15,14590
2019-11-16,14599
2019-11-17,14599
2019-11-18,14599
2019-11-19,14579
2019-11-20,14579
2019-11-21,14579
2019-11-22,14314
2019-11-23,14314
2019-11-24,14293
2019-11-25,14293
2019-11-26,14094
2019-11-27,14094
2019-11-28,14094
2019-11-29,13924
2019-11-30,13924
2019-12-01,13851
2019-12-02,13851
2019-12-03,13620
2019-12-04,13620
2019-12-05,13903
2019-12-06,13903
2019-12-07,13939
2019-12-08,13939
2019-12-09,14451
2019-12-10,14451
2019-12-11,15125
2019-12-12,15125
2019-12-13,15708
2019-12-14,15708
2019-12-15,16181
2019-12-16,16181
2019-12-17,16765
2019-12-18,16765
2019-12-19,16765
2019-12-20,17047
2019-12-21,17047
2019-12-22,17691
2019-12-23,17691
2019-12-24,18537
2019-12-25,18537
2019-12-26,19432
2019-12-27,20364
2019-12-28,20364
2019-12-29,21383
2019-12-30,21383
2019-12-31,22059
2020-01-01,22059
2020-01-02,22153
2020-01-03,22153
2020-01-04,23088
2020-01-05,24082
2020-01-06,24082
2020-01-07,24799
2020-01-08,24799
2020-01-09,25293
2020-01-10,25293
2020-01-11,25840
2020-01-12,25840
2020-01-13,26570
2020-01-14,26570
2020-01-15,26120
2020-01-16,26120
2020-01-17,25450
2020-01-18,25450
2020-01-19,25463
2020-01-20,25463
2020-01-21,25463
2020-01-22,25918
2020-01-23,25918
2020-01-24,25809
2020-01-25,25809
2020-01-26,25809
2020-01-27,25156
2020-01-28,25156
2020-01-29,25791
2020-01-30,25791
2020-01-31,26367
2020-02-01,26367
2020-02-02,26367
2020-02-03,25788
2020-02-04,25788
2020-02-05,25788
2020-02-06,25102
2020-02-07,25102
2020-02-08,25102
2020-02-09,24235
2020-02-10,24235
2020-02-11,24235
2020-02-12,23086
2020-02-13,23086
2020-02-14,22064
2020-02-15,22064
2020-02-16,21048
2020-02-17,21048
2020-02-18,20057
2020-02-19,20057
2020-02-20,19829
2020-02-21,19829
2020-02-22,19799
2020-02-23,19799
2020-02-24,19711
2020-02-25,19711
2020-02-26,19796
2020-02-27,19796
2020-02-28,19713
2020-02-29,19713
2020-03-01,19550
2020-03-02,19550
2020-03-03,19612
2020-03-04,19612
2020-03-05,19952
2020-03-06,19952
2020-03-07,20365
2020-03-08,21070
2020-03-09,22116
2020-03-10,23147
2020-03-11,23147
2020-03-12,23564
2020-03-13,23564
2020-03-14,24586
2020-03-15,25494
2020-03-16,26577
2020-03-17,26577
2020-03-18,26413
2020-03-19,26413
2020-03-20,27204
2020-03-21,27204
2020-03-22,27417
2020-03-23,27417
2020-03-24,27742
2020-03-25,27742
2020-03-26,27624
2020-03-27,27624
2020-03-28,27570
2020-03-29,27918
2020-03-30,27918
2020-03-31,28096
2020-04-01,28916
2020-04-02,29244
2020-04-03,29244
2020-04-04,29256
2020-04-05,29256
2020-04-06,28725
2020-04-07,28725
2020-04-08,28337
2020-04-09,28337
2020-04-10,28536
2020-04-11,28536
2020-04-12,27737
2020-04-13,27737
2020-04-14,26661
2020-04-15,26661
2020-04-16,25909
2020-04-17,25909
2020-04-18,24866
2020-04-19,24464
2020-04-20,24464
2020-04-21,24161
2020-04-22,24058
2020-04-23,24058
2020-04-24,24059
2020-04-25,24059
2020-04-26,24210
2020-04-27,24772
2020-04-28,24772
2020-04-29,24872
2020-04-30,25466
2020-05-01,25466
2020-05-02,25935
2020-05-03,26038
2020-05-04,26038
2020-05-05,25379
2020-05-06,25811
2020-05-07,26362
2020-05-08,26362
2020-05-09,26562
2020-05-10,26662
2020-05-11,26662
2020-05-12,26265
2020-05-13,26762
