date_obj,Yellow%20dark%20bow%20paint price
2019-04-07,123330
2019-04-08,123330
2019-04-09,123330
2019-04-10,123330
2019-04-11,126069
2019-04-12,126069
2019-04-13,126069
2019-04-14,126069
2019-04-15,126069
2019-04-16,126069
2019-04-17,126069
2019-04-18,126069
2019-04-19,126069
2019-04-20,126069
2019-04-21,126069
2019-04-22,126069
2019-04-23,126069
2019-04-24,126069
2019-04-25,126069
2019-04-26,127368
2019-04-27,127368
2019-04-28,127368
2019-04-29,127368
2019-04-30,127368
2019-05-01,127368
2019-05-02,127368
2019-05-03,127368
2019-05-04,127368
2019-05-05,127368
2019-05-06,127368
2019-05-07,127368
2019-05-08,127368
2019-05-09,127368
2019-05-10,128510
2019-05-11,128510
2019-05-12,128510
2019-05-13,128510
2019-05-14,128510
2019-05-15,128510
2019-05-16,128510
2019-05-17,128510
2019-05-18,128510
2019-05-19,134603
2019-05-20,134603
2019-05-21,134603
2019-05-22,134603
2019-05-23,134603
2019-05-24,134603
2019-05-25,134603
2019-05-26,134603
2019-05-27,134603
2019-05-28,140675
2019-05-29,140675
2019-05-30,140675
2019-05-31,140675
2019-06-01,140675
2019-06-02,140675
2019-06-03,140675
2019-06-04,140675
2019-06-05,140675
2019-06-06,140675
2019-06-07,146595
2019-06-08,146595
2019-06-09,146595
2019-06-10,146595
2019-06-11,146595
2019-06-12,146595
2019-06-13,146595
2019-06-14,146595
2019-06-15,146595
2019-06-16,146595
2019-06-17,146595
2019-06-18,146595
2019-06-19,146595
2019-06-20,146595
2019-06-21,148101
2019-06-22,148101
2019-06-23,148101
2019-06-24,148101
2019-06-25,148101
2019-06-26,148101
2019-06-27,148101
2019-06-28,148101
2019-06-29,148101
2019-06-30,153726
2019-07-01,153726
2019-07-02,153726
2019-07-03,153726
2019-07-04,153726
2019-07-05,153726
2019-07-06,153726
2019-07-07,153726
2019-07-08,153726
2019-07-09,153726
2019-07-10,153726
2019-07-11,153726
2019-07-12,160164
2019-07-13,160164
2019-07-14,160164
2019-07-15,160164
2019-07-16,160164
2019-07-17,160164
2019-07-18,160164
2019-07-19,160164
2019-07-20,160164
2019-07-21,160164
2019-07-22,160164
2019-07-23,160164
2019-07-24,160164
2019-07-25,160164
2019-07-26,160164
2019-07-27,167212
2019-07-28,167212
2019-07-29,167212
2019-07-30,167212
2019-07-31,167212
2019-08-01,167212
2019-08-02,167212
2019-08-03,167212
2019-08-04,167212
2019-08-05,167212
2019-08-06,167212
2019-08-07,167212
2019-08-08,175080
2019-08-09,175080
2019-08-10,175080
2019-08-11,175080
2019-08-12,175080
2019-08-13,175080
2019-08-14,175080
2019-08-15,175080
2019-08-16,175080
2019-08-17,175080
2019-08-18,175080
2019-08-19,175080
2019-08-20,175080
2019-08-21,175080
2019-08-22,175080
2019-08-23,175080
2019-08-24,175080
2019-08-24,175080
2019-08-25,175080
2019-08-25,175080
2019-08-26,179428
2019-08-26,179428
2019-08-27,179428
2019-08-27,179428
2019-08-28,179428
2019-08-29,179428
2019-08-30,179428
2019-08-31,179428
2019-09-01,179428
2019-09-02,179428
2019-09-03,179428
2019-09-04,179428
2019-09-05,179428
2019-09-06,179428
2019-09-07,179428
2019-09-08,179428
2019-09-09,179428
2019-09-10,179428
2019-09-11,179428
2019-09-12,179428
2019-09-13,186481
2019-09-14,186481
2019-09-15,186481
2019-09-16,186481
2019-09-17,186481
2019-09-18,186481
2019-09-19,186481
2019-09-20,186481
2019-09-21,186481
2019-09-22,186481
2019-09-23,186481
2019-09-24,186481
2019-09-25,186481
2019-09-26,193478
2019-09-27,193478
2019-09-28,193478
2019-09-29,193478
2019-09-30,193478
2019-10-01,193478
2019-10-02,193478
2019-10-03,193478
2019-10-04,193478
2019-10-05,193478
2019-10-06,193478
2019-10-07,193478
2019-10-08,193478
2019-10-09,193478
2019-10-10,193478
2019-10-11,193478
2019-10-12,202379
2019-10-13,202379
2019-10-14,202379
2019-10-15,202379
2019-10-16,202379
2019-10-17,202379
2019-10-18,202379
2019-10-19,202379
2019-10-20,202379
2019-10-21,202379
2019-10-22,202379
2019-10-23,202379
2019-10-24,202379
2019-10-25,202379
2019-10-26,202379
2019-10-27,211134
2019-10-28,211134
2019-10-29,211134
2019-10-30,211134
2019-10-31,211134
2019-11-01,211134
2019-11-02,211134
2019-11-03,211134
2019-11-04,211134
2019-11-05,211134
2019-11-06,211134
2019-11-07,211134
2019-11-08,211134
2019-11-09,211134
2019-11-10,219796
2019-11-11,219796
2019-11-12,219796
2019-11-13,219796
2019-11-14,219796
2019-11-15,219796
2019-11-16,219796
2019-11-17,219796
2019-11-18,219796
2019-11-19,219796
2019-11-20,219796
2019-11-21,219796
2019-11-22,219796
2019-11-23,219796
2019-11-24,219796
2019-11-25,230003
2019-11-26,230003
2019-11-27,230003
2019-11-28,230003
2019-11-29,230003
2019-11-30,230003
2019-12-01,230003
2019-12-02,230003
2019-12-03,230003
2019-12-04,230003
2019-12-05,230003
2019-12-06,230003
2019-12-07,230003
2019-12-08,230003
2019-12-09,230003
2019-12-10,230003
2019-12-11,240412
2019-12-12,240412
2019-12-13,240412
2019-12-14,240412
2019-12-15,240412
2019-12-16,240412
2019-12-17,240412
2019-12-18,240412
2019-12-19,240412
2019-12-20,240412
2019-12-21,240412
2019-12-22,240412
2019-12-23,240412
2019-12-24,240412
2019-12-25,250991
2019-12-26,250991
2019-12-27,250991
2019-12-28,250991
2019-12-29,250991
2019-12-30,250991
2019-12-31,250991
2020-01-01,250991
2020-01-02,250991
2020-01-03,250991
2020-01-04,250991
2020-01-05,250991
2020-01-06,250991
2020-01-07,250991
2020-01-08,262417
2020-01-09,262417
2020-01-10,262417
2020-01-11,262417
2020-01-12,262417
2020-01-13,262417
2020-01-14,262417
2020-01-15,262417
2020-01-16,262417
2020-01-17,262417
2020-01-18,262417
2020-01-19,262417
2020-01-20,262417
2020-01-21,262417
2020-01-22,262417
2020-01-23,273589
2020-01-24,273589
2020-01-25,273589
2020-01-26,273589
2020-01-27,273589
2020-01-28,273589
2020-01-29,273589
2020-01-30,273589
2020-01-31,273589
2020-02-01,273589
2020-02-02,273589
2020-02-03,273589
2020-02-04,285213
2020-02-05,285213
2020-02-06,285213
2020-02-07,285213
2020-02-08,285213
2020-02-09,285213
2020-02-10,285213
2020-02-11,285213
2020-02-12,285213
2020-02-13,285213
2020-02-14,285213
2020-02-15,285213
2020-02-16,285213
2020-02-17,299080
2020-02-18,299080
2020-02-19,299080
2020-02-20,299080
2020-02-21,299080
2020-02-22,299080
2020-02-23,299080
2020-02-24,299080
2020-02-25,299080
2020-02-26,299080
2020-02-27,299080
2020-02-28,313475
2020-02-29,313475
2020-03-01,313475
2020-03-02,313475
2020-03-03,313475
2020-03-04,313475
2020-03-05,313475
2020-03-06,313475
2020-03-07,313475
2020-03-08,313475
2020-03-09,313475
2020-03-10,313475
2020-03-11,327485
2020-03-12,327485
2020-03-13,327485
2020-03-14,327485
2020-03-15,327485
2020-03-16,327485
2020-03-17,327485
2020-03-18,327485
2020-03-19,327485
2020-03-20,327485
2020-03-21,327485
2020-03-22,327485
2020-03-23,327485
2020-03-24,342577
2020-03-25,342577
2020-03-26,342577
2020-03-27,342577
2020-03-28,342577
2020-03-29,342577
2020-03-30,342577
2020-03-31,342577
2020-04-01,342577
2020-04-02,342577
2020-04-03,342577
2020-04-04,358722
2020-04-05,358722
2020-04-06,358722
2020-04-07,358722
2020-04-08,358722
2020-04-09,358722
2020-04-10,358722
2020-04-11,358722
2020-04-12,358722
2020-04-13,358722
2020-04-14,358722
2020-04-15,374549
2020-04-16,374549
2020-04-17,374549
2020-04-18,374549
2020-04-19,374549
2020-04-20,374549
2020-04-21,374549
2020-04-22,374549
2020-04-23,374549
2020-04-24,374549
2020-04-25,391437
2020-04-26,391437
2020-04-27,391437
2020-04-28,391437
2020-04-29,391437
2020-04-30,391437
2020-05-01,391437
2020-05-02,391437
2020-05-03,391437
2020-05-04,391437
2020-05-05,391437
2020-05-06,391437
2020-05-07,391437
2020-05-08,391437
2020-05-09,391437
2020-05-10,398022
2020-05-11,398022
2020-05-12,398022
2020-05-13,398022
