date_obj,Rune%20full%20helm%20(t) price
2019-04-02,29042
2019-04-03,28681
2019-04-04,28383
2019-04-05,28158
2019-04-06,27780
2019-04-07,27144
2019-04-08,26753
2019-04-09,26959
2019-04-10,27598
2019-04-11,28013
2019-04-12,28174
2019-04-13,27849
2019-04-14,27634
2019-04-15,27397
2019-04-16,27003
2019-04-17,26817
2019-04-18,26814
2019-04-19,26679
2019-04-20,26284
2019-04-21,25960
2019-04-22,26262
2019-04-23,26602
2019-04-24,26777
2019-04-25,26305
2019-04-26,26201
2019-04-27,26453
2019-04-28,26638
2019-04-29,26452
2019-04-30,26106
2019-05-01,26631
2019-05-02,26751
2019-05-03,26680
2019-05-04,26886
2019-05-05,27223
2019-05-06,27496
2019-05-07,27578
2019-05-08,27814
2019-05-09,27881
2019-05-10,27998
2019-05-11,27916
2019-05-12,28133
2019-05-13,28192
2019-05-14,28385
2019-05-15,28018
2019-05-16,28197
2019-05-17,28236
2019-05-18,28561
2019-05-19,28387
2019-05-20,28597
2019-05-21,28225
2019-05-22,28227
2019-05-23,28506
2019-05-24,28454
2019-05-25,28405
2019-05-26,28758
2019-05-27,28816
2019-05-28,28481
2019-05-29,28764
2019-05-30,28782
2019-05-31,28737
2019-06-01,28642
2019-06-02,28715
2019-06-03,28612
2019-06-04,28779
2019-06-05,29071
2019-06-06,28861
2019-06-07,29084
2019-06-08,29203
2019-06-09,29229
2019-06-10,29229
2019-06-11,28999
2019-06-12,29456
2019-06-13,29727
2019-06-14,30042
2019-06-15,29871
2019-06-16,29688
2019-06-17,29483
2019-06-18,29652
2019-06-19,30061
2019-06-20,30584
2019-06-21,30348
2019-06-22,30293
2019-06-23,29998
2019-06-24,30441
2019-06-25,30303
2019-06-26,30183
2019-06-27,30397
2019-06-28,30463
2019-06-29,30014
2019-06-30,29988
2019-07-01,30026
2019-07-02,30539
2019-07-03,31429
2019-07-04,32204
2019-07-05,32015
2019-07-06,31823
2019-07-07,31980
2019-07-08,32283
2019-07-09,32477
2019-07-10,32096
2019-07-11,31869
2019-07-12,31922
2019-07-13,30793
2019-07-14,29590
2019-07-15,28867
2019-07-16,28909
2019-07-17,28599
2019-07-18,28169
2019-07-19,28291
2019-07-20,28722
2019-07-21,28894
2019-07-22,28819
2019-07-23,29612
2019-07-24,29696
2019-07-25,29443
2019-07-26,29172
2019-07-27,29038
2019-07-28,29304
2019-07-29,28816
2019-07-30,28591
2019-07-31,28959
2019-08-01,28567
2019-08-02,28912
2019-08-03,29184
2019-08-04,29612
2019-08-05,29969
2019-08-06,29839
2019-08-07,29408
2019-08-08,28828
2019-08-09,28625
2019-08-10,28129
2019-08-11,27353
2019-08-12,27332
2019-08-13,27174
2019-08-14,27727
2019-08-15,28409
2019-08-16,28865
2019-08-17,28865
2019-08-18,28987
2019-08-19,28851
2019-08-20,28822
2019-08-21,28391
2019-08-22,28941
2019-08-23,28873
2019-08-24,28499
2019-08-24,28499
2019-08-25,28885
2019-08-25,28885
2019-08-26,29007
2019-08-26,29007
2019-08-27,29393
2019-08-27,29393
2019-08-28,29105
2019-08-29,29232
2019-08-30,28678
2019-08-31,28127
2019-09-01,27701
2019-09-02,28091
2019-09-03,28265
2019-09-04,28842
2019-09-05,29318
2019-09-06,29484
2019-09-07,29610
2019-09-08,30054
2019-09-09,30094
2019-09-10,29985
2019-09-11,30446
2019-09-12,30260
2019-09-13,30083
2019-09-14,30497
2019-09-15,30464
2019-09-16,31094
2019-09-17,31062
2019-09-18,30670
2019-09-19,30600
2019-09-20,30767
2019-09-21,30596
2019-09-22,30750
2019-09-23,30608
2019-09-24,30608
2019-09-25,29793
2019-09-26,29608
2019-09-27,30266
2019-09-28,30235
2019-09-29,29215
2019-09-30,28913
2019-10-01,29119
2019-10-02,29283
2019-10-03,29619
2019-10-04,29269
2019-10-05,28475
2019-10-06,27617
2019-10-07,27069
2019-10-08,27377
2019-10-09,27377
2019-10-10,28187
2019-10-11,28252
2019-10-12,28373
2019-10-13,28756
2019-10-14,28857
2019-10-15,29146
2019-10-16,29264
2019-10-17,29602
2019-10-18,29358
2019-10-19,30036
2019-10-20,29955
2019-10-21,30448
2019-10-22,30627
2019-10-23,30453
2019-10-24,30366
2019-10-25,30290
2019-10-26,30243
2019-10-27,30583
2019-10-28,30673
2019-10-29,30673
2019-10-30,30666
2019-10-31,30953
2019-11-01,30743
2019-11-02,30827
2019-11-03,30789
2019-11-04,31053
2019-11-05,31053
2019-11-06,30785
2019-11-07,30793
2019-11-08,31132
2019-11-09,31446
2019-11-10,31665
2019-11-11,31596
2019-11-12,31698
2019-11-13,31781
2019-11-14,31739
2019-11-15,31884
2019-11-16,32089
2019-11-17,32054
2019-11-18,31820
2019-11-19,31777
2019-11-20,32010
2019-11-21,32010
2019-11-22,32013
2019-11-23,32021
2019-11-24,32377
2019-11-25,32963
2019-11-26,33768
2019-11-27,33768
2019-11-28,34176
2019-11-29,35005
2019-11-30,34785
2019-12-01,34129
2019-12-02,34500
2019-12-03,35075
2019-12-04,35445
2019-12-05,35445
2019-12-06,35637
2019-12-07,35874
2019-12-08,36174
2019-12-09,35696
2019-12-10,35009
2019-12-11,34646
2019-12-12,34204
2019-12-13,34325
2019-12-14,34259
2019-12-15,34524
2019-12-16,34381
2019-12-17,33967
2019-12-18,33967
2019-12-19,34001
2019-12-20,33879
2019-12-21,33592
2019-12-22,33210
2019-12-23,32533
2019-12-24,32294
2019-12-25,31670
2019-12-26,30458
2019-12-27,29662
2019-12-28,29643
2019-12-29,29665
2019-12-30,29027
2019-12-31,29005
2020-01-01,28514
2020-01-02,28999
2020-01-03,29302
2020-01-04,29313
2020-01-05,29485
2020-01-06,29519
2020-01-07,29416
2020-01-08,29416
2020-01-09,29335
2020-01-10,29171
2020-01-11,29009
2020-01-12,29444
2020-01-13,29444
2020-01-14,29886
2020-01-15,29800
2020-01-16,29653
2020-01-17,29744
2020-01-18,29367
2020-01-19,29404
2020-01-20,29769
2020-01-21,29156
2020-01-22,28722
2020-01-23,28864
2020-01-24,28768
2020-01-25,27766
2020-01-26,27238
2020-01-27,27153
2020-01-28,27629
2020-01-29,27333
2020-01-30,26498
2020-01-31,25771
2020-02-01,25539
2020-02-02,26055
2020-02-03,26202
2020-02-04,26325
2020-02-05,27123
2020-02-06,27062
2020-02-07,27017
2020-02-08,26565
2020-02-09,26195
2020-02-10,26586
2020-02-11,26675
2020-02-12,26519
2020-02-13,26483
2020-02-14,26475
2020-02-15,26441
2020-02-16,25431
2020-02-17,25166
2020-02-18,24945
2020-02-19,24637
2020-02-20,23964
2020-02-21,23964
2020-02-22,23849
2020-02-23,24178
2020-02-24,24533
2020-02-25,24352
2020-02-26,24537
2020-02-27,24215
2020-02-28,24170
2020-02-29,24170
2020-03-01,24001
2020-03-02,24053
2020-03-03,24666
2020-03-04,24745
2020-03-05,24619
2020-03-06,24125
2020-03-07,24060
2020-03-08,23852
2020-03-09,24084
2020-03-10,24194
2020-03-11,24030
2020-03-12,24287
2020-03-13,24359
2020-03-14,24281
2020-03-15,23961
2020-03-16,23793
2020-03-17,23556
2020-03-18,23592
2020-03-19,23240
2020-03-20,23333
2020-03-21,23647
2020-03-22,23656
2020-03-23,23717
2020-03-24,23677
2020-03-25,23520
2020-03-26,23578
2020-03-27,23746
2020-03-28,23716
2020-03-29,23874
2020-03-30,24406
2020-03-31,24855
2020-04-01,24935
2020-04-02,25223
2020-04-03,25178
2020-04-04,25099
2020-04-05,25467
2020-04-06,25550
2020-04-07,25795
2020-04-08,26186
2020-04-09,26267
2020-04-10,26372
2020-04-11,26439
2020-04-12,26333
2020-04-13,26475
2020-04-14,26571
2020-04-15,26136
2020-04-16,25506
2020-04-17,25014
2020-04-18,24708
2020-04-19,24995
2020-04-20,25467
2020-04-21,25772
2020-04-22,26012
2020-04-23,26414
2020-04-24,26629
2020-04-25,26775
2020-04-26,26805
2020-04-27,26859
2020-04-28,26701
2020-04-29,26267
2020-04-30,26303
2020-05-01,26464
2020-05-02,26289
2020-05-03,25956
2020-05-04,25692
2020-05-05,25767
2020-05-06,25864
2020-05-07,25312
2020-05-08,25341
2020-05-09,25063
2020-05-10,24907
2020-05-11,24467
2020-05-12,24477
2020-05-13,24335
