date_obj,Rune%20shield%20(h1) price
2019-04-04,70784
2019-04-05,70467
2019-04-06,70015
2019-04-07,67640
2019-04-08,66421
2019-04-09,67862
2019-04-10,68917
2019-04-11,70054
2019-04-12,69987
2019-04-13,72485
2019-04-14,74997
2019-04-15,76952
2019-04-16,77721
2019-04-17,77631
2019-04-18,75772
2019-04-19,76171
2019-04-20,78275
2019-04-21,79656
2019-04-22,78246
2019-04-23,75471
2019-04-24,72458
2019-04-25,70666
2019-04-26,69435
2019-04-27,68589
2019-04-28,67742
2019-04-29,67858
2019-04-30,66885
2019-05-01,65040
2019-05-02,65410
2019-05-03,63900
2019-05-04,63131
2019-05-05,63036
2019-05-06,63537
2019-05-07,64076
2019-05-08,63522
2019-05-09,63690
2019-05-10,63740
2019-05-11,63037
2019-05-12,62959
2019-05-13,62481
2019-05-14,62377
2019-05-15,62274
2019-05-16,59731
2019-05-17,56744
2019-05-18,53946
2019-05-19,51436
2019-05-20,49239
2019-05-21,49053
2019-05-22,48658
2019-05-23,50725
2019-05-24,53222
2019-05-25,55884
2019-05-26,58081
2019-05-27,58268
2019-05-28,56010
2019-05-29,54731
2019-05-30,54436
2019-05-31,53297
2019-06-01,51932
2019-06-02,50379
2019-06-03,48640
2019-06-04,47931
2019-06-05,48391
2019-06-06,49455
2019-06-07,49831
2019-06-08,50049
2019-06-09,51331
2019-06-10,52916
2019-06-11,54063
2019-06-12,55344
2019-06-13,55794
2019-06-14,55949
2019-06-15,55512
2019-06-16,55184
2019-06-17,55538
2019-06-18,57462
2019-06-19,59120
2019-06-20,60267
2019-06-21,60542
2019-06-22,60519
2019-06-23,60569
2019-06-24,59325
2019-06-25,58684
2019-06-26,58306
2019-06-27,56902
2019-06-28,56707
2019-06-29,57135
2019-06-30,56487
2019-07-01,56199
2019-07-02,56098
2019-07-03,56315
2019-07-04,56150
2019-07-05,54571
2019-07-06,51843
2019-07-07,50068
2019-07-08,49878
2019-07-09,51630
2019-07-10,52205
2019-07-11,52641
2019-07-12,51477
2019-07-13,50780
2019-07-14,49181
2019-07-15,47761
2019-07-16,46743
2019-07-17,47222
2019-07-18,48186
2019-07-19,50037
2019-07-20,50551
2019-07-21,49720
2019-07-22,48490
2019-07-23,47711
2019-07-24,47163
2019-07-25,46235
2019-07-26,46154
2019-07-27,45624
2019-07-28,44615
2019-07-29,45293
2019-07-30,46567
2019-07-31,46519
2019-08-01,45389
2019-08-02,45044
2019-08-03,45496
2019-08-04,45388
2019-08-05,46501
2019-08-06,44666
2019-08-07,42739
2019-08-08,41772
2019-08-09,41506
2019-08-10,40708
2019-08-11,40066
2019-08-12,40551
2019-08-13,40590
2019-08-14,39896
2019-08-15,39361
2019-08-16,38811
2019-08-17,39555
2019-08-18,38812
2019-08-19,39253
2019-08-20,39835
2019-08-21,39928
2019-08-22,39974
2019-08-23,40828
2019-08-24,40075
2019-08-24,40075
2019-08-25,39916
2019-08-25,39916
2019-08-26,39670
2019-08-26,39670
2019-08-27,40190
2019-08-27,40190
2019-08-28,40457
2019-08-29,40308
2019-08-30,40269
2019-08-31,39852
2019-09-01,39684
2019-09-02,40539
2019-09-03,40758
2019-09-04,40727
2019-09-05,40941
2019-09-06,40595
2019-09-07,40647
2019-09-08,40716
2019-09-09,41713
2019-09-10,42044
2019-09-11,41895
2019-09-12,41547
2019-09-13,41983
2019-09-14,42455
2019-09-15,42386
2019-09-16,43233
2019-09-17,43499
2019-09-18,44757
2019-09-19,45072
2019-09-20,45038
2019-09-21,44556
2019-09-22,45117
2019-09-23,45627
2019-09-24,46819
2019-09-25,47529
2019-09-26,46642
2019-09-27,45189
2019-09-28,44391
2019-09-29,43859
2019-09-30,44017
2019-10-01,44956
2019-10-02,45858
2019-10-03,46281
2019-10-04,46359
2019-10-05,46800
2019-10-06,47439
2019-10-07,47017
2019-10-08,47438
2019-10-09,48080
2019-10-10,49068
2019-10-11,49689
2019-10-12,50027
2019-10-13,50567
2019-10-14,51565
2019-10-15,51348
2019-10-16,50825
2019-10-17,50423
2019-10-18,49661
2019-10-19,49866
2019-10-20,49599
2019-10-21,49437
2019-10-22,50603
2019-10-23,49335
2019-10-24,47107
2019-10-25,46993
2019-10-26,47426
2019-10-27,48107
2019-10-28,47953
2019-10-29,48053
2019-10-30,48079
2019-10-31,48047
2019-11-01,48725
2019-11-02,48536
2019-11-03,49562
2019-11-04,49002
2019-11-05,48469
2019-11-06,49348
2019-11-07,50812
2019-11-08,51737
2019-11-09,51481
2019-11-10,51618
2019-11-11,51363
2019-11-12,53412
2019-11-13,54402
2019-11-14,55298
2019-11-15,55868
2019-11-16,56726
2019-11-17,57195
2019-11-18,56234
2019-11-19,56728
2019-11-20,57233
2019-11-21,57687
2019-11-22,56392
2019-11-23,55822
2019-11-24,54613
2019-11-25,53772
2019-11-26,52794
2019-11-27,53428
2019-11-28,53611
2019-11-29,53966
2019-11-30,54052
2019-12-01,55420
2019-12-02,55100
2019-12-03,54144
2019-12-04,52531
2019-12-05,51610
2019-12-06,51633
2019-12-07,51027
2019-12-08,50265
2019-12-09,49261
2019-12-10,49756
2019-12-11,50699
2019-12-12,51641
2019-12-13,51751
2019-12-14,52160
2019-12-15,51826
2019-12-16,51326
2019-12-17,52017
2019-12-18,53889
2019-12-19,56488
2019-12-20,57149
2019-12-21,56399
2019-12-22,55824
2019-12-23,55493
2019-12-24,54586
2019-12-25,53608
2019-12-26,52790
2019-12-27,52811
2019-12-28,52771
2019-12-29,53553
2019-12-30,55068
2019-12-31,54761
2020-01-01,54527
2020-01-02,54096
2020-01-03,54045
2020-01-04,53936
2020-01-05,53283
2020-01-06,53780
2020-01-07,54339
2020-01-08,53897
2020-01-09,54459
2020-01-10,55325
2020-01-11,55524
2020-01-12,55630
2020-01-13,55436
2020-01-14,54094
2020-01-15,52540
2020-01-16,50750
2020-01-17,48806
2020-01-18,47627
2020-01-19,47208
2020-01-20,46395
2020-01-21,45307
2020-01-22,44349
2020-01-23,43251
2020-01-24,43691
2020-01-25,44963
2020-01-26,45566
2020-01-27,45838
2020-01-28,45208
2020-01-29,44800
2020-01-30,44637
2020-01-31,44293
2020-02-01,44788
2020-02-02,44961
2020-02-03,44192
2020-02-04,43547
2020-02-05,45104
2020-02-06,46193
2020-02-07,46987
2020-02-08,47964
2020-02-09,50363
2020-02-10,51263
2020-02-11,49347
2020-02-12,48516
2020-02-13,46844
2020-02-14,46258
2020-02-15,45589
2020-02-16,45414
2020-02-17,44817
2020-02-18,46334
2020-02-19,47344
2020-02-20,47981
2020-02-21,48197
2020-02-22,47547
2020-02-23,47291
2020-02-24,47892
2020-02-25,49300
2020-02-26,51260
2020-02-27,52777
2020-02-28,53679
2020-02-29,54741
2020-03-01,54311
2020-03-02,53192
2020-03-03,52257
2020-03-04,53222
2020-03-05,53410
2020-03-06,53621
2020-03-07,53920
2020-03-08,55037
2020-03-09,54847
2020-03-10,54240
2020-03-11,54660
2020-03-12,54478
2020-03-13,54140
2020-03-14,54159
2020-03-15,54209
2020-03-16,53798
2020-03-17,54279
2020-03-18,53910
2020-03-19,53785
2020-03-20,54070
2020-03-21,55945
2020-03-22,57401
2020-03-23,58959
2020-03-24,60119
2020-03-25,59544
2020-03-26,59300
2020-03-27,58754
2020-03-28,59770
2020-03-29,60107
2020-03-30,60582
2020-03-31,59862
2020-04-01,60025
2020-04-02,60767
2020-04-03,60853
2020-04-04,60640
2020-04-05,59755
2020-04-06,59011
2020-04-07,57534
2020-04-08,55964
2020-04-09,54126
2020-04-10,53070
2020-04-11,54673
2020-04-12,54894
2020-04-13,56237
2020-04-14,58203
2020-04-15,60633
2020-04-16,62147
2020-04-17,61502
2020-04-18,59279
2020-04-19,58045
2020-04-20,58328
2020-04-21,57737
2020-04-22,57543
2020-04-23,56880
2020-04-24,55952
2020-04-25,55309
2020-04-26,54304
2020-04-27,53746
2020-04-28,52904
2020-04-29,52989
2020-04-30,53191
2020-05-01,53552
2020-05-02,53822
2020-05-03,54686
2020-05-04,57421
2020-05-05,58456
2020-05-06,58480
2020-05-07,58832
2020-05-08,58876
2020-05-09,59667
2020-05-10,61597
2020-05-11,62886
2020-05-12,63395
2020-05-13,62328
