date_obj,Pottery%20statuette price
2019-09-06,96
2019-09-07,96
2019-09-08,96
2019-09-09,96
2019-09-10,96
2019-09-11,96
2019-09-12,96
2019-09-13,96
2019-09-14,98
2019-09-15,98
2019-09-16,97
2019-09-17,97
2019-09-18,98
2019-09-19,98
2019-09-20,98
2019-09-21,98
2019-09-22,98
2019-09-23,98
2019-09-24,98
2019-09-25,98
2019-09-26,98
2019-09-27,98
2019-09-28,98
2019-09-29,98
2019-09-30,98
2019-10-01,98
2019-10-02,98
2019-10-03,98
2019-10-04,98
2019-10-05,98
2019-10-06,99
2019-10-07,99
2019-10-08,99
2019-10-09,98
2019-10-10,98
2019-10-11,97
2019-10-12,97
2019-10-13,97
2019-10-14,97
2019-10-15,97
2019-10-16,97
2019-10-17,97
2019-10-18,97
2019-10-19,97
2019-10-20,97
2019-10-21,97
2019-10-22,98
2019-10-23,98
2019-10-24,98
2019-10-25,98
2019-10-26,98
2019-10-27,97
2019-10-28,97
2019-10-29,97
2019-10-30,97
2019-10-31,97
2019-11-01,97
2019-11-02,97
2019-11-03,97
2019-11-04,97
2019-11-05,97
2019-11-06,97
2019-11-07,97
2019-11-08,97
2019-11-09,98
2019-11-10,98
2019-11-11,97
2019-11-12,97
2019-11-13,97
2019-11-14,97
2019-11-15,97
2019-11-16,97
2019-11-17,97
2019-11-18,97
2019-11-19,97
2019-11-20,97
2019-11-21,97
2019-11-22,97
2019-11-23,97
2019-11-24,97
2019-11-25,97
2019-11-26,97
2019-11-27,97
2019-11-28,98
2019-11-29,98
2019-11-30,98
2019-12-01,97
2019-12-02,97
2019-12-03,97
2019-12-04,97
2019-12-05,97
2019-12-06,97
2019-12-07,97
2019-12-08,97
2019-12-09,97
2019-12-10,97
2019-12-11,97
2019-12-12,97
2019-12-13,97
2019-12-14,97
2019-12-15,97
2019-12-16,97
2019-12-17,97
2019-12-18,97
2019-12-19,97
2019-12-20,97
2019-12-21,97
2019-12-22,97
2019-12-23,97
2019-12-24,97
2019-12-25,98
2019-12-26,98
2019-12-27,98
2019-12-28,97
2019-12-29,97
2019-12-30,97
2019-12-31,97
2020-01-01,97
2020-01-02,97
2020-01-03,97
2020-01-04,97
2020-01-05,97
2020-01-06,97
2020-01-07,97
2020-01-08,97
2020-01-09,97
2020-01-10,98
2020-01-11,98
2020-01-12,100
2020-01-13,100
2020-01-14,100
2020-01-15,99
2020-01-16,99
2020-01-17,97
2020-01-18,97
2020-01-19,98
2020-01-20,98
2020-01-21,98
2020-01-22,98
2020-01-23,98
2020-01-24,97
2020-01-25,97
2020-01-26,98
2020-01-27,98
2020-01-28,98
2020-01-29,98
2020-01-30,98
2020-01-31,102
2020-02-01,102
2020-02-02,98
2020-02-03,98
2020-02-04,100
2020-02-05,100
2020-02-06,99
2020-02-07,99
2020-02-08,100
2020-02-09,100
2020-02-10,100
2020-02-11,100
2020-02-12,100
2020-02-13,100
2020-02-14,101
2020-02-15,101
2020-02-16,101
2020-02-17,97
2020-02-18,97
2020-02-19,99
2020-02-20,99
2020-02-21,99
2020-02-22,99
2020-02-23,99
2020-02-24,96
2020-02-25,96
2020-02-26,93
2020-02-27,93
2020-02-28,88
2020-02-29,88
2020-03-01,84
2020-03-02,84
2020-03-03,87
2020-03-04,87
2020-03-05,87
2020-03-06,89
2020-03-07,89
2020-03-08,90
2020-03-09,90
2020-03-10,95
2020-03-11,95
2020-03-12,94
2020-03-13,94
2020-03-14,90
2020-03-15,90
2020-03-16,88
2020-03-17,88
2020-03-18,90
2020-03-19,90
2020-03-20,89
2020-03-21,89
2020-03-22,94
2020-03-23,94
2020-03-24,99
2020-03-25,99
2020-03-26,100
2020-03-27,100
2020-03-28,99
2020-03-29,99
2020-03-30,99
2020-03-31,99
2020-04-01,99
2020-04-02,99
2020-04-03,99
2020-04-04,103
2020-04-05,103
2020-04-06,107
2020-04-07,107
2020-04-08,107
2020-04-09,104
2020-04-10,104
2020-04-11,105
2020-04-12,105
2020-04-13,103
2020-04-14,104
2020-04-15,100
2020-04-16,100
2020-04-17,99
2020-04-18,100
2020-04-19,99
2020-04-20,100
2020-04-21,100
2020-04-22,99
2020-04-23,99
2020-04-24,101
2020-04-25,99
2020-04-26,99
2020-04-27,99
2020-04-28,100
2020-04-29,100
2020-04-30,100
2020-05-01,100
2020-05-02,104
2020-05-03,99
2020-05-04,99
2020-05-05,99
2020-05-06,99
2020-05-07,99
2020-05-08,99
2020-05-09,101
2020-05-10,99
2020-05-11,99
2020-05-12,100
2020-05-13,103
