date_obj,Mystic%20gloves%20(light) price
2019-04-01,5818
2019-04-02,5781
2019-04-03,5750
2019-04-04,5775
2019-04-05,5723
2019-04-06,5723
2019-04-07,5698
2019-04-08,5719
2019-04-09,5688
2019-04-10,5739
2019-04-11,5660
2019-04-12,5728
2019-04-13,5718
2019-04-14,5748
2019-04-15,5748
2019-04-16,5882
2019-04-17,5882
2019-04-18,5955
2019-04-19,5955
2019-04-20,5895
2019-04-21,5895
2019-04-22,5782
2019-04-23,5720
2019-04-24,5750
2019-04-25,5752
2019-04-26,5802
2019-04-27,5802
2019-04-28,5762
2019-04-29,5779
2019-04-30,5750
2019-05-01,5750
2019-05-02,5762
2019-05-03,5779
2019-05-04,5786
2019-05-05,5731
2019-05-06,5743
2019-05-07,5709
2019-05-08,5709
2019-05-09,5893
2019-05-10,5713
2019-05-11,5713
2019-05-12,5867
2019-05-13,6079
2019-05-14,6052
2019-05-15,6052
2019-05-16,5955
2019-05-17,5955
2019-05-18,5766
2019-05-19,5774
2019-05-20,5745
2019-05-21,5745
2019-05-22,5803
2019-05-23,5756
2019-05-24,5756
2019-05-25,5752
2019-05-26,5752
2019-05-27,5720
2019-05-28,5763
2019-05-29,5740
2019-05-30,5740
2019-05-31,5750
2019-06-01,5750
2019-06-02,5784
2019-06-03,5784
2019-06-04,5772
2019-06-05,5744
2019-06-06,5744
2019-06-07,5809
2019-06-08,5767
2019-06-09,5722
2019-06-10,5722
2019-06-11,5693
2019-06-12,5693
2019-06-13,5890
2019-06-14,5850
2019-06-15,5850
2019-06-16,5707
2019-06-17,5561
2019-06-18,5561
2019-06-19,5623
2019-06-20,5691
2019-06-21,5691
2019-06-22,5840
2019-06-23,5700
2019-06-24,5700
2019-06-25,5802
2019-06-26,5802
2019-06-27,5736
2019-06-28,5736
2019-06-29,5793
2019-06-30,5724
2019-07-01,5724
2019-07-02,5725
2019-07-03,5954
2019-07-04,5954
2019-07-05,5794
2019-07-06,5736
2019-07-07,5736
2019-07-08,5831
2019-07-09,5761
2019-07-10,5976
2019-07-11,5976
2019-07-12,5928
2019-07-13,5928
2019-07-14,5974
2019-07-15,5974
2019-07-16,5767
2019-07-17,5887
2019-07-18,5887
2019-07-19,5806
2019-07-20,5806
2019-07-21,5747
2019-07-22,5747
2019-07-23,5663
2019-07-24,5663
2019-07-25,5710
2019-07-26,5710
2019-07-27,5677
2019-07-28,5677
2019-07-29,5689
2019-07-30,5689
2019-07-31,5772
2019-08-01,5772
2019-08-02,5993
2019-08-03,5886
2019-08-04,5886
2019-08-05,6058
2019-08-06,6058
2019-08-07,6029
2019-08-08,6029
2019-08-09,6034
2019-08-10,5784
2019-08-11,5784
2019-08-12,5782
2019-08-13,5782
2019-08-14,5728
2019-08-15,5594
2019-08-16,5687
2019-08-17,5687
2019-08-18,5694
2019-08-19,5694
2019-08-20,5803
2019-08-21,5803
2019-08-22,5618
2019-08-23,5618
2019-08-24,5736
2019-08-24,5736
2019-08-25,5736
2019-08-25,5736
2019-08-26,5642
2019-08-26,5642
2019-08-27,5642
2019-08-27,5642
2019-08-28,5596
2019-08-29,5596
2019-08-30,5683
2019-08-31,5683
2019-09-01,5674
2019-09-02,5674
2019-09-03,5678
2019-09-04,5678
2019-09-05,5748
2019-09-06,5748
2019-09-07,5675
2019-09-08,5592
2019-09-09,5592
2019-09-10,5592
2019-09-11,5775
2019-09-12,5775
2019-09-13,5772
2019-09-14,5772
2019-09-15,5696
2019-09-16,5709
2019-09-17,5709
2019-09-18,5969
2019-09-19,5969
2019-09-20,5969
2019-09-21,6027
2019-09-22,6027
2019-09-23,6065
2019-09-24,6065
2019-09-25,5849
2019-09-26,5635
2019-09-27,5635
2019-09-28,5629
2019-09-29,5629
2019-09-30,5583
2019-10-01,5502
2019-10-02,5502
2019-10-03,5536
2019-10-04,5536
2019-10-05,5663
2019-10-06,5505
2019-10-07,5505
2019-10-08,5491
2019-10-09,5491
2019-10-10,5583
2019-10-11,5583
2019-10-12,5567
2019-10-13,5530
2019-10-14,5530
2019-10-15,5553
2019-10-16,5553
2019-10-17,5792
2019-10-18,5792
2019-10-19,5678
2019-10-20,5678
2019-10-21,5557
2019-10-22,5557
2019-10-23,5598
2019-10-24,5598
2019-10-25,5782
2019-10-26,5782
2019-10-27,5773
2019-10-28,5773
2019-10-29,5718
2019-10-30,5718
2019-10-31,5707
2019-11-01,5707
2019-11-02,5686
2019-11-03,5686
2019-11-04,5703
2019-11-05,5703
2019-11-06,5703
2019-11-07,5720
2019-11-08,5720
2019-11-09,5850
2019-11-10,5850
2019-11-11,6031
2019-11-12,6031
2019-11-13,6031
2019-11-14,6218
2019-11-15,6218
2019-11-16,6100
2019-11-17,6100
2019-11-18,5835
2019-11-19,5835
2019-11-20,5628
2019-11-21,5628
2019-11-22,5689
2019-11-23,5689
2019-11-24,5668
2019-11-25,5668
2019-11-26,5731
2019-11-27,5731
2019-11-28,5735
2019-11-29,5735
2019-11-30,5562
2019-12-01,5562
2019-12-02,5772
2019-12-03,5772
2019-12-04,6061
2019-12-05,6061
2019-12-06,6326
2019-12-07,6326
2019-12-08,6592
2019-12-09,6592
2019-12-10,6398
2019-12-11,6398
2019-12-12,6127
2019-12-13,6127
2019-12-14,6146
2019-12-15,6330
2019-12-16,6330
2019-12-17,6328
2019-12-18,6328
2019-12-19,6251
2019-12-20,6276
2019-12-21,5994
2019-12-22,5994
2019-12-23,5856
2019-12-24,5856
2019-12-25,6070
2019-12-26,6070
2019-12-27,6164
2019-12-28,6044
2019-12-29,6044
2019-12-30,5909
2019-12-31,5909
2020-01-01,5669
2020-01-02,5607
2020-01-03,5607
2020-01-04,5517
2020-01-05,5517
2020-01-06,5607
2020-01-07,5686
2020-01-08,5686
2020-01-09,5565
2020-01-10,5508
2020-01-11,5546
2020-01-12,5546
2020-01-13,5637
2020-01-14,5637
2020-01-15,5795
2020-01-16,5795
2020-01-17,5734
2020-01-18,5734
2020-01-19,5735
2020-01-20,5735
2020-01-21,5840
2020-01-22,5840
2020-01-23,5688
2020-01-24,5688
2020-01-25,5747
2020-01-26,5720
2020-01-27,5720
2020-01-28,5734
2020-01-29,5734
2020-01-30,5748
2020-01-31,5748
2020-02-01,5767
2020-02-02,5710
2020-02-03,5710
2020-02-04,5528
2020-02-05,5528
2020-02-06,5548
2020-02-07,5548
2020-02-08,5589
2020-02-09,5589
2020-02-10,5636
2020-02-11,5636
2020-02-12,5586
2020-02-13,5586
2020-02-14,5481
2020-02-15,5481
2020-02-16,5568
2020-02-17,5679
2020-02-18,5679
2020-02-19,5959
2020-02-20,5981
2020-02-21,5981
2020-02-22,5866
2020-02-23,5866
2020-02-24,5817
2020-02-25,5817
2020-02-26,5527
2020-02-27,5489
2020-02-28,5504
2020-02-29,5504
2020-03-01,5511
2020-03-02,5576
2020-03-03,5576
2020-03-04,5630
2020-03-05,5630
2020-03-06,5635
2020-03-07,5635
2020-03-08,5594
2020-03-09,5621
2020-03-10,5625
2020-03-11,5625
2020-03-12,5676
2020-03-13,5676
2020-03-14,5721
2020-03-15,5721
2020-03-16,5648
2020-03-17,5648
2020-03-18,5676
2020-03-19,5676
2020-03-20,5899
2020-03-21,6190
2020-03-22,6375
2020-03-23,6245
2020-03-24,6102
2020-03-25,5903
2020-03-26,5684
2020-03-27,5560
2020-03-28,5544
2020-03-29,5679
2020-03-30,5626
2020-03-31,5655
2020-04-01,5664
2020-04-02,5813
2020-04-03,5813
2020-04-04,6013
2020-04-05,5906
2020-04-06,5699
2020-04-07,5644
2020-04-08,5651
2020-04-09,5745
2020-04-10,5745
2020-04-11,5762
2020-04-12,5618
2020-04-13,5795
2020-04-14,5743
2020-04-15,5802
2020-04-16,5802
2020-04-17,5814
2020-04-18,5785
2020-04-19,5709
2020-04-20,5747
2020-04-21,5732
2020-04-22,5808
2020-04-23,5798
2020-04-24,5893
2020-04-25,5826
2020-04-26,5750
2020-04-27,5634
2020-04-28,5719
2020-04-29,5574
2020-04-30,5536
2020-05-01,5536
2020-05-02,5565
2020-05-03,5565
2020-05-04,5668
2020-05-05,5699
2020-05-06,5805
2020-05-07,5836
2020-05-08,5836
2020-05-09,5746
2020-05-10,5784
2020-05-11,5851
2020-05-12,5686
2020-05-13,5674
