date_obj,Zamorak%20page%204 price
2019-04-02,374698
2019-04-03,386523
2019-04-04,393795
2019-04-05,400117
2019-04-06,404725
2019-04-07,409782
2019-04-08,420377
2019-04-09,433823
2019-04-10,445561
2019-04-11,431758
2019-04-12,410275
2019-04-13,389761
2019-04-14,370272
2019-04-15,351758
2019-04-16,334170
2019-04-17,317461
2019-04-18,303362
2019-04-19,296184
2019-04-20,300235
2019-04-21,307187
2019-04-22,300868
2019-04-23,296483
2019-04-24,301806
2019-04-25,291941
2019-04-26,279990
2019-04-27,277294
2019-04-28,270421
2019-04-29,273087
2019-04-30,280491
2019-05-01,289635
2019-05-02,287557
2019-05-03,294635
2019-05-04,293134
2019-05-05,289842
2019-05-06,292818
2019-05-07,305816
2019-05-08,316394
2019-05-09,314259
2019-05-10,311247
2019-05-11,307057
2019-05-12,301698
2019-05-13,295498
2019-05-14,296451
2019-05-15,293006
2019-05-16,287490
2019-05-17,285975
2019-05-18,283571
2019-05-19,282415
2019-05-20,287838
2019-05-21,291489
2019-05-22,291885
2019-05-23,290085
2019-05-24,289019
2019-05-25,287340
2019-05-26,292218
2019-05-27,287928
2019-05-28,285996
2019-05-29,284480
2019-05-30,281671
2019-05-31,280815
2019-06-01,279867
2019-06-02,272606
2019-06-03,269580
2019-06-04,264843
2019-06-05,262197
2019-06-06,262106
2019-06-07,262485
2019-06-08,260073
2019-06-09,258046
2019-06-10,255940
2019-06-11,253754
2019-06-12,251762
2019-06-13,258606
2019-06-14,257461
2019-06-15,254342
2019-06-16,254194
2019-06-17,249458
2019-06-18,248411
2019-06-19,244396
2019-06-20,240003
2019-06-21,232465
2019-06-22,227469
2019-06-23,222670
2019-06-24,214358
2019-06-25,211196
2019-06-26,206613
2019-06-27,205394
2019-06-28,203583
2019-06-29,207749
2019-06-30,208579
2019-07-01,208476
2019-07-02,207410
2019-07-03,207794
2019-07-04,207350
2019-07-05,206310
2019-07-06,205349
2019-07-07,205800
2019-07-08,207257
2019-07-09,203398
2019-07-10,199536
2019-07-11,193149
2019-07-12,192166
2019-07-13,190813
2019-07-14,191155
2019-07-15,189983
2019-07-16,191649
2019-07-17,195022
2019-07-18,197720
2019-07-19,195547
2019-07-20,197345
2019-07-21,194848
2019-07-22,195510
2019-07-23,193738
2019-07-24,193407
2019-07-25,194773
2019-07-26,195171
2019-07-27,195329
2019-07-28,199007
2019-07-29,204431
2019-07-30,209666
2019-07-31,211981
2019-08-01,214129
2019-08-02,215989
2019-08-03,218604
2019-08-04,218415
2019-08-05,219109
2019-08-06,218991
2019-08-07,220572
2019-08-08,223919
2019-08-09,224177
2019-08-10,220788
2019-08-11,222965
2019-08-12,222399
2019-08-13,222705
2019-08-14,222182
2019-08-15,215952
2019-08-16,216332
2019-08-17,219310
2019-08-18,220707
2019-08-19,213925
2019-08-20,210333
2019-08-21,208968
2019-08-22,208186
2019-08-23,209027
2019-08-24,209535
2019-08-24,209535
2019-08-25,207560
2019-08-25,207560
2019-08-26,207857
2019-08-26,207857
2019-08-27,210622
2019-08-27,210622
2019-08-28,208139
2019-08-29,209510
2019-08-30,204158
2019-08-31,198084
2019-09-01,200810
2019-09-02,201033
2019-09-03,200681
2019-09-04,200179
2019-09-05,197526
2019-09-06,198500
2019-09-07,195321
2019-09-08,195316
2019-09-09,199766
2019-09-10,200951
2019-09-11,202565
2019-09-12,202473
2019-09-13,201473
2019-09-14,201634
2019-09-15,203830
2019-09-16,201093
2019-09-17,200005
2019-09-18,196153
2019-09-19,189086
2019-09-20,191627
2019-09-21,187938
2019-09-22,187048
2019-09-23,185344
2019-09-24,181300
2019-09-25,182189
2019-09-26,182108
2019-09-27,177431
2019-09-28,169277
2019-09-29,163355
2019-09-30,164572
2019-10-01,162318
2019-10-02,160489
2019-10-03,156734
2019-10-04,157303
2019-10-05,159003
2019-10-06,159036
2019-10-07,154254
2019-10-08,151879
2019-10-09,155037
2019-10-10,157344
2019-10-11,161942
2019-10-12,157461
2019-10-13,155050
2019-10-14,157149
2019-10-15,151028
2019-10-16,145866
2019-10-17,141729
2019-10-18,138026
2019-10-19,135517
2019-10-20,134669
2019-10-21,132268
2019-10-22,131313
2019-10-23,134592
2019-10-24,137237
2019-10-25,137537
2019-10-26,139995
2019-10-27,140558
2019-10-28,138402
2019-10-29,141288
2019-10-30,140508
2019-10-31,140716
2019-11-01,139796
2019-11-02,139198
2019-11-03,141567
2019-11-04,139035
2019-11-05,138138
2019-11-06,137572
2019-11-07,136264
2019-11-08,137251
2019-11-09,139323
2019-11-10,139667
2019-11-11,139401
2019-11-12,142016
2019-11-13,144374
2019-11-14,146050
2019-11-15,142754
2019-11-16,139972
2019-11-17,138032
2019-11-18,137554
2019-11-19,137640
2019-11-20,138276
2019-11-21,135424
2019-11-22,134276
2019-11-23,134816
2019-11-24,132471
2019-11-25,132939
2019-11-26,134780
2019-11-27,134264
2019-11-28,137163
2019-11-29,140573
2019-11-30,141215
2019-12-01,141659
2019-12-02,141281
2019-12-03,137803
2019-12-04,139060
2019-12-05,143613
2019-12-06,146303
2019-12-07,147423
2019-12-08,151693
2019-12-09,152608
2019-12-10,155834
2019-12-11,156286
2019-12-12,160300
2019-12-13,159292
2019-12-14,156641
2019-12-15,151666
2019-12-16,146540
2019-12-17,143242
2019-12-18,144342
2019-12-19,146408
2019-12-20,148004
2019-12-21,149920
2019-12-22,151243
2019-12-23,152680
2019-12-24,157093
2019-12-25,158250
2019-12-26,156457
2019-12-27,157788
2019-12-28,158733
2019-12-29,158149
2019-12-30,160806
2019-12-31,163119
2020-01-01,165130
2020-01-02,168273
2020-01-03,168415
2020-01-04,167448
2020-01-05,167530
2020-01-06,166421
2020-01-07,166834
2020-01-08,164823
2020-01-09,168941
2020-01-10,175719
2020-01-11,183378
2020-01-12,190425
2020-01-13,196757
2020-01-14,198078
2020-01-15,206920
2020-01-16,213191
2020-01-17,218458
2020-01-18,219531
2020-01-19,223697
2020-01-20,227956
2020-01-21,231907
2020-01-22,230575
2020-01-23,223264
2020-01-24,218352
2020-01-25,214131
2020-01-26,219031
2020-01-27,218581
2020-01-28,217911
2020-01-29,218393
2020-01-30,212243
2020-01-31,204639
2020-02-01,195404
2020-02-02,186083
2020-02-03,179613
2020-02-04,175242
2020-02-05,167407
2020-02-06,162284
2020-02-07,156892
2020-02-08,151740
2020-02-09,148974
2020-02-10,146573
2020-02-11,141154
2020-02-12,137128
2020-02-13,132363
2020-02-14,128553
2020-02-15,129353
2020-02-16,126362
2020-02-17,126228
2020-02-18,129879
2020-02-19,132909
2020-02-20,135560
2020-02-21,140353
2020-02-22,143920
2020-02-23,146885
2020-02-24,149625
2020-02-25,150476
2020-02-26,151024
2020-02-27,153041
2020-02-28,156870
2020-02-29,159804
2020-03-01,162993
2020-03-02,162965
2020-03-03,158023
2020-03-04,158262
2020-03-05,156995
2020-03-06,160244
2020-03-07,161664
2020-03-08,162716
2020-03-09,162477
2020-03-10,162813
2020-03-11,159945
2020-03-12,156997
2020-03-13,153493
2020-03-14,155523
2020-03-15,155842
2020-03-16,157185
2020-03-17,157242
2020-03-18,156136
2020-03-19,155848
2020-03-20,156667
2020-03-21,162092
2020-03-22,166063
2020-03-23,167857
2020-03-24,166250
2020-03-25,166204
2020-03-26,167586
2020-03-27,171170
2020-03-28,173065
2020-03-29,174046
2020-03-30,179234
2020-03-31,180606
2020-04-01,179805
2020-04-02,179382
2020-04-03,180518
2020-04-04,176726
2020-04-05,176859
2020-04-06,175919
2020-04-07,172950
2020-04-08,173581
2020-04-09,176088
2020-04-10,173291
2020-04-11,173562
2020-04-12,170980
2020-04-13,167672
2020-04-14,164651
2020-04-15,164281
2020-04-16,162200
2020-04-17,165025
2020-04-18,163994
2020-04-19,163905
2020-04-20,163193
2020-04-21,163595
2020-04-22,162349
2020-04-23,162672
2020-04-24,160555
2020-04-25,160494
2020-04-26,160151
2020-04-27,160870
2020-04-28,161702
2020-04-29,159029
2020-04-30,154476
2020-05-01,152772
2020-05-02,152424
2020-05-03,153738
2020-05-04,149250
2020-05-05,148102
2020-05-06,144558
2020-05-07,141385
2020-05-08,139075
2020-05-09,138638
2020-05-10,137742
2020-05-11,135491
2020-05-12,136919
2020-05-13,138151
