date_obj,Mahogany%20cape%20rack%20(flatpack) price
2019-08-29,780
2019-08-30,780
2019-08-31,780
2019-09-01,780
2019-09-02,780
2019-09-03,780
2019-09-04,780
2019-09-05,780
2019-09-06,780
2019-09-07,780
2019-09-08,780
2019-09-09,780
2019-09-10,780
2019-09-11,780
2019-09-12,780
2019-09-13,780
2019-09-14,780
2019-09-15,780
2019-09-16,780
2019-09-17,780
2019-09-18,808
2019-09-19,808
2019-09-20,808
2019-09-21,808
2019-09-22,808
2019-09-23,808
2019-09-24,808
2019-09-25,808
2019-09-26,808
2019-09-27,808
2019-09-28,808
2019-09-29,808
2019-09-30,808
2019-10-01,808
2019-10-02,808
2019-10-03,808
2019-10-04,808
2019-10-05,808
2019-10-06,808
2019-10-07,808
2019-10-08,808
2019-10-09,808
2019-10-10,808
2019-10-11,808
2019-10-12,808
2019-10-13,826
2019-10-14,826
2019-10-15,826
2019-10-16,826
2019-10-17,826
2019-10-18,826
2019-10-19,826
2019-10-20,826
2019-10-21,826
2019-10-22,826
2019-10-23,826
2019-10-24,826
2019-10-25,826
2019-10-26,826
2019-10-27,826
2019-10-28,826
2019-10-29,826
2019-10-30,826
2019-10-31,826
2019-11-01,826
2019-11-02,826
2019-11-03,826
2019-11-04,855
2019-11-05,855
2019-11-06,855
2019-11-07,855
2019-11-08,855
2019-11-09,855
2019-11-10,855
2019-11-11,855
2019-11-12,855
2019-11-13,855
2019-11-14,855
2019-11-15,855
2019-11-16,855
2019-11-17,855
2019-11-18,855
2019-11-19,855
2019-11-20,855
2019-11-21,855
2019-11-22,855
2019-11-23,855
2019-11-24,855
2019-11-25,855
2019-11-26,855
2019-11-27,855
2019-11-28,855
2019-11-29,855
2019-11-30,855
2019-12-01,855
2019-12-02,855
2019-12-03,855
2019-12-04,855
2019-12-05,855
2019-12-06,855
2019-12-07,855
2019-12-08,855
2019-12-09,855
2019-12-10,855
2019-12-11,855
2019-12-12,855
2019-12-13,888
2019-12-14,888
2019-12-15,888
2019-12-16,888
2019-12-17,888
2019-12-18,888
2019-12-19,888
2019-12-20,888
2019-12-21,888
2019-12-22,888
2019-12-23,888
2019-12-24,888
2019-12-25,888
2019-12-26,888
2019-12-27,888
2019-12-28,888
2019-12-29,888
2019-12-30,888
2019-12-31,888
2020-01-01,888
2020-01-02,888
2020-01-03,888
2020-01-04,888
2020-01-05,888
2020-01-06,888
2020-01-07,888
2020-01-08,888
2020-01-09,888
2020-01-10,888
2020-01-11,931
2020-01-12,931
2020-01-13,931
2020-01-14,931
2020-01-15,931
2020-01-16,931
2020-01-17,931
2020-01-18,931
2020-01-19,931
2020-01-20,931
2020-01-21,931
2020-01-22,931
2020-01-23,931
2020-01-24,931
2020-01-25,931
2020-01-26,931
2020-01-27,931
2020-01-28,931
2020-01-29,931
2020-01-30,931
2020-01-31,931
2020-02-01,931
2020-02-02,931
2020-02-03,931
2020-02-04,931
2020-02-05,931
2020-02-06,931
2020-02-07,931
2020-02-08,956
2020-02-09,956
2020-02-10,956
2020-02-11,956
2020-02-12,956
2020-02-13,956
2020-02-14,956
2020-02-15,956
2020-02-16,956
2020-02-17,956
2020-02-18,956
2020-02-19,956
2020-02-20,956
2020-02-21,956
2020-02-22,956
2020-02-23,956
2020-02-24,956
2020-02-25,956
2020-02-26,956
2020-02-27,956
2020-02-28,956
2020-02-29,956
2020-03-01,956
2020-03-02,956
2020-03-03,956
2020-03-04,956
2020-03-05,956
2020-03-06,956
2020-03-07,996
2020-03-08,996
2020-03-09,996
2020-03-10,996
2020-03-11,996
2020-03-12,996
2020-03-13,996
2020-03-14,996
2020-03-15,996
2020-03-16,996
2020-03-17,996
2020-03-18,996
2020-03-19,996
2020-03-20,996
2020-03-21,996
2020-03-22,996
2020-03-23,996
2020-03-24,996
2020-03-25,996
2020-03-26,996
2020-03-27,996
2020-03-28,996
2020-03-29,1021
2020-03-30,1021
2020-03-31,1021
2020-04-01,1021
2020-04-02,1021
2020-04-03,1021
2020-04-04,1021
2020-04-05,1021
2020-04-06,1021
2020-04-07,1021
2020-04-08,1021
2020-04-09,1021
2020-04-10,1021
2020-04-11,1021
2020-04-12,1021
2020-04-13,1021
2020-04-14,1058
2020-04-15,1058
2020-04-16,1058
2020-04-17,1058
2020-04-18,1058
2020-04-19,1058
2020-04-20,1058
2020-04-21,1058
2020-04-22,1058
2020-04-23,1058
2020-04-24,1058
2020-04-25,1058
2020-04-26,1058
2020-04-27,1058
2020-04-28,1058
2020-04-29,1058
2020-04-30,1058
2020-05-01,1103
2020-05-02,1103
2020-05-03,1103
2020-05-04,1103
2020-05-05,1103
2020-05-06,1103
2020-05-07,1103
2020-05-08,1103
2020-05-09,1103
2020-05-10,1103
2020-05-11,1103
2020-05-12,1103
2020-05-13,1103
