date_obj,Guthix%20page%204 price
2019-03-26,5815
2019-03-27,5870
2019-03-28,5838
2019-03-29,6077
2019-03-30,6211
2019-03-31,6418
2019-04-01,6677
2019-04-02,6878
2019-04-03,7078
2019-04-04,6955
2019-04-05,7045
2019-04-06,6915
2019-04-07,6798
2019-04-08,6938
2019-04-09,6739
2019-04-10,6878
2019-04-11,6737
2019-04-12,6750
2019-04-13,6651
2019-04-14,6490
2019-04-15,6477
2019-04-16,6463
2019-04-17,6564
2019-04-18,6640
2019-04-19,6576
2019-04-20,6434
2019-04-21,6231
2019-04-22,6304
2019-04-23,6237
2019-04-24,6146
2019-04-25,6138
2019-04-26,5888
2019-04-27,5887
2019-04-28,5782
2019-04-29,5571
2019-04-30,5441
2019-05-01,5308
2019-05-02,5192
2019-05-03,5234
2019-05-04,5106
2019-05-05,5090
2019-05-06,5182
2019-05-07,5068
2019-05-08,4970
2019-05-09,4759
2019-05-10,4541
2019-05-11,4369
2019-05-12,4254
2019-05-13,4160
2019-05-14,3952
2019-05-15,3798
2019-05-16,3731
2019-05-17,3733
2019-05-18,3751
2019-05-19,3725
2019-05-20,3704
2019-05-21,3633
2019-05-22,3533
2019-05-23,3551
2019-05-24,3632
2019-05-25,3622
2019-05-26,3651
2019-05-27,3698
2019-05-28,3728
2019-05-29,3769
2019-05-30,3854
2019-05-31,3907
2019-06-01,3851
2019-06-02,3874
2019-06-03,3911
2019-06-04,3951
2019-06-05,3990
2019-06-06,4000
2019-06-07,3967
2019-06-08,3886
2019-06-09,3959
2019-06-10,3959
2019-06-11,3991
2019-06-12,3984
2019-06-13,4034
2019-06-14,4048
2019-06-15,4046
2019-06-16,3998
2019-06-17,3998
2019-06-18,3928
2019-06-19,4010
2019-06-20,4058
2019-06-21,4147
2019-06-22,4199
2019-06-23,4250
2019-06-24,4241
2019-06-25,4356
2019-06-26,4448
2019-06-27,4568
2019-06-28,4630
2019-06-29,4598
2019-06-30,4518
2019-07-01,4342
2019-07-02,4124
2019-07-03,3921
2019-07-04,3724
2019-07-05,3583
2019-07-06,3471
2019-07-07,3430
2019-07-08,3398
2019-07-09,3286
2019-07-10,3188
2019-07-11,3190
2019-07-12,3224
2019-07-13,3282
2019-07-14,3375
2019-07-15,3539
2019-07-16,3716
2019-07-17,3902
2019-07-18,4096
2019-07-19,4301
2019-07-20,4517
2019-07-21,4743
2019-07-22,4981
2019-07-23,5203
2019-07-24,5422
2019-07-25,5512
2019-07-26,5689
2019-07-27,5787
2019-07-28,5938
2019-07-29,5881
2019-07-30,5858
2019-07-31,5865
2019-08-01,5924
2019-08-02,5702
2019-08-03,5434
2019-08-04,5210
2019-08-05,5076
2019-08-06,4973
2019-08-07,4836
2019-08-08,4685
2019-08-09,4502
2019-08-10,4396
2019-08-11,4200
2019-08-12,4037
2019-08-13,3835
2019-08-14,3643
2019-08-15,3494
2019-08-16,3370
2019-08-17,3306
2019-08-18,3164
2019-08-19,3109
2019-08-20,3091
2019-08-21,3091
2019-08-22,2965
2019-08-23,2944
2019-08-24,3004
2019-08-24,3004
2019-08-25,2885
2019-08-25,2885
2019-08-26,2865
2019-08-26,2865
2019-08-27,2947
2019-08-27,2947
2019-08-28,2884
2019-08-29,2741
2019-08-30,2606
2019-08-31,2475
2019-09-01,2354
2019-09-02,2272
2019-09-03,2213
2019-09-04,2113
2019-09-05,2026
2019-09-06,1941
2019-09-07,1900
2019-09-08,1919
2019-09-09,1983
2019-09-10,2017
2019-09-11,2070
2019-09-12,2099
2019-09-13,2140
2019-09-14,2104
2019-09-15,2080
2019-09-16,2072
2019-09-17,2049
2019-09-18,2026
2019-09-19,2050
2019-09-20,2032
2019-09-21,2045
2019-09-22,2070
2019-09-23,2127
2019-09-24,2127
2019-09-25,2146
2019-09-26,2160
2019-09-27,2145
2019-09-28,2086
2019-09-29,2062
2019-09-30,2068
2019-10-01,2065
2019-10-02,2074
2019-10-03,2062
2019-10-04,2086
2019-10-05,2084
2019-10-06,2088
2019-10-07,2100
2019-10-08,2152
2019-10-09,2152
2019-10-10,2168
2019-10-11,2178
2019-10-12,2194
2019-10-13,2261
2019-10-14,2317
2019-10-15,2357
2019-10-16,2300
2019-10-17,2257
2019-10-18,2325
2019-10-19,2318
2019-10-20,2259
2019-10-21,2230
2019-10-22,2190
2019-10-23,2148
2019-10-24,2139
2019-10-25,2129
2019-10-26,2095
2019-10-27,2072
2019-10-28,2061
2019-10-29,2037
2019-10-30,2041
2019-10-31,2073
2019-11-01,2071
2019-11-02,2083
2019-11-03,2080
2019-11-04,2081
2019-11-05,2089
2019-11-06,2078
2019-11-07,2110
2019-11-08,2086
2019-11-09,2117
2019-11-10,2103
2019-11-11,2153
2019-11-12,2203
2019-11-13,2191
2019-11-14,2166
2019-11-15,2217
2019-11-16,2238
2019-11-17,2238
2019-11-18,2262
2019-11-19,2220
2019-11-20,2211
2019-11-21,2211
2019-11-22,2263
2019-11-23,2266
2019-11-24,2293
2019-11-25,2371
2019-11-26,2408
2019-11-27,2408
2019-11-28,2480
2019-11-29,2470
2019-11-30,2500
2019-12-01,2486
2019-12-02,2496
2019-12-03,2572
2019-12-04,2602
2019-12-05,2602
2019-12-06,2639
2019-12-07,2628
2019-12-08,2627
2019-12-09,2580
2019-12-10,2528
2019-12-11,2564
2019-12-12,2536
2019-12-13,2596
2019-12-14,2652
2019-12-15,2595
2019-12-16,2543
2019-12-17,2532
2019-12-18,2472
2019-12-19,2423
2019-12-20,2368
2019-12-21,2354
2019-12-22,2332
2019-12-23,2329
2019-12-24,2356
2019-12-25,2355
2019-12-26,2306
2019-12-27,2301
2019-12-28,2258
2019-12-29,2271
2019-12-30,2282
2019-12-31,2304
2020-01-01,2298
2020-01-02,2316
2020-01-03,2326
2020-01-04,2322
2020-01-05,2340
2020-01-06,2311
2020-01-07,2322
2020-01-08,2322
2020-01-09,2354
2020-01-10,2251
2020-01-11,2230
2020-01-12,2274
2020-01-13,2247
2020-01-14,2281
2020-01-15,2314
2020-01-16,2327
2020-01-17,2321
2020-01-18,2311
2020-01-19,2308
2020-01-20,2315
2020-01-21,2363
2020-01-22,2396
2020-01-23,2448
2020-01-24,2484
2020-01-25,2455
2020-01-26,2389
2020-01-27,2377
2020-01-28,2352
2020-01-29,2304
2020-01-30,2248
2020-01-31,2201
2020-02-01,2175
2020-02-02,2125
2020-02-03,2030
2020-02-04,1941
2020-02-05,1865
2020-02-06,1810
2020-02-07,1730
2020-02-08,1653
2020-02-09,1581
2020-02-10,1513
2020-02-11,1447
2020-02-12,1407
2020-02-13,1365
2020-02-14,1349
2020-02-15,1338
2020-02-16,1297
2020-02-17,1304
2020-02-18,1356
2020-02-19,1381
2020-02-20,1416
2020-02-21,1416
2020-02-22,1455
2020-02-23,1519
2020-02-24,1575
2020-02-25,1620
2020-02-26,1696
2020-02-27,1744
2020-02-28,1745
2020-02-29,1769
2020-03-01,1806
2020-03-02,1791
2020-03-03,1829
2020-03-04,1827
2020-03-05,1820
2020-03-06,1838
2020-03-07,1857
2020-03-08,1921
2020-03-09,2005
2020-03-10,2038
2020-03-11,2078
2020-03-12,2121
2020-03-13,2168
2020-03-14,2132
2020-03-15,2170
2020-03-16,2237
2020-03-17,2263
2020-03-18,2278
2020-03-19,2314
2020-03-20,2337
2020-03-21,2273
2020-03-22,2209
2020-03-23,2201
2020-03-24,2163
2020-03-25,2175
2020-03-26,2210
2020-03-27,2191
2020-03-28,2165
2020-03-29,2181
2020-03-30,2221
2020-03-31,2276
2020-04-01,2304
2020-04-02,2349
2020-04-03,2378
2020-04-04,2400
2020-04-05,2336
2020-04-06,2331
2020-04-07,2316
2020-04-08,2319
2020-04-09,2299
2020-04-10,2239
2020-04-11,2197
2020-04-12,2122
2020-04-13,2029
2020-04-14,1963
2020-04-15,1935
2020-04-16,1933
2020-04-17,1945
2020-04-18,1979
2020-04-19,2016
2020-04-20,2062
2020-04-21,2118
2020-04-22,2152
2020-04-23,2203
2020-04-24,2204
2020-04-25,2205
2020-04-26,2156
2020-04-27,2116
2020-04-28,2116
2020-04-29,2064
2020-04-30,1999
2020-05-01,1899
2020-05-02,1804
2020-05-03,1723
2020-05-04,1659
2020-05-05,1612
2020-05-06,1609
2020-05-07,1675
2020-05-08,1727
2020-05-09,1796
2020-05-10,1844
2020-05-11,1850
2020-05-12,1934
2020-05-13,2010
