date_obj,Dark%20tuxedo%20shoes price
2020-05-04,417823
2020-05-05,417823
2020-05-06,418421
2020-05-07,418421
2020-05-08,418421
2020-05-09,418421
2020-05-10,418421
2020-05-11,418421
2020-05-12,418421
2020-05-13,408263
