date_obj,Adamant%20helm%20(h1) price
2015-11-04,2920
2015-11-05,2920
2015-11-06,2920
2015-11-07,2915
2015-11-08,2915
2015-11-09,2915
2015-11-10,2915
2015-11-11,3055
2015-11-12,3055
2015-11-13,3055
2015-11-14,3055
2015-11-15,3139
2015-11-16,3139
2015-11-17,3139
2015-11-18,3139
2015-11-19,3271
2015-11-20,3271
2015-11-21,3271
2015-11-22,3432
2015-11-23,3432
2015-11-24,3432
2015-11-25,3564
2015-11-26,3564
2015-11-27,3707
2015-11-28,3707
2015-11-29,3707
2015-11-30,3810
2015-12-01,3810
2015-12-02,3810
2015-12-03,3822
2015-12-04,3822
2015-12-05,3822
2015-12-06,3875
2015-12-07,3875
2015-12-08,3875
2015-12-09,3875
2015-12-10,4057
2015-12-11,4057
2015-12-12,4057
2015-12-13,4217
2015-12-14,4217
2015-12-15,4217
2015-12-16,4290
2015-12-17,4290
2015-12-18,4290
2015-12-19,4452
2015-12-20,4452
2015-12-21,4452
2015-12-22,4648
2015-12-23,4648
2015-12-24,4648
2015-12-25,4648
2015-12-26,4558
2015-12-27,4558
2015-12-28,4511
2015-12-29,4511
2015-12-30,4480
2015-12-31,4480
2016-01-01,4480
2016-01-02,4380
2016-01-03,4380
2016-01-04,4540
2016-01-05,4540
2016-01-06,4540
2016-01-07,4658
2016-01-08,4658
2016-01-09,4734
2016-01-10,4734
2016-01-11,4734
2016-01-12,4780
2016-01-13,4780
2016-01-14,5014
2016-01-15,5014
2016-01-16,5014
2016-01-17,5224
2016-01-18,5224
2016-01-19,5224
2016-01-20,5261
2016-01-21,5261
2016-01-22,5261
2016-01-23,5476
2016-01-24,5476
2016-01-25,5668
2016-01-26,5668
2016-01-27,5465
2016-01-28,5465
2016-01-29,5388
2016-01-30,5388
2016-01-31,5564
2016-02-01,5564
2016-02-02,5758
2016-02-03,5758
2016-02-04,5758
2016-02-05,6018
2016-02-06,6295
2016-02-07,6295
2016-02-08,6295
2016-02-09,6587
2016-02-10,6587
2016-02-11,6587
2016-02-12,6813
2016-02-13,6813
2016-02-14,7110
2016-02-15,7110
2016-02-16,7110
2016-02-17,7283
2016-02-18,7283
2016-02-19,7283
2016-02-20,7321
2016-02-21,7321
2016-02-22,7542
2016-02-23,7542
2016-02-24,7542
2016-02-25,7201
2016-02-26,7201
2016-02-27,7201
2016-02-28,7328
2016-02-29,7328
2016-03-01,7328
2016-03-02,7236
2016-03-03,7236
2016-03-04,7127
2016-03-05,7175
2016-03-06,7421
2016-03-07,7421
2016-03-08,7421
2016-03-09,7553
2016-03-10,7553
2016-03-11,7558
2016-03-12,7558
2016-03-13,7666
2016-03-14,7666
2016-03-15,7666
2016-03-16,7660
2016-03-17,7660
2016-03-18,7660
2016-03-19,8043
2016-03-20,8043
2016-03-21,8297
2016-03-22,8297
2016-03-23,8464
2016-03-24,8464
2016-03-25,8069
2016-03-26,8069
2016-03-27,8069
2016-03-28,7778
2016-03-29,7778
2016-03-30,7778
2016-03-31,7609
2016-04-01,7609
2016-04-02,7609
2016-04-03,7538
2016-04-04,7538
2016-04-05,7538
2016-04-06,7552
2016-04-07,7552
2016-04-08,7552
2016-04-09,7222
2016-04-10,7222
2016-04-11,7222
2016-04-12,7041
2016-04-13,7041
2016-04-14,7025
2016-04-15,7025
2016-04-16,7107
2016-04-17,7107
2016-04-18,7379
2016-04-19,7379
2016-04-20,7379
2016-04-21,7338
2016-04-22,7338
2016-04-23,7338
2016-04-24,7261
2016-04-25,7261
2016-04-26,6993
2016-04-27,6993
2016-04-28,6710
2016-04-29,6710
2016-04-30,6500
2016-05-01,6500
2016-05-02,6262
2016-05-03,6262
2016-05-04,6061
2016-05-05,6061
2016-05-06,6360
2016-05-07,6360
2016-05-08,6581
2016-05-09,6581
2016-05-10,6261
2016-05-11,6261
2016-05-12,6261
2016-05-13,6046
2016-05-14,6046
2016-05-15,6099
2016-05-16,6099
2016-05-17,6099
2016-05-18,5883
2016-05-19,5883
2016-05-21,5702
2016-05-22,5888
2016-05-23,5888
2016-05-24,6029
2016-05-25,6029
2016-05-26,6177
2016-05-27,6177
2016-05-28,6397
2016-05-29,6712
2016-05-30,6712
2016-05-31,6712
2016-06-01,6681
2016-06-02,6681
2016-06-03,6693
2016-06-04,6693
2016-06-05,6755
2016-06-06,6755
2016-06-07,6755
2016-06-08,6574
2016-06-09,6574
2016-06-10,6473
2016-06-11,6473
2016-06-12,6392
2016-06-13,6392
2016-06-14,6258
2016-06-15,6258
2016-06-16,6258
2016-06-17,6027
2016-06-18,6027
2016-06-19,6195
2016-06-20,6195
2016-06-21,6194
2016-06-22,6194
2016-06-23,6269
2016-06-24,6269
2016-06-25,6078
2016-06-26,6078
2016-06-27,6078
2016-06-28,5789
2016-06-29,5789
2016-06-30,5499
2016-07-01,5313
2016-07-02,5313
2016-07-03,5271
2016-07-04,5271
2016-07-05,5127
2016-07-06,4946
2016-07-07,4946
2016-07-08,4776
2016-07-09,4776
2016-07-10,4723
2016-07-11,4666
2016-07-12,4666
2016-07-13,4819
2016-07-14,4819
2016-07-15,5013
2016-07-16,5013
2016-07-17,4868
2016-07-18,4868
2016-07-23,4328
2016-07-24,4181
2016-07-25,4181
2016-07-26,4090
2016-07-27,4090
2016-07-28,3990
2016-07-29,3990
2016-07-30,3925
2016-07-31,3925
2016-08-01,3925
2016-08-02,4022
2016-08-03,4022
2016-08-04,3897
2016-08-05,3897
2016-08-06,3897
2016-08-07,3802
2016-08-08,3802
2016-08-09,3644
2016-08-10,3644
2016-08-11,3595
2016-08-12,3595
2016-08-13,3595
2016-08-14,3677
2016-08-15,3677
2016-08-16,3507
2016-08-17,3507
2016-08-18,3507
2016-08-19,3459
2016-08-20,3459
2016-08-21,3407
2016-08-22,3407
2016-08-23,3463
2016-08-24,3463
2016-08-25,3463
2016-08-26,3633
2016-08-28,3591
2016-08-31,3542
2016-09-01,3542
2016-09-02,3542
2016-09-03,3463
2016-09-04,3463
2016-09-05,3410
2016-09-06,3410
2016-09-07,3410
2016-09-08,3430
2016-09-09,3430
2016-09-10,3430
2016-09-11,3460
2016-09-12,3460
2016-09-13,3460
2016-09-14,3445
2016-09-15,3445
2016-09-16,3445
2016-09-17,3383
2016-09-18,3383
2016-09-19,3275
2016-09-20,3275
2016-09-21,3275
2016-09-22,3223
2016-09-23,3223
2016-09-24,3223
2016-09-25,3171
2016-09-26,3171
2016-09-27,3171
2016-09-28,3320
2016-09-29,3320
2016-09-30,3320
2016-10-01,3194
2016-10-02,3194
2016-10-03,3194
2016-10-04,3128
2016-10-05,3128
2016-10-06,3128
2016-10-07,3134
2016-10-08,3134
2016-10-09,3238
2016-10-10,3238
2016-10-11,3238
2016-10-12,3129
2016-10-13,3129
2016-10-14,3142
2016-10-15,3142
2016-10-16,3203
2016-10-17,3203
2016-10-18,3233
2016-10-19,3233
2016-10-20,3233
2016-10-21,3225
2016-10-22,3225
2016-10-23,3361
2016-10-24,3361
2016-10-25,3361
2016-10-26,3513
2016-10-27,3513
2016-10-28,3513
2016-10-29,3550
2016-10-30,3550
2016-10-31,3617
2016-11-01,3617
2016-11-02,3617
2016-11-03,3795
2016-11-04,3795
2016-11-05,3981
2016-11-06,3981
2016-11-07,4176
2016-11-08,4176
2016-11-09,4176
2016-11-10,4373
2016-11-11,4373
2016-11-12,4580
2016-11-13,4580
2016-11-14,4580
2016-11-15,4793
2016-12-07,5060
2016-12-08,5265
2016-12-09,5265
2016-12-10,5265
2016-12-11,5279
2016-12-12,5279
2016-12-13,5279
2016-12-14,5066
2016-12-15,5066
2016-12-16,5066
2016-12-17,5063
2016-12-18,5063
2016-12-19,5311
2016-12-20,5311
2016-12-21,5571
2016-12-22,5571
2016-12-23,5571
2016-12-24,5423
2016-12-25,5423
2016-12-26,5176
2016-12-27,5176
2016-12-28,5040
2016-12-29,5040
2016-12-30,4817
2016-12-31,4817
2017-01-01,4636
2017-01-02,4514
2017-01-03,4514
2017-01-04,4652
2017-01-05,4652
2017-01-06,4652
2017-01-07,4769
2017-01-08,4769
2017-01-09,4670
2017-01-10,4670
2017-01-11,4633
2017-01-12,4633
2017-01-13,4522
2017-01-14,4522
2017-01-15,4728
2017-01-16,4728
2017-01-17,4713
2017-01-18,4713
2017-01-19,4622
2017-01-20,4622
2017-01-21,4854
2017-01-22,4854
2017-01-23,4773
2017-01-27,4586
2017-01-28,4586
2017-01-29,4473
2017-01-30,4473
2017-01-31,4319
2017-02-01,4134
2017-02-02,4134
2017-02-03,4135
2017-02-04,4135
2017-02-05,4109
2017-02-06,4109
2017-02-07,3966
2017-02-08,3966
2017-02-09,4030
2017-02-10,4033
2017-02-11,4033
2017-02-12,4085
2017-02-13,4085
2017-02-14,3950
2017-02-15,3950
2017-02-16,3848
2017-02-17,3848
2017-02-18,3661
2017-02-19,3661
2017-02-20,3665
2017-02-21,3665
2017-02-22,3507
2017-02-23,3507
2017-02-24,3346
2017-02-25,3346
2017-02-26,3485
2017-02-27,3485
2017-02-28,3589
2017-03-01,3589
2017-03-02,3750
2017-03-03,3750
2017-03-04,3873
2017-03-05,3873
2017-03-06,4043
2017-03-07,4043
2017-03-08,4200
2017-03-09,4200
2017-03-10,4371
2017-03-11,4371
2017-03-12,4576
2017-03-13,4576
2017-03-14,4785
2017-03-15,4785
2017-03-16,5020
2017-03-17,5020
2017-03-18,5085
2017-03-19,5085
2017-03-20,5189
2017-03-21,5189
2017-03-22,5391
2017-03-23,5391
2017-03-24,5519
2017-03-25,5519
2017-03-26,5519
2017-03-27,5688
2017-03-28,5688
2017-03-29,5904
2017-03-30,5904
2017-03-31,5655
2017-04-01,5655
2017-04-02,5474
2017-04-03,5579
2017-04-04,5579
2017-04-05,5604
2017-04-12,6015
2017-04-13,6015
2017-04-14,6192
2017-04-15,6192
2017-04-16,5983
2017-04-17,5983
2017-04-18,5881
2017-04-19,5881
2017-04-20,6174
2017-04-21,6174
2017-04-22,5904
2017-04-23,5904
2017-04-24,6121
2017-04-25,6121
2017-04-26,6195
2017-04-27,6195
2017-04-28,5912
2017-04-29,5656
2017-04-30,5656
2017-05-01,5640
2017-05-02,5640
2017-05-03,5480
2017-05-04,5480
2017-05-05,5454
2017-05-06,5454
2017-05-07,5719
2017-05-08,5719
2017-05-09,5788
2017-05-10,5788
2017-05-11,5788
2017-05-12,5621
2017-05-13,5621
2017-05-14,5449
2017-05-15,5449
2017-05-16,5308
2017-05-17,5308
2017-05-18,5352
2017-05-19,5352
2017-05-20,5158
2017-05-21,5158
2017-05-22,4919
2017-05-23,4919
2017-05-24,4789
2017-05-25,4789
2017-05-26,4700
2017-05-27,4700
2017-05-28,4872
2017-05-29,4872
2017-05-30,4940
2017-05-31,4940
2017-06-01,4701
2017-06-02,4701
2017-06-03,4566
2017-06-04,4566
2017-06-05,4375
2017-06-06,4349
2017-06-07,4349
2017-06-08,4140
2017-06-09,4140
2017-06-10,4046
2017-06-11,4046
2017-06-12,3934
2017-06-13,3934
2017-06-14,3765
2017-06-15,3765
2017-06-16,3581
2017-06-17,3581
2017-06-18,3557
2017-06-19,3557
2017-06-20,3690
2017-06-21,3690
2017-06-22,3690
2017-06-23,3646
2017-06-24,3646
2017-06-25,3562
2017-06-26,3562
2017-06-27,3399
2017-06-28,3399
2017-06-29,3231
2017-06-30,3231
2017-07-01,3231
2017-07-02,3098
2017-07-03,3098
2017-07-04,3119
2017-07-05,3119
2017-07-06,3119
2017-07-07,3110
2017-07-08,3110
2017-07-09,2984
2017-07-13,2929
2017-07-14,2929
2017-07-15,2814
2017-07-16,2814
2017-07-17,2780
2017-07-18,2780
2017-07-19,2656
2017-07-20,2656
2017-07-21,2642
2017-07-22,2642
2017-07-23,2551
2017-07-24,2551
2017-07-25,2551
2017-07-26,2480
2017-07-27,2480
2017-07-28,2411
2017-07-29,2411
2017-07-30,2442
2017-07-31,2442
2017-08-01,2442
2017-08-02,2469
2017-08-03,2469
2017-08-04,2469
2017-08-05,2498
2017-08-06,2498
2017-08-07,2498
2017-08-08,2609
2017-08-09,2609
2017-08-10,2657
2017-08-11,2657
2017-08-12,2657
2017-08-13,2549
2017-08-14,2549
2017-08-15,2480
2017-08-16,2480
2017-08-17,2604
2017-08-18,2604
2017-08-19,2604
2017-08-20,2735
2017-08-21,2735
2017-08-22,2692
2017-08-23,2692
2017-08-24,2624
2017-08-25,2624
2017-08-26,2724
2017-08-27,2724
2017-08-28,2849
2017-08-29,2849
2017-08-30,2983
2017-08-31,2983
2017-09-01,2983
2017-09-02,3081
2017-09-03,3081
2017-09-04,3037
2017-09-05,3037
2017-09-06,2951
2017-09-07,2951
2017-09-08,2951
2017-09-09,3081
2017-09-10,3081
2017-09-11,3202
2017-09-12,3202
2017-09-13,3312
2017-09-14,3312
2017-09-15,3342
2017-09-16,3342
2017-09-17,3480
2017-09-18,3480
2017-09-19,3480
2017-09-20,3454
2017-09-21,3454
2017-09-22,3621
2017-09-23,3621
2017-09-24,3621
2017-09-25,3658
2017-09-26,3658
2017-09-27,3658
2017-09-28,3727
2017-09-29,3727
2017-09-30,3831
2017-10-01,3831
2017-10-02,3973
2017-10-03,3973
2017-10-04,3973
2017-10-05,4103
2017-10-06,4103
2017-10-07,4198
2017-10-08,4198
2017-10-09,4343
2017-10-10,4343
2017-10-11,4343
2017-10-12,4349
2017-10-13,4349
2017-10-14,4462
2017-10-15,4462
2017-10-16,4644
2017-10-17,4644
2017-10-18,4644
2017-10-19,4597
2017-10-20,4597
2017-10-21,4597
2017-10-22,4536
2017-10-23,4536
2017-10-24,4437
2017-10-25,4437
2017-10-26,4274
2017-10-27,4274
2017-10-28,4274
2017-10-29,4191
2017-10-30,4191
2017-10-31,4028
2017-11-01,4028
2017-11-02,4028
2017-11-03,3866
2017-11-04,3866
2017-11-05,4060
2017-11-06,4060
2017-11-07,4211
2017-11-08,4211
2017-11-09,4187
2017-11-10,4187
2017-11-11,4187
2017-11-12,4028
2017-11-13,4028
2017-11-14,4028
2017-11-15,3966
2017-11-16,3966
2017-11-17,3843
2017-11-18,3843
2017-11-19,3843
2017-11-20,3683
2017-11-21,3683
2017-11-22,3579
2017-11-23,3660
2017-11-24,3660
2017-11-25,3624
2017-11-26,3624
2017-11-27,3624
2017-11-28,3447
2017-11-29,3447
2017-11-30,3326
2017-12-01,3326
2017-12-02,3173
2017-12-03,3140
2017-12-04,3140
2017-12-05,3084
2017-12-06,3084
2017-12-07,2944
2017-12-08,2944
2017-12-09,2944
2017-12-10,3079
2017-12-11,3079
2017-12-12,2964
2017-12-13,2964
2017-12-14,2964
2017-12-15,2833
2017-12-16,2833
2017-12-17,2833
2017-12-18,2700
2017-12-19,2700
2017-12-20,2585
2017-12-21,2585
2017-12-22,2543
2017-12-23,2543
2017-12-24,2460
2017-12-25,2460
2017-12-26,2445
2017-12-27,2445
2017-12-28,2341
2017-12-29,2341
2017-12-30,2231
2017-12-31,2231
2018-01-01,2133
2018-01-02,2133
2018-01-03,2090
2018-01-04,2090
2018-01-05,2146
2018-01-06,2146
2018-01-07,2120
2018-01-08,2120
2018-01-09,2061
2018-01-10,2061
2018-01-11,2063
2018-01-12,2063
2018-01-13,2028
2018-01-14,2028
2018-01-15,1966
2018-01-16,1966
2018-01-17,1980
2018-01-18,1980
2018-01-19,2047
2018-01-20,1968
2018-01-21,1968
2018-01-22,1918
2018-01-23,1918
2018-01-24,1850
2018-01-25,1850
2018-01-26,1904
2018-01-27,1904
2018-01-28,1901
2018-01-29,1901
2018-01-30,1901
2018-01-31,1901
2018-02-01,1891
2018-02-02,1891
2018-02-03,1896
2018-02-04,1896
2018-02-05,1920
2018-02-06,1927
2018-02-07,1972
2018-02-08,1972
2018-02-09,1966
2018-02-10,1966
2018-02-11,1893
2018-02-12,1893
2018-02-13,1852
2018-02-14,1852
2018-02-15,1820
2018-02-16,1820
2018-02-17,1845
2018-02-18,1845
2018-02-19,1863
2018-02-20,1863
2018-02-21,1910
2018-02-22,1910
2018-02-23,1923
2018-02-24,1923
2018-02-25,1896
2018-02-26,1896
2018-02-27,1893
2018-02-28,1893
2018-03-01,1921
2018-03-02,1926
2018-03-03,1926
2018-03-04,1918
2018-03-05,1933
2018-03-06,1933
2018-03-07,1935
2018-03-08,1935
2018-03-09,1935
2018-03-10,1881
2018-03-11,1881
2018-03-12,1902
2018-03-13,1902
2018-03-14,1903
2018-03-15,1903
2018-03-16,1897
2018-03-17,1933
2018-03-18,1933
2018-03-19,1935
2018-03-20,1942
2018-03-21,1942
2018-03-22,1942
2018-03-23,1884
2018-03-24,1884
2018-03-25,1876
2018-03-26,1876
2018-03-27,1939
2018-03-28,1939
2018-03-29,1961
2018-03-30,1961
2018-03-31,1919
2018-04-01,1919
2018-04-02,1917
2018-04-03,1917
2018-04-04,1907
2018-04-05,1907
2018-04-06,1913
2018-04-07,1913
2018-04-08,1913
2018-04-09,1886
2018-04-10,1886
2018-04-11,1913
2018-04-12,1913
2018-04-13,1944
2018-04-14,1944
2018-04-15,1892
2018-04-16,1892
2018-04-17,1894
2018-04-18,1894
2018-04-19,1893
2018-04-20,1893
2018-04-21,1914
2018-04-22,1914
2018-04-23,1890
2018-04-24,1890
2018-04-25,1901
2018-04-26,1901
2018-04-27,1965
2018-04-28,1965
2018-04-29,1882
2018-04-30,1882
2018-05-01,1868
2018-05-02,1868
2018-05-03,1868
2018-05-04,1926
2018-05-05,2020
2018-05-06,2020
2018-05-07,2107
2018-05-08,2107
2018-05-09,2213
2018-05-10,2213
2018-05-11,2299
2018-05-12,2299
2018-05-13,2368
2018-05-14,2368
2018-05-15,2307
2018-05-16,2307
2018-05-17,2278
2018-05-18,2278
2018-05-19,2392
2018-05-20,2392
2018-05-21,2466
2018-05-22,2466
2018-05-23,2442
2018-05-24,2442
2018-05-25,2442
2018-05-26,2491
2018-05-27,2491
2018-05-28,2523
2018-05-29,2523
2018-05-30,2534
2018-05-31,2534
2018-06-01,2547
2018-06-02,2583
2018-06-03,2583
2018-06-04,2456
2018-06-05,2431
2018-06-06,2358
2018-06-07,2358
2018-06-08,2253
2018-06-09,2253
2018-06-10,2161
2018-06-11,2161
2018-06-12,2079
2018-06-13,2010
2018-06-14,2010
2018-06-15,1982
2018-06-16,1982
2018-06-17,2065
2018-06-18,2065
2018-06-19,2169
2018-06-20,2169
2018-06-21,2277
2018-06-22,2277
2018-06-23,2318
2018-06-24,2318
2018-06-25,2397
2018-06-26,2397
2018-06-27,2447
2018-06-28,2447
2018-06-29,2461
2018-06-30,2461
2018-07-01,2468
2018-07-02,2468
2018-07-03,2582
2018-07-04,2582
2018-07-05,2582
2018-07-06,2590
2018-07-07,2590
2018-07-08,2590
2018-07-09,2693
2018-07-10,2693
2018-07-11,2828
2018-07-12,2828
2018-07-13,2938
2018-07-14,2856
2018-07-15,2856
2018-07-16,2939
2018-07-17,3032
2018-07-18,3032
2018-07-19,3103
2018-07-20,3103
2018-07-21,2995
2018-07-22,2995
2018-07-23,2872
2018-07-24,2872
2018-07-25,2799
2018-07-26,2799
2018-07-27,2764
2018-07-28,2764
2018-07-29,2903
2018-07-30,2903
2018-07-31,2927
2018-08-01,2927
2018-08-02,2932
2018-08-03,2932
2018-08-04,3074
2018-08-05,3074
2018-08-06,3089
2018-08-07,3089
2018-08-08,3228
2018-08-09,3228
2018-08-10,3229
2018-08-11,3229
2018-08-12,3251
2018-08-14,3325
2018-08-16,3425
2018-08-17,3335
2018-08-18,3335
2018-08-19,3286
2018-08-20,3357
2018-08-21,3357
2018-08-22,3474
2018-08-23,3474
2018-08-24,3467
2018-08-25,3490
2018-08-26,3490
2018-08-27,3552
2018-08-28,3678
2018-08-29,3678
2018-08-30,3773
2018-08-31,3760
2018-09-01,3719
2018-09-02,3719
2018-09-03,3723
2018-09-04,3718
2018-09-05,3780
2018-09-06,3780
2018-09-07,3656
2018-09-08,3638
2018-09-09,3638
2018-09-10,3685
2018-09-11,3685
2018-09-12,3829
2018-09-13,3829
2018-09-14,3968
2018-09-15,4077
2018-09-16,4077
2018-09-17,4075
2018-09-18,4111
2018-09-19,4111
2018-09-20,4241
2018-09-21,4241
2018-09-22,4361
2018-09-23,4361
2018-09-24,4287
2018-09-25,4287
2018-09-26,4502
2018-09-27,4502
2018-09-28,4558
2018-09-29,4558
2018-09-30,4454
2018-10-01,4249
2018-10-02,4249
2018-10-03,4136
2018-10-04,4136
2018-10-05,4197
2018-10-06,4032
2018-10-07,4032
2018-10-08,4113
2018-10-09,4222
2018-10-10,4237
2018-10-11,4237
2018-10-12,4141
2018-10-13,4161
2018-10-14,4161
2018-10-15,4122
2018-10-16,4122
2018-10-17,4130
2018-10-18,4253
2018-10-19,4253
2018-10-20,4294
2018-10-21,4294
2018-10-22,4197
2018-10-23,4197
2018-10-24,4173
2018-10-25,4173
2018-10-26,4211
2018-10-27,4211
2018-10-28,4151
2018-10-29,4151
2018-10-30,4121
2018-10-31,4254
2018-11-01,4234
2018-11-03,4189
2018-11-04,4213
2018-11-05,4192
2018-11-06,4183
2018-11-07,4243
2018-11-08,4215
2018-11-09,4300
2018-11-10,4292
2018-11-11,4356
2018-11-12,4298
2018-11-13,4432
2018-11-14,4481
2018-11-15,4485
2018-11-16,4472
2018-11-17,4498
2018-11-18,4457
2018-11-19,4433
2018-11-20,4348
2018-11-21,4269
2018-11-22,4238
2018-11-23,4254
2018-11-24,4218
2018-11-25,4255
2018-11-26,4307
2018-11-27,4216
2018-11-28,4136
2018-11-29,4156
2018-12-01,4163
2018-12-02,4161
2018-12-03,4161
2018-12-04,4213
2018-12-05,4159
2018-12-07,4137
2018-12-09,4233
2018-12-10,4152
2018-12-11,4245
2018-12-12,4133
2018-12-13,4139
2018-12-14,4116
2018-12-15,4118
2018-12-16,4132
2018-12-17,4132
2018-12-18,4137
2018-12-19,4191
2018-12-20,4138
2018-12-21,4226
2018-12-22,4262
2018-12-23,4209
2018-12-24,4163
2018-12-25,4163
2018-12-26,4139
2018-12-27,4167
2018-12-28,4167
2018-12-29,4164
2018-12-30,4297
2018-12-31,4244
2019-01-01,4244
2019-01-02,4249
2019-01-03,4155
2019-01-04,4135
2019-01-05,4132
2019-01-06,4192
2019-01-08,4208
2019-01-10,4153
2019-01-11,4142
2019-01-12,4137
2019-01-13,4142
2019-01-14,4114
2019-01-15,4195
2019-01-16,4214
2019-01-17,4196
2019-01-18,4167
2019-01-19,4174
2019-01-20,4131
2019-01-21,4131
2019-01-22,4050
2019-01-23,4066
2019-01-24,3937
2019-01-25,3938
2019-01-26,3764
2019-01-27,3659
2019-01-28,3503
2019-01-29,3391
2019-01-30,3247
2019-01-31,3247
2019-02-01,3146
2019-02-02,3011
2019-02-03,2933
2019-02-04,2933
2019-02-05,2827
2019-02-06,2827
2019-02-07,2754
2019-02-08,2629
2019-02-09,2557
2019-02-10,2447
2019-02-11,2346
2019-02-12,2414
2019-02-13,2335
2019-02-14,2335
2019-02-15,2318
2019-02-16,2365
2019-02-17,2418
2019-02-18,2539
2019-02-19,2661
2019-02-20,2740
2019-02-21,2709
2019-02-22,2709
2019-02-23,2721
2019-02-24,2858
2019-02-25,3001
2019-02-26,3071
2019-02-27,3071
2019-02-28,3071
2019-03-01,3099
2019-03-02,3121
2019-03-03,3119
2019-03-04,3124
2019-03-05,3123
2019-03-06,3137
2019-03-07,3139
2019-03-08,3139
2019-03-09,3124
2019-03-10,3112
2019-03-11,3109
2019-03-12,3106
2019-03-13,3106
2019-03-14,2994
