date_obj,Black%20desert%20shirt price
2019-04-29,1482
2019-04-30,1468
2019-05-01,1421
2019-05-02,1416
2019-05-03,1408
2019-05-04,1390
2019-05-05,1377
2019-05-06,1380
2019-05-07,1393
2019-05-08,1418
2019-05-09,1445
2019-05-10,1438
2019-05-11,1383
2019-05-12,1313
2019-05-13,1329
2019-05-14,1369
2019-05-15,1412
2019-05-16,1428
2019-05-17,1406
2019-05-18,1432
2019-05-19,1456
2019-05-20,1494
2019-05-21,1516
2019-05-22,1543
2019-05-23,1531
2019-05-24,1533
2019-05-25,1486
2019-05-26,1481
2019-05-27,1486
2019-05-28,1469
2019-05-29,1478
2019-05-30,1481
2019-05-31,1478
2019-06-01,1465
2019-06-02,1451
2019-06-03,1450
2019-06-04,1434
2019-06-05,1455
2019-06-06,1415
2019-06-07,1410
2019-06-08,1403
2019-06-09,1383
2019-06-10,1377
2019-06-11,1382
2019-06-12,1368
2019-06-13,1343
2019-06-14,1323
2019-06-15,1321
2019-06-16,1321
2019-06-17,1314
2019-06-18,1303
2019-06-19,1263
2019-06-20,1231
2019-06-21,1242
2019-06-22,1239
2019-06-23,1239
2019-06-24,1237
2019-06-25,1187
2019-06-26,1172
2019-06-27,1177
2019-06-28,1162
2019-06-29,1153
2019-06-30,1137
2019-07-01,1101
2019-07-02,1094
2019-07-03,1093
2019-07-04,1098
2019-07-05,1100
2019-07-06,1100
2019-07-07,1102
2019-07-08,1100
2019-07-09,1102
2019-07-10,1106
2019-07-11,1113
2019-07-12,1118
2019-07-13,1120
2019-07-14,1119
2019-07-15,1126
2019-07-16,1133
2019-07-17,1135
2019-07-18,1142
2019-07-19,1139
2019-07-20,1141
2019-07-21,1131
2019-07-22,1121
2019-07-23,1118
2019-07-24,1115
2019-07-25,1119
2019-07-26,1129
2019-07-27,1134
2019-07-28,1147
2019-07-29,1149
2019-07-30,1134
2019-07-31,1127
2019-08-01,1119
2019-08-02,1118
2019-08-03,1111
2019-08-04,1104
2019-08-05,1090
2019-08-06,1102
2019-08-07,1107
2019-08-08,1112
2019-08-09,1100
2019-08-10,1108
2019-08-11,1152
2019-08-12,1186
2019-08-13,1183
2019-08-14,1238
2019-08-15,1296
2019-08-16,1332
2019-08-17,1340
2019-08-18,1341
2019-08-19,1350
2019-08-20,1353
2019-08-21,1378
2019-08-22,1395
2019-08-23,1405
2019-08-24,1409
2019-08-24,1409
2019-08-25,1424
2019-08-25,1424
2019-08-26,1436
2019-08-27,1440
2019-08-27,1440
2019-08-28,1436
2019-08-29,1424
2019-08-30,1406
2019-08-31,1415
2019-09-01,1413
2019-09-02,1459
2019-09-03,1463
2019-09-04,1494
2019-09-05,1502
2019-09-06,1534
2019-09-07,1588
2019-09-08,1665
2019-09-09,1746
2019-09-10,1834
2019-09-11,1909
2019-09-12,1947
2019-09-13,1945
2019-09-14,1930
2019-09-15,1951
2019-09-16,1953
2019-09-17,1868
2019-09-18,1880
2019-09-19,1888
2019-09-20,1972
2019-09-21,2030
2019-09-22,1989
2019-09-23,1964
2019-09-24,1982
2019-09-25,1973
2019-09-26,1952
2019-09-27,2007
2019-09-28,1983
2019-09-29,1883
2019-09-30,1821
2019-10-01,1782
2019-10-02,1753
2019-10-03,1741
2019-10-04,1675
2019-10-05,1666
2019-10-06,1635
2019-10-07,1617
2019-10-08,1611
2019-10-09,1556
2019-10-10,1520
2019-10-11,1507
2019-10-12,1482
2019-10-13,1524
2019-10-14,1532
2019-10-15,1573
2019-10-16,1544
2019-10-17,1481
2019-10-18,1459
2019-10-19,1500
2019-10-20,1552
2019-10-21,1577
2019-10-22,1577
2019-10-23,1583
2019-10-24,1561
2019-10-25,1541
2019-10-26,1532
2019-10-27,1529
2019-10-28,1512
2019-10-29,1488
2019-10-30,1484
2019-10-31,1466
2019-11-01,1468
2019-11-02,1496
2019-11-03,1521
2019-11-04,1506
2019-11-05,1501
2019-11-06,1479
2019-11-07,1433
2019-11-08,1413
2019-11-09,1377
2019-11-10,1361
2019-11-11,1359
2019-11-12,1362
2019-11-13,1400
2019-11-14,1432
2019-11-15,1448
2019-11-16,1440
2019-11-17,1399
2019-11-18,1388
2019-11-19,1373
2019-11-20,1353
2019-11-21,1344
2019-11-22,1336
2019-11-23,1361
2019-11-24,1363
2019-11-25,1390
2019-11-26,1388
2019-11-27,1373
2019-11-28,1328
2019-11-29,1306
2019-11-30,1294
2019-12-01,1320
2019-12-02,1331
2019-12-03,1288
2019-12-04,1269
2019-12-05,1240
2019-12-06,1238
2019-12-07,1240
2019-12-08,1249
2019-12-09,1266
2019-12-10,1297
2019-12-11,1309
2019-12-12,1329
2019-12-13,1344
2019-12-14,1388
2019-12-15,1423
2019-12-16,1464
2019-12-17,1518
2019-12-18,1544
2019-12-19,1550
2019-12-20,1572
2019-12-21,1571
2019-12-22,1583
2019-12-23,1616
2019-12-24,1627
2019-12-25,1637
2019-12-26,1634
2019-12-27,1663
2019-12-28,1650
2019-12-29,1675
2019-12-30,1680
2019-12-31,1705
2020-01-01,1727
2020-01-02,1753
2020-01-03,1782
2020-01-04,1797
2020-01-05,1807
2020-01-06,1807
2020-01-07,1795
2020-01-08,1774
2020-01-09,1755
2020-01-10,1759
2020-01-11,1757
2020-01-12,1744
2020-01-13,1735
2020-01-14,1725
2020-01-15,1696
2020-01-16,1714
2020-01-17,1713
2020-01-18,1706
2020-01-19,1691
2020-01-20,1666
2020-01-21,1662
2020-01-22,1652
2020-01-23,1635
2020-01-24,1622
2020-01-25,1626
2020-01-26,1648
2020-01-27,1637
2020-01-28,1629
2020-01-29,1615
2020-01-30,1591
2020-01-31,1572
2020-02-01,1552
2020-02-02,1535
2020-02-03,1516
2020-02-04,1500
2020-02-05,1536
2020-02-06,1549
2020-02-07,1524
2020-02-08,1483
2020-02-09,1467
2020-02-10,1457
2020-02-11,1459
2020-02-12,1396
2020-02-13,1353
2020-02-14,1365
2020-02-15,1367
2020-02-16,1381
2020-02-17,1380
2020-02-18,1370
2020-02-19,1364
2020-02-20,1345
2020-02-21,1305
2020-02-22,1291
2020-02-23,1279
2020-02-24,1253
2020-02-25,1253
2020-02-26,1239
2020-02-27,1241
2020-02-28,1238
2020-02-29,1231
2020-03-01,1236
2020-03-02,1231
2020-03-03,1212
2020-03-04,1191
2020-03-05,1185
2020-03-06,1184
2020-03-07,1189
2020-03-08,1192
2020-03-09,1233
2020-03-10,1211
2020-03-11,1156
2020-03-12,1133
2020-03-13,1127
2020-03-14,1123
2020-03-15,1121
2020-03-16,1121
2020-03-17,1111
2020-03-18,1102
2020-03-19,1094
2020-03-20,1100
2020-03-21,1098
2020-03-22,1081
2020-03-23,1091
2020-03-24,1078
2020-03-25,1073
2020-03-26,1067
2020-03-27,1101
2020-03-28,1137
2020-03-29,1158
2020-03-30,1206
2020-03-31,1222
2020-04-01,1237
2020-04-02,1234
2020-04-03,1258
2020-04-04,1275
2020-04-05,1297
2020-04-06,1300
2020-04-07,1288
2020-04-08,1288
2020-04-09,1276
2020-04-10,1285
2020-04-11,1280
2020-04-12,1265
2020-04-13,1230
2020-04-14,1221
2020-04-15,1216
2020-04-16,1212
2020-04-17,1195
2020-04-18,1192
2020-04-19,1196
2020-04-20,1209
2020-04-21,1231
2020-04-22,1247
2020-04-23,1244
2020-04-24,1254
2020-04-25,1218
2020-04-26,1197
2020-04-27,1191
2020-04-28,1189
2020-04-29,1189
2020-04-30,1179
2020-05-01,1176
2020-05-02,1183
2020-05-03,1190
2020-05-04,1196
2020-05-05,1208
2020-05-06,1204
2020-05-07,1205
2020-05-08,1209
2020-05-09,1220
2020-05-10,1226
2020-05-11,1220
2020-05-12,1221
2020-05-13,1182
