date_obj,3rd%20age%20robe%20top price
2017-09-14,50379478
2017-09-15,50379478
2017-09-16,50281866
2017-09-17,50281866
2017-09-18,51063501
2017-09-19,51063501
2017-09-20,51061778
2017-09-21,51061778
2017-09-22,51667158
2017-09-23,51667158
2017-09-24,51519374
2017-09-25,51519374
2017-09-26,50923238
2017-09-27,50923238
2017-09-28,51824854
2017-09-29,51824854
2017-09-30,52559422
2017-10-01,52559422
2017-10-02,53394073
2017-10-03,53394073
2017-10-04,53394073
2017-10-05,53613812
2017-10-06,53613812
2017-10-07,53587227
2017-10-08,53587227
2017-10-09,53587227
2017-10-10,52902982
2017-10-11,52902982
2017-10-12,52722437
2017-10-13,52722437
2017-10-14,52441380
2017-10-15,52441380
2017-10-16,51737131
2017-10-17,51737131
2017-10-18,51737131
2017-10-19,52093094
2017-10-20,52093094
2017-10-21,53595120
2017-10-22,53595120
2017-10-23,53363063
2017-10-24,53363063
2017-10-25,53867295
2017-10-26,53867295
2017-10-27,53867295
2017-10-28,54043835
2017-10-29,54043835
2017-10-30,52977147
2017-10-31,52977147
2017-11-01,52761085
2017-11-02,52761085
2017-11-03,52581501
2017-11-04,53302086
2017-11-05,53302086
2017-11-06,52956970
2017-11-07,52956970
2017-11-08,52956970
2017-11-09,52509144
2017-11-10,52509144
2017-11-11,52499225
2017-11-12,52499225
2017-11-13,52310654
2017-11-14,52310654
2017-11-15,52310654
2017-11-16,51666360
2017-11-17,51666360
2017-11-18,52274095
2017-11-19,53260688
2017-11-20,53260688
2017-11-21,53255605
2017-11-22,53255605
2017-11-23,54571747
2017-11-24,54571747
2017-11-25,55486809
2017-11-26,55486809
2017-11-27,56621165
2017-11-28,58152234
2017-11-29,58152234
2017-11-30,59288643
2017-12-01,60419339
2017-12-02,60419339
2017-12-03,59431371
2017-12-04,59431371
2017-12-05,58402587
2017-12-06,58402587
2017-12-07,58245633
2017-12-08,58245633
2017-12-09,58748722
2017-12-10,58748722
2017-12-11,58634333
2017-12-12,58634333
2017-12-13,58702394
2017-12-14,58702394
2017-12-15,60316183
2017-12-16,60316183
2017-12-17,60857221
2017-12-18,60733306
2017-12-19,60733306
2017-12-20,60501363
2017-12-21,60501363
2017-12-22,60887181
2017-12-23,61234110
2017-12-24,61234110
2017-12-25,63158294
2017-12-26,63158294
2017-12-27,64010526
2017-12-28,64010526
2017-12-29,64228927
2017-12-30,63762203
2017-12-31,63762203
2018-01-01,64361063
2018-01-02,64361063
2018-01-03,63359323
2018-01-04,63359323
2018-01-05,62523432
2018-01-06,62523432
2018-01-07,62972938
2018-01-08,62972938
2018-01-09,60691912
2018-01-10,60691912
2018-01-11,61435725
2018-01-12,61435725
2018-01-13,61478763
2018-01-14,61478763
2018-01-15,60409457
2018-01-16,60409457
2018-01-17,60593446
2018-01-18,61423438
2018-01-19,61423438
2018-01-20,61140807
2018-01-21,61140807
2018-01-22,61305051
2018-01-23,61305051
2018-01-24,60596071
2018-01-25,60596071
2018-01-26,61020954
2018-01-27,61020954
2018-01-28,61259633
2018-01-29,61259633
2018-01-30,62048072
2018-01-31,62048072
2018-02-01,62048072
2018-02-02,62477382
2018-02-03,63639205
2018-02-04,63639205
2018-02-05,63807298
2018-02-06,63807298
2018-02-07,63688591
2018-02-08,63688591
2018-02-09,63331949
2018-02-10,63331949
2018-02-11,62471506
2018-02-12,62471506
2018-02-13,62471506
2018-02-14,62514130
2018-02-15,62514130
2018-02-16,62910906
2018-02-17,62910906
2018-02-18,64416889
2018-02-19,65969752
2018-02-20,65969752
2018-02-21,66352063
2018-02-22,66352063
2018-02-23,65821957
2018-02-24,65821957
2018-02-25,65842376
2018-02-26,65842376
2018-02-27,66622461
2018-02-28,66622461
2018-03-01,67255047
2018-03-02,67255047
2018-03-03,66945397
2018-03-04,66945397
2018-03-05,67508555
2018-03-06,69628634
2018-03-07,71680922
2018-03-08,71680922
2018-03-09,72595705
2018-03-10,72595705
2018-03-11,72121065
2018-03-12,72121065
2018-03-13,72290017
2018-03-14,72290017
2018-03-15,72290017
2018-03-16,71936475
2018-03-17,71936475
2018-03-18,71775059
2018-03-19,71775059
2018-03-20,71775059
2018-03-21,71237750
2018-03-22,71237750
2018-03-23,71237750
2018-03-24,70760638
2018-03-25,70760638
2018-03-26,70568683
2018-03-27,70568683
2018-03-28,70397589
2018-03-29,70397589
2018-03-30,71367865
2018-03-31,71367865
2018-04-01,72976718
2018-04-02,72976718
2018-04-03,73427430
2018-04-04,73427430
2018-04-05,76110032
2018-04-06,76110032
2018-04-07,78855486
2018-04-08,78855486
2018-04-09,80308572
2018-04-10,80308572
2018-04-11,83043711
2018-04-12,86591522
2018-04-13,86591522
2018-04-14,86591522
2018-04-15,85772515
2018-04-16,85772515
2018-04-17,87819794
2018-04-18,87819794
2018-04-19,87819794
2018-04-20,88502820
2018-04-21,88502820
2018-04-22,88004119
2018-04-23,88004119
2018-04-24,84194163
2018-04-25,84194163
2018-04-26,83471885
2018-04-27,83471885
2018-04-28,81900540
2018-04-29,81900540
2018-04-30,80922430
2018-05-01,80922430
2018-05-02,81313187
2018-05-03,81313187
2018-05-04,83247774
2018-05-05,83965838
2018-05-06,83965838
2018-05-07,84876448
2018-05-08,84876448
2018-05-09,84876448
2018-05-10,83085769
2018-05-11,83085769
2018-05-12,79593901
2018-05-13,79593901
2018-05-14,79593901
2018-05-15,77363826
2018-05-16,77363826
2018-05-17,77363826
2018-05-18,76495562
2018-05-19,76495562
2018-05-20,74867510
2018-05-21,74867510
2018-05-22,73466699
2018-05-23,73466699
2018-05-24,72465634
2018-05-25,72465634
2018-05-26,72198545
2018-05-27,72198545
2018-05-28,71892684
2018-05-29,71892684
2018-05-30,71892684
2018-05-31,71543152
2018-06-01,71543152
2018-06-02,71272254
2018-06-03,71272254
2018-06-04,71272254
2018-06-05,70678051
2018-06-06,70678051
2018-06-07,69219139
2018-06-08,69219139
2018-06-09,68167354
2018-06-10,68167354
2018-06-11,65716356
2018-06-12,65716356
2018-06-13,62491281
2018-06-14,62491281
2018-06-15,61370869
2018-06-16,61370869
2018-06-17,61252308
2018-06-18,61252308
2018-06-19,61959333
2018-06-20,61959333
2018-06-21,62473485
2018-06-22,62473485
2018-06-23,63778655
2018-06-24,63778655
2018-06-25,64735985
2018-06-26,64735985
2018-06-27,66434206
2018-06-28,66434206
2018-06-29,68431111
2018-06-30,68431111
2018-07-01,69691743
2018-07-02,69691743
2018-07-03,70501811
2018-07-04,70501811
2018-07-05,70501811
2018-07-06,69319881
2018-07-07,69319881
2018-07-08,69319881
2018-07-09,67494514
2018-07-10,67494514
2018-07-11,66100785
2018-07-12,66100785
2018-07-13,63860495
2018-07-14,64181886
2018-07-15,64181886
2018-07-16,64442802
2018-07-17,64652858
2018-07-18,64652858
2018-07-19,64185111
2018-07-20,64185111
2018-07-21,64519574
2018-07-22,64519574
2018-07-23,64694421
2018-07-24,64694421
2018-07-25,64694421
2018-07-26,65044908
2018-07-27,65044908
2018-07-28,65075674
2018-07-29,65075674
2018-07-30,64977657
2018-07-31,64977657
2018-08-01,65018316
2018-08-02,65018316
2018-08-03,64785536
2018-08-04,64785536
2018-08-05,64963465
2018-08-06,64963465
2018-08-07,64963465
2018-08-08,64497519
2018-08-09,64497519
2018-08-10,64497519
2018-08-11,64507054
2018-08-12,64507054
2018-08-14,64353077
2018-08-16,63453884
2018-08-17,60942747
2018-08-18,60942747
2018-08-19,59440235
2018-08-20,58701406
2018-08-21,58701406
2018-08-22,59488553
2018-08-23,59488553
2018-08-24,61811139
2018-08-25,62615163
2018-08-26,62615163
2018-08-27,62615163
2018-08-28,61806295
2018-08-29,61806295
2018-08-30,62682085
2018-08-31,62682085
2018-09-01,62107134
2018-09-02,62107134
2018-09-03,62454969
2018-09-04,62454969
2018-09-05,63361361
2018-09-06,63361361
2018-09-07,62903295
2018-09-08,62903295
2018-09-09,64399177
2018-09-10,64399177
2018-09-11,63405606
2018-09-12,63405606
2018-09-13,61914259
2018-09-14,61914259
2018-09-15,63249446
2018-09-16,63249446
2018-09-17,63249446
2018-09-18,63254910
2018-09-19,63254910
2018-09-20,63246615
2018-09-21,63246615
2018-09-22,63616298
2018-09-23,63616298
2018-09-24,63455204
2018-09-25,63455204
2018-09-26,64301398
2018-09-27,64301398
2018-09-28,64301398
2018-09-29,63781166
2018-09-30,63781166
2018-10-01,64071040
2018-10-02,64071040
2018-10-03,64503421
2018-10-04,64503421
2018-10-05,64503421
2018-10-06,65294136
2018-10-07,65294136
2018-10-08,65434572
2018-10-09,65434572
2018-10-10,65295019
2018-10-11,65295019
2018-10-12,65295019
2018-10-13,65552645
2018-10-14,65552645
2018-10-15,65552645
2018-10-16,65539311
2018-10-17,65539311
2018-10-18,65561197
2018-10-19,65561197
2018-10-20,65561197
2018-10-21,66061373
2018-10-22,66061373
2018-10-23,66061373
2018-10-24,66039126
2018-10-25,66039126
2018-10-26,65725241
2018-10-27,65725241
2018-10-28,66020215
2018-10-29,66020215
2018-10-30,66020215
2018-10-31,66902022
2018-11-01,66902022
2018-11-03,67218061
