date_obj,Fremennik%20blue%20cloak price
2019-03-23,890
2019-03-24,890
2019-03-25,914
2019-03-26,914
2019-03-27,914
2019-03-28,914
2019-03-29,914
2019-03-30,914
2019-03-31,914
2019-04-01,888
2019-04-02,888
2019-04-03,888
2019-04-04,888
2019-04-05,888
2019-04-06,888
2019-04-07,895
2019-04-08,895
2019-04-09,895
2019-04-10,895
2019-04-11,895
2019-04-12,895
2019-04-13,904
2019-04-14,904
2019-04-15,904
2019-04-16,904
2019-04-17,904
2019-04-18,904
2019-04-19,904
2019-04-20,918
2019-04-21,918
2019-04-22,918
2019-04-23,918
2019-04-24,918
2019-04-25,918
2019-04-26,918
2019-04-27,918
2019-04-28,963
2019-04-29,963
2019-04-30,963
2019-05-01,963
2019-05-02,963
2019-05-03,963
2019-05-04,963
2019-05-05,963
2019-05-06,968
2019-05-07,968
2019-05-08,968
2019-05-09,968
2019-05-10,968
2019-05-11,968
2019-05-12,920
2019-05-13,920
2019-05-14,920
2019-05-15,920
2019-05-16,920
2019-05-17,920
2019-05-18,887
2019-05-19,887
2019-05-20,887
2019-05-21,887
2019-05-22,887
2019-05-23,887
2019-05-24,887
2019-05-25,879
2019-05-26,879
2019-05-27,879
2019-05-28,879
2019-05-29,879
2019-05-30,879
2019-05-31,879
2019-06-01,903
2019-06-02,903
2019-06-03,903
2019-06-04,903
2019-06-05,903
2019-06-06,903
2019-06-07,903
2019-06-08,917
2019-06-09,917
2019-06-10,917
2019-06-11,917
2019-06-12,917
2019-06-13,917
2019-06-14,917
2019-06-15,952
2019-06-16,952
2019-06-17,952
2019-06-18,952
2019-06-19,952
2019-06-20,952
2019-06-21,999
2019-06-22,999
2019-06-23,999
2019-06-24,999
2019-06-25,999
2019-06-26,999
2019-06-27,999
2019-06-28,999
2019-06-29,999
2019-06-30,1027
2019-07-01,1027
2019-07-02,1027
2019-07-03,1027
2019-07-04,1027
2019-07-05,1027
2019-07-06,1027
2019-07-07,1027
2019-07-08,994
2019-07-09,994
2019-07-10,994
2019-07-11,994
2019-07-12,994
2019-07-13,994
2019-07-14,994
2019-07-15,994
2019-07-16,1004
2019-07-17,1004
2019-07-18,1004
2019-07-19,1004
2019-07-20,1004
2019-07-21,1004
2019-07-22,1004
2019-07-23,1004
2019-07-24,1004
2019-07-25,1005
2019-07-26,1005
2019-07-27,1005
2019-07-28,1005
2019-07-29,1005
2019-07-30,1005
2019-07-31,1005
2019-08-01,1027
2019-08-02,1027
2019-08-03,1027
2019-08-04,1027
2019-08-05,1027
2019-08-06,1027
2019-08-07,1027
2019-08-08,1027
2019-08-09,1027
2019-08-10,1027
2019-08-11,1027
2019-08-12,1027
2019-08-13,1027
2019-08-14,1027
2019-08-15,1027
2019-08-16,1027
2019-08-17,1027
2019-08-18,1002
2019-08-19,1002
2019-08-20,1002
2019-08-21,1002
2019-08-22,1002
2019-08-23,1002
2019-08-24,1002
2019-08-24,1002
2019-08-25,1002
2019-08-25,1002
2019-08-26,962
2019-08-26,962
2019-08-27,962
2019-08-27,962
2019-08-28,962
2019-08-29,962
2019-08-30,962
2019-08-31,962
2019-09-01,962
2019-09-02,962
2019-09-03,962
2019-09-04,948
2019-09-05,948
2019-09-06,948
2019-09-07,948
2019-09-08,948
2019-09-09,948
2019-09-10,948
2019-09-11,948
2019-09-12,948
2019-09-13,948
2019-09-14,948
2019-09-15,995
2019-09-16,995
2019-09-17,995
2019-09-18,995
2019-09-19,995
2019-09-20,995
2019-09-21,995
2019-09-22,995
2019-09-23,995
2019-09-24,995
2019-09-25,995
2019-09-26,1016
2019-09-27,1016
2019-09-28,1016
2019-09-29,1016
2019-09-30,1016
2019-10-01,1016
2019-10-02,1016
2019-10-03,1016
2019-10-04,1016
2019-10-05,1016
2019-10-06,1016
2019-10-07,1016
2019-10-08,992
2019-10-09,992
2019-10-10,992
2019-10-11,992
2019-10-12,992
2019-10-13,992
2019-10-14,992
2019-10-15,992
2019-10-16,992
2019-10-17,992
2019-10-18,992
2019-10-19,992
2019-10-20,975
2019-10-21,975
2019-10-22,975
2019-10-23,975
2019-10-24,975
2019-10-25,975
2019-10-26,975
2019-10-27,975
2019-10-28,975
2019-10-29,975
2019-10-30,975
2019-10-31,976
2019-11-01,976
2019-11-02,976
2019-11-03,976
2019-11-04,976
2019-11-05,976
2019-11-06,976
2019-11-07,976
2019-11-08,976
2019-11-09,976
2019-11-10,955
2019-11-11,955
2019-11-12,955
2019-11-13,955
2019-11-14,955
2019-11-15,955
2019-11-16,955
2019-11-17,955
2019-11-18,955
2019-11-19,955
2019-11-20,955
2019-11-21,955
2019-11-22,989
2019-11-23,989
2019-11-24,989
2019-11-25,989
2019-11-26,989
2019-11-27,989
2019-11-28,989
2019-11-29,989
2019-11-30,989
2019-12-01,989
2019-12-02,989
2019-12-03,959
2019-12-04,959
2019-12-05,959
2019-12-06,959
2019-12-07,959
2019-12-08,959
2019-12-09,959
2019-12-10,959
2019-12-11,959
2019-12-12,959
2019-12-13,959
2019-12-14,959
2019-12-15,959
2019-12-16,922
2019-12-17,922
2019-12-18,922
2019-12-19,922
2019-12-20,922
2019-12-21,922
2019-12-22,922
2019-12-23,922
2019-12-24,922
2019-12-25,922
2019-12-26,922
2019-12-27,922
2019-12-28,914
2019-12-29,914
2019-12-30,914
2019-12-31,914
2020-01-01,914
2020-01-02,914
2020-01-03,914
2020-01-04,914
2020-01-05,914
2020-01-06,914
2020-01-07,914
2020-01-08,914
2020-01-09,948
2020-01-10,948
2020-01-11,948
2020-01-12,948
2020-01-13,948
2020-01-14,948
2020-01-15,948
2020-01-16,948
2020-01-17,948
2020-01-18,948
2020-01-19,983
2020-01-20,983
2020-01-21,983
2020-01-22,983
2020-01-23,983
2020-01-24,983
2020-01-25,983
2020-01-26,983
2020-01-27,983
2020-01-28,986
2020-01-29,986
2020-01-30,986
2020-01-31,986
2020-02-01,986
2020-02-02,986
2020-02-03,986
2020-02-04,986
2020-02-05,986
2020-02-06,986
2020-02-07,984
2020-02-08,984
2020-02-09,984
2020-02-10,984
2020-02-11,984
2020-02-12,984
2020-02-13,984
2020-02-14,984
2020-02-15,984
2020-02-16,1001
2020-02-17,1001
2020-02-18,1001
2020-02-19,1001
2020-02-20,1001
2020-02-21,1001
2020-02-22,1001
2020-02-23,1001
2020-02-24,975
2020-02-25,975
2020-02-26,975
2020-02-27,975
2020-02-28,975
2020-02-29,975
2020-03-01,975
2020-03-02,975
2020-03-03,975
2020-03-04,975
2020-03-05,952
2020-03-06,952
2020-03-07,952
2020-03-08,952
2020-03-09,952
2020-03-10,952
2020-03-11,952
2020-03-12,952
2020-03-13,947
2020-03-14,947
2020-03-15,947
2020-03-16,947
2020-03-17,947
2020-03-18,947
2020-03-19,947
2020-03-20,947
2020-03-21,960
2020-03-22,960
2020-03-23,960
2020-03-24,960
2020-03-25,960
2020-03-26,960
2020-03-27,960
2020-03-28,977
2020-03-29,977
2020-03-30,977
2020-03-31,977
2020-04-01,977
2020-04-02,977
2020-04-03,977
2020-04-04,1001
2020-04-05,1001
2020-04-06,1001
2020-04-07,1001
2020-04-08,1001
2020-04-09,1001
2020-04-10,1001
2020-04-11,995
2020-04-12,995
2020-04-13,995
2020-04-14,995
2020-04-15,995
2020-04-16,995
2020-04-17,995
2020-04-18,989
2020-04-19,989
2020-04-20,989
2020-04-21,989
2020-04-22,989
2020-04-23,954
2020-04-24,954
2020-04-25,954
2020-04-26,954
2020-04-27,954
2020-04-28,954
2020-04-29,941
2020-04-30,941
2020-05-01,941
2020-05-02,941
2020-05-03,941
2020-05-04,941
2020-05-05,941
2020-05-06,950
2020-05-07,950
2020-05-08,950
2020-05-09,950
2020-05-10,950
2020-05-11,950
2020-05-12,950
2020-05-13,937
