date_obj,Saradomin%20full%20helm price
2019-04-05,60655
2019-04-06,60935
2019-04-07,61349
2019-04-08,61938
2019-04-09,62157
2019-04-10,60766
2019-04-11,60656
2019-04-12,59298
2019-04-13,58726
2019-04-14,57726
2019-04-15,58004
2019-04-16,57840
2019-04-17,56678
2019-04-18,56586
2019-04-19,56274
2019-04-20,57279
2019-04-21,57807
2019-04-22,57987
2019-04-23,59212
2019-04-24,59461
2019-04-25,58564
2019-04-26,58972
2019-04-27,57465
2019-04-28,58265
2019-04-29,57768
2019-04-30,57555
2019-05-01,58655
2019-05-02,58662
2019-05-03,58982
2019-05-04,59308
2019-05-05,60068
2019-05-06,59514
2019-05-07,58693
2019-05-08,58960
2019-05-09,59058
2019-05-10,59874
2019-05-11,60223
2019-05-12,60266
2019-05-13,61240
2019-05-14,61105
2019-05-15,60970
2019-05-16,60282
2019-05-17,59489
2019-05-18,59747
2019-05-19,60697
2019-05-20,60731
2019-05-21,61896
2019-05-22,63126
2019-05-23,64335
2019-05-24,64420
2019-05-25,64323
2019-05-26,62350
2019-05-27,60758
2019-05-28,58692
2019-05-29,57810
2019-05-30,58054
2019-05-31,58499
2019-06-01,58798
2019-06-02,59044
2019-06-03,59175
2019-06-04,60112
2019-06-05,61009
2019-06-06,60296
2019-06-07,60180
2019-06-08,59786
2019-06-09,60017
2019-06-10,60017
2019-06-11,60708
2019-06-12,61814
2019-06-13,62157
2019-06-14,63159
2019-06-15,63522
2019-06-16,63961
2019-06-17,63655
2019-06-18,63790
2019-06-19,64400
2019-06-20,64275
2019-06-21,62252
2019-06-22,59971
2019-06-23,59241
2019-06-24,58455
2019-06-25,59168
2019-06-26,60483
2019-06-27,61843
2019-06-28,62662
2019-06-29,62639
2019-06-30,61515
2019-07-01,59409
2019-07-02,58875
2019-07-03,58078
2019-07-04,56782
2019-07-05,55134
2019-07-06,54160
2019-07-07,53938
2019-07-08,55255
2019-07-09,56530
2019-07-10,57903
2019-07-11,57424
2019-07-12,55758
2019-07-13,57080
2019-07-14,55308
2019-07-15,55545
2019-07-16,55823
2019-07-17,56224
2019-07-18,56882
2019-07-19,57234
2019-07-20,56672
2019-07-21,57282
2019-07-22,57282
2019-07-23,57324
2019-07-24,57204
2019-07-25,56484
2019-07-26,55722
2019-07-27,54567
2019-07-28,55459
2019-07-29,54880
2019-07-30,55242
2019-07-31,56000
2019-08-01,56106
2019-08-02,55576
2019-08-03,55032
2019-08-04,54552
2019-08-05,54417
2019-08-06,53483
2019-08-07,54091
2019-08-08,53956
2019-08-09,53536
2019-08-10,53725
2019-08-11,53841
2019-08-12,53914
2019-08-13,54311
2019-08-14,54907
2019-08-15,55827
2019-08-16,57357
2019-08-17,57357
2019-08-18,58864
2019-08-19,60889
2019-08-20,60606
2019-08-21,61351
2019-08-22,60142
2019-08-23,60233
2019-08-24,61563
2019-08-24,61563
2019-08-25,62308
2019-08-25,62308
2019-08-26,63316
2019-08-26,63316
2019-08-27,64291
2019-08-27,64291
2019-08-28,65536
2019-08-29,66560
2019-08-30,67093
2019-08-31,65955
2019-09-01,64997
2019-09-02,64599
2019-09-03,64524
2019-09-04,63480
2019-09-05,64536
2019-09-06,63948
2019-09-07,63477
2019-09-08,63801
2019-09-09,63785
2019-09-10,64039
2019-09-11,64670
2019-09-12,63719
2019-09-13,64654
2019-09-14,64958
2019-09-15,64963
2019-09-16,65764
2019-09-17,66519
2019-09-18,67078
2019-09-19,67960
2019-09-20,66504
2019-09-21,65502
2019-09-22,65273
2019-09-23,65757
2019-09-24,65757
2019-09-25,65287
2019-09-26,64556
2019-09-27,64947
2019-09-28,64606
2019-09-29,63113
2019-09-30,61719
2019-10-01,61229
2019-10-02,62213
2019-10-03,61679
2019-10-04,61819
2019-10-05,62602
2019-10-06,62690
2019-10-07,63020
2019-10-08,64134
2019-10-09,64134
2019-10-10,64677
2019-10-11,65827
2019-10-12,65538
2019-10-13,64529
2019-10-14,65610
2019-10-15,65610
2019-10-16,66153
2019-10-17,66153
2019-10-18,65772
2019-10-19,66407
2019-10-20,66799
2019-10-21,66333
2019-10-22,65555
2019-10-23,66155
2019-10-24,66979
2019-10-25,67408
2019-10-26,67703
2019-10-27,68066
2019-10-28,68429
2019-10-29,68429
2019-10-30,67016
2019-10-31,66282
2019-11-01,65001
2019-11-02,63166
2019-11-03,62472
2019-11-04,61827
2019-11-05,61827
2019-11-06,59545
2019-11-07,59578
2019-11-08,59002
2019-11-09,58908
2019-11-10,58370
2019-11-11,56631
2019-11-12,56450
2019-11-13,56987
2019-11-14,57777
2019-11-15,58369
2019-11-16,58719
2019-11-17,58719
2019-11-18,59598
2019-11-19,59791
2019-11-20,60481
2019-11-21,60481
2019-11-22,60378
2019-11-23,60458
2019-11-24,60134
2019-11-25,60663
2019-11-26,60542
2019-11-27,60542
2019-11-28,61315
2019-11-29,61315
2019-11-30,61745
2019-12-01,61217
2019-12-02,61715
2019-12-03,62837
2019-12-04,63265
2019-12-05,63265
2019-12-06,63139
2019-12-07,61351
2019-12-08,61351
2019-12-09,59870
2019-12-10,61561
2019-12-11,61738
2019-12-12,61733
2019-12-13,60847
2019-12-14,61182
2019-12-15,60324
2019-12-16,60042
2019-12-17,59768
2019-12-18,59768
2019-12-19,59866
2019-12-20,59979
2019-12-21,59814
2019-12-22,60028
2019-12-23,60251
2019-12-24,60231
2019-12-25,59897
2019-12-26,60106
2019-12-27,59572
2019-12-28,59965
2019-12-29,60069
2019-12-30,60522
2019-12-31,60608
2020-01-01,61455
2020-01-02,62162
2020-01-03,62974
2020-01-04,62819
2020-01-05,61894
2020-01-06,62588
2020-01-07,62836
2020-01-08,62836
2020-01-09,62371
2020-01-10,61892
2020-01-11,61575
2020-01-12,62335
2020-01-13,62335
2020-01-14,62490
2020-01-15,61016
2020-01-16,60662
2020-01-17,61518
2020-01-18,62363
2020-01-19,62586
2020-01-20,62987
2020-01-21,62987
2020-01-22,62514
2020-01-23,62267
2020-01-24,61954
2020-01-25,62015
2020-01-26,62796
2020-01-27,61961
2020-01-28,60680
2020-01-29,61251
2020-01-30,61851
2020-01-31,62428
2020-02-01,62829
2020-02-02,63151
2020-02-03,63367
2020-02-04,63208
2020-02-05,63357
2020-02-06,62724
2020-02-07,64296
2020-02-08,64535
2020-02-09,63747
2020-02-10,63674
2020-02-11,62509
2020-02-12,60986
2020-02-13,60618
2020-02-14,61400
2020-02-15,61331
2020-02-16,61059
2020-02-17,60709
2020-02-18,60640
2020-02-19,61494
2020-02-20,61689
2020-02-21,61689
2020-02-22,61442
2020-02-23,62132
2020-02-24,62322
2020-02-25,63158
2020-02-26,63412
2020-02-27,62874
2020-02-28,63353
2020-02-29,63353
2020-03-01,63378
2020-03-02,63291
2020-03-03,63543
2020-03-04,63543
2020-03-05,63850
2020-03-06,63911
2020-03-07,64270
2020-03-08,64120
2020-03-09,63588
2020-03-10,62310
2020-03-11,62375
2020-03-12,61535
2020-03-13,61803
2020-03-14,61862
2020-03-15,60882
2020-03-16,59945
2020-03-17,59466
2020-03-18,58332
2020-03-19,58000
2020-03-20,57695
2020-03-21,57683
2020-03-22,57281
2020-03-23,56758
2020-03-24,55585
2020-03-25,54403
2020-03-26,53546
2020-03-27,52910
2020-03-28,52452
2020-03-29,52505
2020-03-30,52588
2020-03-31,52937
2020-04-01,53024
2020-04-02,52713
2020-04-03,52713
2020-04-04,52369
2020-04-05,51408
2020-04-06,50842
2020-04-07,48868
2020-04-08,46650
2020-04-09,45241
2020-04-10,43476
2020-04-11,43515
2020-04-12,42827
2020-04-13,43180
2020-04-14,43134
2020-04-15,41921
2020-04-16,40948
2020-04-17,39971
2020-04-18,39217
2020-04-19,39444
2020-04-20,39383
2020-04-21,38984
2020-04-22,39167
2020-04-23,39591
2020-04-24,39658
2020-04-25,39752
2020-04-26,39905
2020-04-27,40081
2020-04-28,40088
2020-04-29,39709
2020-04-30,40175
2020-05-01,39696
2020-05-02,39803
2020-05-03,39607
2020-05-04,39398
2020-05-05,40402
2020-05-06,41186
2020-05-07,42367
2020-05-08,42847
2020-05-09,42994
2020-05-10,43177
2020-05-11,43210
2020-05-12,43316
2020-05-13,43860
