date_obj,Iron%20plateskirt%20(t) price
2019-04-02,1130
2019-04-03,1078
2019-04-04,1078
2019-04-05,1109
2019-04-06,1109
2019-04-07,1109
2019-04-08,1124
2019-04-09,1124
2019-04-10,1124
2019-04-11,1147
2019-04-12,1147
2019-04-13,1150
2019-04-14,1150
2019-04-15,1161
2019-04-16,1122
2019-04-17,1122
2019-04-18,1065
2019-04-19,1065
2019-04-20,1021
2019-04-21,1021
2019-04-22,981
2019-04-23,937
2019-04-24,937
2019-04-25,948
2019-04-26,948
2019-04-27,975
2019-04-28,975
2019-04-29,1021
2019-04-30,1021
2019-05-01,1072
2019-05-02,1072
2019-05-03,1126
2019-05-04,1126
2019-05-05,1183
2019-05-06,1183
2019-05-07,1183
2019-05-08,1195
2019-05-09,1195
2019-05-10,1214
2019-05-11,1214
2019-05-12,1206
2019-05-13,1206
2019-05-14,1173
2019-05-15,1173
2019-05-16,1173
2019-05-17,1168
2019-05-18,1168
2019-05-19,1189
2019-05-20,1189
2019-05-21,1189
2019-05-22,1225
2019-05-23,1225
2019-05-24,1236
2019-05-25,1236
2019-05-26,1236
2019-05-27,1253
2019-05-28,1253
2019-05-29,1293
2019-05-30,1293
2019-05-31,1293
2019-06-01,1293
2019-06-02,1349
2019-06-03,1349
2019-06-04,1349
2019-06-05,1413
2019-06-06,1413
2019-06-07,1413
2019-06-08,1439
2019-06-09,1439
2019-06-10,1439
2019-06-11,1503
2019-06-12,1503
2019-06-13,1503
2019-06-14,1533
2019-06-15,1533
2019-06-16,1533
2019-06-17,1502
2019-06-18,1502
2019-06-19,1502
2019-06-20,1513
2019-06-21,1513
2019-06-22,1513
2019-06-23,1494
2019-06-24,1494
2019-06-25,1494
2019-06-26,1461
2019-06-27,1461
2019-06-28,1461
2019-06-29,1387
2019-06-30,1387
2019-07-01,1319
2019-07-02,1291
2019-07-03,1291
2019-07-04,1291
2019-07-05,1255
2019-07-06,1255
2019-07-07,1255
2019-07-08,1200
2019-07-09,1200
2019-07-10,1200
2019-07-11,1145
2019-07-12,1145
2019-07-13,1145
2019-07-14,1087
2019-07-15,1087
2019-07-16,1087
2019-07-17,1035
2019-07-18,1035
2019-07-19,1035
2019-07-20,992
2019-07-21,992
2019-07-22,981
2019-07-23,981
2019-07-24,981
2019-07-25,1022
2019-07-26,1022
2019-07-27,1022
2019-07-28,1022
2019-07-29,1005
2019-07-30,1005
2019-07-31,1005
2019-08-01,1003
2019-08-02,1003
2019-08-03,1003
2019-08-04,1010
2019-08-05,1010
2019-08-06,1010
2019-08-07,991
2019-08-08,991
2019-08-09,991
2019-08-10,1001
2019-08-11,1001
2019-08-12,1001
2019-08-13,1001
2019-08-14,1001
2019-08-15,1001
2019-08-16,1037
2019-08-17,1037
2019-08-18,1037
2019-08-19,1078
2019-08-20,1078
2019-08-21,1078
2019-08-22,1088
2019-08-23,1088
2019-08-24,1088
2019-08-24,1088
2019-08-25,1088
2019-08-25,1088
2019-08-26,1063
2019-08-26,1063
2019-08-27,1063
2019-08-27,1063
2019-08-28,1063
2019-08-29,1080
2019-08-30,1080
2019-08-31,1080
2019-09-01,1080
2019-09-02,1100
2019-09-03,1100
2019-09-04,1100
2019-09-05,1084
2019-09-06,1084
2019-09-07,1084
2019-09-08,1084
2019-09-09,1076
2019-09-10,1076
2019-09-11,1076
2019-09-12,1076
2019-09-13,1055
2019-09-14,1055
2019-09-15,1055
2019-09-16,1031
2019-09-17,1031
2019-09-18,1031
2019-09-19,1031
2019-09-20,1037
2019-09-21,1037
2019-09-22,1037
2019-09-23,1051
2019-09-24,1051
2019-09-25,1051
2019-09-26,1060
2019-09-27,1060
2019-09-28,1060
2019-09-29,1060
2019-09-30,1079
2019-10-01,1079
2019-10-02,1079
2019-10-03,1079
2019-10-04,1030
2019-10-05,1030
2019-10-06,984
2019-10-07,984
2019-10-08,984
2019-10-09,970
2019-10-10,970
2019-10-11,970
2019-10-12,970
2019-10-13,967
2019-10-14,967
2019-10-15,967
2019-10-16,949
2019-10-17,949
2019-10-18,949
2019-10-19,949
2019-10-20,981
2019-10-21,981
2019-10-22,981
2019-10-23,954
2019-10-24,954
2019-10-25,954
2019-10-26,916
2019-10-27,916
2019-10-28,916
2019-10-29,879
2019-10-30,879
2019-10-31,879
2019-11-01,851
2019-11-02,851
2019-11-03,851
2019-11-04,828
2019-11-05,828
2019-11-06,828
2019-11-07,828
2019-11-08,789
2019-11-09,789
2019-11-10,780
2019-11-11,780
2019-11-12,780
2019-11-13,792
2019-11-14,792
2019-11-15,792
2019-11-16,792
2019-11-17,828
2019-11-18,828
2019-11-19,828
2019-11-20,854
2019-11-21,854
2019-11-22,854
2019-11-23,870
2019-11-24,870
2019-11-25,870
2019-11-26,911
2019-11-27,911
2019-11-28,911
2019-11-29,911
2019-11-30,952
2019-12-01,952
2019-12-02,952
2019-12-03,952
2019-12-04,986
2019-12-05,986
2019-12-06,986
2019-12-07,986
2019-12-08,1002
2019-12-09,1002
2019-12-10,1002
2019-12-11,1027
2019-12-12,1027
2019-12-13,1027
2019-12-14,1027
2019-12-15,1016
2019-12-16,1016
2019-12-17,1016
2019-12-18,1016
2019-12-19,999
2019-12-20,999
2019-12-21,999
2019-12-22,1028
2019-12-23,1028
2019-12-24,1028
2019-12-25,1030
2019-12-26,1030
2019-12-27,1030
2019-12-28,1044
2019-12-29,1044
2019-12-30,1044
2019-12-31,1044
2020-01-01,1037
2020-01-02,1037
2020-01-03,1037
2020-01-04,1037
2020-01-05,1074
2020-01-06,1074
2020-01-07,1074
2020-01-08,1074
2020-01-09,1099
2020-01-10,1099
2020-01-11,1099
2020-01-12,1129
2020-01-13,1129
2020-01-14,1129
2020-01-15,1136
2020-01-16,1136
2020-01-17,1136
2020-01-18,1136
2020-01-19,1187
2020-01-20,1187
2020-01-21,1187
2020-01-22,1187
2020-01-23,1223
2020-01-24,1223
2020-01-25,1223
2020-01-26,1223
2020-01-27,1254
2020-01-28,1254
2020-01-29,1254
2020-01-30,1254
2020-01-31,1254
2020-02-01,1251
2020-02-02,1251
2020-02-03,1251
2020-02-04,1251
2020-02-05,1247
2020-02-06,1247
2020-02-07,1247
2020-02-08,1269
2020-02-09,1269
2020-02-10,1269
2020-02-11,1276
2020-02-12,1276
2020-02-13,1276
2020-02-14,1264
2020-02-15,1264
2020-02-16,1264
2020-02-17,1272
2020-02-18,1272
2020-02-19,1272
2020-02-20,1272
2020-02-21,1272
2020-02-22,1272
2020-02-23,1272
2020-02-24,1264
2020-02-25,1264
2020-02-26,1264
2020-02-27,1264
2020-02-28,1290
2020-02-29,1290
2020-03-01,1290
2020-03-02,1290
2020-03-03,1264
2020-03-04,1264
2020-03-05,1264
2020-03-06,1202
2020-03-07,1202
2020-03-08,1202
2020-03-09,1200
2020-03-10,1200
2020-03-11,1200
2020-03-12,1187
2020-03-13,1187
2020-03-14,1187
2020-03-15,1187
2020-03-16,1224
2020-03-17,1224
2020-03-18,1224
2020-03-19,1224
2020-03-20,1215
2020-03-21,1215
2020-03-22,1238
2020-03-23,1238
2020-03-24,1238
2020-03-25,1289
2020-03-26,1289
2020-03-27,1304
2020-03-28,1304
2020-03-29,1278
2020-03-30,1278
2020-03-31,1235
2020-04-01,1235
2020-04-02,1202
2020-04-03,1202
2020-04-04,1202
2020-04-05,1162
2020-04-06,1162
2020-04-07,1131
2020-04-08,1131
2020-04-09,1084
2020-04-10,1084
2020-04-11,1033
2020-04-12,1033
2020-04-13,987
2020-04-14,987
2020-04-15,937
2020-04-16,937
2020-04-17,937
2020-04-18,893
2020-04-19,900
2020-04-20,900
2020-04-21,900
2020-04-22,918
2020-04-23,918
2020-04-24,918
2020-04-25,927
2020-04-26,927
2020-04-27,884
2020-04-28,884
2020-04-29,884
2020-04-30,866
2020-05-01,866
2020-05-02,866
2020-05-03,848
2020-05-04,848
2020-05-05,848
2020-05-06,862
2020-05-07,862
2020-05-08,862
2020-05-09,897
2020-05-10,897
2020-05-11,897
2020-05-12,936
2020-05-13,936
