date_obj,Black%20flowers price
2019-03-18,39172
2019-03-19,39172
2019-03-20,39172
2019-03-21,39172
2019-03-22,39172
2019-03-23,39172
2019-03-24,39172
2019-03-25,39172
2019-03-26,39172
2019-03-27,39172
2019-03-28,39172
2019-03-29,39172
2019-03-30,39172
2019-03-31,39172
2019-04-01,38243
2019-04-02,38243
2019-04-03,38243
2019-04-04,38243
2019-04-05,38243
2019-04-06,38243
2019-04-07,38243
2019-04-08,38243
2019-04-09,38243
2019-04-10,38243
2019-04-11,38243
2019-04-12,38243
2019-04-13,38243
2019-04-14,38243
2019-04-15,38243
2019-04-16,38243
2019-04-17,38243
2019-04-18,38243
2019-04-19,38243
2019-04-20,38243
2019-04-21,38243
2019-04-22,38457
2019-04-23,38457
2019-04-24,38457
2019-04-25,38457
2019-04-26,38457
2019-04-27,38457
2019-04-28,38457
2019-04-29,38457
2019-04-30,38457
2019-05-01,38457
2019-05-02,38457
2019-05-03,38457
2019-05-04,38457
2019-05-05,38457
2019-05-06,38457
2019-05-07,38457
2019-05-08,38457
2019-05-09,38457
2019-05-10,38457
2019-05-11,38457
2019-05-12,38427
2019-05-13,38427
2019-05-14,38427
2019-05-15,38427
2019-05-16,38427
2019-05-17,38427
2019-05-18,38427
2019-05-19,38427
2019-05-20,38427
2019-05-21,38427
2019-05-22,38427
2019-05-23,38427
2019-05-24,38427
2019-05-25,38427
2019-05-26,38427
2019-05-27,38427
2019-05-28,38427
2019-05-29,38427
2019-05-30,38427
2019-05-31,38427
2019-06-01,38427
2019-06-02,38427
2019-06-03,38427
2019-06-04,40228
2019-06-05,40228
2019-06-06,40228
2019-06-07,40228
2019-06-08,40228
2019-06-09,40228
2019-06-10,40228
2019-06-11,40228
2019-06-12,40228
2019-06-13,40228
2019-06-14,40228
2019-06-15,40228
2019-06-16,40228
2019-06-17,40228
2019-06-18,40228
2019-06-19,40228
2019-06-20,40228
2019-06-21,40228
2019-06-22,40228
2019-06-23,40228
2019-06-24,40228
2019-06-25,40228
2019-06-26,40228
2019-06-27,40228
2019-06-28,40228
2019-06-29,40228
2019-06-30,42106
2019-07-01,42106
2019-07-02,42106
2019-07-03,42106
2019-07-04,42106
2019-07-05,42106
2019-07-06,42106
2019-07-07,42106
2019-07-08,42106
2019-07-09,42106
2019-07-10,42106
2019-07-11,42106
2019-07-12,42106
2019-07-13,42106
2019-07-14,42106
2019-07-15,42106
2019-07-16,42106
2019-07-17,42106
2019-07-18,42106
2019-07-19,42106
2019-07-20,42106
2019-07-21,42106
2019-07-22,42106
2019-07-23,42106
2019-07-24,42106
2019-07-25,43713
2019-07-26,43713
2019-07-27,43713
2019-07-28,43713
2019-07-29,43713
2019-07-30,43713
2019-07-31,43713
2019-08-01,43713
2019-08-02,43713
2019-08-03,43713
2019-08-04,43713
2019-08-05,43713
2019-08-06,43713
2019-08-07,43713
2019-08-08,43713
2019-08-09,43713
2019-08-10,45455
2019-08-11,45455
2019-08-12,45455
2019-08-13,45455
2019-08-14,45455
2019-08-15,45455
2019-08-16,45455
2019-08-17,45455
2019-08-18,45455
2019-08-19,45455
2019-08-20,45455
2019-08-21,45455
2019-08-22,45455
2019-08-23,45455
2019-08-24,45455
2019-08-24,45455
2019-08-25,45455
2019-08-25,45455
2019-08-26,45455
2019-08-27,45455
2019-08-27,45455
2019-08-28,45455
2019-08-29,45455
2019-08-30,45455
2019-08-31,45455
2019-09-01,45455
2019-09-02,45455
2019-09-03,45223
2019-09-04,45223
2019-09-05,45223
2019-09-06,45223
2019-09-07,45223
2019-09-08,45223
2019-09-09,45223
2019-09-10,45223
2019-09-11,45223
2019-09-12,45223
2019-09-13,45223
2019-09-14,45223
2019-09-15,45223
2019-09-16,45223
2019-09-17,45223
2019-09-18,45223
2019-09-19,45223
2019-09-20,45223
2019-09-21,45223
2019-09-22,45223
2019-09-23,45223
2019-09-24,45223
2019-09-25,45223
2019-09-26,45223
2019-09-27,45223
2019-09-28,45223
2019-09-29,45223
2019-09-30,45285
2019-10-01,45285
2019-10-02,45285
2019-10-03,45285
2019-10-04,45285
2019-10-05,45285
2019-10-06,45285
2019-10-07,45285
2019-10-08,45285
2019-10-09,45285
2019-10-10,45285
2019-10-11,45285
2019-10-12,45285
2019-10-13,45285
2019-10-14,45285
2019-10-15,45285
2019-10-16,45285
2019-10-17,45285
2019-10-18,45285
2019-10-19,45285
2019-10-20,45285
2019-10-21,45285
2019-10-22,45285
2019-10-23,45285
2019-10-24,45285
2019-10-25,45285
2019-10-26,45285
2019-10-27,47409
2019-10-28,47409
2019-10-29,47409
2019-10-30,47409
2019-10-31,47409
2019-11-01,47409
2019-11-02,47409
2019-11-03,47409
2019-11-04,47409
2019-11-05,47409
2019-11-06,47409
2019-11-07,47409
2019-11-08,47409
2019-11-09,47409
2019-11-10,47409
2019-11-11,47409
2019-11-12,47409
2019-11-13,47409
2019-11-14,47409
2019-11-15,47409
2019-11-16,47409
2019-11-17,47409
2019-11-18,47409
2019-11-19,47409
2019-11-20,47409
2019-11-21,47409
2019-11-22,47324
2019-11-23,47324
2019-11-24,47324
2019-11-25,47324
2019-11-26,47324
2019-11-27,47324
2019-11-28,47324
2019-11-29,47324
2019-11-30,47324
2019-12-01,47324
2019-12-02,47324
2019-12-03,47324
2019-12-04,47324
2019-12-05,47324
2019-12-06,47324
2019-12-07,47324
2019-12-08,47324
2019-12-09,47324
2019-12-10,47324
2019-12-11,47324
2019-12-12,47324
2019-12-13,47324
2019-12-14,47324
2019-12-15,47324
2019-12-16,47324
2019-12-17,47324
2019-12-18,47324
2019-12-19,47324
2019-12-20,47324
2019-12-21,47113
2019-12-22,47113
2019-12-23,47113
2019-12-24,47113
2019-12-25,47113
2019-12-26,47113
2019-12-27,47113
2019-12-28,47113
2019-12-29,47113
2019-12-30,47113
2019-12-31,47113
2020-01-01,47113
2020-01-02,47113
2020-01-03,47113
2020-01-04,47113
2020-01-05,47113
2020-01-06,47113
2020-01-07,47113
2020-01-08,47113
2020-01-09,47113
2020-01-10,47113
2020-01-11,47113
2020-01-12,47113
2020-01-13,47113
2020-01-14,47113
2020-01-15,47530
2020-01-16,47530
2020-01-17,47530
2020-01-18,47530
2020-01-19,47530
2020-01-20,47530
2020-01-21,47530
2020-01-22,47530
2020-01-23,47530
2020-01-24,47530
2020-01-25,47530
2020-01-26,47530
2020-01-27,47530
2020-01-28,47530
2020-01-29,47530
2020-01-30,47530
2020-01-31,47530
2020-02-01,47530
2020-02-02,47530
2020-02-03,47530
2020-02-04,49035
2020-02-05,49035
2020-02-06,49035
2020-02-07,49035
2020-02-08,49035
2020-02-09,49035
2020-02-10,49035
2020-02-11,49035
2020-02-12,49035
2020-02-13,49035
2020-02-14,49035
2020-02-15,49035
2020-02-16,49035
2020-02-17,49035
2020-02-18,49035
2020-02-19,49035
2020-02-20,49035
2020-02-21,49035
2020-02-22,49035
2020-02-23,49035
2020-02-24,49305
2020-02-25,49305
2020-02-26,49305
2020-02-27,49305
2020-02-28,49305
2020-02-29,49305
2020-03-01,49305
2020-03-02,49305
2020-03-03,49305
2020-03-04,49305
2020-03-05,49305
2020-03-06,49305
2020-03-07,49305
2020-03-08,49305
2020-03-09,49305
2020-03-10,49305
2020-03-11,49305
2020-03-12,49305
2020-03-13,49305
2020-03-14,49305
2020-03-15,49305
2020-03-16,50004
2020-03-17,50004
2020-03-18,50004
2020-03-19,50004
2020-03-20,50004
2020-03-21,50004
2020-03-22,50004
2020-03-23,50004
2020-03-24,50004
2020-03-25,50004
2020-03-26,50004
2020-03-27,50004
2020-03-28,50004
2020-03-29,50004
2020-03-30,50004
2020-03-31,51410
2020-04-01,51410
2020-04-02,51410
2020-04-03,51410
2020-04-04,51410
2020-04-05,51410
2020-04-06,51410
2020-04-07,51410
2020-04-08,51410
2020-04-09,51410
2020-04-10,51410
2020-04-11,51410
2020-04-12,51410
2020-04-13,51667
2020-04-14,51667
2020-04-15,51667
2020-04-16,51667
2020-04-17,51667
2020-04-18,51667
2020-04-19,51667
2020-04-20,51667
2020-04-21,51667
2020-04-22,51667
2020-04-23,51667
2020-04-24,51667
2020-04-25,51667
2020-04-26,49606
2020-04-27,49606
2020-04-28,49606
2020-04-29,49606
2020-04-30,49606
2020-05-01,49606
2020-05-02,49606
2020-05-03,49606
2020-05-04,49606
2020-05-05,49606
2020-05-06,49606
2020-05-07,49606
2020-05-08,49606
2020-05-09,49606
2020-05-10,47580
2020-05-11,47580
2020-05-12,47580
2020-05-13,47580
