date_obj,Rock-shell%20gloves price
2019-06-01,296
2019-06-02,304
2019-06-03,304
2019-06-04,312
2019-06-05,312
2019-06-06,312
2019-06-07,327
2019-06-08,327
2019-06-09,327
2019-06-10,340
2019-06-11,340
2019-06-12,340
2019-06-13,339
2019-06-14,339
2019-06-15,339
2019-06-16,335
2019-06-17,335
2019-06-18,335
2019-06-19,337
2019-06-20,337
2019-06-21,337
2019-06-22,337
2019-06-23,322
2019-06-24,322
2019-06-25,322
2019-06-26,308
2019-06-27,308
2019-06-28,308
2019-06-29,322
2019-06-30,322
2019-07-01,322
2019-07-02,336
2019-07-03,336
2019-07-04,336
2019-07-05,336
2019-07-06,343
2019-07-07,343
2019-07-08,343
2019-07-09,343
2019-07-10,350
2019-07-11,350
2019-07-12,350
2019-07-13,350
2019-07-14,351
2019-07-15,351
2019-07-16,351
2019-07-17,351
2019-07-18,360
2019-07-19,360
2019-07-20,360
2019-07-21,360
2019-07-22,360
2019-07-23,360
2019-07-24,360
2019-07-25,360
2019-07-26,360
2019-07-27,375
2019-07-28,375
2019-07-29,375
2019-07-30,378
2019-07-31,378
2019-08-01,378
2019-08-02,378
2019-08-03,393
2019-08-04,393
2019-08-05,393
2019-08-06,398
2019-08-07,398
2019-08-08,398
2019-08-09,398
2019-08-10,407
2019-08-11,407
2019-08-12,407
2019-08-13,407
2019-08-14,405
2019-08-15,405
2019-08-16,405
2019-08-17,397
2019-08-18,397
2019-08-19,397
2019-08-20,397
2019-08-21,407
2019-08-22,407
2019-08-23,407
2019-08-24,427
2019-08-24,427
2019-08-25,427
2019-08-25,427
2019-08-26,427
2019-08-26,427
2019-08-27,427
2019-08-27,427
2019-08-28,446
2019-08-29,446
2019-08-30,446
2019-08-31,446
2019-09-01,461
2019-09-02,461
2019-09-03,461
2019-09-04,461
2019-09-05,439
2019-09-06,439
2019-09-07,439
2019-09-08,423
2019-09-09,423
2019-09-10,423
2019-09-11,423
2019-09-12,423
2019-09-13,405
2019-09-14,405
2019-09-15,405
2019-09-16,395
2019-09-17,395
2019-09-18,395
2019-09-19,395
2019-09-20,384
2019-09-21,384
2019-09-22,384
2019-09-23,380
2019-09-24,380
2019-09-25,380
2019-09-26,380
2019-09-27,380
2019-09-28,391
2019-09-29,391
2019-09-30,391
2019-10-01,391
2019-10-02,398
2019-10-03,398
2019-10-04,398
2019-10-05,398
2019-10-06,398
2019-10-07,398
2019-10-08,398
2019-10-09,398
2019-10-10,398
2019-10-11,398
2019-10-12,400
2019-10-13,400
2019-10-14,400
2019-10-15,400
2019-10-16,401
2019-10-17,401
2019-10-18,401
2019-10-19,401
2019-10-20,401
2019-10-21,409
2019-10-22,409
2019-10-23,409
2019-10-24,409
2019-10-25,430
2019-10-26,430
2019-10-27,430
2019-10-28,430
2019-10-29,427
2019-10-30,427
2019-10-31,427
2019-11-01,427
2019-11-02,427
2019-11-03,413
2019-11-04,413
2019-11-05,413
2019-11-06,413
2019-11-07,413
2019-11-08,413
2019-11-09,430
2019-11-10,430
2019-11-11,430
2019-11-12,430
2019-11-13,430
2019-11-14,451
2019-11-15,451
2019-11-16,451
2019-11-17,451
2019-11-18,472
2019-11-19,472
2019-11-20,472
2019-11-21,472
2019-11-22,472
2019-11-23,484
2019-11-24,484
2019-11-25,484
2019-11-26,484
2019-11-27,484
2019-11-28,462
2019-11-29,462
2019-11-30,462
2019-12-01,462
2019-12-02,462
2019-12-03,442
2019-12-04,442
2019-12-05,442
2019-12-06,442
2019-12-07,442
2019-12-08,442
2019-12-09,423
2019-12-10,423
2019-12-11,423
2019-12-12,423
2019-12-13,403
2019-12-14,403
2019-12-15,403
2019-12-16,384
2019-12-17,384
2019-12-18,384
2019-12-19,384
2019-12-20,384
2019-12-21,365
2019-12-22,365
2019-12-23,365
2019-12-24,365
2019-12-25,351
2019-12-26,351
2019-12-27,351
2019-12-28,351
2019-12-29,339
2019-12-30,339
2019-12-31,339
2020-01-01,331
2020-01-02,331
2020-01-03,331
2020-01-04,331
2020-01-05,334
2020-01-06,334
2020-01-07,334
2020-01-08,334
2020-01-09,334
2020-01-10,351
2020-01-11,351
2020-01-12,351
2020-01-13,351
2020-01-14,351
2020-01-15,369
2020-01-16,369
2020-01-17,369
2020-01-18,369
2020-01-19,386
2020-01-20,386
2020-01-21,386
2020-01-22,386
2020-01-23,386
2020-01-24,393
2020-01-25,393
2020-01-26,393
2020-01-27,393
2020-01-28,401
2020-01-29,401
2020-01-30,401
2020-01-31,401
2020-02-01,401
2020-02-02,422
2020-02-03,422
2020-02-04,422
2020-02-05,422
2020-02-06,422
2020-02-07,431
2020-02-08,431
2020-02-09,431
2020-02-10,431
2020-02-11,444
2020-02-12,444
2020-02-13,444
2020-02-14,444
2020-02-15,466
2020-02-16,466
2020-02-17,466
2020-02-18,466
2020-02-19,483
2020-02-20,483
2020-02-21,483
2020-02-22,479
2020-02-23,479
2020-02-24,479
2020-02-25,479
2020-02-26,479
2020-02-27,481
2020-02-28,481
2020-02-29,481
2020-03-01,481
2020-03-02,481
2020-03-03,489
2020-03-04,489
2020-03-05,489
2020-03-06,489
2020-03-07,489
2020-03-08,489
2020-03-09,489
2020-03-10,489
2020-03-11,489
2020-03-12,476
2020-03-13,476
2020-03-14,476
2020-03-15,476
2020-03-16,497
2020-03-17,497
2020-03-18,497
2020-03-19,497
2020-03-20,496
2020-03-21,496
2020-03-22,496
2020-03-23,507
2020-03-24,507
2020-03-25,507
2020-03-26,523
2020-03-27,523
2020-03-28,523
2020-03-29,505
2020-03-30,505
2020-03-31,505
2020-04-01,502
2020-04-02,502
2020-04-03,502
2020-04-04,482
2020-04-05,482
2020-04-06,482
2020-04-07,492
2020-04-08,492
2020-04-09,481
2020-04-10,481
2020-04-11,481
2020-04-12,491
2020-04-13,491
2020-04-14,491
2020-04-15,479
2020-04-16,479
2020-04-17,479
2020-04-18,486
2020-04-19,486
2020-04-20,486
2020-04-21,510
2020-04-22,510
2020-04-23,510
2020-04-24,514
2020-04-25,514
2020-04-26,514
2020-04-27,491
2020-04-28,491
2020-04-29,491
2020-04-30,487
2020-05-01,487
2020-05-02,487
2020-05-03,493
2020-05-04,493
2020-05-05,493
2020-05-06,479
2020-05-07,479
2020-05-08,479
2020-05-09,467
2020-05-10,467
2020-05-11,467
2020-05-12,470
2020-05-13,470
