date_obj,Draconic%20visage price
2018-11-17,8405552
2018-11-18,8405552
2018-11-19,8608371
2018-11-20,8608371
2018-11-21,8674839
2018-11-22,8674839
2018-11-23,8674839
2018-11-24,8272346
2018-11-25,8272346
2018-11-26,7913220
2018-11-27,7913220
2018-11-28,7564271
2018-11-29,7564271
2018-12-01,7754104
2018-12-02,7754104
2018-12-03,7754104
2018-12-04,8069631
2018-12-05,8069631
2018-12-07,8087858
2018-12-09,8245278
2018-12-10,8245278
2018-12-11,8558391
2018-12-12,8558391
2018-12-13,8669893
2018-12-14,8669893
2018-12-15,8669893
2018-12-16,8926547
2018-12-17,8926547
2018-12-18,8926547
2018-12-19,9132654
2018-12-20,9132654
2018-12-21,9132654
2018-12-22,9078063
2018-12-23,9078063
2018-12-24,9063447
2018-12-25,9063447
2018-12-26,9063447
2018-12-27,9373656
2018-12-28,9373656
2018-12-29,9798809
2018-12-30,9798809
2018-12-31,9926690
2019-01-01,9926690
2019-01-02,10017611
2019-01-03,10017611
2019-01-04,10017611
2019-01-05,9934975
2019-01-06,9934975
2019-01-08,9483656
2019-01-10,8753047
2019-01-11,8753047
2019-01-12,8315631
2019-01-13,8315631
2019-01-14,8424973
2019-01-15,8424973
2019-01-16,8582732
2019-01-17,8582732
2019-01-18,8688737
2019-01-19,8688737
2019-01-20,8975435
2019-01-21,8975435
2019-01-22,8869119
2019-01-23,8869119
2019-01-24,8869119
2019-01-25,8716898
2019-01-26,8716898
2019-01-27,8605108
2019-01-28,8605108
2019-01-29,8530936
2019-01-30,8530936
2019-01-31,8530936
2019-02-01,8548409
2019-02-02,8548409
2019-02-03,8433693
2019-02-04,8433693
2019-02-05,8433693
2019-02-06,8274543
2019-02-07,8274543
2019-02-08,8173512
2019-02-09,8173512
2019-02-10,8173512
2019-02-11,8066416
2019-02-12,8066416
2019-02-13,7844716
2019-02-14,7844716
2019-02-15,7704775
2019-02-16,7704775
2019-02-17,7704775
2019-02-18,7643066
2019-02-19,7643066
2019-02-20,7643066
2019-02-21,7662377
2019-02-22,7662377
2019-02-23,7662377
2019-02-24,7784839
2019-02-25,7784839
2019-02-26,7801888
2019-02-27,7801888
2019-02-28,7801888
2019-03-01,7801888
2019-03-02,7510062
2019-03-03,7510062
2019-03-04,7387969
2019-03-05,7387969
2019-03-06,7126451
2019-03-07,7126451
2019-03-08,7126451
2019-03-09,7095090
2019-03-10,7095090
2019-03-11,7095090
2019-03-12,7122600
2019-03-13,7122600
2019-03-14,7122600
2019-03-15,7021690
2019-03-16,7021690
2019-03-17,6915598
2019-03-18,6915598
2019-03-19,6915598
2019-03-20,6913084
2019-03-21,6913084
2019-03-22,6913084
2019-03-23,6983638
2019-03-24,6983638
2019-03-25,6983638
2019-03-26,7006396
2019-03-27,7006396
2019-03-28,7006396
2019-03-29,6877390
2019-03-30,6877390
2019-03-31,6877390
2019-04-01,6971596
2019-04-02,6971596
2019-04-03,7077398
2019-04-04,7077398
2019-04-05,7077398
2019-04-06,6976057
2019-04-07,6976057
2019-04-08,6881490
2019-04-09,6881490
2019-04-10,6881490
2019-04-11,6906493
2019-04-12,6906493
2019-04-13,6918811
2019-04-14,6918811
2019-04-15,6918811
2019-04-16,6820068
2019-04-17,6820068
2019-04-18,6820068
2019-04-19,6673074
2019-04-20,6673074
2019-04-21,6495812
2019-04-22,6495812
2019-04-23,6382277
2019-04-24,6382277
2019-04-25,6382277
2019-04-26,6262085
2019-04-27,6262085
2019-04-28,6262085
2019-04-29,6245625
2019-04-30,6245625
2019-05-01,6226963
2019-05-02,6226963
2019-05-03,6129816
2019-05-04,6129816
2019-05-05,6076994
2019-05-06,6076994
2019-05-07,6076994
2019-05-08,6030419
2019-05-09,6030419
2019-05-10,6030419
2019-05-11,5793859
2019-05-12,5793859
2019-05-13,5688977
2019-05-14,5688977
2019-05-15,5686717
2019-05-16,5686717
2019-05-17,5703761
2019-05-18,5703761
2019-05-19,5842522
2019-05-20,5842522
2019-05-21,5900857
2019-05-22,5900857
2019-05-23,5865165
2019-05-24,5865165
2019-05-25,5832146
2019-05-26,5832146
2019-05-27,5999392
2019-05-28,5999392
2019-05-29,6037269
2019-05-30,6037269
2019-05-31,6037269
2019-06-01,5930126
2019-06-02,5930126
2019-06-03,5930126
2019-06-04,5912492
2019-06-05,5912492
2019-06-06,5912492
2019-06-07,5883504
2019-06-08,5883504
2019-06-09,5888765
2019-06-10,5888765
2019-06-11,5888765
2019-06-12,5980707
2019-06-13,5980707
2019-06-14,5966838
2019-06-15,5966838
2019-06-16,5966838
2019-06-17,5934252
2019-06-18,5934252
2019-06-19,5934252
2019-06-20,5918098
2019-06-21,5918098
2019-06-22,5918098
2019-06-23,5817068
2019-06-24,5817068
2019-06-25,5711601
2019-06-26,5711601
2019-06-27,5602798
2019-06-28,5602798
2019-06-29,5602798
2019-06-30,5842664
2019-07-01,5842664
2019-07-02,5842664
2019-07-03,6074845
2019-07-04,6074845
2019-07-05,6213432
2019-07-06,6213432
2019-07-07,6213432
2019-07-08,6281805
2019-07-09,6281805
2019-07-10,6376048
2019-07-11,6376048
2019-07-12,6376048
2019-07-13,6418206
2019-07-14,6418206
2019-07-15,6340811
2019-07-16,6340811
2019-07-17,6170736
2019-07-18,6170736
2019-07-19,6170736
2019-07-20,6137935
2019-07-21,6137935
2019-07-22,6032586
2019-07-23,6032586
2019-07-24,5939437
2019-07-25,5939437
2019-07-26,5939437
2019-07-27,5846223
2019-07-28,5846223
2019-07-29,5846223
2019-07-30,5775475
2019-07-31,5775475
2019-08-01,5775475
2019-08-02,5715437
2019-08-03,5715437
2019-08-04,5738513
2019-08-05,5738513
2019-08-06,5738513
2019-08-07,5951541
2019-08-08,5951541
2019-08-09,5951541
2019-08-10,6044739
2019-08-11,6044739
2019-08-12,6044739
2019-08-13,6069923
2019-08-14,6069923
2019-08-15,6069923
2019-08-16,5911797
2019-08-17,5911797
2019-08-18,5839560
2019-08-19,5839560
2019-08-20,5961219
2019-08-21,5961219
2019-08-22,5686264
2019-08-23,5686264
2019-08-24,5474517
2019-08-24,5474517
2019-08-25,5474517
2019-08-25,5474517
2019-08-26,5474517
2019-08-27,5467576
2019-08-27,5467576
2019-08-28,5467576
2019-08-29,5467576
2019-08-30,5313424
2019-08-31,5313424
2019-09-01,5191100
2019-09-02,5191100
2019-09-03,5191100
2019-09-04,5270742
2019-09-05,5270742
2019-09-06,5270742
2019-09-07,5482798
2019-09-08,5482798
2019-09-09,5482798
2019-09-10,5557627
2019-09-11,5557627
2019-09-12,5523592
2019-09-13,5523592
2019-09-14,5523592
2019-09-15,5427461
2019-09-16,5427461
2019-09-17,5427461
2019-09-18,5444789
2019-09-19,5444789
2019-09-20,5444789
2019-09-21,5372199
2019-09-22,5372199
2019-09-23,5378588
2019-09-24,5378588
2019-09-25,5378588
2019-09-26,5348662
2019-09-27,5348662
2019-09-28,5348662
2019-09-29,5343328
2019-09-30,5343328
2019-10-01,5454241
2019-10-02,5454241
2019-10-03,5454241
2019-10-04,5454241
2019-10-05,5437288
2019-10-06,5437288
2019-10-07,5398455
2019-10-08,5398455
2019-10-09,5398455
2019-10-10,5365934
2019-10-11,5365934
2019-10-12,5365934
2019-10-13,5298395
2019-10-14,5298395
2019-10-15,5298395
2019-10-16,5339667
2019-10-17,5339667
2019-10-18,5339667
2019-10-19,5274911
2019-10-20,5274911
2019-10-21,5274911
2019-10-22,5236967
2019-10-23,5236967
2019-10-24,5236967
2019-10-25,5132767
2019-10-26,5132767
2019-10-27,5132767
2019-10-28,5159403
2019-10-29,5159403
2019-10-30,5159403
2019-10-31,5225610
2019-11-01,5225610
2019-11-02,5225610
2019-11-03,5133505
2019-11-04,5133505
2019-11-05,5133505
2019-11-06,5127594
2019-11-07,5127594
2019-11-08,5127594
2019-11-09,5115944
2019-11-10,5115944
2019-11-11,5094415
2019-11-12,5094415
2019-11-13,5094415
2019-11-14,5094415
2019-11-15,5045421
2019-11-16,5045421
2019-11-17,5045421
2019-11-18,5061224
2019-11-19,5061224
2019-11-20,5061224
2019-11-21,5061224
2019-11-22,5046317
2019-11-23,5046317
2019-11-24,5046317
2019-11-25,4950468
2019-11-26,4950468
2019-11-27,4950468
2019-11-28,4984432
2019-11-29,4984432
2019-11-30,4984432
2019-12-01,5038126
2019-12-02,5038126
2019-12-03,5038126
2019-12-04,5068233
2019-12-05,5068233
2019-12-06,5068233
2019-12-07,5068233
2019-12-08,4950118
2019-12-09,4950118
2019-12-10,4950118
2019-12-11,4905334
2019-12-12,4905334
2019-12-13,4905334
2019-12-14,4897136
2019-12-15,4897136
2019-12-16,4897136
2019-12-17,4910853
2019-12-18,4910853
2019-12-19,4910853
2019-12-20,4900056
2019-12-21,4900056
2019-12-22,4953630
2019-12-23,4953630
2019-12-24,4953630
2019-12-25,4958348
2019-12-26,4958348
2019-12-27,4958348
2019-12-28,5105013
2019-12-29,5105013
2019-12-30,5105013
2019-12-31,5292749
2020-01-01,5292749
2020-01-02,5365930
2020-01-03,5365930
2020-01-04,5365930
2020-01-05,5524203
2020-01-06,5524203
2020-01-07,5611660
2020-01-08,5611660
2020-01-09,5611660
2020-01-10,5551183
2020-01-11,5551183
2020-01-12,5615953
2020-01-13,5615953
2020-01-14,5615953
2020-01-15,5697951
2020-01-16,5697951
2020-01-17,5598510
2020-01-18,5598510
2020-01-19,5583696
2020-01-20,5583696
2020-01-21,5583696
2020-01-22,5514800
2020-01-23,5514800
2020-01-24,5371432
2020-01-25,5371432
2020-01-26,5371432
2020-01-27,5294914
2020-01-28,5294914
2020-01-29,5328676
2020-01-30,5328676
2020-01-31,5484868
2020-02-01,5484868
2020-02-02,5440660
2020-02-03,5440660
2020-02-04,5440660
2020-02-05,5384205
2020-02-06,5384205
2020-02-07,5174444
2020-02-08,5174444
2020-02-09,4945261
2020-02-10,4753843
2020-02-11,4753843
2020-02-12,4634317
2020-02-13,4634317
2020-02-14,4582790
2020-02-15,4582790
2020-02-16,4582790
2020-02-17,4598678
2020-02-18,4598678
2020-02-19,4598678
2020-02-20,4553819
2020-02-21,4553819
2020-02-22,4553819
2020-02-23,4569966
2020-02-24,4569966
2020-02-25,4631447
2020-02-26,4631447
2020-02-27,4659081
2020-02-28,4659081
2020-02-29,4690931
2020-03-01,4690931
2020-03-02,4786444
2020-03-03,4786444
2020-03-04,4786444
2020-03-05,4836295
2020-03-06,4836295
2020-03-07,4751518
2020-03-08,4751518
2020-03-09,4681954
2020-03-10,4681954
2020-03-11,4627737
2020-03-12,4627737
2020-03-13,4688708
2020-03-14,4688708
2020-03-15,4732337
2020-03-16,4732337
2020-03-17,4881176
2020-03-18,4881176
2020-03-19,4902073
2020-03-20,5002354
2020-03-21,5002354
2020-03-22,5193516
2020-03-23,5193516
2020-03-24,5214213
2020-03-25,5214213
2020-03-26,5187286
2020-03-27,5187286
2020-03-28,5135421
2020-03-29,5172550
2020-03-30,5172550
2020-03-31,5267029
2020-04-01,5267029
2020-04-02,5431339
2020-04-03,5431339
2020-04-04,5474238
2020-04-05,5474238
2020-04-06,5421679
2020-04-07,5421679
2020-04-08,5425393
2020-04-09,5425393
2020-04-10,5544790
2020-04-11,5553186
2020-04-12,5553186
2020-04-13,5476689
2020-04-14,5476689
2020-04-15,5368050
2020-04-16,5368050
2020-04-17,5317856
2020-04-18,5187007
2020-04-19,5101806
2020-04-20,5101806
2020-04-21,5064233
2020-04-22,4970110
2020-04-23,4970110
2020-04-24,4891466
2020-04-25,4891466
2020-04-26,4815827
2020-04-27,4968256
2020-04-28,4968256
2020-04-29,4981073
2020-04-30,5112067
2020-05-01,5112067
2020-05-02,5031851
2020-05-03,5046016
2020-05-04,5046016
2020-05-05,5160335
2020-05-06,5172736
2020-05-07,5172736
2020-05-08,5191550
2020-05-09,5346749
2020-05-10,5346749
2020-05-11,5459697
2020-05-12,5459697
2020-05-13,5593540
