date_obj,Warrior%20helm price
2019-04-07,45504
2019-04-08,45964
2019-04-09,46850
2019-04-10,46668
2019-04-11,46095
2019-04-12,45917
2019-04-13,44852
2019-04-14,42990
2019-04-15,42990
2019-04-16,42680
2019-04-17,42269
2019-04-18,42415
2019-04-19,42503
2019-04-20,42838
2019-04-21,42838
2019-04-22,42398
2019-04-23,41914
2019-04-24,41510
2019-04-25,41566
2019-04-26,41984
2019-04-27,42836
2019-04-28,43116
2019-04-29,43811
2019-04-30,44783
2019-05-01,44783
2019-05-02,44944
2019-05-03,46372
2019-05-04,45966
2019-05-05,44974
2019-05-06,46215
2019-05-07,46565
2019-05-08,45536
2019-05-09,45536
2019-05-10,45883
2019-05-11,44660
2019-05-12,43629
2019-05-13,44308
2019-05-14,42891
2019-05-15,42891
2019-05-16,43151
2019-05-17,43151
2019-05-18,42051
2019-05-19,42051
2019-05-20,42196
2019-05-21,42196
2019-05-22,42266
2019-05-23,42876
2019-05-24,42660
2019-05-25,42833
2019-05-26,42808
2019-05-27,42914
2019-05-28,42105
2019-05-29,42096
2019-05-30,42871
2019-05-31,42871
2019-06-01,42264
2019-06-02,41465
2019-06-03,41610
2019-06-04,41660
2019-06-05,41578
2019-06-06,41393
2019-06-07,41157
2019-06-08,41263
2019-06-09,41325
2019-06-10,41325
2019-06-11,41608
2019-06-12,41608
2019-06-13,41836
2019-06-14,42920
2019-06-15,42920
2019-06-16,43898
2019-06-17,45208
2019-06-18,45208
2019-06-19,43986
2019-06-20,42681
2019-06-21,42851
2019-06-22,42851
2019-06-23,41981
2019-06-24,41814
2019-06-25,41953
2019-06-26,41856
2019-06-27,41934
2019-06-28,41934
2019-06-29,41523
2019-06-30,41376
2019-07-01,41376
2019-07-02,41990
2019-07-03,41743
2019-07-04,41743
2019-07-05,41600
2019-07-06,41600
2019-07-07,42002
2019-07-08,42101
2019-07-09,41417
2019-07-10,41480
2019-07-11,41480
2019-07-12,41074
2019-07-13,41074
2019-07-14,41655
2019-07-15,41655
2019-07-16,41806
2019-07-17,41604
2019-07-18,41604
2019-07-19,41154
2019-07-20,41154
2019-07-21,41906
2019-07-22,40240
2019-07-23,38260
2019-07-24,38260
2019-07-25,37333
2019-07-26,37333
2019-07-27,38695
2019-07-28,38695
2019-07-29,40161
2019-07-30,41369
2019-07-31,41546
2019-08-01,41546
2019-08-02,42799
2019-08-03,41794
2019-08-04,41794
2019-08-05,41112
2019-08-06,41112
2019-08-07,42113
2019-08-08,42113
2019-08-09,42567
2019-08-10,42767
2019-08-11,42767
2019-08-12,43582
2019-08-13,43582
2019-08-14,45535
2019-08-15,46819
2019-08-16,47053
2019-08-17,47053
2019-08-18,48041
2019-08-19,47680
2019-08-20,47680
2019-08-21,49143
2019-08-22,50614
2019-08-23,50614
2019-08-24,48910
2019-08-24,48910
2019-08-25,48910
2019-08-25,48910
2019-08-26,46895
2019-08-26,46895
2019-08-27,46895
2019-08-27,46895
2019-08-28,44550
2019-08-29,44550
2019-08-30,42585
2019-08-31,42585
2019-09-01,42339
2019-09-02,42339
2019-09-03,41831
2019-09-04,40866
2019-09-05,40866
2019-09-06,41475
2019-09-07,41497
2019-09-08,42072
2019-09-09,42072
2019-09-10,41276
2019-09-11,41269
2019-09-12,41269
2019-09-13,41030
2019-09-14,39965
2019-09-15,39573
2019-09-16,39343
2019-09-17,39343
2019-09-18,40132
2019-09-19,40132
2019-09-20,40621
2019-09-21,41003
2019-09-22,41003
2019-09-23,41752
2019-09-24,41752
2019-09-25,40780
2019-09-26,40908
2019-09-27,40908
2019-09-28,40805
2019-09-29,40805
2019-09-30,39429
2019-10-01,39426
2019-10-02,39426
2019-10-03,39846
2019-10-04,39846
2019-10-05,40608
2019-10-06,40645
2019-10-07,40645
2019-10-08,40846
2019-10-09,40846
2019-10-10,40928
2019-10-11,40928
2019-10-12,41018
2019-10-13,41873
2019-10-14,42370
2019-10-15,42370
2019-10-16,43178
2019-10-17,43178
2019-10-18,44280
2019-10-19,43882
2019-10-20,43882
2019-10-21,43265
2019-10-22,43265
2019-10-23,43115
2019-10-24,43115
2019-10-25,42913
2019-10-26,42863
2019-10-27,42863
2019-10-28,41577
2019-10-29,41577
2019-10-30,41086
2019-10-31,40728
2019-11-01,40728
2019-11-02,40825
2019-11-03,40825
2019-11-04,40667
2019-11-05,40667
2019-11-06,41618
2019-11-07,41618
2019-11-08,42178
2019-11-09,42178
2019-11-10,41347
2019-11-11,41347
2019-11-12,40831
2019-11-13,40831
2019-11-14,40617
2019-11-15,40617
2019-11-16,41016
2019-11-17,41016
2019-11-18,41145
2019-11-19,41145
2019-11-20,40415
2019-11-21,40415
2019-11-22,40861
2019-11-23,40861
2019-11-24,41039
2019-11-25,41039
2019-11-26,40753
2019-11-27,40753
2019-11-28,41441
2019-11-29,41441
2019-11-30,41573
2019-12-01,41573
2019-12-02,41257
2019-12-03,41257
2019-12-04,40988
2019-12-05,40988
2019-12-06,40840
2019-12-07,40840
2019-12-08,41952
2019-12-09,41952
2019-12-10,41595
2019-12-11,41595
2019-12-12,41122
2019-12-13,41122
2019-12-14,40581
2019-12-15,40799
2019-12-16,40799
2019-12-17,41478
2019-12-18,41478
2019-12-19,42887
2019-12-20,42887
2019-12-21,41582
2019-12-22,41629
2019-12-23,41629
2019-12-24,41420
2019-12-25,41538
2019-12-26,41538
2019-12-27,40896
2019-12-28,40496
2019-12-29,40496
2019-12-30,40714
2019-12-31,40714
2020-01-01,41779
2020-01-02,41790
2020-01-03,41790
2020-01-04,41412
2020-01-05,41533
2020-01-06,41533
2020-01-07,41152
2020-01-08,41152
2020-01-09,41359
2020-01-10,41735
2020-01-11,41768
2020-01-12,41493
2020-01-13,41493
2020-01-14,41640
2020-01-15,41600
2020-01-16,41600
2020-01-17,41733
2020-01-18,41733
2020-01-19,41620
2020-01-20,41620
2020-01-21,41850
2020-01-22,41850
2020-01-23,40936
2020-01-24,41290
2020-01-25,41290
2020-01-26,41765
2020-01-27,41344
2020-01-28,41344
2020-01-29,41450
2020-01-30,41450
2020-01-31,41698
2020-02-01,41555
2020-02-02,42133
2020-02-03,42133
2020-02-04,41760
2020-02-05,41760
2020-02-06,41807
2020-02-07,41807
2020-02-08,41538
2020-02-09,41538
2020-02-10,41658
2020-02-11,41658
2020-02-12,42697
2020-02-13,42697
2020-02-14,41787
2020-02-15,41787
2020-02-16,43358
2020-02-17,43509
2020-02-18,42173
2020-02-19,42173
2020-02-20,41740
2020-02-21,41740
2020-02-22,41607
2020-02-23,41607
2020-02-24,41668
2020-02-25,41668
2020-02-26,41845
2020-02-27,41845
2020-02-28,42349
2020-02-29,42349
2020-03-01,42084
2020-03-02,42084
2020-03-03,41795
2020-03-04,41795
2020-03-05,42106
2020-03-06,41383
2020-03-07,41383
2020-03-08,41223
2020-03-09,41435
2020-03-10,41672
2020-03-11,41672
2020-03-12,41573
2020-03-13,41573
2020-03-14,41832
2020-03-15,42051
2020-03-16,41766
2020-03-17,42286
2020-03-18,41838
2020-03-19,41841
2020-03-20,40974
2020-03-21,41173
2020-03-22,41495
2020-03-23,41863
2020-03-24,41701
2020-03-25,42248
2020-03-26,41978
2020-03-27,41783
2020-03-28,40962
2020-03-29,40951
2020-03-30,40411
2020-03-31,40694
2020-04-01,40707
2020-04-02,41205
2020-04-03,41205
2020-04-04,41244
2020-04-05,40949
2020-04-06,41094
2020-04-07,40952
2020-04-08,40362
2020-04-09,41417
2020-04-10,41417
2020-04-11,41390
2020-04-12,41534
2020-04-13,41554
2020-04-14,41426
2020-04-15,41059
2020-04-16,41059
2020-04-17,41209
2020-04-18,41551
2020-04-19,40965
2020-04-20,41410
2020-04-21,42063
2020-04-22,41985
2020-04-23,42450
2020-04-24,42646
2020-04-25,41700
2020-04-26,41685
2020-04-27,41537
2020-04-28,41896
2020-04-29,42609
2020-04-30,42232
2020-05-01,41242
2020-05-02,41870
2020-05-03,41692
2020-05-04,41727
2020-05-05,41970
2020-05-06,41876
2020-05-07,41661
2020-05-08,41565
2020-05-09,41932
2020-05-10,42087
2020-05-11,42087
2020-05-12,42449
2020-05-13,42103
