date_obj,Tai%20bwo%20wannai%20teleport price
2019-04-06,9816
2019-04-07,9902
2019-04-08,9981
2019-04-09,9770
2019-04-10,9566
2019-04-11,9540
2019-04-12,9514
2019-04-13,9755
2019-04-14,10008
2019-04-15,10181
2019-04-16,9909
2019-04-17,9547
2019-04-18,9285
2019-04-19,9527
2019-04-20,9524
2019-04-21,9093
2019-04-22,8638
2019-04-23,8206
2019-04-24,7796
2019-04-25,7434
2019-04-26,7349
2019-04-27,7534
2019-04-28,7848
2019-04-29,7946
2019-04-30,8203
2019-05-01,8299
2019-05-02,8224
2019-05-03,8347
2019-05-04,8557
2019-05-05,8373
2019-05-06,8265
2019-05-07,8564
2019-05-08,8816
2019-05-09,8716
2019-05-10,8520
2019-05-11,8521
2019-05-12,8725
2019-05-13,8723
2019-05-14,8605
2019-05-15,8350
2019-05-16,8130
2019-05-17,7779
2019-05-18,7646
2019-05-19,7531
2019-05-20,7408
2019-05-21,7565
2019-05-22,7655
2019-05-23,7886
2019-05-24,7918
2019-05-25,7905
2019-05-26,7893
2019-05-27,7905
2019-05-28,8234
2019-05-29,8163
2019-05-30,8245
2019-05-31,8628
2019-06-01,8844
2019-06-02,8637
2019-06-03,8432
2019-06-04,8176
2019-06-05,8210
2019-06-06,8587
2019-06-07,9009
2019-06-08,9109
2019-06-09,9385
2019-06-10,9584
2019-06-11,9525
2019-06-12,9440
2019-06-13,9521
2019-06-14,9500
2019-06-15,9171
2019-06-16,9092
2019-06-17,8914
2019-06-18,8667
2019-06-19,8604
2019-06-20,8477
2019-06-21,8345
2019-06-22,8261
2019-06-23,8202
2019-06-24,7983
2019-06-25,8016
2019-06-26,8023
2019-06-27,8145
2019-06-28,8162
2019-06-29,8469
2019-06-30,8683
2019-07-01,8735
2019-07-02,8667
2019-07-03,8872
2019-07-04,8983
2019-07-05,8967
2019-07-06,9416
2019-07-07,9845
2019-07-08,10338
2019-07-09,10855
2019-07-10,11305
2019-07-11,11116
2019-07-12,10979
2019-07-13,10851
2019-07-14,10473
2019-07-15,9974
2019-07-16,9763
2019-07-17,9425
2019-07-18,9260
2019-07-19,8997
2019-07-20,8874
2019-07-21,8890
2019-07-22,9066
2019-07-23,9253
2019-07-24,9160
2019-07-25,9123
2019-07-26,8948
2019-07-27,8671
2019-07-28,8552
2019-07-29,8376
2019-07-30,8273
2019-07-31,8274
2019-08-01,8259
2019-08-02,8051
2019-08-03,8036
2019-08-04,8321
2019-08-05,8508
2019-08-06,8505
2019-08-07,8334
2019-08-08,8305
2019-08-09,8269
2019-08-10,8349
2019-08-11,8610
2019-08-12,9005
2019-08-13,9456
2019-08-14,9593
2019-08-15,9471
2019-08-16,9544
2019-08-17,9684
2019-08-18,9636
2019-08-19,9782
2019-08-20,10013
2019-08-21,10312
2019-08-22,10675
2019-08-23,10367
2019-08-24,10243
2019-08-24,10243
2019-08-25,10466
2019-08-25,10466
2019-08-26,10274
2019-08-26,10274
2019-08-27,10435
2019-08-27,10435
2019-08-28,10295
2019-08-29,9946
2019-08-30,9560
2019-08-31,9203
2019-09-01,9493
2019-09-02,9871
2019-09-03,10078
2019-09-04,9951
2019-09-05,9656
2019-09-06,9393
2019-09-07,9200
2019-09-08,9193
2019-09-09,9225
2019-09-10,9407
2019-09-11,9589
2019-09-12,9691
2019-09-13,9672
2019-09-14,9562
2019-09-15,9516
2019-09-16,9517
2019-09-17,9500
2019-09-18,9280
2019-09-19,9288
2019-09-20,9275
2019-09-21,9247
2019-09-22,9229
2019-09-23,9292
2019-09-24,9183
2019-09-25,8872
2019-09-26,8824
2019-09-27,8802
2019-09-28,8793
2019-09-29,8756
2019-09-30,8757
2019-10-01,8600
2019-10-02,8467
2019-10-03,8491
2019-10-04,8711
2019-10-05,8938
2019-10-06,8908
2019-10-07,8706
2019-10-08,8646
2019-10-09,8595
2019-10-10,8544
2019-10-11,8795
2019-10-12,9064
2019-10-13,8878
2019-10-14,8910
2019-10-15,9034
2019-10-16,8916
2019-10-17,8570
2019-10-18,8264
2019-10-19,8310
2019-10-20,8178
2019-10-21,7921
2019-10-22,7901
2019-10-23,8019
2019-10-24,7984
2019-10-25,8346
2019-10-26,8462
2019-10-27,8460
2019-10-28,8684
2019-10-29,8677
2019-10-30,8719
2019-10-31,8775
2019-11-01,8799
2019-11-02,8805
2019-11-03,8797
2019-11-04,8829
2019-11-05,8822
2019-11-06,8748
2019-11-07,8794
2019-11-08,8813
2019-11-09,8801
2019-11-10,8804
2019-11-11,9074
2019-11-12,9120
2019-11-13,9278
2019-11-14,9307
2019-11-15,9216
2019-11-16,9321
2019-11-17,9300
2019-11-18,9304
2019-11-19,9416
2019-11-20,9394
2019-11-21,9376
2019-11-22,9348
2019-11-23,9201
2019-11-24,9085
2019-11-25,9012
2019-11-26,8937
2019-11-27,8914
2019-11-28,9038
2019-11-29,9152
2019-11-30,9243
2019-12-01,9278
2019-12-02,9274
2019-12-03,9359
2019-12-04,9374
2019-12-05,9398
2019-12-06,9384
2019-12-07,9389
2019-12-08,9379
2019-12-09,9392
2019-12-10,9631
2019-12-11,9808
2019-12-12,9878
2019-12-13,9779
2019-12-14,9685
2019-12-15,9600
2019-12-16,9564
2019-12-17,9491
2019-12-18,9640
2019-12-19,9625
2019-12-20,9705
2019-12-21,9570
2019-12-22,9452
2019-12-23,9412
2019-12-24,9546
2019-12-25,9802
2019-12-26,9973
2019-12-27,10204
2019-12-28,10141
2019-12-29,10333
2019-12-30,10386
2019-12-31,10606
2020-01-01,10328
2020-01-02,10278
2020-01-03,10147
2020-01-04,10064
2020-01-05,10138
2020-01-06,10183
2020-01-07,10080
2020-01-08,10021
2020-01-09,9929
2020-01-10,9662
2020-01-11,9256
2020-01-12,9310
2020-01-13,9404
2020-01-14,9250
2020-01-15,9020
2020-01-16,9030
2020-01-17,8810
2020-01-18,8612
2020-01-19,8405
2020-01-20,8191
2020-01-21,8242
2020-01-22,8076
2020-01-23,7811
2020-01-24,7744
2020-01-25,7684
2020-01-26,7570
2020-01-27,7427
2020-01-28,7704
2020-01-29,7831
2020-01-30,7813
2020-01-31,7954
2020-02-01,8001
2020-02-02,7984
2020-02-03,8088
2020-02-04,8110
2020-02-05,8143
2020-02-06,7964
2020-02-07,7657
2020-02-08,7494
2020-02-09,7387
2020-02-10,7269
2020-02-11,7288
2020-02-12,7229
2020-02-13,7305
2020-02-14,7419
2020-02-15,7300
2020-02-16,7169
2020-02-17,7124
2020-02-18,7151
2020-02-19,7188
2020-02-20,7217
2020-02-21,7140
2020-02-22,7166
2020-02-23,7232
2020-02-24,7241
2020-02-25,7211
2020-02-26,7195
2020-02-27,7178
2020-02-28,7178
2020-02-29,7183
2020-03-01,7179
2020-03-02,7016
2020-03-03,6960
2020-03-04,6963
2020-03-05,7012
2020-03-06,7025
2020-03-07,7049
2020-03-08,7051
2020-03-09,7090
2020-03-10,7210
2020-03-11,7114
2020-03-12,7210
2020-03-13,7178
2020-03-14,7224
2020-03-15,7194
2020-03-16,7339
2020-03-17,7391
2020-03-18,7724
2020-03-19,8111
2020-03-20,8497
2020-03-21,8282
2020-03-22,7867
2020-03-23,7759
2020-03-24,7493
2020-03-25,7460
2020-03-26,7566
2020-03-27,7623
2020-03-28,7648
2020-03-29,7690
2020-03-30,7677
2020-03-31,7672
2020-04-01,7498
2020-04-02,7423
2020-04-03,7391
2020-04-04,7359
2020-04-05,7281
2020-04-06,7154
2020-04-07,7099
2020-04-08,7454
2020-04-09,7741
2020-04-10,7732
2020-04-11,7596
2020-04-12,7249
2020-04-13,7197
2020-04-14,7364
2020-04-15,7414
2020-04-16,7440
2020-04-17,7443
2020-04-18,7809
2020-04-19,7800
2020-04-20,7726
2020-04-21,7716
2020-04-22,7672
2020-04-23,7820
2020-04-24,7909
2020-04-25,8185
2020-04-26,8005
2020-04-27,7921
2020-04-28,7784
2020-04-29,7555
2020-04-30,7452
2020-05-01,7825
2020-05-02,8217
2020-05-03,8628
2020-05-04,9060
2020-05-05,9287
2020-05-06,8880
2020-05-07,8788
2020-05-08,9201
2020-05-09,9463
2020-05-10,9212
2020-05-11,8894
2020-05-12,8733
2020-05-13,8455
