date_obj,Blue%20d'hide%20body%20(t) price
2019-03-25,5123
2019-03-26,5215
2019-03-27,5215
2019-03-28,5275
2019-03-29,5317
2019-03-30,5317
2019-03-31,5266
2019-04-01,5266
2019-04-02,5276
2019-04-03,5276
2019-04-04,5502
2019-04-05,5502
2019-04-06,5505
2019-04-07,5505
2019-04-08,5330
2019-04-09,5330
2019-04-10,5161
2019-04-11,5162
2019-04-12,5128
2019-04-13,5123
2019-04-14,5097
2019-04-15,5097
2019-04-16,5090
2019-04-17,5183
2019-04-18,5219
2019-04-19,5219
2019-04-20,5156
2019-04-21,5156
2019-04-22,5178
2019-04-23,5192
2019-04-24,5192
2019-04-25,5192
2019-04-26,5212
2019-04-27,5212
2019-04-28,5198
2019-04-29,5198
2019-04-30,5257
2019-05-01,5257
2019-05-02,5140
2019-05-03,5108
2019-05-04,5119
2019-05-05,5119
2019-05-06,5138
2019-05-07,5175
2019-05-08,5209
2019-05-09,5209
2019-05-10,5221
2019-05-11,5221
2019-05-12,5189
2019-05-13,5245
2019-05-14,5210
2019-05-15,5210
2019-05-16,5198
2019-05-17,5198
2019-05-18,5156
2019-05-19,5156
2019-05-20,5145
2019-05-21,5145
2019-05-22,5108
2019-05-23,5108
2019-05-24,5205
2019-05-25,5234
2019-05-26,5234
2019-05-27,5165
2019-05-28,5165
2019-05-29,5159
2019-05-30,5159
2019-05-31,5207
2019-06-01,5207
2019-06-02,5224
2019-06-03,5224
2019-06-04,5187
2019-06-05,5187
2019-06-06,5234
2019-06-07,5234
2019-06-08,5116
2019-06-09,5231
2019-06-10,5231
2019-06-11,5244
2019-06-12,5244
2019-06-13,5285
2019-06-14,5285
2019-06-15,5285
2019-06-16,5239
2019-06-17,5239
2019-06-18,5286
2019-06-19,5286
2019-06-20,5264
2019-06-21,5264
2019-06-22,5111
2019-06-23,5112
2019-06-24,5112
2019-06-25,5112
2019-06-26,5112
2019-06-27,5100
2019-06-28,5100
2019-06-29,5197
2019-06-30,5304
2019-07-01,5304
2019-07-02,5179
2019-07-03,5179
2019-07-04,5287
2019-07-05,5287
2019-07-06,5325
2019-07-07,5325
2019-07-08,5285
2019-07-09,5285
2019-07-10,5243
2019-07-11,5243
2019-07-12,5155
2019-07-13,5155
2019-07-14,5156
2019-07-15,5156
2019-07-16,5225
2019-07-17,5271
2019-07-18,5271
2019-07-19,5278
2019-07-20,5278
2019-07-21,5480
2019-07-22,5480
2019-07-23,5657
2019-07-24,5657
2019-07-25,5591
2019-07-26,5591
2019-07-27,5647
2019-07-28,5647
2019-07-29,5529
2019-07-30,5529
2019-07-31,5456
2019-08-01,5456
2019-08-02,5579
2019-08-03,5579
2019-08-04,5482
2019-08-05,5482
2019-08-06,5283
2019-08-07,5283
2019-08-08,5139
2019-08-09,5139
2019-08-10,5025
2019-08-11,5025
2019-08-12,4962
2019-08-13,4962
2019-08-14,5007
2019-08-15,5007
2019-08-16,5068
2019-08-17,5068
2019-08-18,5059
2019-08-19,5059
2019-08-20,5110
2019-08-21,5110
2019-08-22,5031
2019-08-23,5031
2019-08-24,5182
2019-08-24,5182
2019-08-25,5182
2019-08-25,5182
2019-08-26,5214
2019-08-27,5214
2019-08-27,5214
2019-08-28,5153
2019-08-29,5153
2019-08-30,5266
2019-08-31,5266
2019-09-01,5236
2019-09-02,5236
2019-09-03,5284
2019-09-04,5284
2019-09-05,5425
2019-09-06,5425
2019-09-07,5358
2019-09-08,5358
2019-09-09,5294
2019-09-10,5294
2019-09-11,5343
2019-09-12,5343
2019-09-13,5343
2019-09-14,5315
2019-09-15,5315
2019-09-16,5125
2019-09-17,5125
2019-09-18,5075
2019-09-19,5075
2019-09-20,5093
2019-09-21,5093
2019-09-22,5054
2019-09-23,5054
2019-09-24,5133
2019-09-25,5133
2019-09-26,5297
2019-09-27,5297
2019-09-28,5163
2019-09-29,5163
2019-09-30,5103
2019-10-01,5058
2019-10-02,5058
2019-10-03,5058
2019-10-04,4897
2019-10-05,4897
2019-10-06,5089
2019-10-07,5089
2019-10-08,4982
2019-10-09,4982
2019-10-10,4961
2019-10-11,4961
2019-10-12,5013
2019-10-13,5131
2019-10-14,5131
2019-10-15,5146
2019-10-16,5146
2019-10-17,5146
2019-10-18,5042
2019-10-19,5042
2019-10-20,4971
2019-10-21,4971
2019-10-22,5005
2019-10-23,5005
2019-10-24,5010
2019-10-25,5010
2019-10-26,5032
2019-10-27,5032
2019-10-28,5058
2019-10-29,5058
2019-10-30,5058
2019-10-31,5070
2019-11-01,5070
2019-11-02,5111
2019-11-03,5111
2019-11-04,5127
2019-11-05,5127
2019-11-06,5127
2019-11-07,5079
2019-11-08,5079
2019-11-09,4954
2019-11-10,4954
2019-11-11,5061
2019-11-12,5061
2019-11-13,5061
2019-11-14,5057
2019-11-15,5057
2019-11-16,5071
2019-11-17,5071
2019-11-18,5112
2019-11-19,5112
2019-11-20,5112
2019-11-21,5140
2019-11-22,5140
2019-11-23,5093
2019-11-24,5093
2019-11-25,5093
2019-11-26,5130
2019-11-27,5130
2019-11-28,5130
2019-11-29,5155
2019-11-30,5155
2019-12-01,5181
2019-12-02,5181
2019-12-03,5163
2019-12-04,5163
2019-12-05,5163
2019-12-06,5118
2019-12-07,5118
2019-12-08,5135
2019-12-09,5135
2019-12-10,5134
2019-12-11,5134
2019-12-12,5134
2019-12-13,5088
2019-12-14,5088
2019-12-15,5084
2019-12-16,5084
2019-12-17,5030
2019-12-18,5030
2019-12-19,5030
2019-12-20,5022
2019-12-21,5022
2019-12-22,5016
2019-12-23,5016
2019-12-24,5016
2019-12-25,5055
2019-12-26,5055
2019-12-27,5062
2019-12-28,5062
2019-12-29,5118
2019-12-30,5118
2019-12-31,5112
2020-01-01,5112
2020-01-02,5099
2020-01-03,5099
2020-01-04,5094
2020-01-05,5094
2020-01-06,5011
2020-01-07,5011
2020-01-08,5076
2020-01-09,5076
2020-01-10,5217
2020-01-11,5217
2020-01-12,5189
2020-01-13,5189
2020-01-14,5189
2020-01-15,5190
2020-01-16,5190
2020-01-17,5114
2020-01-18,5114
2020-01-19,4944
2020-01-20,4944
2020-01-21,5001
2020-01-22,5001
2020-01-23,4920
2020-01-24,4920
2020-01-25,4862
2020-01-26,4917
2020-01-27,4917
2020-01-28,4902
2020-01-29,4902
2020-01-30,4912
2020-01-31,4912
2020-02-01,4945
2020-02-02,4945
2020-02-03,4970
2020-02-04,4970
2020-02-05,4993
2020-02-06,4993
2020-02-07,5014
2020-02-08,5014
2020-02-09,4972
2020-02-10,4974
2020-02-11,4974
2020-02-12,4877
2020-02-13,4877
2020-02-14,5009
2020-02-15,5009
2020-02-16,4915
2020-02-17,4915
2020-02-18,4822
2020-02-19,4822
2020-02-20,4954
2020-02-21,4954
2020-02-22,5026
2020-02-23,5026
2020-02-24,5017
2020-02-25,5017
2020-02-26,5040
2020-02-27,5040
2020-02-28,4948
2020-02-29,4948
2020-03-01,4990
2020-03-02,4990
2020-03-03,5058
2020-03-04,5058
2020-03-05,5058
2020-03-06,5073
2020-03-07,5073
2020-03-08,5086
2020-03-09,5086
2020-03-10,5192
2020-03-11,5192
2020-03-12,5178
2020-03-13,5178
2020-03-14,5087
2020-03-15,5087
2020-03-16,5068
2020-03-17,5068
2020-03-18,5093
2020-03-19,5093
2020-03-20,5105
2020-03-21,5068
2020-03-22,4928
2020-03-23,4928
2020-03-24,4891
2020-03-25,4891
2020-03-26,4955
2020-03-27,5024
2020-03-28,5024
2020-03-29,4993
2020-03-30,4983
2020-03-31,4983
2020-04-01,5023
2020-04-02,5041
2020-04-03,5041
2020-04-04,5028
2020-04-05,5094
2020-04-06,4977
2020-04-07,5002
2020-04-08,4989
2020-04-09,5057
2020-04-10,5057
2020-04-11,5012
2020-04-12,5118
2020-04-13,5118
2020-04-14,5131
2020-04-15,5086
2020-04-16,5086
2020-04-17,5086
2020-04-18,4912
2020-04-19,5082
2020-04-20,5136
2020-04-21,5220
2020-04-22,5150
2020-04-23,5150
2020-04-24,5120
2020-04-25,5120
2020-04-26,5103
2020-04-27,5006
2020-04-28,4918
2020-04-29,4918
2020-04-30,4968
2020-05-01,4968
2020-05-02,5025
2020-05-03,5053
2020-05-04,5053
2020-05-05,5074
2020-05-06,5169
2020-05-07,5203
2020-05-08,5203
2020-05-09,5185
2020-05-10,5137
2020-05-11,5137
2020-05-12,5084
2020-05-13,5094
